year month day precipitation_cpc
1980 01 01 34.058
1980 01 02 3.249
1980 01 03 0.373
1980 01 04 0.095
1980 01 05 0.028
1980 01 06 0.091
1980 01 07 0.135
1980 01 08 6.708
1980 01 09 3.754
1980 01 10 6.721
1980 01 11 15.183
1980 01 12 26.193
1980 01 13 13.191
1980 01 14 21.380
1980 01 15 3.691
1980 01 16 1.226
1980 01 17 6.206
1980 01 18 16.888
1980 01 19 9.494
1980 01 20 1.769
1980 01 21 23.871
1980 01 22 9.713
1980 01 23 0.795
1980 01 24 1.806
1980 01 25 8.669
1980 01 26 9.502
1980 01 27 10.910
1980 01 28 2.453
1980 01 29 3.670
1980 01 30 0.489
1980 01 31 0.401
1980 02 01 12.757
1980 02 02 20.933
1980 02 03 16.772
1980 02 04 23.920
1980 02 05 2.233
1980 02 06 0.255
1980 02 07 0.114
1980 02 08 1.373
1980 02 09 0.477
1980 02 10 0.275
1980 02 11 0.017
1980 02 12 0.139
1980 02 13 0.924
1980 02 14 8.910
1980 02 15 6.234
1980 02 16 6.586
1980 02 17 18.272
1980 02 18 6.258
1980 02 19 14.248
1980 02 20 27.936
1980 02 21 6.602
1980 02 22 5.966
1980 02 23 7.114
1980 02 24 10.597
1980 02 25 4.752
1980 02 26 3.397
1980 02 27 8.168
1980 02 28 10.084
1980 02 29 3.670
1980 03 01 0.074
1980 03 02 0.190
1980 03 03 0.048
1980 03 04 1.073
1980 03 05 0.132
1980 03 06 1.049
1980 03 07 0.524
1980 03 08 1.434
1980 03 09 4.076
1980 03 10 8.690
1980 03 11 12.443
1980 03 12 8.093
1980 03 13 4.560
1980 03 14 13.650
1980 03 15 8.817
1980 03 16 16.660
1980 03 17 15.024
1980 03 18 1.648
1980 03 19 3.276
1980 03 20 1.532
1980 03 21 0.076
1980 03 22 0.050
1980 03 23 0.233
1980 03 24 0.330
1980 03 25 0.152
1980 03 26 0.123
1980 03 27 0.023
1980 03 28 0.781
1980 03 29 1.321
1980 03 30 4.369
1980 03 31 24.053
1980 04 01 11.653
1980 04 02 0.724
1980 04 03 6.779
1980 04 04 20.432
1980 04 05 25.362
1980 04 06 10.026
1980 04 07 1.793
1980 04 08 1.719
1980 04 09 1.503
1980 04 10 4.428
1980 04 11 3.123
1980 04 12 6.170
1980 04 13 3.009
1980 04 14 9.852
1980 04 15 14.999
1980 04 16 8.816
1980 04 17 4.360
1980 04 18 0.139
1980 04 19 0.034
1980 04 20 0.067
1980 04 21 0.021
1980 04 22 0.038
1980 04 23 0.060
1980 04 24 0.047
1980 04 25 0.070
1980 04 26 0.038
1980 04 27 0.058
1980 04 28 0.052
1980 04 29 0.050
1980 04 30 0.099
1980 05 01 1.416
1980 05 02 0.290
1980 05 03 3.747
1980 05 04 2.058
1980 05 05 0.175
1980 05 06 0.110
1980 05 07 0.064
1980 05 08 0.027
1980 05 09 0.111
1980 05 10 1.219
1980 05 11 0.129
1980 05 12 1.060
1980 05 13 0.083
1980 05 14 0.051
1980 05 15 0.045
1980 05 16 0.153
1980 05 17 0.071
1980 05 18 0.426
1980 05 19 0.821
1980 05 20 0.166
1980 05 21 0.149
1980 05 22 0.106
1980 05 23 2.238
1980 05 24 0.271
1980 05 25 0.065
1980 05 26 0.086
1980 05 27 0.230
1980 05 28 0.095
1980 05 29 0.018
1980 05 30 0.035
1980 05 31 0.052
1980 06 01 0.007
1980 06 02 1.144
1980 06 03 6.500
1980 06 04 3.052
1980 06 05 0.230
1980 06 06 0.047
1980 06 07 0.054
1980 06 08 0.071
1980 06 09 0.057
1980 06 10 0.011
1980 06 11 0.048
1980 06 12 0.120
1980 06 13 0.327
1980 06 14 4.162
1980 06 15 0.214
1980 06 16 0.082
1980 06 17 0.078
1980 06 18 0.090
1980 06 19 0.044
1980 06 20 0.018
1980 06 21 0.148
1980 06 22 2.089
1980 06 23 2.297
1980 06 24 0.762
1980 06 25 1.584
1980 06 26 23.560
1980 06 27 23.041
1980 06 28 0.568
1980 06 29 0.157
1980 06 30 0.141
1980 07 01 0.029
1980 07 02 0.104
1980 07 03 0.456
1980 07 04 1.653
1980 07 05 1.745
1980 07 06 0.936
1980 07 07 0.110
1980 07 08 0.075
1980 07 09 0.076
1980 07 10 0.041
1980 07 11 0.139
1980 07 12 0.069
1980 07 13 0.027
1980 07 14 0.000
1980 07 15 0.460
1980 07 16 1.542
1980 07 17 0.054
1980 07 18 0.044
1980 07 19 0.043
1980 07 20 0.086
1980 07 21 0.047
1980 07 22 0.277
1980 07 23 1.104
1980 07 24 0.304
1980 07 25 0.038
1980 07 26 0.068
1980 07 27 0.081
1980 07 28 1.500
1980 07 29 0.317
1980 07 30 0.318
1980 07 31 3.980
1980 08 01 2.074
1980 08 02 0.273
1980 08 03 0.070
1980 08 04 0.037
1980 08 05 0.067
1980 08 06 0.038
1980 08 07 0.914
1980 08 08 0.042
1980 08 09 0.101
1980 08 10 0.054
1980 08 11 0.598
1980 08 12 1.501
1980 08 13 3.611
1980 08 14 0.872
1980 08 15 0.148
1980 08 16 4.186
1980 08 17 0.304
1980 08 18 5.872
1980 08 19 0.148
1980 08 20 0.094
1980 08 21 0.315
1980 08 22 0.094
1980 08 23 1.620
1980 08 24 7.887
1980 08 25 2.050
1980 08 26 5.473
1980 08 27 8.660
1980 08 28 3.802
1980 08 29 0.457
1980 08 30 0.053
1980 08 31 0.176
1980 09 01 0.036
1980 09 02 0.520
1980 09 03 0.057
1980 09 04 0.581
1980 09 05 0.263
1980 09 06 0.007
1980 09 07 0.012
1980 09 08 0.026
1980 09 09 0.005
1980 09 10 0.314
1980 09 11 5.100
1980 09 12 1.022
1980 09 13 0.487
1980 09 14 5.667
1980 09 15 0.393
1980 09 16 1.492
1980 09 17 1.145
1980 09 18 6.686
1980 09 19 6.159
1980 09 20 1.414
1980 09 21 19.765
1980 09 22 9.613
1980 09 23 0.567
1980 09 24 0.173
1980 09 25 0.525
1980 09 26 1.114
1980 09 27 0.878
1980 09 28 0.199
1980 09 29 0.632
1980 09 30 0.066
1980 10 01 0.031
1980 10 02 0.060
1980 10 03 0.123
1980 10 04 0.124
1980 10 05 0.124
1980 10 06 2.177
1980 10 07 3.093
1980 10 08 16.509
1980 10 09 9.300
1980 10 10 1.890
1980 10 11 2.513
1980 10 12 24.291
1980 10 13 17.318
1980 10 14 6.813
1980 10 15 3.189
1980 10 16 0.553
1980 10 17 0.181
1980 10 18 0.242
1980 10 19 0.042
1980 10 20 0.448
1980 10 21 1.396
1980 10 22 0.051
1980 10 23 5.248
1980 10 24 6.117
1980 10 25 4.549
1980 10 26 0.970
1980 10 27 2.273
1980 10 28 1.023
1980 10 29 4.344
1980 10 30 1.181
1980 10 31 2.194
1980 11 01 2.319
1980 11 02 0.552
1980 11 03 0.066
1980 11 04 0.122
1980 11 05 0.881
1980 11 06 0.657
1980 11 07 1.885
1980 11 08 27.398
1980 11 09 9.005
1980 11 10 9.173
1980 11 11 28.604
1980 11 12 19.411
1980 11 13 3.190
1980 11 14 0.946
1980 11 15 0.204
1980 11 16 0.062
1980 11 17 0.032
1980 11 18 0.049
1980 11 19 1.468
1980 11 20 12.577
1980 11 21 1.212
1980 11 22 0.233
1980 11 23 6.747
1980 11 24 17.058
1980 11 25 13.757
1980 11 26 1.639
1980 11 27 0.462
1980 11 28 0.265
1980 11 29 2.222
1980 11 30 12.566
1980 12 01 22.584
1980 12 02 18.260
1980 12 03 20.748
1980 12 04 2.725
1980 12 05 11.193
1980 12 06 2.731
1980 12 07 7.315
1980 12 08 23.052
1980 12 09 4.512
1980 12 10 6.010
1980 12 11 2.555
1980 12 12 12.991
1980 12 13 20.987
1980 12 14 9.606
1980 12 15 5.884
1980 12 16 0.140
1980 12 17 0.190
1980 12 18 0.890
1980 12 19 0.154
1980 12 20 0.162
1980 12 21 3.049
1980 12 22 15.846
1980 12 23 16.322
1980 12 24 9.376
1980 12 25 9.989
1980 12 26 4.530
1980 12 27 9.231
1980 12 28 15.261
1980 12 29 12.667
1980 12 30 7.988
1980 12 31 6.834
1981 01 01 1.795
1981 01 02 1.889
1981 01 03 6.913
1981 01 04 2.398
1981 01 05 9.378
1981 01 06 10.753
1981 01 07 13.460
1981 01 08 2.540
1981 01 09 12.738
1981 01 10 8.438
1981 01 11 11.813
1981 01 12 25.881
1981 01 13 12.334
1981 01 14 13.585
1981 01 15 17.135
1981 01 16 28.667
1981 01 17 9.418
1981 01 18 8.711
1981 01 19 7.100
1981 01 20 8.035
1981 01 21 5.957
1981 01 22 14.956
1981 01 23 2.908
1981 01 24 1.026
1981 01 25 3.143
1981 01 26 4.464
1981 01 27 1.404
1981 01 28 0.926
1981 01 29 0.238
1981 01 30 0.453
1981 01 31 0.038
1981 02 01 0.171
1981 02 02 1.231
1981 02 03 2.760
1981 02 04 7.784
1981 02 05 4.475
1981 02 06 14.068
1981 02 07 20.787
1981 02 08 6.402
1981 02 09 9.507
1981 02 10 7.590
1981 02 11 14.862
1981 02 12 3.930
1981 02 13 1.509
1981 02 14 0.358
1981 02 15 0.185
1981 02 16 0.022
1981 02 17 0.172
1981 02 18 0.388
1981 02 19 0.763
1981 02 20 0.938
1981 02 21 1.072
1981 02 22 1.376
1981 02 23 1.741
1981 02 24 3.002
1981 02 25 2.108
1981 02 26 5.820
1981 02 27 1.751
1981 02 28 1.193
1981 03 01 0.237
1981 03 02 0.344
1981 03 03 0.095
1981 03 04 6.202
1981 03 05 13.305
1981 03 06 3.996
1981 03 07 6.200
1981 03 08 13.327
1981 03 09 23.845
1981 03 10 1.392
1981 03 11 3.183
1981 03 12 2.893
1981 03 13 0.323
1981 03 14 0.193
1981 03 15 0.479
1981 03 16 7.907
1981 03 17 22.048
1981 03 18 23.074
1981 03 19 21.869
1981 03 20 3.481
1981 03 21 1.616
1981 03 22 2.792
1981 03 23 0.300
1981 03 24 0.188
1981 03 25 0.099
1981 03 26 3.046
1981 03 27 1.893
1981 03 28 6.781
1981 03 29 7.973
1981 03 30 5.656
1981 03 31 1.583
1981 04 01 0.484
1981 04 02 3.590
1981 04 03 1.404
1981 04 04 0.453
1981 04 05 1.120
1981 04 06 3.379
1981 04 07 4.841
1981 04 08 1.487
1981 04 09 3.571
1981 04 10 1.104
1981 04 11 0.153
1981 04 12 0.041
1981 04 13 0.038
1981 04 14 0.017
1981 04 15 1.141
1981 04 16 23.796
1981 04 17 29.127
1981 04 18 17.415
1981 04 19 3.191
1981 04 20 0.140
1981 04 21 0.162
1981 04 22 0.082
1981 04 23 0.071
1981 04 24 0.208
1981 04 25 3.389
1981 04 26 0.601
1981 04 27 0.495
1981 04 28 6.724
1981 04 29 1.122
1981 04 30 3.948
1981 05 01 0.234
1981 05 02 0.208
1981 05 03 0.513
1981 05 04 3.429
1981 05 05 1.967
1981 05 06 0.189
1981 05 07 0.092
1981 05 08 0.131
1981 05 09 0.076
1981 05 10 0.062
1981 05 11 0.088
1981 05 12 0.033
1981 05 13 0.057
1981 05 14 0.041
1981 05 15 0.023
1981 05 16 0.223
1981 05 17 5.256
1981 05 18 2.633
1981 05 19 0.136
1981 05 20 4.376
1981 05 21 2.758
1981 05 22 0.315
1981 05 23 0.062
1981 05 24 0.069
1981 05 25 0.110
1981 05 26 0.096
1981 05 27 0.439
1981 05 28 3.696
1981 05 29 3.612
1981 05 30 0.258
1981 05 31 0.228
1981 06 01 0.118
1981 06 02 0.088
1981 06 03 0.296
1981 06 04 2.451
1981 06 05 2.533
1981 06 06 1.427
1981 06 07 26.996
1981 06 08 0.953
1981 06 09 0.300
1981 06 10 0.109
1981 06 11 0.190
1981 06 12 0.064
1981 06 13 0.046
1981 06 14 0.256
1981 06 15 0.614
1981 06 16 6.299
1981 06 17 4.003
1981 06 18 1.766
1981 06 19 0.119
1981 06 20 0.095
1981 06 21 0.577
1981 06 22 0.101
1981 06 23 0.045
1981 06 24 0.090
1981 06 25 0.180
1981 06 26 0.085
1981 06 27 0.052
1981 06 28 0.138
1981 06 29 0.126
1981 06 30 0.092
1981 07 01 0.040
1981 07 02 0.690
1981 07 03 10.565
1981 07 04 4.243
1981 07 05 3.114
1981 07 06 2.356
1981 07 07 0.433
1981 07 08 0.221
1981 07 09 0.071
1981 07 10 0.061
1981 07 11 0.071
1981 07 12 0.025
1981 07 13 0.029
1981 07 14 0.015
1981 07 15 0.006
1981 07 16 0.025
1981 07 17 0.047
1981 07 18 0.734
1981 07 19 2.921
1981 07 20 3.483
1981 07 21 0.325
1981 07 22 0.124
1981 07 23 0.195
1981 07 24 1.379
1981 07 25 13.013
1981 07 26 3.550
1981 07 27 0.102
1981 07 28 0.089
1981 07 29 0.111
1981 07 30 0.081
1981 07 31 0.062
1981 08 01 0.008
1981 08 02 0.029
1981 08 03 0.027
1981 08 04 0.019
1981 08 05 0.023
1981 08 06 0.050
1981 08 07 0.023
1981 08 08 0.026
1981 08 09 0.175
1981 08 10 3.839
1981 08 11 3.605
1981 08 12 0.646
1981 08 13 1.048
1981 08 14 0.837
1981 08 15 0.625
1981 08 16 0.152
1981 08 17 0.635
1981 08 18 10.840
1981 08 19 1.756
1981 08 20 0.049
1981 08 21 1.211
1981 08 22 0.666
1981 08 23 0.076
1981 08 24 0.023
1981 08 25 0.020
1981 08 26 0.051
1981 08 27 0.069
1981 08 28 0.135
1981 08 29 0.103
1981 08 30 0.120
1981 08 31 2.232
1981 09 01 5.330
1981 09 02 0.827
1981 09 03 0.119
1981 09 04 9.377
1981 09 05 0.300
1981 09 06 0.036
1981 09 07 0.136
1981 09 08 0.045
1981 09 09 0.022
1981 09 10 0.007
1981 09 11 0.000
1981 09 12 0.007
1981 09 13 0.077
1981 09 14 0.085
1981 09 15 0.039
1981 09 16 0.254
1981 09 17 0.087
1981 09 18 0.019
