year month day precipitation_cpc
1980 01 01 2.289
1980 01 02 0.489
1980 01 03 2.115
1980 01 04 1.008
1980 01 05 0.492
1980 01 06 12.144
1980 01 07 3.681
1980 01 08 26.671
1980 01 09 10.247
1980 01 10 14.195
1980 01 11 43.643
1980 01 12 8.999
1980 01 13 13.740
1980 01 14 23.348
1980 01 15 3.357
1980 01 16 6.438
1980 01 17 12.838
1980 01 18 9.063
1980 01 19 5.153
1980 01 20 2.663
1980 01 21 4.759
1980 01 22 0.651
1980 01 23 0.229
1980 01 24 0.376
1980 01 25 1.838
1980 01 26 9.519
1980 01 27 3.214
1980 01 28 7.089
1980 01 29 4.343
1980 01 30 21.803
1980 01 31 9.002
1980 02 01 11.309
1980 02 02 4.399
1980 02 03 25.425
1980 02 04 9.399
1980 02 05 4.679
1980 02 06 0.340
1980 02 07 23.771
1980 02 08 27.905
1980 02 09 27.089
1980 02 10 2.967
1980 02 11 24.864
1980 02 12 3.958
1980 02 13 48.653
1980 02 14 16.423
1980 02 15 7.826
1980 02 16 13.963
1980 02 17 10.165
1980 02 18 21.057
1980 02 19 8.192
1980 02 20 1.418
1980 02 21 4.789
1980 02 22 4.685
1980 02 23 20.934
1980 02 24 10.956
1980 02 25 19.696
1980 02 26 9.443
1980 02 27 18.920
1980 02 28 10.614
1980 02 29 13.364
1980 03 01 9.053
1980 03 02 18.551
1980 03 03 13.606
1980 03 04 0.372
1980 03 05 1.380
1980 03 06 22.101
1980 03 07 6.112
1980 03 08 23.113
1980 03 09 2.254
1980 03 10 3.731
1980 03 11 0.712
1980 03 12 25.375
1980 03 13 17.885
1980 03 14 0.848
1980 03 15 2.768
1980 03 16 9.628
1980 03 17 39.608
1980 03 18 5.548
1980 03 19 8.214
1980 03 20 4.737
1980 03 21 1.829
1980 03 22 0.381
1980 03 23 0.104
1980 03 24 0.000
1980 03 25 0.542
1980 03 26 0.358
1980 03 27 0.000
1980 03 28 10.254
1980 03 29 14.271
1980 03 30 0.810
1980 03 31 3.773
1980 04 01 5.361
1980 04 02 1.096
1980 04 03 2.956
1980 04 04 1.069
1980 04 05 5.459
1980 04 06 1.615
1980 04 07 0.876
1980 04 08 12.164
1980 04 09 26.502
1980 04 10 1.384
1980 04 11 0.276
1980 04 12 0.363
1980 04 13 2.306
1980 04 14 1.918
1980 04 15 21.992
1980 04 16 1.257
1980 04 17 6.329
1980 04 18 2.131
1980 04 19 0.191
1980 04 20 0.000
1980 04 21 0.000
1980 04 22 0.000
1980 04 23 0.000
1980 04 24 0.000
1980 04 25 0.000
1980 04 26 0.000
1980 04 27 0.000
1980 04 28 0.000
1980 04 29 0.000
1980 04 30 0.000
1980 05 01 1.247
1980 05 02 7.292
1980 05 03 0.711
1980 05 04 0.411
1980 05 05 0.000
1980 05 06 0.132
1980 05 07 0.000
1980 05 08 0.000
1980 05 09 0.000
1980 05 10 0.000
1980 05 11 5.410
1980 05 12 0.000
1980 05 13 5.984
1980 05 14 0.000
1980 05 15 0.175
1980 05 16 0.037
1980 05 17 1.457
1980 05 18 0.000
1980 05 19 0.339
1980 05 20 0.000
1980 05 21 4.613
1980 05 22 8.644
1980 05 23 0.121
1980 05 24 0.000
1980 05 25 0.332
1980 05 26 0.054
1980 05 27 0.000
1980 05 28 0.025
1980 05 29 0.000
1980 05 30 0.000
1980 05 31 0.039
1980 06 01 0.000
1980 06 02 0.000
1980 06 03 0.031
1980 06 04 0.000
1980 06 05 0.000
1980 06 06 0.000
1980 06 07 0.000
1980 06 08 0.000
1980 06 09 0.000
1980 06 10 0.000
1980 06 11 0.000
1980 06 12 0.000
1980 06 13 0.000
1980 06 14 0.287
1980 06 15 0.000
1980 06 16 0.000
1980 06 17 0.000
1980 06 18 0.000
1980 06 19 0.000
1980 06 20 0.357
1980 06 21 0.000
1980 06 22 0.000
1980 06 23 0.000
1980 06 24 0.000
1980 06 25 0.331
1980 06 26 3.041
1980 06 27 1.782
1980 06 28 0.000
1980 06 29 0.038
1980 06 30 0.000
1980 07 01 0.069
1980 07 02 0.516
1980 07 03 0.277
1980 07 04 0.000
1980 07 05 0.000
1980 07 06 0.000
1980 07 07 0.000
1980 07 08 0.000
1980 07 09 0.000
1980 07 10 0.000
