year month day precipitation_cpc
1980 01 01 24.416
1980 01 02 13.611
1980 01 03 0.310
1980 01 04 0.206
1980 01 05 0.240
1980 01 06 0.106
1980 01 07 1.218
1980 01 08 13.201
1980 01 09 12.724
1980 01 10 9.523
1980 01 11 15.579
1980 01 12 26.527
1980 01 13 24.001
1980 01 14 21.443
1980 01 15 12.515
1980 01 16 24.675
1980 01 17 43.720
1980 01 18 28.464
1980 01 19 9.414
1980 01 20 7.878
1980 01 21 6.626
1980 01 22 4.997
1980 01 23 17.740
1980 01 24 11.962
1980 01 25 11.321
1980 01 26 19.790
1980 01 27 13.826
1980 01 28 10.801
1980 01 29 6.741
1980 01 30 2.664
1980 01 31 6.827
1980 02 01 3.690
1980 02 02 9.305
1980 02 03 19.515
1980 02 04 3.918
1980 02 05 0.513
1980 02 06 0.274
1980 02 07 1.542
1980 02 08 9.172
1980 02 09 3.669
1980 02 10 0.742
1980 02 11 0.163
1980 02 12 0.782
1980 02 13 9.919
1980 02 14 14.847
1980 02 15 5.303
1980 02 16 10.689
1980 02 17 13.067
1980 02 18 23.219
1980 02 19 16.842
1980 02 20 2.975
1980 02 21 1.267
1980 02 22 0.442
1980 02 23 2.215
1980 02 24 0.826
1980 02 25 0.408
1980 02 26 0.598
1980 02 27 1.773
1980 02 28 5.677
1980 02 29 1.025
1980 03 01 0.013
1980 03 02 0.000
1980 03 03 0.024
1980 03 04 0.229
1980 03 05 0.017
1980 03 06 0.418
1980 03 07 0.000
1980 03 08 0.001
1980 03 09 0.000
1980 03 10 0.179
1980 03 11 0.848
1980 03 12 4.874
1980 03 13 7.793
1980 03 14 7.961
1980 03 15 13.035
1980 03 16 10.602
1980 03 17 1.152
1980 03 18 0.276
1980 03 19 0.112
1980 03 20 0.314
1980 03 21 0.000
1980 03 22 1.143
1980 03 23 0.000
1980 03 24 0.000
1980 03 25 0.000
1980 03 26 0.000
1980 03 27 0.000
1980 03 28 0.000
1980 03 29 0.032
1980 03 30 0.140
1980 03 31 2.954
1980 04 01 2.092
1980 04 02 5.983
1980 04 03 16.274
1980 04 04 9.675
1980 04 05 16.665
1980 04 06 17.661
