year month day precipitation_cpc
1980 01 01 7.374
1980 01 02 8.823
1980 01 03 4.058
1980 01 04 2.382
1980 01 05 5.256
1980 01 06 8.795
1980 01 07 9.924
1980 01 08 7.985
1980 01 09 5.637
1980 01 10 2.385
1980 01 11 6.339
1980 01 12 5.128
1980 01 13 7.884
1980 01 14 24.877
1980 01 15 2.573
1980 01 16 6.857
1980 01 17 0.462
1980 01 18 1.587
1980 01 19 2.262
1980 01 20 9.418
1980 01 21 5.321
1980 01 22 15.689
1980 01 23 7.580
1980 01 24 6.839
1980 01 25 3.319
1980 01 26 5.143
1980 01 27 1.006
1980 01 28 5.107
1980 01 29 8.901
1980 01 30 15.817
1980 01 31 13.095
1980 02 01 11.648
1980 02 02 11.900
1980 02 03 9.630
1980 02 04 0.705
1980 02 05 0.479
1980 02 06 0.658
1980 02 07 0.862
1980 02 08 1.261
1980 02 09 1.508
1980 02 10 16.552
1980 02 11 6.506
1980 02 12 1.601
1980 02 13 6.453
1980 02 14 0.661
1980 02 15 8.333
1980 02 16 3.677
1980 02 17 9.371
1980 02 18 0.605
1980 02 19 0.028
1980 02 20 0.186
1980 02 21 0.034
1980 02 22 0.252
1980 02 23 0.428
1980 02 24 0.034
1980 02 25 0.013
1980 02 26 0.673
1980 02 27 2.607
1980 02 28 0.538
1980 02 29 0.224
1980 03 01 0.399
1980 03 02 6.597
1980 03 03 3.318
1980 03 04 16.509
1980 03 05 10.266
1980 03 06 6.156
1980 03 07 5.527
1980 03 08 7.619
1980 03 09 19.905
1980 03 10 2.016
1980 03 11 9.484
1980 03 12 1.128
1980 03 13 7.027
1980 03 14 4.520
1980 03 15 17.100
1980 03 16 4.125
1980 03 17 7.285
1980 03 18 17.307
1980 03 19 22.938
1980 03 20 27.545
1980 03 21 29.728
1980 03 22 8.974
1980 03 23 15.008
1980 03 24 7.568
1980 03 25 5.683
1980 03 26 10.450
1980 03 27 26.736
1980 03 28 3.444
1980 03 29 3.008
1980 03 30 9.687
1980 03 31 8.742
1980 04 01 18.025
1980 04 02 4.287
1980 04 03 3.172
1980 04 04 17.485
1980 04 05 13.347
1980 04 06 11.618
1980 04 07 1.525
1980 04 08 1.969
1980 04 09 1.386
1980 04 10 4.229
1980 04 11 5.477
1980 04 12 20.878
1980 04 13 33.543
1980 04 14 2.466
1980 04 15 6.518
1980 04 16 1.984
1980 04 17 6.883
1980 04 18 7.766
1980 04 19 14.152
1980 04 20 6.663
1980 04 21 17.420
1980 04 22 10.279
1980 04 23 12.061
1980 04 24 8.362
1980 04 25 12.731
1980 04 26 6.085
1980 04 27 13.550
1980 04 28 18.729
1980 04 29 5.284
1980 04 30 3.637
1980 05 01 10.355
1980 05 02 1.775
1980 05 03 4.020
1980 05 04 6.402
1980 05 05 6.323
1980 05 06 16.551
1980 05 07 3.624
1980 05 08 4.404
1980 05 09 3.469
1980 05 10 26.958
1980 05 11 5.694
1980 05 12 7.031
1980 05 13 12.480
1980 05 14 12.990
1980 05 15 11.294
1980 05 16 10.127
1980 05 17 24.244
1980 05 18 2.472
1980 05 19 3.210
1980 05 20 3.024
1980 05 21 1.747
1980 05 22 7.678
1980 05 23 5.769
1980 05 24 6.840
1980 05 25 22.216
1980 05 26 3.348
1980 05 27 7.621
1980 05 28 3.538
1980 05 29 14.561
1980 05 30 5.567
1980 05 31 10.947
1980 06 01 8.077
1980 06 02 13.553
1980 06 03 12.609
1980 06 04 5.640
1980 06 05 2.383
1980 06 06 17.959
1980 06 07 22.245
1980 06 08 18.825
1980 06 09 8.717
1980 06 10 8.656
1980 06 11 42.907
1980 06 12 0.519
1980 06 13 5.356
1980 06 14 5.989
1980 06 15 4.390
1980 06 16 2.981
1980 06 17 4.946
1980 06 18 10.994
1980 06 19 3.150
1980 06 20 22.961
1980 06 21 7.109
1980 06 22 9.054
1980 06 23 2.787
1980 06 24 1.741
1980 06 25 2.691
1980 06 26 3.528
1980 06 27 3.913
1980 06 28 0.037
1980 06 29 4.173
1980 06 30 11.075
1980 07 01 9.180
1980 07 02 5.853
1980 07 03 5.991
1980 07 04 3.630
1980 07 05 1.052
1980 07 06 4.809
1980 07 07 6.615
1980 07 08 6.082
1980 07 09 8.318
1980 07 10 8.176
1980 07 11 5.332
1980 07 12 22.560
1980 07 13 12.545
1980 07 14 1.201
1980 07 15 5.504
1980 07 16 0.255
1980 07 17 4.298
1980 07 18 0.559
1980 07 19 0.371
1980 07 20 4.207
1980 07 21 5.397
1980 07 22 6.983
1980 07 23 1.666
1980 07 24 2.117
1980 07 25 3.095
1980 07 26 0.377
1980 07 27 3.279
1980 07 28 3.285
1980 07 29 3.870
1980 07 30 33.755
1980 07 31 2.507
1980 08 01 0.221
1980 08 02 0.792
1980 08 03 6.605
1980 08 04 8.008
1980 08 05 1.418
1980 08 06 7.985
1980 08 07 17.402
1980 08 08 0.688
1980 08 09 2.124
1980 08 10 8.904
1980 08 11 5.219
1980 08 12 0.464
1980 08 13 0.944
1980 08 14 6.534
1980 08 15 6.164
1980 08 16 2.711
1980 08 17 1.602
1980 08 18 0.881
1980 08 19 0.693
1980 08 20 5.351
1980 08 21 3.088
1980 08 22 0.810
1980 08 23 0.081
1980 08 24 3.184
1980 08 25 0.859
1980 08 26 2.003
1980 08 27 0.315
1980 08 28 5.793
1980 08 29 1.538
1980 08 30 5.816
1980 08 31 0.831
1980 09 01 2.360
1980 09 02 4.278
1980 09 03 2.868
1980 09 04 7.644
1980 09 05 0.491
1980 09 06 0.525
1980 09 07 0.844
1980 09 08 0.028
1980 09 09 2.075
1980 09 10 2.211
1980 09 11 1.588
1980 09 12 15.794
1980 09 13 1.413
1980 09 14 3.065
1980 09 15 0.260
1980 09 16 0.618
1980 09 17 0.072
1980 09 18 0.517
1980 09 19 0.991
1980 09 20 0.988
1980 09 21 4.802
1980 09 22 0.280
1980 09 23 4.462
1980 09 24 0.756
1980 09 25 1.916
1980 09 26 0.824
1980 09 27 2.962
1980 09 28 0.603
1980 09 29 1.676
1980 09 30 4.428
1980 10 01 0.080
1980 10 02 0.894
1980 10 03 4.518
1980 10 04 1.003
1980 10 05 0.379
1980 10 06 0.663
1980 10 07 3.205
1980 10 08 0.052
1980 10 09 5.123
1980 10 10 6.105
1980 10 11 1.589
1980 10 12 0.001
1980 10 13 0.062
1980 10 14 0.524
1980 10 15 0.147
1980 10 16 1.513
1980 10 17 0.937
1980 10 18 1.598
1980 10 19 1.990
1980 10 20 1.519
1980 10 21 0.380
1980 10 22 1.197
1980 10 23 1.207
1980 10 24 0.362
1980 10 25 1.583
1980 10 26 2.218
1980 10 27 1.730
1980 10 28 0.042
1980 10 29 0.000
1980 10 30 0.266
1980 10 31 0.366
1980 11 01 1.146
1980 11 02 0.198
1980 11 03 0.000
1980 11 04 0.009
1980 11 05 0.251
1980 11 06 0.192
1980 11 07 0.116
1980 11 08 0.000
1980 11 09 0.000
1980 11 10 0.029
1980 11 11 2.764
1980 11 12 10.963
1980 11 13 8.131
1980 11 14 11.072
1980 11 15 4.221
1980 11 16 20.418
1980 11 17 2.816
1980 11 18 1.052
1980 11 19 1.330
1980 11 20 1.888
1980 11 21 1.173
1980 11 22 0.617
1980 11 23 2.431
1980 11 24 1.224
1980 11 25 1.160
1980 11 26 6.909
1980 11 27 0.220
1980 11 28 0.067
1980 11 29 0.448
1980 11 30 2.219
1980 12 01 4.011
1980 12 02 3.304
1980 12 03 1.133
1980 12 04 2.906
1980 12 05 1.935
1980 12 06 0.000
1980 12 07 0.119
1980 12 08 0.036
1980 12 09 0.166
1980 12 10 2.563
1980 12 11 0.076
1980 12 12 0.580
1980 12 13 0.024
1980 12 14 0.060
1980 12 15 2.122
1980 12 16 1.781
1980 12 17 0.776
1980 12 18 1.165
1980 12 19 0.395
1980 12 20 1.900
1980 12 21 1.128
1980 12 22 2.137
1980 12 23 1.112
1980 12 24 5.060
1980 12 25 0.581
1980 12 26 1.152
1980 12 27 0.670
1980 12 28 1.791
1980 12 29 6.013
1980 12 30 4.311
1980 12 31 1.402
1981 01 01 1.462
1981 01 02 1.615
1981 01 03 4.273
1981 01 04 3.489
1981 01 05 6.500
1981 01 06 5.357
1981 01 07 10.285
1981 01 08 2.116
1981 01 09 2.589
1981 01 10 5.730
1981 01 11 2.179
1981 01 12 5.075
1981 01 13 7.002
1981 01 14 12.380
1981 01 15 8.778
1981 01 16 6.301
1981 01 17 3.679
1981 01 18 5.866
1981 01 19 9.234
1981 01 20 5.678
1981 01 21 18.257
1981 01 22 7.259
1981 01 23 6.434
1981 01 24 18.687
1981 01 25 16.399
1981 01 26 1.557
1981 01 27 1.353
1981 01 28 4.185
1981 01 29 12.721
1981 01 30 14.907
1981 01 31 23.158
1981 02 01 8.033
1981 02 02 15.423
1981 02 03 13.312
1981 02 04 11.456
1981 02 05 6.882
1981 02 06 10.797
1981 02 07 10.640
1981 02 08 5.222
1981 02 09 5.768
1981 02 10 5.228
1981 02 11 8.358
1981 02 12 24.433
1981 02 13 5.452
1981 02 14 6.374
1981 02 15 7.511
1981 02 16 4.831
1981 02 17 8.979
1981 02 18 10.763
1981 02 19 8.103
1981 02 20 7.991
1981 02 21 1.320
1981 02 22 5.598
1981 02 23 4.182
1981 02 24 4.363
1981 02 25 2.998
1981 02 26 4.090
1981 02 27 2.808
1981 02 28 3.827
1981 03 01 6.163
1981 03 02 4.016
1981 03 03 6.171
1981 03 04 4.765
1981 03 05 9.189
1981 03 06 5.763
1981 03 07 2.849
1981 03 08 2.019
1981 03 09 2.257
1981 03 10 2.612
1981 03 11 1.262
1981 03 12 0.661
1981 03 13 0.652
1981 03 14 0.157
1981 03 15 0.052
1981 03 16 0.088
1981 03 17 0.044
1981 03 18 0.677
1981 03 19 1.232
1981 03 20 0.879
1981 03 21 1.992
1981 03 22 2.481
1981 03 23 0.070
1981 03 24 2.755
1981 03 25 9.147
1981 03 26 1.441
1981 03 27 18.672
1981 03 28 39.065
1981 03 29 0.948
1981 03 30 6.880
1981 03 31 10.631
1981 04 01 8.518
