year month day precipitation_cpc
1980 01 01 0.000
1980 01 02 0.285
1980 01 03 2.083
1980 01 04 4.597
1980 01 05 0.304
1980 01 06 0.699
1980 01 07 2.024
1980 01 08 0.105
1980 01 09 0.315
1980 01 10 0.042
1980 01 11 0.618
1980 01 12 0.965
1980 01 13 1.780
1980 01 14 0.652
1980 01 15 0.804
1980 01 16 1.106
1980 01 17 2.273
1980 01 18 1.087
1980 01 19 1.333
1980 01 20 0.000
1980 01 21 0.097
1980 01 22 0.023
1980 01 23 1.031
1980 01 24 0.553
1980 01 25 0.049
1980 01 26 0.000
1980 01 27 0.499
1980 01 28 0.666
1980 01 29 0.048
1980 01 30 0.091
1980 01 31 0.218
1980 02 01 0.991
1980 02 02 0.000
1980 02 03 0.054
1980 02 04 0.254
1980 02 05 0.411
1980 02 06 4.045
1980 02 07 5.513
1980 02 08 9.796
1980 02 09 1.767
1980 02 10 3.459
1980 02 11 5.456
1980 02 12 1.200
1980 02 13 2.659
1980 02 14 5.021
1980 02 15 4.908
1980 02 16 5.893
1980 02 17 3.084
1980 02 18 2.721
1980 02 19 0.962
1980 02 20 4.068
1980 02 21 5.398
1980 02 22 2.511
1980 02 23 0.394
1980 02 24 1.612
1980 02 25 6.100
1980 02 26 7.566
1980 02 27 0.634
1980 02 28 1.180
1980 02 29 0.613
1980 03 01 1.250
1980 03 02 4.820
1980 03 03 9.517
1980 03 04 6.446
1980 03 05 12.825
1980 03 06 11.756
1980 03 07 0.381
1980 03 08 0.690
1980 03 09 0.133
1980 03 10 0.686
1980 03 11 1.200
1980 03 12 4.285
1980 03 13 23.604
1980 03 14 0.296
1980 03 15 0.309
1980 03 16 1.044
1980 03 17 0.972
1980 03 18 1.403
1980 03 19 0.239
1980 03 20 1.079
1980 03 21 0.835
1980 03 22 0.118
1980 03 23 1.491
1980 03 24 0.252
1980 03 25 0.151
1980 03 26 1.705
1980 03 27 0.600
1980 03 28 1.631
1980 03 29 1.995
1980 03 30 0.399
1980 03 31 0.017
1980 04 01 0.322
1980 04 02 3.157
1980 04 03 8.200
1980 04 04 4.461
1980 04 05 0.456
1980 04 06 0.074
1980 04 07 2.592
1980 04 08 0.220
1980 04 09 0.024
1980 04 10 0.037
1980 04 11 0.193
1980 04 12 0.242
1980 04 13 0.058
1980 04 14 0.000
1980 04 15 0.000
1980 04 16 0.593
1980 04 17 0.484
1980 04 18 4.794
1980 04 19 6.673
1980 04 20 0.708
1980 04 21 0.133
1980 04 22 1.062
1980 04 23 4.262
1980 04 24 5.766
1980 04 25 0.825
1980 04 26 1.013
1980 04 27 1.010
1980 04 28 0.050
1980 04 29 0.457
1980 04 30 0.092
1980 05 01 0.000
1980 05 02 0.230
1980 05 03 0.449
1980 05 04 0.491
1980 05 05 0.459
1980 05 06 0.133
1980 05 07 0.029
1980 05 08 0.139
1980 05 09 0.617
1980 05 10 0.090
1980 05 11 0.222
1980 05 12 0.325
1980 05 13 0.594
1980 05 14 2.483
1980 05 15 7.580
1980 05 16 14.269
1980 05 17 3.714
1980 05 18 1.219
1980 05 19 0.068
1980 05 20 0.333
1980 05 21 0.244
1980 05 22 0.082
1980 05 23 0.201
1980 05 24 1.220
1980 05 25 1.277
1980 05 26 1.404
1980 05 27 1.962
1980 05 28 0.075
1980 05 29 0.112
1980 05 30 0.828
1980 05 31 1.044
1980 06 01 0.629
1980 06 02 0.179
1980 06 03 1.434
1980 06 04 1.289
1980 06 05 7.114
1980 06 06 6.267
1980 06 07 2.102
1980 06 08 3.894
1980 06 09 12.562
1980 06 10 27.485
1980 06 11 8.408
1980 06 12 5.937
1980 06 13 9.151
1980 06 14 4.209
1980 06 15 0.327
1980 06 16 0.544
1980 06 17 0.859
1980 06 18 0.845
1980 06 19 0.554
1980 06 20 0.301
1980 06 21 1.754
1980 06 22 3.853
1980 06 23 0.541
1980 06 24 1.126
1980 06 25 0.324
1980 06 26 1.117
1980 06 27 3.211
