year month day precipitation_cpc
1980 01 01 22.646
1980 01 02 15.307
1980 01 03 2.403
1980 01 04 0.038
1980 01 05 0.000
1980 01 06 0.000
1980 01 07 0.000
1980 01 08 2.770
1980 01 09 3.823
1980 01 10 3.762
1980 01 11 8.963
1980 01 12 18.099
1980 01 13 13.885
1980 01 14 5.550
1980 01 15 4.700
1980 01 16 3.735
1980 01 17 11.303
1980 01 18 24.446
1980 01 19 10.974
1980 01 20 3.382
1980 01 21 14.942
1980 01 22 12.181
1980 01 23 10.431
1980 01 24 3.717
1980 01 25 3.284
1980 01 26 9.466
1980 01 27 6.261
1980 01 28 8.289
1980 01 29 10.796
1980 01 30 2.132
1980 01 31 0.047
1980 02 01 8.716
1980 02 02 11.715
1980 02 03 11.351
1980 02 04 5.867
1980 02 05 0.395
1980 02 06 0.000
1980 02 07 0.000
1980 02 08 0.781
1980 02 09 0.196
1980 02 10 0.543
1980 02 11 0.646
1980 02 12 0.440
1980 02 13 1.600
1980 02 14 6.362
1980 02 15 2.627
1980 02 16 3.357
1980 02 17 9.879
1980 02 18 12.884
1980 02 19 21.601
1980 02 20 14.768
1980 02 21 9.292
1980 02 22 13.414
1980 02 23 4.083
1980 02 24 4.640
1980 02 25 1.502
1980 02 26 7.273
1980 02 27 11.592
1980 02 28 5.710
1980 02 29 0.035
1980 03 01 0.000
1980 03 02 0.000
1980 03 03 0.000
1980 03 04 0.000
1980 03 05 0.000
1980 03 06 0.060
1980 03 07 0.000
1980 03 08 0.014
1980 03 09 0.029
1980 03 10 5.140
1980 03 11 8.421
1980 03 12 11.539
1980 03 13 5.085
1980 03 14 7.254
1980 03 15 12.638
1980 03 16 31.151
1980 03 17 0.915
1980 03 18 0.123
1980 03 19 0.695
1980 03 20 0.042
1980 03 21 0.012
1980 03 22 0.000
1980 03 23 0.000
1980 03 24 0.000
1980 03 25 0.000
1980 03 26 0.000
1980 03 27 0.000
1980 03 28 0.000
1980 03 29 0.000
1980 03 30 6.508
1980 03 31 25.760
1980 04 01 13.791
1980 04 02 0.187
1980 04 03 6.371
1980 04 04 22.302
1980 04 05 29.702
1980 04 06 25.508
1980 04 07 1.793
1980 04 08 1.226
1980 04 09 1.663
1980 04 10 0.065
1980 04 11 3.377
1980 04 12 13.657
1980 04 13 2.393
1980 04 14 6.581
1980 04 15 1.555
1980 04 16 8.846
1980 04 17 3.545
1980 04 18 2.360
1980 04 19 0.014
1980 04 20 0.000
1980 04 21 0.000
1980 04 22 0.000
1980 04 23 0.000
1980 04 24 0.000
1980 04 25 0.068
1980 04 26 0.000
1980 04 27 0.101
1980 04 28 0.000
1980 04 29 0.000
1980 04 30 0.024
1980 05 01 0.126
1980 05 02 0.409
1980 05 03 2.354
1980 05 04 2.660
1980 05 05 0.119
1980 05 06 0.000
1980 05 07 0.011
1980 05 08 0.000
1980 05 09 0.477
1980 05 10 0.969
1980 05 11 0.000
1980 05 12 0.136
1980 05 13 0.083
1980 05 14 0.100
1980 05 15 0.049
1980 05 16 1.520
1980 05 17 0.260
1980 05 18 0.804
1980 05 19 0.711
1980 05 20 0.502
1980 05 21 0.120
1980 05 22 1.335
1980 05 23 4.103
1980 05 24 9.217
1980 05 25 0.462
1980 05 26 0.144
1980 05 27 0.018
1980 05 28 0.000
1980 05 29 0.000
1980 05 30 0.000
1980 05 31 0.000
1980 06 01 0.000
1980 06 02 0.000
1980 06 03 2.995
1980 06 04 5.845
1980 06 05 0.850
1980 06 06 0.121
1980 06 07 0.011
1980 06 08 0.011
1980 06 09 0.000
1980 06 10 0.000
1980 06 11 0.000
1980 06 12 0.000
1980 06 13 0.000
1980 06 14 1.513
1980 06 15 0.046
1980 06 16 0.020
1980 06 17 0.000
1980 06 18 0.124
1980 06 19 0.000
1980 06 20 0.013
1980 06 21 0.013
1980 06 22 1.069
1980 06 23 0.438
1980 06 24 1.431
1980 06 25 2.865
1980 06 26 14.776
1980 06 27 4.636
1980 06 28 0.169
1980 06 29 0.036
1980 06 30 0.000
1980 07 01 0.012
1980 07 02 0.000
1980 07 03 0.000
1980 07 04 0.011
1980 07 05 0.443
1980 07 06 0.130
1980 07 07 0.000
1980 07 08 0.000
1980 07 09 0.000
1980 07 10 0.000
1980 07 11 0.012
1980 07 12 0.000
1980 07 13 0.000
1980 07 14 0.000
1980 07 15 0.493
1980 07 16 2.320
1980 07 17 0.000
1980 07 18 0.000
1980 07 19 0.041
1980 07 20 0.000
1980 07 21 0.000
1980 07 22 0.000
1980 07 23 1.054
1980 07 24 0.630
1980 07 25 0.027
1980 07 26 0.000
1980 07 27 0.000
1980 07 28 0.000
1980 07 29 0.000
1980 07 30 1.779
1980 07 31 2.603
1980 08 01 2.402
1980 08 02 0.810
1980 08 03 0.000
1980 08 04 0.190
1980 08 05 0.761
1980 08 06 0.139
1980 08 07 0.355
1980 08 08 0.137
1980 08 09 0.000
1980 08 10 0.000
1980 08 11 0.134
1980 08 12 0.521
1980 08 13 1.027
