year month day evapotransp_gleam
1980 01 01 2.518
1980 01 02 2.612
1980 01 03 1.883
1980 01 04 4.163
1980 01 05 4.602
1980 01 06 3.962
1980 01 07 4.269
1980 01 08 3.732
1980 01 09 3.977
1980 01 10 3.869
1980 01 11 4.498
1980 01 12 2.592
1980 01 13 1.462
1980 01 14 1.584
1980 01 15 1.900
1980 01 16 1.967
1980 01 17 3.125
1980 01 18 4.074
1980 01 19 4.244
1980 01 20 5.077
1980 01 21 4.888
1980 01 22 5.352
1980 01 23 4.183
1980 01 24 4.568
1980 01 25 4.351
1980 01 26 2.982
1980 01 27 2.288
1980 01 28 3.159
1980 01 29 4.552
1980 01 30 3.959
1980 01 31 5.081
1980 02 01 4.038
1980 02 02 3.998
1980 02 03 4.688
1980 02 04 4.619
1980 02 05 4.256
1980 02 06 4.745
1980 02 07 4.442
1980 02 08 4.303
1980 02 09 3.696
1980 02 10 4.198
1980 02 11 4.648
1980 02 12 4.002
1980 02 13 4.244
1980 02 14 3.517
1980 02 15 3.629
1980 02 16 3.071
1980 02 17 3.339
1980 02 18 3.147
1980 02 19 3.603
1980 02 20 3.511
1980 02 21 1.949
1980 02 22 3.166
1980 02 23 4.552
1980 02 24 4.544
1980 02 25 4.242
1980 02 26 4.074
1980 02 27 4.107
1980 02 28 4.814
1980 02 29 4.016
1980 03 01 3.899
1980 03 02 4.171
1980 03 03 3.710
1980 03 04 4.510
1980 03 05 4.156
1980 03 06 4.075
1980 03 07 4.167
1980 03 08 4.114
1980 03 09 3.509
1980 03 10 4.218
1980 03 11 3.853
1980 03 12 3.946
1980 03 13 3.864
1980 03 14 4.137
1980 03 15 3.614
1980 03 16 2.951
1980 03 17 3.322
1980 03 18 3.521
1980 03 19 3.583
1980 03 20 3.894
1980 03 21 4.137
1980 03 22 3.710
1980 03 23 3.281
1980 03 24 3.377
1980 03 25 3.381
1980 03 26 3.699
1980 03 27 3.443
1980 03 28 2.955
1980 03 29 3.107
1980 03 30 3.797
1980 03 31 3.060
1980 04 01 2.556
1980 04 02 2.362
1980 04 03 2.566
1980 04 04 2.845
1980 04 05 0.779
1980 04 06 2.403
1980 04 07 2.045
