year month day evapotransp_gleam
1980 01 01 2.243
1980 01 02 2.291
1980 01 03 3.351
1980 01 04 3.917
1980 01 05 4.864
1980 01 06 4.877
1980 01 07 4.207
1980 01 08 3.802
1980 01 09 2.798
1980 01 10 3.060
1980 01 11 3.909
1980 01 12 3.207
1980 01 13 2.770
1980 01 14 3.368
1980 01 15 3.687
1980 01 16 2.398
1980 01 17 2.244
1980 01 18 2.836
1980 01 19 3.756
1980 01 20 5.024
1980 01 21 4.478
1980 01 22 3.180
1980 01 23 4.724
1980 01 24 3.562
1980 01 25 3.062
1980 01 26 2.792
1980 01 27 2.322
1980 01 28 3.537
1980 01 29 4.245
1980 01 30 4.506
1980 01 31 5.588
1980 02 01 2.962
1980 02 02 3.390
1980 02 03 4.000
1980 02 04 4.077
1980 02 05 4.570
1980 02 06 4.364
1980 02 07 5.275
1980 02 08 3.887
1980 02 09 4.684
1980 02 10 3.988
1980 02 11 4.236
1980 02 12 2.713
1980 02 13 2.505
1980 02 14 3.555
1980 02 15 3.991
1980 02 16 2.182
1980 02 17 2.766
1980 02 18 3.766
1980 02 19 3.995
1980 02 20 3.693
1980 02 21 4.213
1980 02 22 2.663
1980 02 23 4.361
1980 02 24 4.300
1980 02 25 4.421
1980 02 26 3.809
1980 02 27 4.003
1980 02 28 4.835
1980 02 29 4.480
1980 03 01 3.948
1980 03 02 3.922
1980 03 03 3.727
1980 03 04 3.588
1980 03 05 3.776
1980 03 06 3.650
1980 03 07 3.735
1980 03 08 3.763
1980 03 09 3.624
1980 03 10 3.892
1980 03 11 4.417
1980 03 12 3.624
1980 03 13 2.860
1980 03 14 4.161
1980 03 15 3.256
1980 03 16 4.001
1980 03 17 3.969
1980 03 18 3.732
1980 03 19 3.258
1980 03 20 3.330
1980 03 21 3.087
1980 03 22 3.304
1980 03 23 3.269
1980 03 24 2.836
1980 03 25 3.216
1980 03 26 3.330
1980 03 27 3.012
1980 03 28 2.904
1980 03 29 2.960
1980 03 30 2.912
1980 03 31 3.091
1980 04 01 3.488
1980 04 02 3.147
1980 04 03 2.097
1980 04 04 5.835
1980 04 05 3.849
1980 04 06 1.773
1980 04 07 2.693
1980 04 08 3.209
1980 04 09 2.552
1980 04 10 3.511
