year month day evapotransp_gleam
1980 01 01 4.437
1980 01 02 4.103
1980 01 03 4.052
1980 01 04 4.001
1980 01 05 4.641
1980 01 06 3.844
1980 01 07 3.259
1980 01 08 2.912
1980 01 09 3.921
1980 01 10 4.268
1980 01 11 4.339
1980 01 12 4.724
1980 01 13 4.569
1980 01 14 3.885
1980 01 15 3.347
1980 01 16 4.053
1980 01 17 4.460
1980 01 18 4.911
1980 01 19 4.960
1980 01 20 3.852
1980 01 21 4.936
1980 01 22 4.495
1980 01 23 4.108
1980 01 24 3.717
1980 01 25 1.905
1980 01 26 2.700
1980 01 27 3.276
1980 01 28 4.439
1980 01 29 3.977
1980 01 30 4.128
1980 01 31 2.424
1980 02 01 4.454
1980 02 02 4.124
1980 02 03 3.779
1980 02 04 4.793
1980 02 05 4.149
1980 02 06 3.925
1980 02 07 4.232
1980 02 08 4.274
1980 02 09 4.423
1980 02 10 2.990
1980 02 11 3.757
1980 02 12 3.559
1980 02 13 4.175
1980 02 14 4.270
1980 02 15 4.498
1980 02 16 5.212
1980 02 17 3.911
1980 02 18 3.458
1980 02 19 4.231
1980 02 20 3.845
1980 02 21 4.058
1980 02 22 4.359
1980 02 23 3.889
1980 02 24 2.789
1980 02 25 3.174
1980 02 26 3.119
1980 02 27 2.310
1980 02 28 2.844
1980 02 29 3.280
1980 03 01 4.049
1980 03 02 4.413
1980 03 03 4.593
1980 03 04 4.912
1980 03 05 4.346
1980 03 06 4.378
1980 03 07 4.734
1980 03 08 4.268
1980 03 09 4.166
1980 03 10 4.396
1980 03 11 4.195
1980 03 12 3.428
1980 03 13 2.796
1980 03 14 3.298
1980 03 15 3.185
1980 03 16 2.783
1980 03 17 3.026
1980 03 18 3.605
1980 03 19 3.715
1980 03 20 3.640
1980 03 21 3.645
1980 03 22 3.571
1980 03 23 3.499
1980 03 24 3.523
1980 03 25 3.667
1980 03 26 3.643
1980 03 27 3.370
1980 03 28 2.531
1980 03 29 2.534
1980 03 30 2.737
1980 03 31 2.756
1980 04 01 2.708
1980 04 02 2.594
1980 04 03 2.352
1980 04 04 2.185
1980 04 05 2.577
1980 04 06 2.458
1980 04 07 2.215
1980 04 08 1.620
1980 04 09 2.167
1980 04 10 2.430
1980 04 11 2.818
1980 04 12 2.869
1980 04 13 2.002
1980 04 14 1.872
1980 04 15 1.519
1980 04 16 1.623
1980 04 17 1.471
1980 04 18 2.849
1980 04 19 2.608
1980 04 20 2.541
1980 04 21 2.598
1980 04 22 2.447
1980 04 23 2.468
1980 04 24 2.225
1980 04 25 1.936
1980 04 26 1.808
1980 04 27 1.986
1980 04 28 2.086
1980 04 29 2.279
1980 04 30 2.144
1980 05 01 1.025
