year month day evapotransp_gleam
1980 01 01 1.725
1980 01 02 1.936
1980 01 03 2.678
1980 01 04 3.726
1980 01 05 4.240
1980 01 06 4.372
1980 01 07 3.925
1980 01 08 2.887
1980 01 09 3.266
1980 01 10 3.213
1980 01 11 3.135
1980 01 12 2.218
1980 01 13 3.192
1980 01 14 3.534
1980 01 15 3.255
1980 01 16 3.646
1980 01 17 2.833
1980 01 18 2.556
1980 01 19 2.437
1980 01 20 4.720
1980 01 21 3.847
1980 01 22 4.228
1980 01 23 3.234
1980 01 24 4.325
1980 01 25 3.300
1980 01 26 4.584
1980 01 27 4.394
1980 01 28 3.745
1980 01 29 2.678
1980 01 30 2.619
1980 01 31 3.212
1980 02 01 3.262
1980 02 02 2.920
1980 02 03 3.641
1980 02 04 4.019
1980 02 05 4.073
1980 02 06 4.531
1980 02 07 3.636
1980 02 08 2.970
1980 02 09 3.542
1980 02 10 2.856
1980 02 11 3.184
1980 02 12 2.408
1980 02 13 0.912
1980 02 14 1.286
1980 02 15 3.053
1980 02 16 1.858
1980 02 17 1.260
1980 02 18 3.337
1980 02 19 3.982
1980 02 20 3.948
1980 02 21 3.572
1980 02 22 3.144
1980 02 23 2.942
1980 02 24 2.176
1980 02 25 2.579
1980 02 26 2.318
1980 02 27 1.581
1980 02 28 2.972
1980 02 29 3.316
1980 03 01 4.432
1980 03 02 4.305
1980 03 03 4.616
1980 03 04 4.038
1980 03 05 4.515
1980 03 06 3.870
1980 03 07 3.678
1980 03 08 3.921
1980 03 09 3.766
1980 03 10 3.802
1980 03 11 3.843
1980 03 12 3.816
1980 03 13 3.489
1980 03 14 3.486
1980 03 15 2.036
1980 03 16 3.308
1980 03 17 3.632
1980 03 18 3.548
1980 03 19 3.667
1980 03 20 3.700
1980 03 21 3.807
1980 03 22 3.844
1980 03 23 3.985
1980 03 24 3.791
1980 03 25 3.502
1980 03 26 3.231
1980 03 27 3.140
1980 03 28 2.989
1980 03 29 3.502
1980 03 30 3.179
1980 03 31 3.132
1980 04 01 3.040
1980 04 02 1.993
1980 04 03 2.686
1980 04 04 3.043
1980 04 05 3.398
1980 04 06 3.139
1980 04 07 3.331
1980 04 08 2.982
1980 04 09 2.971
1980 04 10 2.859
1980 04 11 3.105
1980 04 12 3.268
1980 04 13 3.256
1980 04 14 2.613
1980 04 15 2.067
1980 04 16 2.632
1980 04 17 2.828
1980 04 18 2.711
1980 04 19 3.126
1980 04 20 3.358
1980 04 21 3.041
1980 04 22 3.293
1980 04 23 3.140
1980 04 24 2.827
1980 04 25 2.068
1980 04 26 2.591
1980 04 27 2.213
1980 04 28 2.321
1980 04 29 2.473
1980 04 30 2.389
1980 05 01 2.138
1980 05 02 1.750
1980 05 03 0.554
1980 05 04 2.884
1980 05 05 2.537
1980 05 06 2.708
1980 05 07 2.637
