year month day evapotransp_gleam
1980 01 01 1.841
1980 01 02 2.597
1980 01 03 3.716
1980 01 04 4.037
1980 01 05 4.467
1980 01 06 4.833
1980 01 07 4.238
1980 01 08 3.712
1980 01 09 3.378
1980 01 10 3.717
1980 01 11 3.848
1980 01 12 3.334
1980 01 13 2.426
1980 01 14 3.350
1980 01 15 3.314
1980 01 16 2.121
1980 01 17 2.406
1980 01 18 2.897
1980 01 19 4.435
1980 01 20 5.188
1980 01 21 4.401
1980 01 22 3.362
1980 01 23 4.932
1980 01 24 4.250
1980 01 25 3.904
1980 01 26 3.328
1980 01 27 3.022
1980 01 28 3.714
1980 01 29 3.757
1980 01 30 4.113
1980 01 31 4.819
1980 02 01 3.752
1980 02 02 3.106
1980 02 03 3.542
1980 02 04 4.309
1980 02 05 4.651
1980 02 06 4.758
1980 02 07 4.861
1980 02 08 4.366
1980 02 09 3.935
1980 02 10 4.435
1980 02 11 4.324
1980 02 12 3.584
1980 02 13 3.029
1980 02 14 3.661
1980 02 15 4.361
1980 02 16 2.714
1980 02 17 2.657
1980 02 18 3.254
1980 02 19 3.348
1980 02 20 3.689
1980 02 21 4.039
1980 02 22 3.829
1980 02 23 4.154
1980 02 24 4.032
1980 02 25 4.296
1980 02 26 4.064
1980 02 27 3.733
1980 02 28 3.850
1980 02 29 4.141
1980 03 01 4.339
1980 03 02 3.977
1980 03 03 3.925
1980 03 04 3.969
1980 03 05 3.861
1980 03 06 4.010
1980 03 07 3.898
1980 03 08 4.095
1980 03 09 4.254
1980 03 10 4.273
1980 03 11 4.426
1980 03 12 3.714
1980 03 13 3.804
1980 03 14 3.937
1980 03 15 2.863
1980 03 16 4.200
1980 03 17 3.663
1980 03 18 3.407
1980 03 19 3.789
1980 03 20 3.670
1980 03 21 3.622
1980 03 22 3.598
1980 03 23 3.567
1980 03 24 3.319
1980 03 25 3.574
1980 03 26 3.337
1980 03 27 3.383
1980 03 28 3.439
1980 03 29 3.248
1980 03 30 3.403
1980 03 31 2.674
1980 04 01 2.626
1980 04 02 2.393
1980 04 03 2.353
1980 04 04 2.829
1980 04 05 3.033
1980 04 06 2.589
1980 04 07 2.523
1980 04 08 2.911
1980 04 09 3.189
1980 04 10 3.325
1980 04 11 3.621
1980 04 12 3.649
1980 04 13 3.373
1980 04 14 2.965
1980 04 15 2.339
1980 04 16 1.437
1980 04 17 2.618
1980 04 18 2.412
1980 04 19 2.869
1980 04 20 2.710
1980 04 21 2.339
1980 04 22 2.358
1980 04 23 2.632
1980 04 24 2.171
1980 04 25 2.045
1980 04 26 1.943
1980 04 27 1.961
1980 04 28 2.273
1980 04 29 2.177
1980 04 30 2.236
1980 05 01 2.509
1980 05 02 1.975
1980 05 03 2.343
1980 05 04 2.193
1980 05 05 1.677
1980 05 06 1.890
1980 05 07 1.938
1980 05 08 1.957
1980 05 09 2.192
1980 05 10 2.057
1980 05 11 2.264
1980 05 12 2.228
1980 05 13 1.879
1980 05 14 1.778
1980 05 15 1.723
1980 05 16 2.060
1980 05 17 2.002
1980 05 18 1.853
1980 05 19 1.895
1980 05 20 1.783
1980 05 21 1.718
1980 05 22 1.880
1980 05 23 1.388
1980 05 24 1.495
1980 05 25 1.554
1980 05 26 1.498
1980 05 27 1.637
1980 05 28 1.711
1980 05 29 1.631
1980 05 30 1.794
1980 05 31 1.659
1980 06 01 1.425
1980 06 02 1.712
1980 06 03 2.106
1980 06 04 0.899
1980 06 05 0.767
1980 06 06 1.278
1980 06 07 1.426
1980 06 08 1.389
1980 06 09 1.456
1980 06 10 1.470
1980 06 11 1.568
1980 06 12 1.403
1980 06 13 1.712
1980 06 14 0.979
1980 06 15 1.001
1980 06 16 1.108
1980 06 17 1.364
1980 06 18 1.355
1980 06 19 1.385
1980 06 20 1.112
1980 06 21 1.337
1980 06 22 1.260
1980 06 23 1.149
1980 06 24 1.047
1980 06 25 1.372
1980 06 26 2.787
1980 06 27 1.067
1980 06 28 1.099
1980 06 29 1.297
1980 06 30 1.440
1980 07 01 1.584
1980 07 02 1.541
1980 07 03 0.888
1980 07 04 0.916
1980 07 05 1.147
1980 07 06 1.147
1980 07 07 1.054
1980 07 08 1.534
1980 07 09 1.333
1980 07 10 1.462
1980 07 11 1.801
1980 07 12 1.687
1980 07 13 1.644
1980 07 14 1.423
1980 07 15 0.517
1980 07 16 0.983
1980 07 17 1.599
1980 07 18 1.351
1980 07 19 1.536
1980 07 20 1.747
1980 07 21 1.629
1980 07 22 1.377
1980 07 23 1.501
1980 07 24 1.133
1980 07 25 1.736
1980 07 26 1.683
1980 07 27 1.803
1980 07 28 1.832
1980 07 29 1.807
1980 07 30 1.836
1980 07 31 0.805
1980 08 01 1.258
1980 08 02 1.683
1980 08 03 1.738
1980 08 04 1.971
1980 08 05 1.805
1980 08 06 1.826
1980 08 07 1.949
1980 08 08 1.956
1980 08 09 1.790
1980 08 10 1.752
1980 08 11 1.849
1980 08 12 1.563
1980 08 13 1.208
1980 08 14 1.554
1980 08 15 1.604
1980 08 16 2.719
1980 08 17 2.336
1980 08 18 2.762
1980 08 19 2.285
1980 08 20 2.325
1980 08 21 2.359
1980 08 22 2.291
1980 08 23 2.050
1980 08 24 2.097
1980 08 25 2.713
1980 08 26 2.345
1980 08 27 1.003
1980 08 28 1.465
1980 08 29 1.667
1980 08 30 1.913
1980 08 31 2.284
1980 09 01 2.513
1980 09 02 2.581
1980 09 03 2.505
1980 09 04 1.807
1980 09 05 1.241
1980 09 06 1.276
1980 09 07 2.181
1980 09 08 2.474
1980 09 09 2.532
1980 09 10 1.525
1980 09 11 1.765
1980 09 12 1.731
1980 09 13 1.711
1980 09 14 1.690
1980 09 15 2.497
1980 09 16 1.544
1980 09 17 0.931
1980 09 18 1.611
1980 09 19 3.518
1980 09 20 3.571
1980 09 21 2.109
1980 09 22 1.603
1980 09 23 1.920
1980 09 24 1.232
1980 09 25 1.106
1980 09 26 1.518
1980 09 27 2.470
1980 09 28 1.452
1980 09 29 2.338
1980 09 30 2.352
1980 10 01 2.499
1980 10 02 2.851
1980 10 03 2.845
1980 10 04 2.876
1980 10 05 2.429
1980 10 06 1.169
1980 10 07 1.060
1980 10 08 2.269
1980 10 09 3.634
1980 10 10 2.246
1980 10 11 1.748
1980 10 12 1.930
1980 10 13 2.030
1980 10 14 2.402
1980 10 15 2.671
1980 10 16 2.963
1980 10 17 3.297
1980 10 18 3.685
1980 10 19 3.599
1980 10 20 4.193
1980 10 21 3.705
1980 10 22 3.932
1980 10 23 2.489
1980 10 24 1.448
1980 10 25 2.317
1980 10 26 3.286
1980 10 27 4.159
1980 10 28 3.648
1980 10 29 3.898
1980 10 30 4.114
1980 10 31 2.162
1980 11 01 2.212
1980 11 02 1.643
1980 11 03 2.092
1980 11 04 2.494
1980 11 05 3.577
1980 11 06 3.663
1980 11 07 4.052
1980 11 08 1.958
1980 11 09 3.304
1980 11 10 3.447
1980 11 11 3.199
1980 11 12 1.692
1980 11 13 1.673
1980 11 14 2.253
1980 11 15 3.238
1980 11 16 3.678
1980 11 17 3.643
1980 11 18 3.596
1980 11 19 4.253
1980 11 20 4.232
1980 11 21 4.434
1980 11 22 4.300
1980 11 23 4.453
1980 11 24 2.338
1980 11 25 2.699
1980 11 26 2.808
1980 11 27 2.653
1980 11 28 2.945
1980 11 29 3.180
1980 11 30 3.417
1980 12 01 1.978
1980 12 02 2.396
1980 12 03 2.955
1980 12 04 4.690
1980 12 05 4.498
1980 12 06 4.834
1980 12 07 4.305
1980 12 08 3.487
1980 12 09 4.508
1980 12 10 4.797
1980 12 11 5.066
1980 12 12 4.934
1980 12 13 2.888
1980 12 14 3.746
1980 12 15 3.725
1980 12 16 5.195
1980 12 17 4.511
1980 12 18 4.871
1980 12 19 4.787
1980 12 20 4.962
1980 12 21 4.651
1980 12 22 4.546
1980 12 23 4.660
1980 12 24 4.358
1980 12 25 3.904
1980 12 26 3.664
1980 12 27 3.971
1980 12 28 3.885
1980 12 29 4.334
1980 12 30 4.201
1980 12 31 3.364
1981 01 01 2.976
1981 01 02 4.115
1981 01 03 4.719
1981 01 04 4.940
1981 01 05 4.268
1981 01 06 4.923
1981 01 07 4.204
1981 01 08 3.286
1981 01 09 3.244
1981 01 10 3.116
1981 01 11 2.592
1981 01 12 1.646
1981 01 13 3.460
1981 01 14 2.662
1981 01 15 2.739
1981 01 16 3.546
1981 01 17 4.637
1981 01 18 4.799
1981 01 19 4.007
1981 01 20 4.845
1981 01 21 3.057
1981 01 22 1.649
1981 01 23 2.866
1981 01 24 4.160
1981 01 25 4.236
1981 01 26 4.677
1981 01 27 4.625
1981 01 28 4.391
1981 01 29 4.457
1981 01 30 4.638
1981 01 31 3.716
1981 02 01 4.569
1981 02 02 4.730
1981 02 03 5.028
1981 02 04 5.219
1981 02 05 4.609
1981 02 06 3.928
1981 02 07 3.509
1981 02 08 3.131
1981 02 09 4.219
1981 02 10 3.961
1981 02 11 3.875
1981 02 12 4.348
1981 02 13 4.410
1981 02 14 4.527
1981 02 15 4.128
1981 02 16 4.127
1981 02 17 4.180
1981 02 18 4.101
1981 02 19 4.218
1981 02 20 3.946
1981 02 21 4.059
1981 02 22 4.133
1981 02 23 4.227
1981 02 24 3.866
1981 02 25 3.647
1981 02 26 4.095
1981 02 27 4.190
1981 02 28 3.992
1981 03 01 3.925
1981 03 02 4.303
1981 03 03 4.279
1981 03 04 3.870
1981 03 05 3.504
1981 03 06 3.670
1981 03 07 3.666
1981 03 08 3.545
1981 03 09 2.822
1981 03 10 3.989
1981 03 11 3.612
1981 03 12 4.029
1981 03 13 3.824
1981 03 14 3.382
1981 03 15 4.031
1981 03 16 4.208
1981 03 17 3.304
1981 03 18 2.401
1981 03 19 2.244
1981 03 20 2.194
1981 03 21 1.963
1981 03 22 2.780
1981 03 23 2.353
1981 03 24 2.792
1981 03 25 3.074
1981 03 26 3.056
1981 03 27 2.163
1981 03 28 1.615
1981 03 29 1.807
1981 03 30 3.230
1981 03 31 3.523
1981 04 01 3.067
1981 04 02 2.869
1981 04 03 2.608
1981 04 04 3.115
1981 04 05 3.404
1981 04 06 2.918
1981 04 07 2.866
1981 04 08 2.784
1981 04 09 2.708
1981 04 10 2.576
1981 04 11 2.350
1981 04 12 2.541
1981 04 13 1.970
1981 04 14 2.113
1981 04 15 3.138
1981 04 16 2.736
1981 04 17 2.437
1981 04 18 2.237
1981 04 19 2.119
1981 04 20 2.082
1981 04 21 2.296
1981 04 22 2.109
1981 04 23 2.463
1981 04 24 2.977
1981 04 25 2.520
1981 04 26 2.505
1981 04 27 2.573
1981 04 28 2.899
1981 04 29 2.877
1981 04 30 1.466
1981 05 01 1.290
1981 05 02 1.272
1981 05 03 2.031
1981 05 04 2.295
1981 05 05 2.099
1981 05 06 2.362
1981 05 07 2.077
1981 05 08 2.231
1981 05 09 1.892
1981 05 10 1.944
1981 05 11 1.973
1981 05 12 2.158
1981 05 13 2.020
1981 05 14 2.148
1981 05 15 1.720
1981 05 16 2.188
1981 05 17 1.990
