year month day evapotransp_gleam
1980 01 01 2.487
1980 01 02 4.200
1980 01 03 4.269
1980 01 04 4.067
1980 01 05 4.287
1980 01 06 4.936
1980 01 07 4.424
1980 01 08 2.559
1980 01 09 2.486
1980 01 10 3.178
1980 01 11 3.319
1980 01 12 3.144
1980 01 13 4.018
1980 01 14 3.748
1980 01 15 2.889
1980 01 16 3.303
1980 01 17 2.301
1980 01 18 2.452
1980 01 19 3.737
1980 01 20 4.862
1980 01 21 3.132
1980 01 22 3.119
1980 01 23 5.077
1980 01 24 4.282
1980 01 25 3.330
1980 01 26 2.713
1980 01 27 2.747
1980 01 28 4.606
1980 01 29 4.251
1980 01 30 4.387
1980 01 31 3.849
1980 02 01 2.995
1980 02 02 3.704
1980 02 03 4.329
1980 02 04 4.215
1980 02 05 4.338
1980 02 06 4.512
1980 02 07 4.773
1980 02 08 4.188
1980 02 09 2.552
1980 02 10 4.315
1980 02 11 4.290
1980 02 12 1.043
1980 02 13 2.216
1980 02 14 4.452
1980 02 15 4.215
1980 02 16 2.325
1980 02 17 3.804
1980 02 18 2.949
1980 02 19 2.992
1980 02 20 3.431
1980 02 21 4.064
1980 02 22 4.076
1980 02 23 4.005
1980 02 24 3.417
1980 02 25 4.085
1980 02 26 2.756
1980 02 27 1.273
1980 02 28 2.425
1980 02 29 4.101
1980 03 01 4.455
1980 03 02 4.178
1980 03 03 3.913
1980 03 04 4.272
1980 03 05 4.248
1980 03 06 4.153
1980 03 07 4.020
1980 03 08 4.154
1980 03 09 4.507
1980 03 10 4.380
1980 03 11 4.325
1980 03 12 4.145
1980 03 13 4.167
1980 03 14 3.001
1980 03 15 1.785
1980 03 16 2.708
1980 03 17 3.863
1980 03 18 3.747
1980 03 19 4.037
1980 03 20 3.777
1980 03 21 3.527
1980 03 22 3.705
1980 03 23 3.773
1980 03 24 3.368
1980 03 25 3.182
1980 03 26 3.325
1980 03 27 3.406
1980 03 28 3.154
1980 03 29 2.888
1980 03 30 2.515
1980 03 31 2.934
1980 04 01 2.796
1980 04 02 3.285
1980 04 03 2.460
1980 04 04 2.656
1980 04 05 2.921
1980 04 06 2.635
1980 04 07 3.047
1980 04 08 3.399
1980 04 09 3.108
1980 04 10 3.639
1980 04 11 3.813
1980 04 12 3.310
1980 04 13 2.918
1980 04 14 2.722
1980 04 15 1.479
1980 04 16 2.448
1980 04 17 2.418
1980 04 18 2.551
1980 04 19 3.068
1980 04 20 2.971
1980 04 21 2.847
1980 04 22 2.958
1980 04 23 2.925
1980 04 24 2.708
1980 04 25 2.347
1980 04 26 2.548
1980 04 27 2.461
1980 04 28 2.412
1980 04 29 2.542
1980 04 30 2.095
1980 05 01 2.596
1980 05 02 1.006
1980 05 03 0.607
1980 05 04 2.281
1980 05 05 2.094
1980 05 06 2.121
1980 05 07 2.184
1980 05 08 2.247
1980 05 09 2.445
1980 05 10 2.239
1980 05 11 2.256
1980 05 12 2.536
1980 05 13 2.175
1980 05 14 2.283
1980 05 15 2.034
1980 05 16 2.181
1980 05 17 1.967
1980 05 18 1.941
1980 05 19 2.146
1980 05 20 2.108
1980 05 21 1.873
1980 05 22 1.083
1980 05 23 1.411
1980 05 24 1.650
1980 05 25 1.728
1980 05 26 1.831
1980 05 27 1.747
1980 05 28 1.432
1980 05 29 1.280
1980 05 30 1.674
1980 05 31 1.309
1980 06 01 1.563
1980 06 02 1.365
1980 06 03 0.858
1980 06 04 0.984
1980 06 05 1.410
1980 06 06 1.384
1980 06 07 1.507
1980 06 08 1.560
1980 06 09 1.481
1980 06 10 1.471
1980 06 11 1.352
1980 06 12 1.075
1980 06 13 1.894
1980 06 14 1.969
1980 06 15 0.922
1980 06 16 1.237
1980 06 17 1.345
1980 06 18 1.294
1980 06 19 1.209
1980 06 20 1.130
1980 06 21 1.453
1980 06 22 1.083
1980 06 23 1.220
1980 06 24 0.990
1980 06 25 1.521
1980 06 26 2.241
1980 06 27 1.559
1980 06 28 1.413
1980 06 29 1.720
1980 06 30 1.571
1980 07 01 1.667
1980 07 02 1.451
1980 07 03 0.442
1980 07 04 0.944
1980 07 05 1.317
1980 07 06 1.420
1980 07 07 1.552
1980 07 08 1.580
1980 07 09 1.401
1980 07 10 1.559
1980 07 11 1.841
1980 07 12 1.689
1980 07 13 1.711
1980 07 14 1.485
1980 07 15 0.772
1980 07 16 1.756
1980 07 17 1.726
1980 07 18 1.847
1980 07 19 1.718
1980 07 20 1.740
1980 07 21 1.609
1980 07 22 1.417
1980 07 23 1.790
1980 07 24 1.569
1980 07 25 1.581
1980 07 26 1.668
1980 07 27 1.425
1980 07 28 1.467
1980 07 29 1.721
1980 07 30 1.508
1980 07 31 1.249
1980 08 01 1.549
1980 08 02 1.786
1980 08 03 1.704
1980 08 04 1.623
1980 08 05 1.402
1980 08 06 1.103
1980 08 07 1.668
1980 08 08 1.863
1980 08 09 1.972
1980 08 10 1.767
1980 08 11 1.332
1980 08 12 1.462
1980 08 13 1.430
1980 08 14 1.628
1980 08 15 0.561
1980 08 16 1.859
1980 08 17 1.848
1980 08 18 2.107
1980 08 19 2.040
1980 08 20 2.109
1980 08 21 2.103
1980 08 22 2.009
1980 08 23 2.183
1980 08 24 1.797
1980 08 25 2.226
1980 08 26 3.036
1980 08 27 0.521
1980 08 28 1.163
1980 08 29 1.653
1980 08 30 2.073
1980 08 31 2.315
1980 09 01 2.221
1980 09 02 2.247
1980 09 03 2.281
1980 09 04 1.619
1980 09 05 1.915
1980 09 06 1.885
1980 09 07 2.074
1980 09 08 2.104
1980 09 09 1.755
1980 09 10 1.492
1980 09 11 1.991
1980 09 12 2.134
1980 09 13 2.339
1980 09 14 1.753
1980 09 15 1.706
1980 09 16 1.066
1980 09 17 2.285
1980 09 18 0.958
1980 09 19 2.744
1980 09 20 3.296
1980 09 21 1.155
1980 09 22 2.730
1980 09 23 2.790
1980 09 24 2.440
1980 09 25 1.946
1980 09 26 2.710
1980 09 27 2.909
1980 09 28 1.544
1980 09 29 3.711
1980 09 30 3.248
1980 10 01 3.080
1980 10 02 2.968
1980 10 03 3.170
1980 10 04 3.084
1980 10 05 2.860
1980 10 06 1.469
1980 10 07 2.182
1980 10 08 3.748
1980 10 09 3.539
1980 10 10 3.301
1980 10 11 1.844
1980 10 12 2.555
1980 10 13 2.597
1980 10 14 2.583
1980 10 15 2.688
1980 10 16 3.105
1980 10 17 3.448
1980 10 18 3.769
1980 10 19 3.685
1980 10 20 3.650
1980 10 21 3.528
1980 10 22 3.143
1980 10 23 2.847
1980 10 24 2.561
1980 10 25 3.822
1980 10 26 4.010
1980 10 27 3.738
1980 10 28 3.228
1980 10 29 3.575
1980 10 30 3.824
1980 10 31 1.579
1980 11 01 2.583
1980 11 02 2.406
1980 11 03 2.529
1980 11 04 3.667
1980 11 05 3.064
1980 11 06 2.864
1980 11 07 3.331
1980 11 08 1.957
1980 11 09 3.115
1980 11 10 2.526
1980 11 11 2.512
1980 11 12 1.947
1980 11 13 3.126
1980 11 14 3.195
1980 11 15 3.897
1980 11 16 4.283
1980 11 17 4.113
1980 11 18 3.971
1980 11 19 3.972
1980 11 20 4.401
1980 11 21 4.158
1980 11 22 4.455
1980 11 23 3.438
1980 11 24 2.817
1980 11 25 3.808
1980 11 26 3.797
1980 11 27 4.103
1980 11 28 4.349
1980 11 29 4.235
1980 11 30 2.620
1980 12 01 1.672
1980 12 02 1.824
1980 12 03 3.034
1980 12 04 3.023
1980 12 05 2.985
1980 12 06 3.622
1980 12 07 4.177
1980 12 08 4.254
1980 12 09 4.722
1980 12 10 4.582
1980 12 11 4.853
1980 12 12 4.088
1980 12 13 3.064
1980 12 14 3.069
1980 12 15 4.943
1980 12 16 5.106
1980 12 17 4.648
1980 12 18 4.990
1980 12 19 4.772
1980 12 20 5.027
1980 12 21 4.324
1980 12 22 3.628
1980 12 23 4.536
1980 12 24 4.552
1980 12 25 3.802
