year month day evapotransp_gleam
1980 01 01 3.559
1980 01 02 3.768
1980 01 03 4.268
1980 01 04 4.775
1980 01 05 4.196
1980 01 06 4.427
1980 01 07 4.259
1980 01 08 2.697
1980 01 09 2.548
1980 01 10 3.213
1980 01 11 4.492
1980 01 12 4.272
1980 01 13 3.979
1980 01 14 4.434
1980 01 15 2.812
1980 01 16 4.122
1980 01 17 3.125
1980 01 18 3.521
1980 01 19 3.556
1980 01 20 3.086
1980 01 21 3.766
1980 01 22 3.881
1980 01 23 3.622
1980 01 24 2.989
1980 01 25 3.001
1980 01 26 1.963
1980 01 27 3.630
1980 01 28 3.675
1980 01 29 4.339
1980 01 30 4.134
1980 01 31 3.870
1980 02 01 3.519
1980 02 02 4.791
1980 02 03 3.399
1980 02 04 4.620
1980 02 05 4.223
1980 02 06 4.582
1980 02 07 3.680
1980 02 08 4.393
1980 02 09 4.387
1980 02 10 2.303
1980 02 11 3.010
1980 02 12 2.496
1980 02 13 2.896
1980 02 14 4.108
1980 02 15 4.607
1980 02 16 3.953
1980 02 17 4.028
1980 02 18 2.844
1980 02 19 3.491
1980 02 20 4.254
1980 02 21 3.353
1980 02 22 4.010
1980 02 23 3.926
1980 02 24 1.763
1980 02 25 2.885
1980 02 26 1.696
1980 02 27 1.658
1980 02 28 1.860
1980 02 29 2.710
1980 03 01 4.482
1980 03 02 4.457
1980 03 03 4.285
1980 03 04 4.597
1980 03 05 4.153
1980 03 06 4.748
1980 03 07 4.567
1980 03 08 4.461
1980 03 09 4.673
1980 03 10 4.275
1980 03 11 4.214
1980 03 12 3.851
1980 03 13 2.737
1980 03 14 2.581
1980 03 15 2.783
1980 03 16 3.015
1980 03 17 2.703
1980 03 18 3.940
1980 03 19 4.178
1980 03 20 4.012
1980 03 21 3.300
1980 03 22 3.547
1980 03 23 3.698
1980 03 24 3.707
1980 03 25 3.518
1980 03 26 3.556
1980 03 27 3.521
1980 03 28 3.133
1980 03 29 2.124
1980 03 30 3.348
1980 03 31 2.279
1980 04 01 3.168
1980 04 02 2.602
1980 04 03 1.898
1980 04 04 3.251
1980 04 05 1.499
1980 04 06 3.221
1980 04 07 3.102
1980 04 08 1.683
1980 04 09 3.102
1980 04 10 2.656
1980 04 11 2.862
1980 04 12 2.397
1980 04 13 2.446
1980 04 14 2.812
1980 04 15 0.762
1980 04 16 1.125
1980 04 17 1.563
1980 04 18 3.070
1980 04 19 2.862
1980 04 20 2.876
1980 04 21 2.655
1980 04 22 2.730
1980 04 23 2.650
1980 04 24 2.374
1980 04 25 2.468
1980 04 26 1.886
1980 04 27 2.287
1980 04 28 2.276
1980 04 29 2.111
1980 04 30 2.284
1980 05 01 1.892
1980 05 02 1.008
1980 05 03 1.334
1980 05 04 1.834
1980 05 05 1.798
1980 05 06 1.842
1980 05 07 1.717
1980 05 08 0.727
1980 05 09 1.837
1980 05 10 1.632
1980 05 11 1.720
1980 05 12 1.752
1980 05 13 1.999
1980 05 14 1.754
1980 05 15 1.825
1980 05 16 1.927
1980 05 17 1.813
1980 05 18 1.644
1980 05 19 2.175
1980 05 20 2.197
1980 05 21 1.527
1980 05 22 1.895
1980 05 23 1.229
1980 05 24 1.613
1980 05 25 1.533
1980 05 26 1.569
1980 05 27 1.539
1980 05 28 1.204
1980 05 29 1.827
1980 05 30 1.633
1980 05 31 1.715
1980 06 01 1.781
1980 06 02 1.925
1980 06 03 1.462
1980 06 04 0.653
1980 06 05 1.203
1980 06 06 1.446
1980 06 07 1.564
1980 06 08 1.551
1980 06 09 1.456
1980 06 10 1.497
1980 06 11 1.270
1980 06 12 1.270
1980 06 13 0.728
1980 06 14 1.190
1980 06 15 1.145
1980 06 16 1.120
1980 06 17 1.148
1980 06 18 1.158
1980 06 19 1.139
1980 06 20 0.605
1980 06 21 0.871
1980 06 22 0.830
1980 06 23 0.965
1980 06 24 1.353
1980 06 25 2.687
1980 06 26 1.970
1980 06 27 0.727
1980 06 28 1.046
1980 06 29 1.648
1980 06 30 1.549
1980 07 01 1.374
1980 07 02 1.439
1980 07 03 0.421
1980 07 04 0.734
1980 07 05 0.527
1980 07 06 1.564
1980 07 07 1.276
1980 07 08 1.260
1980 07 09 1.105
1980 07 10 1.622
1980 07 11 0.698
1980 07 12 1.500
1980 07 13 1.454
1980 07 14 1.014
1980 07 15 1.253
1980 07 16 1.340
1980 07 17 1.744
1980 07 18 1.725
1980 07 19 1.550
1980 07 20 1.607
1980 07 21 0.967
1980 07 22 0.274
1980 07 23 1.753
1980 07 24 1.393
1980 07 25 1.559
1980 07 26 1.830
1980 07 27 2.105
1980 07 28 1.777
1980 07 29 1.737
1980 07 30 0.946
1980 07 31 1.514
1980 08 01 1.605
1980 08 02 1.842
1980 08 03 1.948
1980 08 04 1.767
1980 08 05 2.128
1980 08 06 2.469
1980 08 07 1.698
1980 08 08 1.544
1980 08 09 2.544
1980 08 10 1.860
1980 08 11 2.452
1980 08 12 1.745
1980 08 13 1.590
1980 08 14 1.387
1980 08 15 2.488
1980 08 16 2.490
1980 08 17 1.087
1980 08 18 1.879
1980 08 19 2.815
1980 08 20 3.031
1980 08 21 2.776
1980 08 22 2.140
1980 08 23 1.441
1980 08 24 1.159
1980 08 25 2.968
1980 08 26 1.086
1980 08 27 2.014
1980 08 28 0.871
1980 08 29 1.810
1980 08 30 2.484
1980 08 31 2.680
1980 09 01 1.842
1980 09 02 2.756
