year month day evapotransp_gleam
1980 01 01 2.348
1980 01 02 3.161
1980 01 03 3.609
1980 01 04 3.572
1980 01 05 4.202
1980 01 06 3.922
1980 01 07 3.926
1980 01 08 2.970
1980 01 09 1.395
1980 01 10 1.913
1980 01 11 2.538
1980 01 12 2.390
1980 01 13 2.307
1980 01 14 2.545
1980 01 15 2.315
1980 01 16 1.619
1980 01 17 2.060
1980 01 18 2.948
1980 01 19 4.198
1980 01 20 4.032
1980 01 21 4.387
1980 01 22 3.469
1980 01 23 4.165
1980 01 24 4.269
1980 01 25 3.518
1980 01 26 3.605
1980 01 27 3.478
1980 01 28 4.264
1980 01 29 3.153
1980 01 30 3.778
1980 01 31 3.364
1980 02 01 3.716
1980 02 02 3.656
1980 02 03 4.107
1980 02 04 4.440
1980 02 05 4.277
1980 02 06 4.356
1980 02 07 5.014
1980 02 08 3.659
1980 02 09 4.692
1980 02 10 3.372
1980 02 11 4.304
1980 02 12 3.135
1980 02 13 2.223
1980 02 14 1.425
1980 02 15 3.689
1980 02 16 1.491
1980 02 17 3.531
1980 02 18 1.414
1980 02 19 3.757
1980 02 20 3.692
1980 02 21 3.890
1980 02 22 2.335
1980 02 23 4.457
1980 02 24 4.141
1980 02 25 4.247
1980 02 26 3.215
1980 02 27 2.399
1980 02 28 2.444
1980 02 29 4.405
1980 03 01 4.335
1980 03 02 3.786
1980 03 03 4.005
1980 03 04 3.852
1980 03 05 3.988
1980 03 06 3.868
1980 03 07 3.973
1980 03 08 4.024
1980 03 09 4.353
1980 03 10 4.167
1980 03 11 4.177
1980 03 12 3.632
1980 03 13 3.588
1980 03 14 4.191
1980 03 15 3.077
1980 03 16 3.508
1980 03 17 3.540
1980 03 18 3.560
1980 03 19 3.847
1980 03 20 3.724
1980 03 21 3.712
1980 03 22 4.022
1980 03 23 3.520
1980 03 24 3.820
1980 03 25 3.963
1980 03 26 3.348
1980 03 27 3.000
1980 03 28 3.488
1980 03 29 3.113
1980 03 30 3.147
1980 03 31 3.245
1980 04 01 3.041
1980 04 02 2.514
1980 04 03 1.589
1980 04 04 2.263
1980 04 05 3.558
1980 04 06 3.493
1980 04 07 2.989
1980 04 08 2.685
1980 04 09 2.712
1980 04 10 3.311
1980 04 11 3.541
1980 04 12 2.979
1980 04 13 3.359
1980 04 14 2.991
1980 04 15 1.880
1980 04 16 2.411
1980 04 17 1.822
1980 04 18 1.708
1980 04 19 1.855
1980 04 20 3.003
1980 04 21 2.274
1980 04 22 2.057
1980 04 23 2.102
1980 04 24 2.672
1980 04 25 1.887
1980 04 26 2.080
1980 04 27 2.024
1980 04 28 2.021
1980 04 29 2.434
1980 04 30 2.147
1980 05 01 2.219
1980 05 02 2.080
1980 05 03 1.455
1980 05 04 2.132
1980 05 05 2.456
1980 05 06 2.478
1980 05 07 2.479
1980 05 08 2.222
1980 05 09 2.371
1980 05 10 2.442
1980 05 11 2.268
1980 05 12 2.323
1980 05 13 1.750
1980 05 14 1.508
1980 05 15 1.628
1980 05 16 2.203
1980 05 17 2.103
1980 05 18 1.837
1980 05 19 2.279
1980 05 20 2.199
1980 05 21 2.265
1980 05 22 1.806
1980 05 23 1.913
1980 05 24 1.885
1980 05 25 2.076
1980 05 26 1.249
1980 05 27 1.449
1980 05 28 1.590
1980 05 29 1.393
1980 05 30 1.996
1980 05 31 1.621
1980 06 01 1.517
1980 06 02 1.636
1980 06 03 1.773
1980 06 04 1.298
1980 06 05 0.538
1980 06 06 1.407
1980 06 07 1.349
1980 06 08 1.106
1980 06 09 1.228
1980 06 10 1.619
1980 06 11 1.390
1980 06 12 1.309
1980 06 13 1.832
1980 06 14 1.163
1980 06 15 1.125
1980 06 16 0.692
1980 06 17 1.343
1980 06 18 1.117
1980 06 19 1.502
1980 06 20 1.252
1980 06 21 1.400
1980 06 22 1.382
1980 06 23 1.197
1980 06 24 1.706
1980 06 25 1.635
1980 06 26 2.358
1980 06 27 1.355
1980 06 28 0.680
1980 06 29 1.149
1980 06 30 1.612
1980 07 01 1.903
1980 07 02 1.701
1980 07 03 1.497
1980 07 04 1.584
1980 07 05 1.379
1980 07 06 1.125
1980 07 07 1.224
1980 07 08 1.718
1980 07 09 1.657
1980 07 10 1.737
1980 07 11 1.761
1980 07 12 1.774
1980 07 13 1.917
1980 07 14 1.775
1980 07 15 1.465
1980 07 16 1.162
1980 07 17 1.878
1980 07 18 1.854
1980 07 19 1.854
1980 07 20 1.864
1980 07 21 1.933
1980 07 22 1.846
1980 07 23 1.806
1980 07 24 1.311
1980 07 25 1.326
1980 07 26 1.881
1980 07 27 1.749
1980 07 28 2.004
1980 07 29 1.837
1980 07 30 1.889
1980 07 31 0.625
1980 08 01 1.017
1980 08 02 1.576
1980 08 03 1.844
1980 08 04 1.283
1980 08 05 1.366
1980 08 06 1.808
1980 08 07 1.786
1980 08 08 2.103
1980 08 09 2.013
1980 08 10 1.356
