year month day evapotransp_gleam
1980 01 01 3.056
1980 01 02 1.695
1980 01 03 2.566
1980 01 04 1.264
1980 01 05 1.378
1980 01 06 2.173
1980 01 07 3.835
1980 01 08 3.886
1980 01 09 3.074
1980 01 10 4.062
1980 01 11 3.008
1980 01 12 2.921
1980 01 13 1.535
1980 01 14 2.704
1980 01 15 1.698
1980 01 16 3.783
1980 01 17 4.197
1980 01 18 4.777
1980 01 19 3.923
1980 01 20 4.588
1980 01 21 4.348
1980 01 22 4.079
1980 01 23 4.334
1980 01 24 4.410
1980 01 25 4.179
1980 01 26 4.168
1980 01 27 3.715
1980 01 28 2.397
1980 01 29 2.415
1980 01 30 2.003
1980 01 31 2.201
1980 02 01 3.245
1980 02 02 1.937
1980 02 03 2.031
1980 02 04 2.112
1980 02 05 2.319
1980 02 06 2.676
1980 02 07 3.666
1980 02 08 3.527
1980 02 09 4.011
1980 02 10 4.128
1980 02 11 3.973
1980 02 12 4.177
1980 02 13 4.290
1980 02 14 3.187
1980 02 15 1.211
1980 02 16 1.379
1980 02 17 1.919
1980 02 18 4.152
1980 02 19 2.517
1980 02 20 3.558
1980 02 21 3.535
1980 02 22 4.391
1980 02 23 4.103
1980 02 24 3.981
1980 02 25 4.075
1980 02 26 4.105
1980 02 27 3.899
1980 02 28 3.887
1980 02 29 3.628
1980 03 01 3.757
1980 03 02 3.168
1980 03 03 3.820
1980 03 04 3.369
1980 03 05 3.713
1980 03 06 3.194
1980 03 07 3.176
1980 03 08 3.407
1980 03 09 4.070
1980 03 10 3.097
1980 03 11 3.526
1980 03 12 3.559
1980 03 13 3.362
1980 03 14 3.730
1980 03 15 3.805
1980 03 16 3.443
1980 03 17 3.529
1980 03 18 3.252
1980 03 19 3.563
1980 03 20 3.165
1980 03 21 3.340
1980 03 22 2.909
1980 03 23 2.894
1980 03 24 3.082
1980 03 25 3.008
1980 03 26 3.366
1980 03 27 3.404
1980 03 28 3.732
1980 03 29 3.773
1980 03 30 3.441
1980 03 31 3.154
1980 04 01 3.236
1980 04 02 3.575
1980 04 03 2.603
1980 04 04 2.725
1980 04 05 2.602
1980 04 06 2.802
1980 04 07 2.116
1980 04 08 2.777
1980 04 09 3.072
1980 04 10 3.137
1980 04 11 3.256
1980 04 12 3.063
1980 04 13 2.749
1980 04 14 2.750
1980 04 15 2.874
1980 04 16 2.771
1980 04 17 2.282
1980 04 18 2.584
1980 04 19 2.531
1980 04 20 2.133
1980 04 21 2.196
1980 04 22 2.288
1980 04 23 2.204
1980 04 24 2.104
1980 04 25 2.101
1980 04 26 1.752
1980 04 27 1.641
1980 04 28 0.995
1980 04 29 1.088
1980 04 30 1.408
1980 05 01 1.459
1980 05 02 1.875
1980 05 03 1.915
1980 05 04 1.941
1980 05 05 1.665
1980 05 06 1.760
1980 05 07 1.612
1980 05 08 1.491
1980 05 09 1.402
1980 05 10 1.253
1980 05 11 1.209
1980 05 12 1.423
1980 05 13 1.312
1980 05 14 1.256
1980 05 15 1.359
