year month day evapotransp_gleam
1980 01 01 1.823
1980 01 02 1.955
1980 01 03 2.841
1980 01 04 4.553
1980 01 05 3.580
1980 01 06 3.273
1980 01 07 3.540
1980 01 08 3.131
1980 01 09 2.680
1980 01 10 2.075
1980 01 11 2.217
1980 01 12 2.299
1980 01 13 0.616
1980 01 14 2.145
1980 01 15 1.695
1980 01 16 1.506
1980 01 17 2.518
1980 01 18 2.628
1980 01 19 4.257
1980 01 20 4.211
1980 01 21 4.149
1980 01 22 4.245
1980 01 23 4.127
1980 01 24 3.753
1980 01 25 3.318
1980 01 26 2.954
1980 01 27 4.230
1980 01 28 3.522
1980 01 29 3.767
1980 01 30 2.366
1980 01 31 2.733
1980 02 01 2.626
1980 02 02 2.218
1980 02 03 2.532
1980 02 04 2.744
1980 02 05 3.125
1980 02 06 3.965
1980 02 07 3.609
1980 02 08 2.934
1980 02 09 3.795
1980 02 10 3.405
1980 02 11 4.116
1980 02 12 2.610
1980 02 13 1.343
1980 02 14 0.720
1980 02 15 0.953
1980 02 16 0.659
1980 02 17 0.849
1980 02 18 1.598
1980 02 19 2.838
1980 02 20 4.023
1980 02 21 4.339
1980 02 22 2.286
1980 02 23 4.377
1980 02 24 3.992
1980 02 25 4.203
1980 02 26 3.085
1980 02 27 2.682
1980 02 28 2.550
1980 02 29 3.861
1980 03 01 4.066
1980 03 02 3.943
1980 03 03 3.556
1980 03 04 3.125
1980 03 05 2.966
1980 03 06 3.334
1980 03 07 2.564
1980 03 08 3.001
1980 03 09 3.767
1980 03 10 4.371
1980 03 11 4.141
1980 03 12 3.527
1980 03 13 3.680
1980 03 14 3.373
1980 03 15 4.131
1980 03 16 4.056
1980 03 17 3.365
1980 03 18 4.022
1980 03 19 4.175
1980 03 20 3.386
1980 03 21 3.530
1980 03 22 3.480
1980 03 23 3.692
1980 03 24 3.361
1980 03 25 3.549
1980 03 26 3.093
1980 03 27 3.509
1980 03 28 3.643
1980 03 29 2.654
1980 03 30 3.070
1980 03 31 3.498
1980 04 01 3.555
1980 04 02 2.819
1980 04 03 2.003
1980 04 04 2.459
1980 04 05 3.255
1980 04 06 3.087
1980 04 07 3.704
1980 04 08 2.496
1980 04 09 3.423
1980 04 10 3.735
1980 04 11 3.405
1980 04 12 3.722
1980 04 13 3.198
1980 04 14 2.540
1980 04 15 2.176
1980 04 16 2.040
1980 04 17 2.909
1980 04 18 2.895
1980 04 19 2.503
1980 04 20 2.207
1980 04 21 2.709
1980 04 22 3.108
1980 04 23 3.329
1980 04 24 2.165
1980 04 25 2.483
1980 04 26 2.547
1980 04 27 2.660
1980 04 28 2.821
1980 04 29 2.568
1980 04 30 2.915
1980 05 01 2.707
1980 05 02 2.668
1980 05 03 2.588
1980 05 04 2.034
1980 05 05 3.009
1980 05 06 2.807
1980 05 07 2.472
1980 05 08 2.461
1980 05 09 2.556
1980 05 10 2.353
1980 05 11 2.554
1980 05 12 2.449
1980 05 13 1.659
1980 05 14 1.781
1980 05 15 1.876
1980 05 16 2.386
1980 05 17 2.448
1980 05 18 2.440
1980 05 19 2.458
1980 05 20 2.505
1980 05 21 2.402
1980 05 22 2.262
1980 05 23 2.234
1980 05 24 2.094
1980 05 25 1.771
1980 05 26 1.758
1980 05 27 1.729
1980 05 28 1.676
1980 05 29 1.623
1980 05 30 1.402
1980 05 31 1.731
1980 06 01 1.673
1980 06 02 1.698
1980 06 03 1.746
1980 06 04 1.812
1980 06 05 1.443
1980 06 06 1.364
1980 06 07 1.261
1980 06 08 1.394
1980 06 09 1.682
1980 06 10 1.418
1980 06 11 1.454
1980 06 12 1.503
1980 06 13 1.821
1980 06 14 1.599
1980 06 15 1.457
1980 06 16 1.110
1980 06 17 1.193
1980 06 18 1.089
1980 06 19 1.356
1980 06 20 1.429
1980 06 21 1.375
1980 06 22 1.359
1980 06 23 1.579
1980 06 24 1.722
1980 06 25 1.882
1980 06 26 2.047
1980 06 27 1.647
1980 06 28 1.382
1980 06 29 1.590
1980 06 30 1.295
1980 07 01 1.525
1980 07 02 1.114
1980 07 03 1.312
1980 07 04 1.433
1980 07 05 1.280
1980 07 06 1.301
1980 07 07 1.303
1980 07 08 1.482
1980 07 09 1.422
1980 07 10 1.406
1980 07 11 1.331
1980 07 12 1.376
1980 07 13 1.439
1980 07 14 1.424
1980 07 15 1.450
1980 07 16 1.431
1980 07 17 1.415
1980 07 18 1.374
1980 07 19 1.388
1980 07 20 1.379
1980 07 21 1.383
1980 07 22 1.300
1980 07 23 1.307
1980 07 24 1.280
1980 07 25 1.270
1980 07 26 1.264
1980 07 27 1.236
1980 07 28 1.243
1980 07 29 1.205
1980 07 30 1.242
1980 07 31 1.255
1980 08 01 1.093
1980 08 02 0.808
1980 08 03 1.071
1980 08 04 0.643
1980 08 05 0.963
1980 08 06 1.234
1980 08 07 1.106
1980 08 08 1.067
1980 08 09 1.053
1980 08 10 0.954
1980 08 11 1.128
1980 08 12 0.946
1980 08 13 0.997
1980 08 14 1.119
1980 08 15 1.101
1980 08 16 1.015
1980 08 17 1.021
1980 08 18 1.007
1980 08 19 1.040
1980 08 20 1.086
1980 08 21 1.032
1980 08 22 0.990
1980 08 23 0.997
1980 08 24 0.826
1980 08 25 1.044
1980 08 26 0.937
1980 08 27 0.942
1980 08 28 0.870
1980 08 29 0.848
1980 08 30 0.914
1980 08 31 0.866
1980 09 01 0.835
1980 09 02 0.812
1980 09 03 0.846
1980 09 04 0.785
1980 09 05 0.684
1980 09 06 0.857
1980 09 07 1.870
1980 09 08 1.397
1980 09 09 1.049
