year month day evapotransp_gleam
1980 01 01 2.840
1980 01 02 2.923
1980 01 03 3.506
1980 01 04 3.410
1980 01 05 3.560
1980 01 06 3.521
1980 01 07 3.328
1980 01 08 3.451
1980 01 09 3.121
1980 01 10 2.682
1980 01 11 2.656
1980 01 12 2.056
1980 01 13 2.434
1980 01 14 2.731
1980 01 15 2.555
1980 01 16 2.868
1980 01 17 2.874
1980 01 18 2.977
1980 01 19 4.311
1980 01 20 4.364
1980 01 21 4.219
1980 01 22 4.458
1980 01 23 4.009
1980 01 24 3.986
1980 01 25 3.751
1980 01 26 4.243
1980 01 27 4.147
1980 01 28 2.757
1980 01 29 3.161
1980 01 30 2.902
1980 01 31 3.219
1980 02 01 2.903
1980 02 02 2.939
1980 02 03 3.406
1980 02 04 3.299
1980 02 05 2.737
1980 02 06 3.358
1980 02 07 2.804
1980 02 08 2.695
1980 02 09 2.744
1980 02 10 2.750
1980 02 11 3.624
1980 02 12 3.656
1980 02 13 2.929
1980 02 14 2.080
1980 02 15 2.154
1980 02 16 2.317
1980 02 17 2.823
1980 02 18 2.611
1980 02 19 2.534
1980 02 20 3.552
1980 02 21 3.393
1980 02 22 2.735
1980 02 23 3.069
1980 02 24 3.669
1980 02 25 3.628
1980 02 26 3.532
1980 02 27 3.409
1980 02 28 3.256
1980 02 29 3.554
1980 03 01 3.927
1980 03 02 4.135
1980 03 03 3.885
1980 03 04 3.603
1980 03 05 3.488
1980 03 06 3.054
1980 03 07 3.009
1980 03 08 3.487
1980 03 09 3.947
1980 03 10 3.612
1980 03 11 3.974
1980 03 12 4.115
1980 03 13 4.043
1980 03 14 3.725
1980 03 15 3.682
1980 03 16 3.824
1980 03 17 3.569
1980 03 18 3.477
1980 03 19 3.825
1980 03 20 3.912
1980 03 21 4.025
1980 03 22 3.945
1980 03 23 4.312
1980 03 24 4.061
1980 03 25 3.886
1980 03 26 3.901
1980 03 27 3.938
1980 03 28 3.882
1980 03 29 3.857
1980 03 30 3.868
1980 03 31 3.890
