year month day precipitation_mswep
1980 01 01 0.000
1980 01 02 0.000
1980 01 03 0.000
1980 01 04 0.000
1980 01 05 0.001
1980 01 06 0.364
1980 01 07 26.113
1980 01 08 5.202
1980 01 09 13.132
1980 01 10 2.062
1980 01 11 0.423
1980 01 12 2.459
1980 01 13 0.016
1980 01 14 0.001
1980 01 15 0.041
1980 01 16 0.530
1980 01 17 4.025
1980 01 18 19.733
1980 01 19 1.688
1980 01 20 2.735
1980 01 21 0.337
1980 01 22 0.053
1980 01 23 7.486
1980 01 24 54.330
1980 01 25 22.356
1980 01 26 1.560
1980 01 27 0.786
1980 01 28 4.732
1980 01 29 0.024
1980 01 30 0.028
1980 01 31 1.992
1980 02 01 5.937
1980 02 02 0.131
1980 02 03 0.000
1980 02 04 0.006
1980 02 05 0.001
1980 02 06 0.125
1980 02 07 4.502
1980 02 08 0.398
1980 02 09 1.873
1980 02 10 10.691
1980 02 11 15.549
1980 02 12 3.188
1980 02 13 0.474
1980 02 14 0.049
1980 02 15 0.870
1980 02 16 0.406
1980 02 17 7.085
1980 02 18 1.551
1980 02 19 0.136
1980 02 20 0.008
1980 02 21 0.287
1980 02 22 1.277
1980 02 23 12.039
1980 02 24 4.500
1980 02 25 15.335
1980 02 26 19.551
1980 02 27 17.317
1980 02 28 12.679
1980 02 29 11.862
1980 03 01 3.330
1980 03 02 0.157
1980 03 03 4.566
1980 03 04 3.053
1980 03 05 0.193
1980 03 06 2.503
1980 03 07 1.745
1980 03 08 5.252
1980 03 09 6.359
1980 03 10 2.535
1980 03 11 4.412
1980 03 12 3.587
1980 03 13 7.006
1980 03 14 7.827
1980 03 15 19.608
1980 03 16 3.417
1980 03 17 1.226
1980 03 18 1.369
1980 03 19 2.769
1980 03 20 0.032
1980 03 21 0.038
1980 03 22 0.010
1980 03 23 0.015
1980 03 24 0.000
1980 03 25 0.106
1980 03 26 0.280
1980 03 27 0.000
1980 03 28 0.060
1980 03 29 4.698
1980 03 30 0.404
1980 03 31 0.240
