year month day precipitation_mswep
1980 01 01 6.557
1980 01 02 7.910
1980 01 03 8.165
1980 01 04 3.196
1980 01 05 3.603
1980 01 06 14.406
1980 01 07 3.005
1980 01 08 1.294
1980 01 09 0.065
1980 01 10 0.351
1980 01 11 8.590
1980 01 12 16.535
1980 01 13 13.400
1980 01 14 21.194
1980 01 15 23.339
1980 01 16 12.964
1980 01 17 5.021
1980 01 18 0.276
1980 01 19 0.003
1980 01 20 0.007
1980 01 21 0.793
1980 01 22 0.656
1980 01 23 0.792
1980 01 24 0.378
1980 01 25 0.732
1980 01 26 15.894
1980 01 27 3.036
1980 01 28 2.841
1980 01 29 19.617
1980 01 30 5.330
1980 01 31 0.343
1980 02 01 2.566
1980 02 02 11.932
1980 02 03 25.624
1980 02 04 6.677
1980 02 05 0.134
1980 02 06 0.000
1980 02 07 0.000
1980 02 08 1.113
1980 02 09 6.684
1980 02 10 0.000
1980 02 11 0.011
1980 02 12 0.004
1980 02 13 1.071
1980 02 14 2.524
1980 02 15 13.325
1980 02 16 9.920
1980 02 17 10.904
1980 02 18 7.611
1980 02 19 8.706
1980 02 20 14.435
1980 02 21 20.131
1980 02 22 1.756
1980 02 23 1.976
1980 02 24 0.053
1980 02 25 0.305
1980 02 26 0.367
1980 02 27 1.139
1980 02 28 5.110
1980 02 29 4.990
1980 03 01 2.683
1980 03 02 12.417
1980 03 03 1.948
1980 03 04 11.107
1980 03 05 3.817
1980 03 06 0.868
1980 03 07 0.549
1980 03 08 0.152
1980 03 09 0.000
1980 03 10 0.000
1980 03 11 0.000
1980 03 12 0.000
1980 03 13 0.000
1980 03 14 0.000
1980 03 15 0.357
1980 03 16 0.962
1980 03 17 0.752
1980 03 18 0.572
1980 03 19 0.359
1980 03 20 0.056
1980 03 21 0.000
1980 03 22 0.000
1980 03 23 0.000
1980 03 24 0.000
1980 03 25 0.014
1980 03 26 0.090
1980 03 27 0.000
1980 03 28 0.000
1980 03 29 0.000
1980 03 30 0.000
1980 03 31 1.752
1980 04 01 15.649
1980 04 02 2.955
1980 04 03 0.155
1980 04 04 0.010
1980 04 05 0.022
1980 04 06 2.087
1980 04 07 12.037
1980 04 08 1.411
1980 04 09 2.679
1980 04 10 12.267
1980 04 11 1.277
1980 04 12 0.701
1980 04 13 3.527
1980 04 14 1.028
1980 04 15 5.716
1980 04 16 17.586
1980 04 17 10.917
1980 04 18 2.895
1980 04 19 2.903
1980 04 20 2.041
1980 04 21 5.466
1980 04 22 1.620
1980 04 23 1.317
1980 04 24 0.340
1980 04 25 0.442
1980 04 26 3.815
1980 04 27 1.197
1980 04 28 1.764
1980 04 29 0.184
1980 04 30 0.045
1980 05 01 0.007
1980 05 02 0.000
1980 05 03 0.000
1980 05 04 4.473
1980 05 05 3.850
1980 05 06 2.046
1980 05 07 0.625
1980 05 08 0.004
1980 05 09 0.000
1980 05 10 0.210
1980 05 11 0.129
1980 05 12 10.325
1980 05 13 10.254
1980 05 14 3.488
1980 05 15 5.553
1980 05 16 1.235
1980 05 17 0.306
1980 05 18 0.193
1980 05 19 0.007
1980 05 20 0.115
1980 05 21 0.845
1980 05 22 0.000
1980 05 23 0.734
1980 05 24 4.570
1980 05 25 3.033
1980 05 26 3.352
1980 05 27 0.664
1980 05 28 0.112
1980 05 29 0.531
1980 05 30 1.982
1980 05 31 2.998
1980 06 01 1.137
1980 06 02 0.047
1980 06 03 0.493
1980 06 04 0.172
1980 06 05 0.173
1980 06 06 1.334
1980 06 07 1.481
1980 06 08 4.051
1980 06 09 5.209
1980 06 10 2.715
1980 06 11 4.343
1980 06 12 0.000
1980 06 13 0.008
1980 06 14 0.194
1980 06 15 3.928
1980 06 16 0.119
1980 06 17 0.000
1980 06 18 0.000
1980 06 19 0.000
1980 06 20 0.075
1980 06 21 2.321
1980 06 22 4.269
1980 06 23 3.190
1980 06 24 1.088
1980 06 25 0.038
1980 06 26 0.073
1980 06 27 0.100
1980 06 28 0.000
1980 06 29 0.000
1980 06 30 0.113
1980 07 01 0.276
1980 07 02 4.128
1980 07 03 3.006
1980 07 04 0.014
1980 07 05 0.000
1980 07 06 0.221
1980 07 07 0.183
1980 07 08 0.618
1980 07 09 2.574
1980 07 10 0.083
1980 07 11 2.306
1980 07 12 0.350
1980 07 13 0.039
1980 07 14 0.001
1980 07 15 0.004
1980 07 16 0.133
1980 07 17 0.422
1980 07 18 0.000
1980 07 19 0.000
1980 07 20 0.000
1980 07 21 0.000
1980 07 22 0.000
1980 07 23 0.000
1980 07 24 0.431
1980 07 25 0.220
1980 07 26 0.466
1980 07 27 0.107
1980 07 28 0.042
1980 07 29 3.052
1980 07 30 0.469
1980 07 31 0.000
1980 08 01 0.006
1980 08 02 0.501
1980 08 03 1.753
1980 08 04 1.118
1980 08 05 2.808
1980 08 06 0.403
1980 08 07 0.034
1980 08 08 0.000
1980 08 09 1.199
1980 08 10 1.397
1980 08 11 0.974
1980 08 12 0.451
1980 08 13 1.275
1980 08 14 2.530
1980 08 15 1.823
1980 08 16 1.066
1980 08 17 0.000
1980 08 18 0.000
1980 08 19 0.000
1980 08 20 0.000
1980 08 21 0.000
1980 08 22 0.000
1980 08 23 0.000
1980 08 24 0.000
1980 08 25 0.066
1980 08 26 0.000
1980 08 27 0.004
1980 08 28 0.028
1980 08 29 0.014
1980 08 30 0.000
1980 08 31 0.000
1980 09 01 0.000
1980 09 02 0.000
1980 09 03 0.000
1980 09 04 0.000
1980 09 05 0.033
1980 09 06 0.000
1980 09 07 0.186
1980 09 08 0.322
1980 09 09 0.000
1980 09 10 0.000
1980 09 11 0.000
1980 09 12 0.013
1980 09 13 0.004
1980 09 14 0.348
1980 09 15 0.099
1980 09 16 0.000
1980 09 17 0.143
1980 09 18 0.225
1980 09 19 0.706
1980 09 20 0.000
1980 09 21 0.000
1980 09 22 0.278
1980 09 23 2.056
1980 09 24 0.673
1980 09 25 2.755
1980 09 26 6.831
1980 09 27 0.108
1980 09 28 0.031
1980 09 29 0.196
1980 09 30 0.925
1980 10 01 1.481
1980 10 02 0.716
1980 10 03 0.164
1980 10 04 0.122
1980 10 05 0.041
1980 10 06 0.353
1980 10 07 0.658
1980 10 08 0.441
1980 10 09 0.001
1980 10 10 7.990
1980 10 11 0.736
1980 10 12 3.634
1980 10 13 9.284
