year month day precipitation_mswep
1980 01 01 2.953
1980 01 02 0.442
1980 01 03 1.713
1980 01 04 0.865
1980 01 05 0.949
1980 01 06 4.613
1980 01 07 1.684
1980 01 08 12.770
1980 01 09 1.925
1980 01 10 9.034
1980 01 11 2.977
1980 01 12 8.845
1980 01 13 11.123
1980 01 14 23.430
1980 01 15 26.356
1980 01 16 0.717
1980 01 17 3.512
1980 01 18 7.511
1980 01 19 2.326
1980 01 20 6.165
1980 01 21 2.393
1980 01 22 0.860
1980 01 23 7.467
1980 01 24 0.272
1980 01 25 0.279
1980 01 26 0.438
1980 01 27 2.090
1980 01 28 13.762
1980 01 29 28.130
1980 01 30 8.342
1980 01 31 5.482
1980 02 01 4.224
1980 02 02 0.875
1980 02 03 3.378
1980 02 04 5.346
1980 02 05 9.348
1980 02 06 2.998
1980 02 07 12.530
1980 02 08 18.072
1980 02 09 6.814
1980 02 10 7.490
1980 02 11 3.586
1980 02 12 7.007
1980 02 13 7.558
1980 02 14 40.475
1980 02 15 39.903
1980 02 16 2.461
1980 02 17 11.825
1980 02 18 46.290
1980 02 19 1.666
1980 02 20 30.343
1980 02 21 8.868
1980 02 22 36.570
1980 02 23 18.489
1980 02 24 24.949
1980 02 25 14.275
1980 02 26 23.946
1980 02 27 11.173
1980 02 28 33.750
1980 02 29 29.810
1980 03 01 9.928
1980 03 02 7.862
1980 03 03 11.576
1980 03 04 8.669
1980 03 05 22.511
1980 03 06 61.245
1980 03 07 23.038
1980 03 08 6.555
1980 03 09 2.108
1980 03 10 2.028
1980 03 11 1.427
1980 03 12 1.849
1980 03 13 0.878
1980 03 14 3.327
1980 03 15 9.301
1980 03 16 6.126
1980 03 17 0.978
1980 03 18 1.177
1980 03 19 3.859
1980 03 20 5.659
1980 03 21 4.029
1980 03 22 1.898
1980 03 23 2.088
1980 03 24 2.260
1980 03 25 1.258
1980 03 26 2.307
1980 03 27 0.330
1980 03 28 0.429
1980 03 29 0.302
1980 03 30 0.097
1980 03 31 0.023
1980 04 01 0.001
1980 04 02 0.012
1980 04 03 1.370
1980 04 04 12.831
1980 04 05 12.008
1980 04 06 13.709
1980 04 07 1.620
1980 04 08 26.728
1980 04 09 0.644
1980 04 10 6.800
1980 04 11 1.797
1980 04 12 8.922
1980 04 13 2.021
1980 04 14 7.079
1980 04 15 0.255
1980 04 16 1.790
1980 04 17 0.513
1980 04 18 0.000
1980 04 19 0.000
1980 04 20 0.000
1980 04 21 0.000
1980 04 22 0.088
1980 04 23 4.293
1980 04 24 0.033
1980 04 25 0.193
1980 04 26 6.422
1980 04 27 2.105
1980 04 28 0.445
1980 04 29 0.373
1980 04 30 0.591
1980 05 01 2.024
1980 05 02 3.364
1980 05 03 0.654
1980 05 04 0.272
1980 05 05 14.623
1980 05 06 1.531
1980 05 07 0.046
1980 05 08 0.002
1980 05 09 0.107
1980 05 10 0.001
1980 05 11 0.000
1980 05 12 0.389
1980 05 13 0.000
1980 05 14 0.000
1980 05 15 0.181
1980 05 16 11.551
1980 05 17 0.088
1980 05 18 0.321
1980 05 19 0.009
1980 05 20 4.605
1980 05 21 0.068
1980 05 22 0.000
1980 05 23 0.207
1980 05 24 0.004
1980 05 25 0.004
1980 05 26 0.394
1980 05 27 0.001
1980 05 28 0.545
1980 05 29 0.000
1980 05 30 0.000
1980 05 31 0.000
1980 06 01 0.000
1980 06 02 0.225
1980 06 03 0.319
1980 06 04 0.000
1980 06 05 0.126
1980 06 06 3.300
1980 06 07 0.128
1980 06 08 0.000
1980 06 09 0.000
1980 06 10 0.013
1980 06 11 1.216
1980 06 12 0.002
1980 06 13 0.000
1980 06 14 0.039
1980 06 15 0.114
1980 06 16 0.003
1980 06 17 0.000
1980 06 18 0.000
1980 06 19 0.000
1980 06 20 0.000
1980 06 21 0.000
1980 06 22 0.021
1980 06 23 0.502
1980 06 24 0.061
1980 06 25 0.100
1980 06 26 0.000
1980 06 27 0.000
1980 06 28 0.430
1980 06 29 0.000
1980 06 30 0.000
1980 07 01 0.000
1980 07 02 0.155
1980 07 03 1.938
1980 07 04 0.000
1980 07 05 0.000
1980 07 06 0.000
1980 07 07 0.000
1980 07 08 0.000
1980 07 09 0.001
1980 07 10 0.000
1980 07 11 0.000
1980 07 12 0.235
1980 07 13 0.278
1980 07 14 0.012
1980 07 15 0.000
1980 07 16 1.176
1980 07 17 0.018
1980 07 18 0.000
1980 07 19 0.000
1980 07 20 0.000
1980 07 21 0.000
1980 07 22 0.273
1980 07 23 0.094
1980 07 24 0.000
1980 07 25 0.008
1980 07 26 0.000
1980 07 27 0.000
1980 07 28 0.000
1980 07 29 0.030
1980 07 30 0.000
1980 07 31 0.000
1980 08 01 0.000
1980 08 02 0.000
1980 08 03 0.000
1980 08 04 0.000
1980 08 05 0.001
1980 08 06 0.000
1980 08 07 0.000
1980 08 08 0.006
1980 08 09 0.000
1980 08 10 0.000
1980 08 11 0.000
1980 08 12 0.000
1980 08 13 0.133
1980 08 14 0.033
1980 08 15 0.000
1980 08 16 0.000
1980 08 17 0.000
1980 08 18 0.000
1980 08 19 0.104
1980 08 20 1.813
1980 08 21 0.000
1980 08 22 0.000
1980 08 23 0.000
1980 08 24 0.000
1980 08 25 0.002
1980 08 26 0.000
1980 08 27 0.000
1980 08 28 0.948
1980 08 29 0.837
1980 08 30 0.000
1980 08 31 0.000
1980 09 01 0.000
1980 09 02 0.000
1980 09 03 0.000
1980 09 04 0.000
1980 09 05 0.001
1980 09 06 0.194
1980 09 07 0.906
1980 09 08 0.004
1980 09 09 0.003
1980 09 10 0.000
1980 09 11 0.000
1980 09 12 0.144
1980 09 13 0.000
1980 09 14 0.000
1980 09 15 0.000
1980 09 16 0.013
1980 09 17 2.879
1980 09 18 2.408
1980 09 19 0.197
1980 09 20 1.869
1980 09 21 0.027
1980 09 22 0.000
1980 09 23 0.000
1980 09 24 0.006
1980 09 25 0.983
1980 09 26 0.857
1980 09 27 0.442
1980 09 28 5.072
1980 09 29 0.099
1980 09 30 0.383
1980 10 01 4.430
1980 10 02 3.737
1980 10 03 0.005
1980 10 04 0.054
1980 10 05 0.120
1980 10 06 0.000
1980 10 07 0.000
1980 10 08 0.063
1980 10 09 0.104
1980 10 10 0.000
1980 10 11 0.000
1980 10 12 0.161
1980 10 13 0.006
1980 10 14 0.016
1980 10 15 21.500
1980 10 16 8.594
1980 10 17 2.986
1980 10 18 0.063
1980 10 19 0.037
1980 10 20 0.355
1980 10 21 0.000
1980 10 22 0.000
1980 10 23 0.000
1980 10 24 0.000
1980 10 25 0.352
1980 10 26 0.102
1980 10 27 0.036
1980 10 28 0.010
1980 10 29 0.000
1980 10 30 0.000
1980 10 31 1.141
1980 11 01 5.489
1980 11 02 0.279
1980 11 03 0.374
1980 11 04 8.500
1980 11 05 0.304
1980 11 06 0.519
1980 11 07 0.080
1980 11 08 0.012
1980 11 09 0.078
1980 11 10 21.383
1980 11 11 45.283
1980 11 12 0.064
1980 11 13 4.873
1980 11 14 1.321
1980 11 15 28.407
1980 11 16 5.726
1980 11 17 1.023
