year month day precipitation_mswep
1980 01 01 14.763
1980 01 02 8.737
1980 01 03 4.684
1980 01 04 4.877
1980 01 05 4.548
1980 01 06 4.737
1980 01 07 4.301
1980 01 08 4.664
1980 01 09 5.801
1980 01 10 4.274
1980 01 11 3.875
1980 01 12 5.220
1980 01 13 4.273
1980 01 14 5.180
1980 01 15 7.450
1980 01 16 5.633
1980 01 17 8.685
1980 01 18 8.808
1980 01 19 8.397
1980 01 20 7.177
1980 01 21 7.007
1980 01 22 7.041
1980 01 23 5.458
1980 01 24 5.602
1980 01 25 12.472
1980 01 26 14.505
1980 01 27 6.266
1980 01 28 2.537
1980 01 29 3.223
1980 01 30 5.793
1980 01 31 6.347
1980 02 01 6.443
1980 02 02 14.947
1980 02 03 16.798
1980 02 04 4.615
1980 02 05 2.601
1980 02 06 4.138
1980 02 07 6.326
1980 02 08 10.455
1980 02 09 2.878
1980 02 10 1.622
1980 02 11 3.405
1980 02 12 2.971
1980 02 13 7.537
1980 02 14 6.363
1980 02 15 4.197
1980 02 16 2.716
1980 02 17 13.433
1980 02 18 12.753
1980 02 19 3.211
1980 02 20 3.008
1980 02 21 3.331
1980 02 22 6.742
1980 02 23 5.275
1980 02 24 3.488
1980 02 25 4.632
1980 02 26 5.981
1980 02 27 1.928
1980 02 28 1.246
1980 02 29 3.606
1980 03 01 3.887
1980 03 02 6.380
1980 03 03 12.366
1980 03 04 7.540
1980 03 05 3.243
1980 03 06 5.070
1980 03 07 5.718
1980 03 08 6.221
1980 03 09 5.333
1980 03 10 5.867
1980 03 11 8.160
1980 03 12 10.448
1980 03 13 9.359
1980 03 14 8.607
1980 03 15 10.723
1980 03 16 8.812
1980 03 17 7.988
1980 03 18 8.761
1980 03 19 11.161
1980 03 20 9.326
1980 03 21 7.920
1980 03 22 10.208
1980 03 23 6.936
1980 03 24 8.420
1980 03 25 11.592
1980 03 26 7.952
1980 03 27 6.073
1980 03 28 13.617
1980 03 29 11.934
1980 03 30 11.873
1980 03 31 9.545
1980 04 01 7.818
1980 04 02 6.248
1980 04 03 2.831
1980 04 04 5.760
1980 04 05 6.112
1980 04 06 7.770
1980 04 07 5.386
1980 04 08 3.787
1980 04 09 6.466
1980 04 10 5.439
1980 04 11 8.449
1980 04 12 8.134
1980 04 13 7.281
1980 04 14 2.891
1980 04 15 10.933
1980 04 16 6.444
1980 04 17 3.863
1980 04 18 3.750
1980 04 19 7.208
1980 04 20 8.998
1980 04 21 8.858
1980 04 22 6.448
1980 04 23 5.705
1980 04 24 8.055
1980 04 25 10.732
1980 04 26 5.722
1980 04 27 5.930
1980 04 28 8.137
1980 04 29 5.688
1980 04 30 4.760
1980 05 01 13.808
1980 05 02 15.980
1980 05 03 9.195
1980 05 04 8.193
1980 05 05 3.544
1980 05 06 5.048
1980 05 07 7.049
1980 05 08 4.575
1980 05 09 2.537
1980 05 10 2.415
1980 05 11 4.688
1980 05 12 7.049
1980 05 13 12.269
1980 05 14 9.223
1980 05 15 4.764
1980 05 16 3.138
1980 05 17 5.073
1980 05 18 3.882
1980 05 19 7.027
1980 05 20 3.426
1980 05 21 4.890
1980 05 22 10.611
1980 05 23 7.802
1980 05 24 3.716
1980 05 25 4.924
1980 05 26 2.340
1980 05 27 3.575
1980 05 28 5.005
1980 05 29 6.504
1980 05 30 5.515
1980 05 31 5.945
1980 06 01 6.911
1980 06 02 9.153
1980 06 03 7.120
1980 06 04 7.409
1980 06 05 7.800
1980 06 06 4.551
1980 06 07 3.742
1980 06 08 4.287
1980 06 09 5.009
1980 06 10 7.835
1980 06 11 12.547
1980 06 12 4.850
1980 06 13 1.575
1980 06 14 6.661
1980 06 15 4.115
1980 06 16 1.794
1980 06 17 5.280
1980 06 18 2.475
1980 06 19 6.062
1980 06 20 8.504
1980 06 21 6.513
1980 06 22 1.648
1980 06 23 2.527
1980 06 24 0.993
1980 06 25 2.211
1980 06 26 5.389
1980 06 27 7.671
1980 06 28 4.464
1980 06 29 3.474
1980 06 30 2.570
1980 07 01 5.718
1980 07 02 9.053
1980 07 03 6.088
1980 07 04 4.781
1980 07 05 1.794
1980 07 06 0.912
1980 07 07 1.947
1980 07 08 2.784
1980 07 09 3.475
1980 07 10 4.819
1980 07 11 4.642
1980 07 12 5.215
1980 07 13 4.000
1980 07 14 3.247
1980 07 15 2.695
1980 07 16 3.790
1980 07 17 3.916
1980 07 18 3.315
1980 07 19 3.567
1980 07 20 2.889
1980 07 21 4.623
1980 07 22 2.897
1980 07 23 2.666
1980 07 24 5.846
1980 07 25 1.982
1980 07 26 1.672
1980 07 27 5.108
1980 07 28 5.616
1980 07 29 2.453
1980 07 30 2.969
1980 07 31 11.342
1980 08 01 10.007
1980 08 02 2.385
1980 08 03 1.402
1980 08 04 0.472
1980 08 05 0.504
1980 08 06 3.158
1980 08 07 4.040
1980 08 08 4.621
1980 08 09 9.304
1980 08 10 4.405
1980 08 11 2.774
1980 08 12 4.230
1980 08 13 2.703
1980 08 14 6.691
1980 08 15 6.650
1980 08 16 1.457
1980 08 17 3.808
1980 08 18 4.001
1980 08 19 1.586
1980 08 20 1.728
1980 08 21 2.195
1980 08 22 3.344
1980 08 23 4.417
1980 08 24 2.662
1980 08 25 2.791
1980 08 26 4.848
1980 08 27 11.534
1980 08 28 6.350
1980 08 29 3.150
1980 08 30 3.034
1980 08 31 2.668
1980 09 01 2.022
1980 09 02 1.892
1980 09 03 2.709
1980 09 04 3.656
1980 09 05 5.120
1980 09 06 4.061
1980 09 07 3.510
1980 09 08 3.176
1980 09 09 4.455
1980 09 10 5.376
1980 09 11 2.952
1980 09 12 3.174
1980 09 13 1.616
1980 09 14 0.912
1980 09 15 3.094
1980 09 16 14.605
1980 09 17 7.051
1980 09 18 1.209
1980 09 19 4.766
1980 09 20 1.535
1980 09 21 5.537
1980 09 22 14.094
1980 09 23 10.531
1980 09 24 1.546
1980 09 25 1.449
1980 09 26 2.341
1980 09 27 2.955
1980 09 28 4.727
1980 09 29 5.687
1980 09 30 6.352
1980 10 01 10.878
1980 10 02 7.120
1980 10 03 5.127
1980 10 04 6.444
1980 10 05 15.142
1980 10 06 12.323
1980 10 07 4.479
1980 10 08 5.073
1980 10 09 7.530
1980 10 10 6.323
1980 10 11 5.815
1980 10 12 2.946
1980 10 13 9.170
1980 10 14 5.504
1980 10 15 5.982
1980 10 16 7.478
1980 10 17 10.949
1980 10 18 7.145
1980 10 19 7.723
1980 10 20 5.439
1980 10 21 3.974
1980 10 22 4.588
1980 10 23 6.954
1980 10 24 8.298
1980 10 25 6.692
1980 10 26 4.766
1980 10 27 5.033
1980 10 28 4.922
1980 10 29 2.953
1980 10 30 3.755
1980 10 31 4.178
1980 11 01 7.407
1980 11 02 5.507
1980 11 03 7.055
1980 11 04 2.590
1980 11 05 4.966
1980 11 06 3.642
1980 11 07 5.188
1980 11 08 4.626
1980 11 09 2.190
1980 11 10 6.158
1980 11 11 11.712
1980 11 12 9.466
1980 11 13 6.234
1980 11 14 6.297
1980 11 15 4.396
1980 11 16 6.463
1980 11 17 8.021
1980 11 18 7.578
1980 11 19 10.234
1980 11 20 6.112
1980 11 21 7.828
1980 11 22 5.991
1980 11 23 3.919
1980 11 24 6.409
1980 11 25 6.956
1980 11 26 8.148
1980 11 27 11.482
1980 11 28 5.256
1980 11 29 2.984
1980 11 30 4.285
1980 12 01 4.423
1980 12 02 3.756
1980 12 03 4.701
1980 12 04 6.188
1980 12 05 4.221
1980 12 06 7.036
1980 12 07 5.707
1980 12 08 5.279
1980 12 09 2.840
1980 12 10 3.817
1980 12 11 4.488
1980 12 12 3.716
1980 12 13 4.738
1980 12 14 7.439
1980 12 15 10.091
1980 12 16 4.122
1980 12 17 4.307
1980 12 18 3.485
1980 12 19 2.322
1980 12 20 2.204
1980 12 21 12.322
1980 12 22 8.347
1980 12 23 6.357
1980 12 24 10.543
1980 12 25 5.212
1980 12 26 5.082
1980 12 27 9.010
1980 12 28 7.584
1980 12 29 8.733
1980 12 30 4.294
1980 12 31 2.475
1981 01 01 3.972
1981 01 02 10.410
1981 01 03 6.572
1981 01 04 5.091
1981 01 05 8.418
1981 01 06 7.079
1981 01 07 11.849
1981 01 08 9.985
1981 01 09 6.445
1981 01 10 4.006
1981 01 11 3.911
1981 01 12 5.168
1981 01 13 10.556
1981 01 14 14.393
1981 01 15 7.894
1981 01 16 3.748
1981 01 17 3.691
1981 01 18 4.589
1981 01 19 5.140
1981 01 20 3.327
1981 01 21 7.467
1981 01 22 6.908
1981 01 23 5.004
1981 01 24 1.254
1981 01 25 2.295
1981 01 26 1.942
1981 01 27 3.179
1981 01 28 6.617
1981 01 29 14.096
1981 01 30 13.043
1981 01 31 7.879
1981 02 01 6.071
1981 02 02 8.714
1981 02 03 9.502
1981 02 04 6.780
1981 02 05 9.295
1981 02 06 11.674
1981 02 07 6.487
1981 02 08 6.135
