year month day temperature_min
1980 01 01 18.062
1980 01 02 17.098
1980 01 03 15.847
1980 01 04 15.127
1980 01 05 18.687
1980 01 06 15.102
1980 01 07 15.148
1980 01 08 16.105
1980 01 09 16.074
1980 01 10 19.115
1980 01 11 19.047
1980 01 12 15.151
1980 01 13 17.127
1980 01 14 14.211
1980 01 15 16.159
1980 01 16 17.106
1980 01 17 16.144
1980 01 18 18.042
1980 01 19 19.017
1980 01 20 17.063
1980 01 21 16.139
1980 01 22 20.019
1980 01 23 18.115
1980 01 24 19.054
1980 01 25 18.084
1980 01 26 17.136
1980 01 27 17.139
1980 01 28 18.113
1980 01 29 19.056
1980 01 30 20.018
1980 01 31 19.984
1980 02 01 19.048
1980 02 02 17.177
1980 02 03 18.103
1980 02 04 17.134
1980 02 05 15.212
1980 02 06 17.115
1980 02 07 18.081
1980 02 08 17.094
1980 02 09 17.085
1980 02 10 15.155
1980 02 11 15.098
1980 02 12 16.071
1980 02 13 18.068
1980 02 14 19.648
1980 02 15 15.220
1980 02 16 15.194
1980 02 17 9.815
1980 02 18 16.115
1980 02 19 17.111
1980 02 20 17.276
1980 02 21 17.117
1980 02 22 15.194
1980 02 23 17.092
1980 02 24 17.051
1980 02 25 14.167
1980 02 26 16.178
1980 02 27 16.102
1980 02 28 17.088
1980 02 29 16.080
1980 03 01 16.039
1980 03 02 16.029
1980 03 03 15.075
1980 03 04 15.038
1980 03 05 16.016
1980 03 06 16.015
1980 03 07 18.873
1980 03 08 16.060
1980 03 09 17.017
1980 03 10 21.783
1980 03 11 17.006
1980 03 12 17.078
1980 03 13 16.070
1980 03 14 19.899
1980 03 15 18.005
1980 03 16 18.961
1980 03 17 16.044
1980 03 18 17.528
1980 03 19 3.523
1980 03 20 18.852
1980 03 21 16.114
1980 03 22 16.891
1980 03 23 16.968
1980 03 24 18.914
1980 03 25 19.820
1980 03 26 17.922
1980 03 27 18.859
1980 03 28 17.901
1980 03 29 17.909
1980 03 30 17.929
1980 03 31 18.874
