year month day temperature_min
1980 01 01 19.328
1980 01 02 18.520
1980 01 03 18.307
1980 01 04 18.399
1980 01 05 19.673
1980 01 06 17.611
1980 01 07 18.375
1980 01 08 19.301
1980 01 09 18.551
1980 01 10 18.766
1980 01 11 19.496
1980 01 12 18.427
1980 01 13 18.403
1980 01 14 18.190
1980 01 15 18.876
1980 01 16 18.194
1980 01 17 18.099
1980 01 18 18.454
1980 01 19 19.618
1980 01 20 18.289
1980 01 21 19.300
1980 01 22 20.356
1980 01 23 18.440
1980 01 24 19.544
1980 01 25 19.440
1980 01 26 19.569
1980 01 27 20.017
1980 01 28 18.830
1980 01 29 19.644
1980 01 30 21.139
1980 01 31 20.333
1980 02 01 19.859
1980 02 02 20.329
1980 02 03 21.022
1980 02 04 19.632
1980 02 05 19.850
1980 02 06 20.919
1980 02 07 20.312
1980 02 08 19.869
1980 02 09 18.218
1980 02 10 19.843
1980 02 11 17.545
1980 02 12 17.523
1980 02 13 20.138
1980 02 14 17.926
1980 02 15 20.816
1980 02 16 17.576
1980 02 17 15.675
1980 02 18 18.877
1980 02 19 19.218
1980 02 20 19.421
1980 02 21 17.896
1980 02 22 17.740
1980 02 23 22.290
1980 02 24 17.988
1980 02 25 17.803
1980 02 26 19.005
1980 02 27 18.280
1980 02 28 18.673
1980 02 29 19.089
1980 03 01 17.804
1980 03 02 18.949
1980 03 03 18.236
1980 03 04 18.333
1980 03 05 18.224
1980 03 06 16.813
1980 03 07 17.755
1980 03 08 21.152
1980 03 09 22.872
1980 03 10 17.920
1980 03 11 17.422
1980 03 12 17.498
1980 03 13 16.885
1980 03 14 19.009
1980 03 15 19.366
1980 03 16 18.733
1980 03 17 18.291
1980 03 18 18.501
1980 03 19 14.788
1980 03 20 16.073
1980 03 21 15.151
1980 03 22 15.221
1980 03 23 16.069
1980 03 24 16.146
1980 03 25 15.456
1980 03 26 16.951
1980 03 27 15.979
1980 03 28 15.405
1980 03 29 16.620
1980 03 30 15.964
1980 03 31 16.735
1980 04 01 20.455
1980 04 02 19.491
1980 04 03 19.152
1980 04 04 18.401
1980 04 05 17.253
1980 04 06 19.522
1980 04 07 21.182
1980 04 08 18.471
1980 04 09 19.670
1980 04 10 19.331
1980 04 11 22.622
1980 04 12 17.958
1980 04 13 21.824
1980 04 14 19.291
1980 04 15 20.256
1980 04 16 19.430
1980 04 17 20.385
1980 04 18 18.921
1980 04 19 17.807
1980 04 20 16.121
1980 04 21 17.341
1980 04 22 18.689
1980 04 23 15.654
1980 04 24 16.862
1980 04 25 14.852
1980 04 26 19.668
1980 04 27 13.910
1980 04 28 16.066
1980 04 29 15.634
1980 04 30 14.787
1980 05 01 15.442
1980 05 02 15.510
1980 05 03 18.092
1980 05 04 18.333
1980 05 05 16.733
1980 05 06 18.136
1980 05 07 16.391
1980 05 08 15.859
1980 05 09 15.520
1980 05 10 13.749
1980 05 11 14.355
1980 05 12 14.790
1980 05 13 16.748
1980 05 14 15.166
1980 05 15 16.339
1980 05 16 15.114
1980 05 17 15.618
1980 05 18 15.750
1980 05 19 15.210
1980 05 20 15.126
1980 05 21 14.978
1980 05 22 14.821
1980 05 23 14.015
1980 05 24 13.772
1980 05 25 13.345
1980 05 26 14.011
1980 05 27 16.482
1980 05 28 13.332
1980 05 29 17.139
1980 05 30 14.944
1980 05 31 14.853
1980 06 01 13.275
1980 06 02 14.849
1980 06 03 15.036
1980 06 04 14.041
1980 06 05 14.204
1980 06 06 13.491
1980 06 07 12.924
1980 06 08 17.328
1980 06 09 15.826
1980 06 10 14.612
1980 06 11 13.936
1980 06 12 12.362
1980 06 13 11.971
1980 06 14 13.798
1980 06 15 14.934
1980 06 16 13.829
1980 06 17 11.948
1980 06 18 13.226
1980 06 19 12.405
1980 06 20 13.947
1980 06 21 18.437
1980 06 22 19.644
1980 06 23 15.749
1980 06 24 17.551
1980 06 25 14.128
1980 06 26 14.536
1980 06 27 15.918
1980 06 28 14.050
1980 06 29 15.113
1980 06 30 14.521
1980 07 01 12.426
1980 07 02 13.283
1980 07 03 13.805
1980 07 04 14.785
1980 07 05 12.251
1980 07 06 12.260
1980 07 07 12.378
1980 07 08 11.169
1980 07 09 10.066
1980 07 10 10.286
1980 07 11 10.679
1980 07 12 11.844
1980 07 13 10.267
1980 07 14 11.376
1980 07 15 11.916
1980 07 16 13.947
1980 07 17 10.864
1980 07 18 10.156
1980 07 19 11.092
1980 07 20 10.809
1980 07 21 11.428
1980 07 22 10.836
1980 07 23 12.151
1980 07 24 13.677
1980 07 25 12.435
1980 07 26 11.878
1980 07 27 11.844
1980 07 28 11.972
1980 07 29 12.442
1980 07 30 14.088
1980 07 31 11.983
1980 08 01 15.436
1980 08 02 13.184
1980 08 03 14.307
1980 08 04 12.675
1980 08 05 10.968
1980 08 06 10.110
1980 08 07 11.747
1980 08 08 11.475
1980 08 09 12.016
1980 08 10 14.565
1980 08 11 16.265
1980 08 12 14.366
1980 08 13 14.182
1980 08 14 13.593
1980 08 15 13.970
1980 08 16 14.504
1980 08 17 16.165
1980 08 18 13.583
1980 08 19 14.954
1980 08 20 15.316
1980 08 21 14.676
1980 08 22 13.608
1980 08 23 13.790
1980 08 24 14.014
1980 08 25 14.227
1980 08 26 13.106
1980 08 27 13.406
1980 08 28 14.878
1980 08 29 15.028
1980 08 30 11.882
1980 08 31 11.822
1980 09 01 11.361
1980 09 02 10.652
1980 09 03 12.198
1980 09 04 15.435
1980 09 05 15.928
1980 09 06 16.398
1980 09 07 15.659
1980 09 08 16.065
1980 09 09 15.893
1980 09 10 14.234
1980 09 11 14.444
1980 09 12 16.216
1980 09 13 16.075
1980 09 14 13.367
1980 09 15 14.416
1980 09 16 15.750
1980 09 17 16.873
1980 09 18 19.603
1980 09 19 17.689
1980 09 20 17.256
1980 09 21 15.770
1980 09 22 20.110
1980 09 23 16.642
1980 09 24 15.251
1980 09 25 16.667
1980 09 26 17.038
1980 09 27 14.003
1980 09 28 13.798
1980 09 29 16.978
