year month day temperature_min
1980 01 01 20.066
1980 01 02 17.527
1980 01 03 15.968
1980 01 04 17.161
1980 01 05 16.212
1980 01 06 17.879
1980 01 07 20.226
1980 01 08 18.069
1980 01 09 18.989
1980 01 10 19.262
1980 01 11 19.173
1980 01 12 17.717
1980 01 13 17.891
1980 01 14 17.953
1980 01 15 18.372
1980 01 16 18.204
1980 01 17 19.116
1980 01 18 19.391
1980 01 19 18.542
1980 01 20 19.358
1980 01 21 20.224
1980 01 22 19.186
1980 01 23 20.841
1980 01 24 19.605
1980 01 25 19.961
1980 01 26 18.989
1980 01 27 19.770
1980 01 28 19.760
1980 01 29 20.396
1980 01 30 18.381
1980 01 31 17.762
1980 02 01 19.320
1980 02 02 20.979
1980 02 03 19.924
1980 02 04 17.407
1980 02 05 19.583
1980 02 06 17.646
1980 02 07 18.617
1980 02 08 20.042
1980 02 09 19.716
1980 02 10 19.897
1980 02 11 18.234
1980 02 12 17.439
1980 02 13 19.916
1980 02 14 18.060
1980 02 15 19.306
1980 02 16 19.090
1980 02 17 17.820
1980 02 18 17.934
1980 02 19 18.516
1980 02 20 19.415
1980 02 21 18.757
1980 02 22 20.822
1980 02 23 18.523
1980 02 24 18.593
1980 02 25 19.495
1980 02 26 19.515
1980 02 27 19.309
1980 02 28 18.709
1980 02 29 18.819
1980 03 01 19.445
1980 03 02 18.574
1980 03 03 20.282
1980 03 04 17.451
1980 03 05 18.195
1980 03 06 16.854
1980 03 07 16.985
1980 03 08 18.552
1980 03 09 16.796
1980 03 10 19.177
1980 03 11 18.204
1980 03 12 21.090
1980 03 13 18.498
1980 03 14 18.479
1980 03 15 18.711
1980 03 16 18.795
1980 03 17 16.984
1980 03 18 17.768
1980 03 19 18.671
1980 03 20 17.352
1980 03 21 16.624
1980 03 22 18.015
1980 03 23 18.510
1980 03 24 16.915
1980 03 25 16.562
1980 03 26 17.369
1980 03 27 16.729
1980 03 28 15.789
1980 03 29 16.026
1980 03 30 18.284
1980 03 31 18.706
1980 04 01 16.221
1980 04 02 17.650
1980 04 03 18.537
1980 04 04 19.547
1980 04 05 16.815
1980 04 06 18.050
1980 04 07 18.149
1980 04 08 17.998
1980 04 09 19.413
1980 04 10 17.723
1980 04 11 19.773
1980 04 12 18.215
1980 04 13 18.616
1980 04 14 17.416
1980 04 15 18.443
1980 04 16 17.125
1980 04 17 17.647
1980 04 18 17.442
1980 04 19 15.561
1980 04 20 14.384
1980 04 21 15.954
1980 04 22 15.273
1980 04 23 15.618
1980 04 24 15.909
1980 04 25 16.814
1980 04 26 15.319
1980 04 27 16.197
1980 04 28 13.761
1980 04 29 15.676
1980 04 30 14.598
1980 05 01 13.666
1980 05 02 14.561
1980 05 03 17.481
1980 05 04 15.851
1980 05 05 15.015
1980 05 06 14.636
1980 05 07 13.805
1980 05 08 14.744
1980 05 09 13.074
1980 05 10 13.224
1980 05 11 13.502
1980 05 12 15.201
1980 05 13 15.659
1980 05 14 15.314
1980 05 15 14.248
1980 05 16 14.263
1980 05 17 13.869
1980 05 18 15.249
1980 05 19 16.560
1980 05 20 16.090
1980 05 21 15.067
1980 05 22 14.841
1980 05 23 15.753
1980 05 24 14.521
1980 05 25 15.242
1980 05 26 14.337
1980 05 27 13.522
1980 05 28 12.947
1980 05 29 13.628
1980 05 30 12.558
