year month day temperature_min
1980 01 01 17.828
1980 01 02 18.236
1980 01 03 17.840
1980 01 04 19.413
1980 01 05 19.302
1980 01 06 22.046
1980 01 07 17.592
1980 01 08 19.108
1980 01 09 19.863
1980 01 10 21.059
1980 01 11 20.530
1980 01 12 19.418
1980 01 13 19.490
1980 01 14 17.716
1980 01 15 17.499
1980 01 16 19.401
1980 01 17 20.025
1980 01 18 18.967
1980 01 19 21.556
1980 01 20 21.036
1980 01 21 20.570
1980 01 22 19.967
1980 01 23 23.629
1980 01 24 21.527
1980 01 25 20.864
1980 01 26 23.200
1980 01 27 21.962
1980 01 28 19.906
1980 01 29 22.324
1980 01 30 17.346
1980 01 31 19.139
1980 02 01 21.706
1980 02 02 23.038
1980 02 03 22.761
1980 02 04 22.089
1980 02 05 18.575
1980 02 06 23.282
1980 02 07 19.218
1980 02 08 18.265
1980 02 09 21.188
1980 02 10 21.457
1980 02 11 21.970
1980 02 12 22.994
1980 02 13 21.754
1980 02 14 19.280
1980 02 15 18.332
1980 02 16 17.954
1980 02 17 17.887
1980 02 18 21.137
1980 02 19 19.199
1980 02 20 20.429
1980 02 21 17.974
1980 02 22 19.666
1980 02 23 19.571
1980 02 24 18.579
1980 02 25 21.394
1980 02 26 19.999
1980 02 27 19.281
1980 02 28 22.594
1980 02 29 23.821
1980 03 01 22.554
1980 03 02 22.255
1980 03 03 19.881
1980 03 04 22.230
1980 03 05 20.862
1980 03 06 21.884
1980 03 07 20.987
1980 03 08 23.537
1980 03 09 24.427
1980 03 10 21.194
1980 03 11 21.267
1980 03 12 20.099
1980 03 13 23.340
1980 03 14 21.336
1980 03 15 21.639
1980 03 16 22.401
1980 03 17 23.775
1980 03 18 23.345
1980 03 19 22.749
1980 03 20 20.696
1980 03 21 17.977
1980 03 22 23.089
1980 03 23 22.398
1980 03 24 21.442
1980 03 25 23.550
1980 03 26 22.980
1980 03 27 20.752
1980 03 28 22.291
1980 03 29 22.890
1980 03 30 21.322
1980 03 31 19.671
1980 04 01 19.642
1980 04 02 20.355
1980 04 03 20.060
1980 04 04 20.803
1980 04 05 20.252
1980 04 06 18.443
1980 04 07 20.051
1980 04 08 20.188
1980 04 09 21.618
1980 04 10 20.221
1980 04 11 18.423
1980 04 12 21.967
1980 04 13 21.452
1980 04 14 18.712
1980 04 15 20.037
1980 04 16 17.870
1980 04 17 19.700
1980 04 18 20.848
1980 04 19 20.054
1980 04 20 15.787
1980 04 21 19.273
1980 04 22 18.612
1980 04 23 19.472
1980 04 24 17.765
1980 04 25 18.301
1980 04 26 18.546
1980 04 27 18.342
1980 04 28 19.144
1980 04 29 18.720
1980 04 30 16.667
1980 05 01 15.458
1980 05 02 19.373
1980 05 03 18.130
1980 05 04 15.803
1980 05 05 14.155
1980 05 06 11.440
1980 05 07 14.095
1980 05 08 16.379
1980 05 09 18.921
1980 05 10 18.564
1980 05 11 18.817
1980 05 12 20.525
1980 05 13 16.260
1980 05 14 17.286
1980 05 15 13.389
1980 05 16 14.753
1980 05 17 17.616
1980 05 18 19.086
1980 05 19 19.150
1980 05 20 17.320
1980 05 21 18.656
1980 05 22 19.667
1980 05 23 18.616
1980 05 24 16.930
1980 05 25 15.396
1980 05 26 15.662
1980 05 27 12.868
1980 05 28 11.697
1980 05 29 14.159
1980 05 30 16.669
1980 05 31 14.521
1980 06 01 18.102
1980 06 02 17.348
1980 06 03 13.159
1980 06 04 13.473
1980 06 05 13.917
1980 06 06 12.352
1980 06 07 12.871
1980 06 08 13.255
1980 06 09 16.081
1980 06 10 16.479
1980 06 11 13.926
1980 06 12 18.418
1980 06 13 18.322
1980 06 14 16.280
1980 06 15 11.579
1980 06 16 12.044
1980 06 17 13.453
1980 06 18 13.274
1980 06 19 12.700
1980 06 20 14.819
1980 06 21 12.903
1980 06 22 13.518
1980 06 23 12.231
1980 06 24 14.713
1980 06 25 14.798
1980 06 26 15.225
1980 06 27 10.573
1980 06 28 9.651
1980 06 29 11.027
1980 06 30 8.862
1980 07 01 15.210
1980 07 02 14.481
1980 07 03 14.932
1980 07 04 15.069
1980 07 05 15.469
1980 07 06 15.197
1980 07 07 13.697
1980 07 08 12.847
1980 07 09 14.600
1980 07 10 13.413
1980 07 11 15.989
1980 07 12 15.289
1980 07 13 12.054
1980 07 14 14.135
1980 07 15 16.354
1980 07 16 14.332
1980 07 17 11.938
1980 07 18 13.673
1980 07 19 17.912
1980 07 20 15.826
1980 07 21 11.066
1980 07 22 16.151
1980 07 23 14.861
1980 07 24 15.410
1980 07 25 14.457
1980 07 26 14.890
1980 07 27 14.457
1980 07 28 14.950
1980 07 29 19.174
1980 07 30 13.954
1980 07 31 13.897
1980 08 01 11.441
1980 08 02 11.787
