year month day temperature_min
1980 01 01 19.431
1980 01 02 19.640
1980 01 03 19.329
1980 01 04 19.428
1980 01 05 18.958
1980 01 06 18.878
1980 01 07 19.696
1980 01 08 19.650
1980 01 09 18.976
1980 01 10 19.025
1980 01 11 19.213
1980 01 12 19.034
1980 01 13 18.483
1980 01 14 18.822
1980 01 15 19.281
1980 01 16 18.292
1980 01 17 18.721
1980 01 18 19.136
1980 01 19 20.300
1980 01 20 19.756
1980 01 21 19.849
1980 01 22 20.819
1980 01 23 19.559
1980 01 24 20.081
1980 01 25 20.128
1980 01 26 20.549
1980 01 27 19.392
1980 01 28 16.520
1980 01 29 19.866
1980 01 30 20.519
1980 01 31 19.796
1980 02 01 21.143
1980 02 02 20.494
1980 02 03 21.542
1980 02 04 21.206
1980 02 05 19.317
1980 02 06 21.056
1980 02 07 21.128
1980 02 08 21.648
1980 02 09 20.253
1980 02 10 20.576
1980 02 11 18.977
1980 02 12 18.930
1980 02 13 20.344
1980 02 14 18.492
1980 02 15 18.203
1980 02 16 17.723
1980 02 17 18.061
1980 02 18 18.693
1980 02 19 18.892
1980 02 20 19.713
1980 02 21 20.834
1980 02 22 19.355
1980 02 23 19.841
1980 02 24 19.024
1980 02 25 19.906
1980 02 26 18.922
1980 02 27 20.611
1980 02 28 21.327
1980 02 29 19.679
1980 03 01 19.554
1980 03 02 19.897
1980 03 03 19.517
1980 03 04 19.529
1980 03 05 21.126
1980 03 06 18.113
1980 03 07 20.788
1980 03 08 18.229
1980 03 09 19.035
1980 03 10 18.830
1980 03 11 19.123
1980 03 12 18.495
1980 03 13 15.976
1980 03 14 20.561
1980 03 15 20.086
1980 03 16 19.978
1980 03 17 19.532
1980 03 18 19.521
1980 03 19 18.112
1980 03 20 18.585
1980 03 21 17.250
1980 03 22 17.900
1980 03 23 17.514
1980 03 24 17.280
1980 03 25 17.309
1980 03 26 18.187
1980 03 27 16.830
1980 03 28 16.952
1980 03 29 17.733
1980 03 30 17.305
1980 03 31 17.660
1980 04 01 20.522
1980 04 02 20.832
1980 04 03 20.364
1980 04 04 20.606
1980 04 05 19.933
1980 04 06 20.267
1980 04 07 20.067
1980 04 08 19.654
1980 04 09 20.863
1980 04 10 20.159
1980 04 11 21.053
1980 04 12 19.686
1980 04 13 19.867
1980 04 14 20.320
1980 04 15 21.334
1980 04 16 20.146
1980 04 17 20.803
1980 04 18 21.250
1980 04 19 20.516
1980 04 20 18.944
1980 04 21 20.188
1980 04 22 21.034
1980 04 23 19.002
1980 04 24 19.091
1980 04 25 18.255
1980 04 26 18.211
1980 04 27 17.005
1980 04 28 17.819
1980 04 29 18.523
1980 04 30 18.023
1980 05 01 18.020
1980 05 02 17.233
1980 05 03 19.447
1980 05 04 18.464
1980 05 05 17.023
1980 05 06 18.580
1980 05 07 17.192
1980 05 08 17.551
1980 05 09 16.610
1980 05 10 15.919
1980 05 11 16.330
1980 05 12 16.057
1980 05 13 16.160
1980 05 14 15.513
1980 05 15 16.715
1980 05 16 16.226
1980 05 17 16.423
1980 05 18 17.083
1980 05 19 16.098
1980 05 20 16.278
1980 05 21 16.161
1980 05 22 16.290
1980 05 23 16.060
1980 05 24 15.411
1980 05 25 14.406
1980 05 26 15.236
1980 05 27 16.035
1980 05 28 15.254
1980 05 29 18.808
1980 05 30 15.755
1980 05 31 15.267
1980 06 01 13.751
1980 06 02 14.840
1980 06 03 15.867
1980 06 04 15.882
1980 06 05 13.930
1980 06 06 14.521
1980 06 07 13.137
1980 06 08 16.750
1980 06 09 16.591
1980 06 10 14.050
1980 06 11 15.025
1980 06 12 14.849
1980 06 13 15.992
1980 06 14 15.748
1980 06 15 14.093
1980 06 16 15.459
1980 06 17 13.289
1980 06 18 13.900
1980 06 19 13.474
1980 06 20 16.620
1980 06 21 17.585
1980 06 22 17.831
1980 06 23 16.246
1980 06 24 17.748
1980 06 25 15.530
1980 06 26 16.091
1980 06 27 16.057
1980 06 28 14.468
1980 06 29 14.504
1980 06 30 15.037
1980 07 01 11.214
1980 07 02 14.094
1980 07 03 13.499
1980 07 04 13.526
1980 07 05 13.522
1980 07 06 13.319
1980 07 07 12.975
1980 07 08 13.184
1980 07 09 11.799
1980 07 10 12.041
1980 07 11 11.973
1980 07 12 12.478
1980 07 13 12.880
1980 07 14 12.633
1980 07 15 13.457
1980 07 16 14.404
1980 07 17 11.513
1980 07 18 12.922
1980 07 19 12.845
1980 07 20 14.305
1980 07 21 13.332
1980 07 22 13.116
1980 07 23 13.533
1980 07 24 14.708
1980 07 25 14.627
1980 07 26 13.480
1980 07 27 13.611
1980 07 28 13.668
1980 07 29 13.618
1980 07 30 15.067
1980 07 31 13.874
1980 08 01 15.807
1980 08 02 16.046
1980 08 03 15.063
1980 08 04 15.761
1980 08 05 13.108
1980 08 06 12.715
1980 08 07 13.081
1980 08 08 14.014
1980 08 09 13.375
1980 08 10 14.832
1980 08 11 15.998
1980 08 12 15.656
1980 08 13 15.922
1980 08 14 14.644
1980 08 15 15.926
1980 08 16 16.996
1980 08 17 17.328
1980 08 18 15.789
1980 08 19 17.776
1980 08 20 18.369
1980 08 21 16.081
1980 08 22 16.615
1980 08 23 16.287
1980 08 24 17.165
1980 08 25 17.624
1980 08 26 17.544
1980 08 27 16.753
1980 08 28 17.139
1980 08 29 15.925
