year month day temperature_min
1980 01 01 22.424
1980 01 02 22.055
1980 01 03 21.602
1980 01 04 21.764
1980 01 05 21.763
1980 01 06 20.903
1980 01 07 21.200
1980 01 08 22.507
1980 01 09 21.201
1980 01 10 17.936
1980 01 11 22.058
1980 01 12 20.636
1980 01 13 21.776
1980 01 14 20.999
1980 01 15 13.389
1980 01 16 20.074
1980 01 17 20.754
1980 01 18 20.723
1980 01 19 23.430
1980 01 20 19.894
1980 01 21 21.263
1980 01 22 23.324
1980 01 23 21.826
1980 01 24 20.767
1980 01 25 21.356
1980 01 26 20.885
1980 01 27 24.434
1980 01 28 22.131
1980 01 29 22.890
1980 01 30 22.759
1980 01 31 22.528
1980 02 01 20.957
1980 02 02 21.231
1980 02 03 18.777
1980 02 04 22.706
1980 02 05 10.057
1980 02 06 21.231
1980 02 07 21.769
1980 02 08 22.004
1980 02 09 22.121
1980 02 10 21.543
1980 02 11 21.774
1980 02 12 21.908
1980 02 13 22.154
1980 02 14 21.964
1980 02 15 21.952
1980 02 16 20.930
1980 02 17 21.614
1980 02 18 21.230
1980 02 19 21.702
1980 02 20 21.709
1980 02 21 21.629
1980 02 22 21.942
1980 02 23 21.136
1980 02 24 21.342
1980 02 25 21.529
1980 02 26 21.402
1980 02 27 21.535
1980 02 28 21.881
1980 02 29 21.401
1980 03 01 20.706
1980 03 02 20.933
1980 03 03 21.530
1980 03 04 21.455
1980 03 05 21.930
1980 03 06 21.157
1980 03 07 21.404
1980 03 08 19.984
1980 03 09 21.763
1980 03 10 23.509
1980 03 11 22.735
1980 03 12 21.511
1980 03 13 22.739
1980 03 14 22.232
1980 03 15 21.758
1980 03 16 21.032
1980 03 17 21.009
1980 03 18 21.206
1980 03 19 22.181
1980 03 20 21.528
1980 03 21 21.583
1980 03 22 21.369
1980 03 23 22.375
1980 03 24 21.759
1980 03 25 21.058
1980 03 26 21.233
1980 03 27 21.483
1980 03 28 22.076
1980 03 29 20.288
1980 03 30 23.488
1980 03 31 21.405
1980 04 01 20.749
1980 04 02 21.688
1980 04 03 21.109
1980 04 04 21.883
1980 04 05 21.788
1980 04 06 22.124
1980 04 07 22.354
1980 04 08 20.709
1980 04 09 11.604
1980 04 10 21.410
1980 04 11 21.315
1980 04 12 21.626
1980 04 13 21.335
1980 04 14 21.709
1980 04 15 22.085
1980 04 16 20.660
1980 04 17 22.665
1980 04 18 23.641
1980 04 19 19.746
1980 04 20 20.410
1980 04 21 21.563
1980 04 22 20.729
1980 04 23 20.960
1980 04 24 20.185
1980 04 25 21.484
1980 04 26 22.131
1980 04 27 15.807
1980 04 28 19.458
1980 04 29 22.604
1980 04 30 22.310
1980 05 01 22.375
1980 05 02 20.480
1980 05 03 20.606
1980 05 04 20.606
1980 05 05 21.304
1980 05 06 21.304
1980 05 07 21.425
1980 05 08 20.057
1980 05 09 20.460
1980 05 10 19.307
1980 05 11 19.479
1980 05 12 19.607
1980 05 13 18.311
1980 05 14 18.081
1980 05 15 19.007
1980 05 16 20.079
1980 05 17 21.001
1980 05 18 20.250
1980 05 19 20.779
1980 05 20 20.402
1980 05 21 20.777
1980 05 22 19.779
1980 05 23 19.657
1980 05 24 20.522
1980 05 25 18.875
1980 05 26 19.808
1980 05 27 20.026
1980 05 28 19.522
1980 05 29 17.780
1980 05 30 17.780
1980 05 31 17.782
1980 06 01 18.652
1980 06 02 20.849
1980 06 03 18.653
1980 06 04 19.600
1980 06 05 19.352
1980 06 06 19.553
1980 06 07 19.693
1980 06 08 21.086
1980 06 09 16.879
1980 06 10 18.127
1980 06 11 20.373
1980 06 12 21.627
1980 06 13 14.024
1980 06 14 20.873
1980 06 15 19.406
1980 06 16 21.038
1980 06 17 21.089
1980 06 18 20.627
1980 06 19 18.434
1980 06 20 17.094
1980 06 21 22.215
1980 06 22 -1.753
1980 06 23 19.834
1980 06 24 19.860
1980 06 25 20.050
1980 06 26 19.750
1980 06 27 18.578
1980 06 28 18.551
1980 06 29 21.234
1980 06 30 19.721
1980 07 01 19.843
1980 07 02 20.487
1980 07 03 21.595
1980 07 04 20.819
1980 07 05 20.631
1980 07 06 19.008
1980 07 07 22.463
1980 07 08 20.269
1980 07 09 20.954
1980 07 10 19.072
1980 07 11 19.846
1980 07 12 20.617
1980 07 13 21.464
1980 07 14 20.312
1980 07 15 19.372
1980 07 16 21.548
1980 07 17 21.238
1980 07 18 18.692
1980 07 19 21.686
1980 07 20 18.795
1980 07 21 18.020
1980 07 22 20.242
1980 07 23 15.181
1980 07 24 20.410
1980 07 25 20.869
1980 07 26 19.422
1980 07 27 16.747
1980 07 28 19.796
1980 07 29 20.843
1980 07 30 19.360
1980 07 31 20.521
1980 08 01 22.372
1980 08 02 22.108
1980 08 03 20.014
1980 08 04 18.751
1980 08 05 22.592
1980 08 06 20.394
1980 08 07 19.373
1980 08 08 20.337
1980 08 09 21.409
1980 08 10 23.841
1980 08 11 21.108
1980 08 12 22.187
1980 08 13 20.981
1980 08 14 16.878
1980 08 15 20.460
1980 08 16 20.038
1980 08 17 21.361
1980 08 18 20.364
1980 08 19 22.737
1980 08 20 22.492
1980 08 21 21.071
1980 08 22 22.371
1980 08 23 21.755
1980 08 24 21.007
1980 08 25 21.831
