year month day temperature_min
1980 01 01 21.292
1980 01 02 22.443
1980 01 03 21.261
1980 01 04 21.744
1980 01 05 20.500
1980 01 06 21.355
1980 01 07 20.791
1980 01 08 20.579
1980 01 09 20.495
1980 01 10 19.950
1980 01 11 19.817
1980 01 12 20.210
1980 01 13 18.651
1980 01 14 20.310
1980 01 15 20.942
1980 01 16 21.440
1980 01 17 21.543
1980 01 18 20.393
1980 01 19 22.055
1980 01 20 21.434
1980 01 21 21.111
1980 01 22 21.935
1980 01 23 21.273
1980 01 24 21.327
1980 01 25 23.920
1980 01 26 21.764
1980 01 27 21.321
1980 01 28 21.427
1980 01 29 20.880
1980 01 30 22.389
1980 01 31 20.413
1980 02 01 21.302
1980 02 02 20.698
1980 02 03 21.610
1980 02 04 22.600
1980 02 05 20.723
1980 02 06 20.833
1980 02 07 21.719
1980 02 08 21.126
1980 02 09 21.117
1980 02 10 21.769
1980 02 11 21.355
1980 02 12 20.875
1980 02 13 21.801
1980 02 14 20.782
1980 02 15 19.251
1980 02 16 18.948
1980 02 17 19.878
1980 02 18 20.859
1980 02 19 20.210
1980 02 20 22.395
1980 02 21 20.765
1980 02 22 21.107
1980 02 23 20.511
1980 02 24 20.850
1980 02 25 20.950
1980 02 26 20.073
1980 02 27 21.620
1980 02 28 20.298
1980 02 29 20.409
1980 03 01 21.755
1980 03 02 20.976
1980 03 03 19.660
1980 03 04 21.557
1980 03 05 20.576
1980 03 06 20.421
1980 03 07 20.207
1980 03 08 21.011
1980 03 09 19.946
1980 03 10 21.957
1980 03 11 23.887
1980 03 12 19.684
1980 03 13 13.994
1980 03 14 22.246
1980 03 15 20.767
1980 03 16 21.230
1980 03 17 20.941
1980 03 18 22.017
1980 03 19 20.198
1980 03 20 22.922
1980 03 21 19.607
1980 03 22 21.428
1980 03 23 21.330
1980 03 24 19.746
1980 03 25 20.907
1980 03 26 21.973
1980 03 27 21.429
1980 03 28 20.861
1980 03 29 20.526
1980 03 30 20.201
1980 03 31 20.678
1980 04 01 21.744
1980 04 02 22.675
1980 04 03 21.984
1980 04 04 20.951
1980 04 05 21.575
1980 04 06 21.367
1980 04 07 21.237
1980 04 08 22.398
1980 04 09 21.663
1980 04 10 20.405
1980 04 11 21.745
1980 04 12 22.771
1980 04 13 20.735
1980 04 14 20.880
1980 04 15 21.570
1980 04 16 20.627
1980 04 17 22.882
1980 04 18 21.344
1980 04 19 22.544
1980 04 20 20.338
1980 04 21 20.589
1980 04 22 21.759
1980 04 23 21.237
1980 04 24 20.982
1980 04 25 20.724
1980 04 26 20.426
1980 04 27 19.521
1980 04 28 19.761
1980 04 29 20.818
1980 04 30 22.087
1980 05 01 21.784
1980 05 02 21.441
1980 05 03 20.462
1980 05 04 19.786
1980 05 05 20.982
1980 05 06 22.235
1980 05 07 22.009
1980 05 08 22.775
1980 05 09 19.530
1980 05 10 19.679
1980 05 11 22.331
1980 05 12 21.571
1980 05 13 20.611
1980 05 14 20.488
1980 05 15 18.473
1980 05 16 19.821
1980 05 17 20.976
1980 05 18 22.479
1980 05 19 21.919
1980 05 20 20.619
1980 05 21 20.174
1980 05 22 21.224
1980 05 23 21.664
1980 05 24 20.027
1980 05 25 18.468
1980 05 26 18.353
1980 05 27 20.899
1980 05 28 19.773
1980 05 29 19.407
1980 05 30 20.214
1980 05 31 18.150
1980 06 01 18.565
1980 06 02 18.462
1980 06 03 20.561
1980 06 04 19.963
1980 06 05 19.385
1980 06 06 18.779
1980 06 07 20.692
1980 06 08 19.589
1980 06 09 20.775
1980 06 10 17.375
1980 06 11 19.796
1980 06 12 18.952
1980 06 13 20.428
1980 06 14 20.754
1980 06 15 20.145
1980 06 16 19.959
1980 06 17 20.753
1980 06 18 17.433
1980 06 19 17.185
1980 06 20 19.929
1980 06 21 21.741
1980 06 22 20.895
1980 06 23 20.677
1980 06 24 19.682
1980 06 25 20.778
1980 06 26 21.690
1980 06 27 18.142
1980 06 28 19.719
1980 06 29 22.117
1980 06 30 20.921
1980 07 01 18.924
1980 07 02 18.480
1980 07 03 18.450
1980 07 04 17.612
1980 07 05 19.631
1980 07 06 17.249
1980 07 07 19.595
1980 07 08 20.678
1980 07 09 17.073
1980 07 10 17.720
1980 07 11 17.940
1980 07 12 19.356
1980 07 13 18.876
1980 07 14 21.075
1980 07 15 19.713
1980 07 16 19.793
1980 07 17 20.969
1980 07 18 19.319
1980 07 19 16.447
1980 07 20 20.471
1980 07 21 17.250
1980 07 22 20.084
1980 07 23 16.752
1980 07 24 18.911
1980 07 25 17.912
1980 07 26 17.418
1980 07 27 16.218
1980 07 28 19.302
1980 07 29 19.496
1980 07 30 18.179
1980 07 31 17.811
1980 08 01 19.638
1980 08 02 18.057
1980 08 03 19.413
1980 08 04 18.575
1980 08 05 19.919
1980 08 06 19.049
1980 08 07 16.872
1980 08 08 17.047
1980 08 09 16.867
1980 08 10 19.409
1980 08 11 19.805
1980 08 12 19.766
1980 08 13 17.530
1980 08 14 19.964
1980 08 15 22.159
1980 08 16 18.359
1980 08 17 20.909
1980 08 18 20.591
1980 08 19 20.851
1980 08 20 21.632
1980 08 21 20.439
1980 08 22 21.314
1980 08 23 21.046
1980 08 24 22.241
1980 08 25 20.395
1980 08 26 23.116
1980 08 27 20.922
1980 08 28 21.151
1980 08 29 18.057
1980 08 30 19.835
1980 08 31 18.481
1980 09 01 19.411
1980 09 02 20.584
1980 09 03 20.341
1980 09 04 22.017
1980 09 05 22.361
1980 09 06 21.168
1980 09 07 19.835
1980 09 08 22.104
1980 09 09 22.387
1980 09 10 21.479
1980 09 11 22.973
1980 09 12 22.861
1980 09 13 20.040
1980 09 14 20.663
1980 09 15 22.695
1980 09 16 20.290
1980 09 17 19.049
1980 09 18 21.745
1980 09 19 19.532
1980 09 20 21.152
1980 09 21 23.376
1980 09 22 21.732
1980 09 23 21.284
1980 09 24 22.818
1980 09 25 21.409
1980 09 26 22.921
1980 09 27 22.660
1980 09 28 22.272
1980 09 29 22.145
1980 09 30 21.413
1980 10 01 21.861
1980 10 02 22.020
1980 10 03 21.215
1980 10 04 20.528
1980 10 05 21.854
1980 10 06 21.641
1980 10 07 23.992
1980 10 08 21.971
1980 10 09 22.745
1980 10 10 24.906
1980 10 11 24.091
1980 10 12 19.470
1980 10 13 21.194
1980 10 14 20.725
1980 10 15 21.626
1980 10 16 21.541
1980 10 17 21.263
1980 10 18 22.397
1980 10 19 21.770
1980 10 20 23.317
1980 10 21 20.925
1980 10 22 22.332
1980 10 23 21.836
1980 10 24 22.602
1980 10 25 23.290
1980 10 26 21.612
1980 10 27 22.694
1980 10 28 22.100
1980 10 29 24.385
1980 10 30 22.059
1980 10 31 22.279
1980 11 01 21.883
1980 11 02 23.131
1980 11 03 22.367
1980 11 04 21.378
1980 11 05 20.512
1980 11 06 21.035
1980 11 07 20.551
1980 11 08 20.972
1980 11 09 23.133
1980 11 10 22.209
1980 11 11 21.866
1980 11 12 21.236
1980 11 13 21.936
1980 11 14 21.178
1980 11 15 20.939
1980 11 16 21.985
1980 11 17 21.910
1980 11 18 22.408
1980 11 19 23.422
1980 11 20 21.778
1980 11 21 21.874
1980 11 22 20.758
1980 11 23 21.536
1980 11 24 22.108
1980 11 25 22.053
1980 11 26 22.426
1980 11 27 21.884
1980 11 28 22.336
1980 11 29 22.654
1980 11 30 21.285
1980 12 01 20.914
1980 12 02 21.283
1980 12 03 21.118
1980 12 04 20.572
1980 12 05 22.365
1980 12 06 22.791
1980 12 07 21.653
1980 12 08 21.793
1980 12 09 22.178
1980 12 10 21.469
1980 12 11 22.197
1980 12 12 21.762
1980 12 13 21.192
1980 12 14 21.534
1980 12 15 21.497
1980 12 16 19.153
1980 12 17 20.427
1980 12 18 21.689
1980 12 19 20.633
1980 12 20 20.351
1980 12 21 13.261
1980 12 22 19.546
1980 12 23 19.536
1980 12 24 20.207
1980 12 25 20.984
1980 12 26 20.000
1980 12 27 20.811
1980 12 28 21.934
1980 12 29 21.018
1980 12 30 21.439
1980 12 31 21.346
1981 01 01 nan
1981 01 02 nan
1981 01 03 19.269
1981 01 04 20.694
1981 01 05 19.942
1981 01 06 21.503
1981 01 07 20.640
1981 01 08 20.913
1981 01 09 21.541
1981 01 10 21.435
1981 01 11 21.091
1981 01 12 20.868
