year month day temperature_min
1980 01 01 19.894
1980 01 02 19.655
1980 01 03 19.121
1980 01 04 20.126
1980 01 05 20.132
1980 01 06 18.896
1980 01 07 20.409
1980 01 08 19.622
1980 01 09 20.134
1980 01 10 19.656
1980 01 11 19.890
1980 01 12 20.650
1980 01 13 19.652
1980 01 14 20.417
1980 01 15 20.418
1980 01 16 8.475
1980 01 17 20.648
1980 01 18 18.901
1980 01 19 20.188
1980 01 20 20.719
1980 01 21 19.122
1980 01 22 18.889
1980 01 23 19.681
1980 01 24 19.660
1980 01 25 20.654
1980 01 26 20.644
1980 01 27 20.643
1980 01 28 20.128
1980 01 29 19.904
1980 01 30 20.893
1980 01 31 19.889
1980 02 01 20.205
1980 02 02 20.739
1980 02 03 21.002
1980 02 04 20.730
1980 02 05 20.199
1980 02 06 20.201
1980 02 07 22.489
1980 02 08 20.966
1980 02 09 20.966
1980 02 10 19.972
1980 02 11 19.976
1980 02 12 19.966
1980 02 13 19.731
1980 02 14 21.471
1980 02 15 19.208
1980 02 16 18.736
1980 02 17 19.730
1980 02 18 19.735
1980 02 19 20.732
1980 02 20 19.261
1980 02 21 20.967
1980 02 22 20.143
1980 02 23 19.975
1980 02 24 18.750
1980 02 25 19.195
1980 02 26 19.492
1980 02 27 21.606
1980 02 28 21.065
1980 02 29 19.892
1980 03 01 23.146
1980 03 02 21.184
1980 03 03 21.053
1980 03 04 18.833
1980 03 05 20.336
1980 03 06 -9.009
1980 03 07 18.396
1980 03 08 22.659
1980 03 09 21.887
1980 03 10 19.552
1980 03 11 19.594
1980 03 12 18.591
1980 03 13 19.517
1980 03 14 19.525
1980 03 15 18.815
1980 03 16 18.937
1980 03 17 19.955
1980 03 18 19.405
1980 03 19 17.474
1980 03 20 18.952
1980 03 21 18.637
1980 03 22 18.713
1980 03 23 18.737
1980 03 24 19.484
1980 03 25 18.709
1980 03 26 18.478
1980 03 27 18.711
1980 03 28 18.711
1980 03 29 18.476
1980 03 30 20.230
1980 03 31 19.174
1980 04 01 20.040
1980 04 02 20.997
1980 04 03 21.316
1980 04 04 19.601
1980 04 05 18.606
1980 04 06 19.077
1980 04 07 20.318
1980 04 08 21.073
1980 04 09 20.078
1980 04 10 20.601
1980 04 11 20.048
1980 04 12 19.848
1980 04 13 19.385
1980 04 14 19.840
1980 04 15 18.318
1980 04 16 19.545
1980 04 17 19.846
1980 04 18 19.780
1980 04 19 19.546
1980 04 20 19.545
1980 04 21 19.537
1980 04 22 18.611
1980 04 23 19.081
1980 04 24 18.369
1980 04 25 18.143
1980 04 26 18.837
1980 04 27 18.850
1980 04 28 18.611
1980 04 29 19.679
1980 04 30 21.045
1980 05 01 19.164
1980 05 02 18.981
1980 05 03 19.901
1980 05 04 21.427
1980 05 05 20.843
1980 05 06 20.980
1980 05 07 20.550
1980 05 08 18.906
1980 05 09 18.188
