year month day temperature_min
1980 01 01 15.777
1980 01 02 15.034
1980 01 03 14.928
1980 01 04 16.454
1980 01 05 17.474
1980 01 06 21.072
1980 01 07 16.004
1980 01 08 17.175
1980 01 09 18.031
1980 01 10 19.332
1980 01 11 18.169
1980 01 12 17.536
1980 01 13 17.015
1980 01 14 14.462
1980 01 15 15.129
1980 01 16 16.827
1980 01 17 18.137
1980 01 18 18.391
1980 01 19 19.609
1980 01 20 18.610
1980 01 21 18.927
1980 01 22 18.093
1980 01 23 23.202
1980 01 24 19.906
1980 01 25 19.151
1980 01 26 21.442
1980 01 27 20.261
1980 01 28 16.870
1980 01 29 21.442
1980 01 30 15.516
1980 01 31 17.343
1980 02 01 19.354
1980 02 02 21.352
1980 02 03 20.951
1980 02 04 21.131
1980 02 05 16.806
1980 02 06 21.407
1980 02 07 17.641
1980 02 08 16.532
1980 02 09 20.211
1980 02 10 18.070
1980 02 11 20.268
1980 02 12 22.364
1980 02 13 19.635
1980 02 14 18.213
1980 02 15 16.464
1980 02 16 14.849
1980 02 17 15.192
1980 02 18 19.405
1980 02 19 16.507
1980 02 20 18.072
1980 02 21 14.522
1980 02 22 16.892
1980 02 23 17.464
1980 02 24 16.311
1980 02 25 20.414
1980 02 26 17.168
1980 02 27 17.450
1980 02 28 21.346
1980 02 29 21.354
1980 03 01 21.042
1980 03 02 21.000
1980 03 03 17.657
1980 03 04 20.868
1980 03 05 18.894
1980 03 06 20.949
1980 03 07 21.577
1980 03 08 23.090
1980 03 09 22.731
1980 03 10 17.687
1980 03 11 19.283
1980 03 12 17.699
1980 03 13 21.818
1980 03 14 18.252
1980 03 15 19.167
1980 03 16 19.662
1980 03 17 21.641
1980 03 18 21.550
1980 03 19 20.885
1980 03 20 18.863
1980 03 21 15.934
1980 03 22 21.901
1980 03 23 20.632
1980 03 24 20.203
1980 03 25 21.269
1980 03 26 21.445
1980 03 27 19.618
1980 03 28 20.555
1980 03 29 21.245
1980 03 30 20.210
1980 03 31 17.465
1980 04 01 17.826
1980 04 02 18.462
1980 04 03 17.564
1980 04 04 17.842
1980 04 05 17.976
1980 04 06 16.133
1980 04 07 17.463
1980 04 08 17.739
1980 04 09 19.789
1980 04 10 17.833
1980 04 11 18.131
1980 04 12 20.270
1980 04 13 18.428
1980 04 14 16.552
1980 04 15 16.920
1980 04 16 14.774
1980 04 17 17.512
1980 04 18 18.921
1980 04 19 19.168
1980 04 20 14.091
1980 04 21 17.537
1980 04 22 16.197
1980 04 23 16.964
1980 04 24 16.898
1980 04 25 16.971
1980 04 26 17.798
1980 04 27 16.727
1980 04 28 17.073
1980 04 29 16.058
1980 04 30 14.095
1980 05 01 12.394
1980 05 02 18.046
1980 05 03 14.689
1980 05 04 11.500
1980 05 05 11.491
1980 05 06 9.401
1980 05 07 11.109
1980 05 08 13.979
1980 05 09 16.551
1980 05 10 17.399
1980 05 11 17.377
1980 05 12 18.728
1980 05 13 14.240
1980 05 14 15.567
1980 05 15 10.387
1980 05 16 12.784
1980 05 17 15.558
1980 05 18 17.090
1980 05 19 16.883
1980 05 20 14.685
1980 05 21 17.640
1980 05 22 18.545
1980 05 23 15.363
1980 05 24 14.807
1980 05 25 12.245
1980 05 26 12.995
1980 05 27 10.117
1980 05 28 8.804
1980 05 29 11.764
1980 05 30 15.579
1980 05 31 13.545
1980 06 01 15.506
1980 06 02 14.996
1980 06 03 8.442
1980 06 04 10.331
1980 06 05 11.299
1980 06 06 11.468
1980 06 07 10.538
1980 06 08 10.359
1980 06 09 14.606
1980 06 10 15.627
1980 06 11 10.152
1980 06 12 15.233
1980 06 13 16.609
1980 06 14 12.250
1980 06 15 8.828
1980 06 16 9.480
1980 06 17 10.308
1980 06 18 9.527
1980 06 19 9.586
1980 06 20 11.558
1980 06 21 9.678
1980 06 22 10.459
1980 06 23 10.289
1980 06 24 11.733
1980 06 25 12.822
1980 06 26 11.785
1980 06 27 6.665
1980 06 28 7.422
1980 06 29 7.002
1980 06 30 5.419
1980 07 01 13.861
1980 07 02 12.997
1980 07 03 11.032
1980 07 04 11.899
1980 07 05 12.524
1980 07 06 12.547
1980 07 07 12.607
1980 07 08 10.494
1980 07 09 13.355
1980 07 10 11.628
1980 07 11 13.344
1980 07 12 11.818
1980 07 13 7.710
1980 07 14 12.741
1980 07 15 14.338
1980 07 16 11.563
1980 07 17 8.932
1980 07 18 11.481
1980 07 19 16.163
1980 07 20 13.651
1980 07 21 8.084
1980 07 22 11.541
1980 07 23 10.878
1980 07 24 12.110
1980 07 25 11.853
1980 07 26 13.735
1980 07 27 13.585
1980 07 28 11.139
1980 07 29 18.109
1980 07 30 11.098
1980 07 31 10.139
1980 08 01 8.295
1980 08 02 8.899
1980 08 03 13.893
1980 08 04 9.896
1980 08 05 14.622
1980 08 06 13.173
1980 08 07 9.446
1980 08 08 13.229
1980 08 09 13.987
1980 08 10 16.118
1980 08 11 16.389
1980 08 12 12.952
1980 08 13 11.641
1980 08 14 14.337
1980 08 15 14.649
1980 08 16 9.580
1980 08 17 11.463
1980 08 18 13.966
1980 08 19 16.285
1980 08 20 14.743
