year month day temperature_min
1980 01 01 13.760
1980 01 02 16.024
1980 01 03 18.082
1980 01 04 19.874
1980 01 05 19.815
1980 01 06 19.849
1980 01 07 20.716
1980 01 08 20.473
1980 01 09 20.717
1980 01 10 21.781
1980 01 11 20.417
1980 01 12 20.727
1980 01 13 20.235
1980 01 14 20.402
1980 01 15 20.961
1980 01 16 21.273
1980 01 17 22.150
1980 01 18 20.088
1980 01 19 22.799
1980 01 20 23.229
1980 01 21 20.018
1980 01 22 21.914
1980 01 23 22.816
1980 01 24 23.890
1980 01 25 19.812
1980 01 26 20.807
1980 01 27 21.761
1980 01 28 20.714
1980 01 29 22.642
1980 01 30 21.269
1980 01 31 22.158
1980 02 01 20.219
1980 02 02 19.519
1980 02 03 21.366
1980 02 04 21.930
1980 02 05 21.311
1980 02 06 20.693
1980 02 07 22.075
1980 02 08 20.870
1980 02 09 21.643
1980 02 10 21.479
1980 02 11 20.682
1980 02 12 21.828
1980 02 13 21.709
1980 02 14 21.140
1980 02 15 20.240
1980 02 16 20.123
1980 02 17 20.155
1980 02 18 20.026
1980 02 19 21.267
1980 02 20 20.995
1980 02 21 20.834
1980 02 22 21.417
1980 02 23 21.388
1980 02 24 21.090
1980 02 25 20.488
1980 02 26 20.591
1980 02 27 20.988
1980 02 28 21.177
1980 02 29 21.126
1980 03 01 21.669
1980 03 02 21.020
1980 03 03 20.874
1980 03 04 19.914
1980 03 05 21.267
1980 03 06 20.112
1980 03 07 20.834
1980 03 08 21.325
1980 03 09 23.199
1980 03 10 21.540
1980 03 11 22.086
1980 03 12 21.475
1980 03 13 22.236
1980 03 14 22.987
1980 03 15 20.568
1980 03 16 19.620
1980 03 17 20.221
1980 03 18 21.153
1980 03 19 21.745
1980 03 20 22.692
1980 03 21 21.932
1980 03 22 22.217
1980 03 23 23.161
1980 03 24 21.521
1980 03 25 22.659
1980 03 26 22.555
1980 03 27 20.874
1980 03 28 22.678
1980 03 29 22.125
1980 03 30 20.286
1980 03 31 20.894
1980 04 01 21.189
1980 04 02 20.546
1980 04 03 20.103
1980 04 04 19.127
1980 04 05 17.500
1980 04 06 19.501
1980 04 07 19.330
1980 04 08 21.054
1980 04 09 21.733
1980 04 10 21.432
1980 04 11 23.013
1980 04 12 22.586
1980 04 13 20.297
1980 04 14 18.864
1980 04 15 13.637
1980 04 16 16.839
1980 04 17 18.454
1980 04 18 21.712
1980 04 19 22.364
1980 04 20 21.137
1980 04 21 20.845
1980 04 22 21.136
1980 04 23 21.373
1980 04 24 21.519
1980 04 25 20.737
1980 04 26 20.136
1980 04 27 19.843
1980 04 28 19.402
