year month day temperature_min
1980 01 01 22.201
1980 01 02 23.187
1980 01 03 20.569
1980 01 04 21.349
1980 01 05 21.205
1980 01 06 21.349
1980 01 07 19.406
1980 01 08 20.262
1980 01 09 20.214
1980 01 10 21.348
1980 01 11 22.233
1980 01 12 21.507
1980 01 13 25.056
1980 01 14 21.364
1980 01 15 21.368
1980 01 16 22.358
1980 01 17 22.071
1980 01 18 21.926
1980 01 19 21.367
1980 01 20 22.059
1980 01 21 24.029
1980 01 22 23.915
1980 01 23 22.290
1980 01 24 23.203
1980 01 25 22.066
1980 01 26 28.131
1980 01 27 23.070
1980 01 28 24.892
1980 01 29 23.206
1980 01 30 23.343
1980 01 31 25.584
1980 02 01 20.213
1980 02 02 23.162
1980 02 03 23.098
1980 02 04 23.148
1980 02 05 23.061
1980 02 06 22.201
1980 02 07 22.600
1980 02 08 23.154
1980 02 09 24.835
1980 02 10 21.617
1980 02 11 24.392
1980 02 12 22.291
1980 02 13 25.675
1980 02 14 23.174
1980 02 15 26.099
1980 02 16 23.162
1980 02 17 21.729
1980 02 18 22.169
1980 02 19 24.144
1980 02 20 22.990
1980 02 21 24.151
1980 02 22 24.557
1980 02 23 22.011
1980 02 24 25.520
1980 02 25 21.184
1980 02 26 19.295
1980 02 27 21.108
1980 02 28 24.579
1980 02 29 22.000
1980 03 01 20.042
1980 03 02 22.168
1980 03 03 21.428
1980 03 04 20.063
1980 03 05 25.788
1980 03 06 20.486
1980 03 07 23.106
1980 03 08 20.903
1980 03 09 20.253
1980 03 10 19.068
1980 03 11 21.485
1980 03 12 20.645
1980 03 13 22.206
1980 03 14 21.330
1980 03 15 22.326
1980 03 16 22.327
1980 03 17 21.466
1980 03 18 21.016
1980 03 19 20.331
1980 03 20 20.320
1980 03 21 20.299
1980 03 22 19.164
1980 03 23 20.192
1980 03 24 20.183
1980 03 25 22.266
1980 03 26 21.173
1980 03 27 20.200
1980 03 28 27.201
1980 03 29 20.332
1980 03 30 21.400
1980 03 31 19.897
1980 04 01 21.320
1980 04 02 24.859
1980 04 03 23.007
1980 04 04 20.621
1980 04 05 20.150
1980 04 06 21.343
1980 04 07 21.479
1980 04 08 22.328
1980 04 09 22.460
1980 04 10 22.472
1980 04 11 24.597
1980 04 12 22.278
1980 04 13 21.481
1980 04 14 20.464
1980 04 15 22.162
1980 04 16 22.180
1980 04 17 21.477
1980 04 18 23.207
1980 04 19 21.322
1980 04 20 21.241
1980 04 21 21.189
1980 04 22 21.318
1980 04 23 21.285
1980 04 24 20.348
1980 04 25 19.022
1980 04 26 20.169
1980 04 27 19.406
1980 04 28 19.631
1980 04 29 21.151
1980 04 30 21.419
1980 05 01 21.180
1980 05 02 20.195
1980 05 03 17.908
1980 05 04 20.461
1980 05 05 21.382
1980 05 06 21.372
1980 05 07 21.361
1980 05 08 21.364
1980 05 09 20.352
1980 05 10 21.240
1980 05 11 21.348
1980 05 12 20.504
1980 05 13 21.190
1980 05 14 21.126
1980 05 15 21.055
1980 05 16 20.232
1980 05 17 20.483
1980 05 18 21.419
1980 05 19 19.623
1980 05 20 20.365
1980 05 21 23.866
1980 05 22 23.580
1980 05 23 19.218
1980 05 24 19.202
1980 05 25 20.161
1980 05 26 18.499
1980 05 27 20.137
1980 05 28 19.180
1980 05 29 18.218
1980 05 30 20.045
1980 05 31 18.466
1980 06 01 20.288
1980 06 02 17.714
1980 06 03 18.659
1980 06 04 20.227
1980 06 05 21.289
1980 06 06 19.482
1980 06 07 20.595
1980 06 08 20.987
1980 06 09 20.832
1980 06 10 20.153
1980 06 11 23.748
1980 06 12 20.151
1980 06 13 19.468
1980 06 14 19.966
1980 06 15 22.096
1980 06 16 12.596
1980 06 17 19.480
1980 06 18 19.193
1980 06 19 21.075
1980 06 20 23.675
1980 06 21 21.831
1980 06 22 23.298
1980 06 23 21.900
1980 06 24 21.307
1980 06 25 21.440
1980 06 26 22.658
1980 06 27 20.165
1980 06 28 21.268
1980 06 29 19.154
1980 06 30 18.340
1980 07 01 15.778
1980 07 02 19.315
1980 07 03 21.157
1980 07 04 18.454
1980 07 05 37.855
1980 07 06 20.846
1980 07 07 19.167
1980 07 08 18.857
1980 07 09 19.091
1980 07 10 17.559
1980 07 11 19.312
1980 07 12 19.687
1980 07 13 16.895
1980 07 14 20.106
1980 07 15 20.279
1980 07 16 21.159
1980 07 17 18.394
1980 07 18 13.883
1980 07 19 18.052
1980 07 20 19.146
1980 07 21 18.268
1980 07 22 16.986
1980 07 23 16.968
1980 07 24 17.284
1980 07 25 18.208
1980 07 26 17.522
1980 07 27 17.831
1980 07 28 18.230
1980 07 29 19.183
1980 07 30 17.212
1980 07 31 18.473
1980 08 01 16.723
1980 08 02 17.654
1980 08 03 17.523
1980 08 04 17.543
1980 08 05 16.331
1980 08 06 18.039
1980 08 07 16.272
1980 08 08 18.405
1980 08 09 17.509
1980 08 10 18.541
1980 08 11 18.567
1980 08 12 17.811
1980 08 13 18.808
1980 08 14 18.538
1980 08 15 17.845
1980 08 16 17.188
1980 08 17 18.560
1980 08 18 17.546
1980 08 19 18.754
1980 08 20 17.700
1980 08 21 17.987
1980 08 22 18.532
1980 08 23 18.527
1980 08 24 17.706
1980 08 25 18.257
1980 08 26 18.557
1980 08 27 19.519
1980 08 28 18.681
1980 08 29 15.701
1980 08 30 17.509
1980 08 31 17.609
1980 09 01 16.806
1980 09 02 17.800
1980 09 03 17.637
1980 09 04 18.168
1980 09 05 18.697
1980 09 06 19.340
1980 09 07 19.769
1980 09 08 20.469
1980 09 09 19.623
1980 09 10 19.445
1980 09 11 18.643
1980 09 12 17.636
1980 09 13 18.315
1980 09 14 17.466
1980 09 15 18.659
1980 09 16 19.630
1980 09 17 19.537
1980 09 18 19.580
1980 09 19 18.491
1980 09 20 18.645
1980 09 21 19.656
1980 09 22 19.776
1980 09 23 19.741
1980 09 24 20.308
1980 09 25 19.740
1980 09 26 21.284
1980 09 27 17.726
1980 09 28 17.451
1980 09 29 17.757
1980 09 30 19.740
1980 10 01 19.710
1980 10 02 18.304
1980 10 03 18.288
1980 10 04 18.421
1980 10 05 18.861
1980 10 06 21.182
1980 10 07 20.170
1980 10 08 19.186
1980 10 09 22.679
1980 10 10 20.345
1980 10 11 24.005
1980 10 12 21.422
1980 10 13 21.379
1980 10 14 21.422
1980 10 15 19.307
1980 10 16 20.297
1980 10 17 20.340
1980 10 18 22.650
1980 10 19 21.153
1980 10 20 20.876
1980 10 21 18.749
1980 10 22 18.348
1980 10 23 19.154
1980 10 24 19.331
1980 10 25 17.602
1980 10 26 21.012
1980 10 27 18.466
1980 10 28 18.314
1980 10 29 22.101
1980 10 30 20.307
1980 10 31 20.472
1980 11 01 22.848
1980 11 02 19.272
1980 11 03 19.292
1980 11 04 19.292
1980 11 05 20.968
1980 11 06 19.917
1980 11 07 20.417
1980 11 08 20.477
1980 11 09 24.797
1980 11 10 21.143
1980 11 11 20.180
1980 11 12 21.260
1980 11 13 22.110
1980 11 14 20.576
1980 11 15 19.403
1980 11 16 19.973
1980 11 17 20.306
1980 11 18 20.169
1980 11 19 20.300
1980 11 20 20.628
1980 11 21 21.756
1980 11 22 21.590
1980 11 23 20.366
1980 11 24 23.099
1980 11 25 21.462
1980 11 26 21.564
1980 11 27 21.532
1980 11 28 21.418
1980 11 29 22.986
1980 11 30 22.099
1980 12 01 23.465
1980 12 02 23.045
1980 12 03 22.336
1980 12 04 22.375
1980 12 05 23.029
1980 12 06 23.239
1980 12 07 23.047
1980 12 08 22.335
1980 12 09 22.236
1980 12 10 22.511
1980 12 11 23.204
1980 12 12 22.531
1980 12 13 24.038
1980 12 14 23.063
1980 12 15 24.068
1980 12 16 23.061
1980 12 17 22.020
1980 12 18 23.156
1980 12 19 22.066
1980 12 20 22.882
1980 12 21 21.047
1980 12 22 21.887
1980 12 23 20.933
1980 12 24 20.277
1980 12 25 23.453
1980 12 26 21.365
1980 12 27 21.246
1980 12 28 22.333
1980 12 29 22.090
1980 12 30 21.394
1980 12 31 22.360
1981 01 01 nan
1981 01 02 nan
1981 01 03 23.031
1981 01 04 21.220
1981 01 05 21.039
1981 01 06 20.923
1981 01 07 21.373
1981 01 08 22.055
1981 01 09 22.080
1981 01 10 22.080
1981 01 11 23.049
1981 01 12 24.753
1981 01 13 22.227
1981 01 14 21.334
1981 01 15 21.195
1981 01 16 21.207
1981 01 17 22.205
1981 01 18 21.200
1981 01 19 20.105
1981 01 20 21.022
1981 01 21 22.339
1981 01 22 23.050
1981 01 23 21.216
1981 01 24 22.061
1981 01 25 21.786
1981 01 26 20.374
1981 01 27 20.504
1981 01 28 21.191
1981 01 29 20.334
1981 01 30 20.216
1981 01 31 21.060
1981 02 01 21.309
1981 02 02 22.955
1981 02 03 23.009
1981 02 04 20.297
1981 02 05 21.018
1981 02 06 20.310
1981 02 07 21.132
1981 02 08 21.453
1981 02 09 22.333
1981 02 10 21.455
1981 02 11 22.159
1981 02 12 21.165
1981 02 13 21.294
1981 02 14 21.290
1981 02 15 20.319
1981 02 16 22.838
1981 02 17 21.290
1981 02 18 21.309
1981 02 19 21.287
1981 02 20 21.306
1981 02 21 20.449
1981 02 22 21.448
1981 02 23 21.309
1981 02 24 21.032
1981 02 25 20.466
1981 02 26 20.449
1981 02 27 24.532
1981 02 28 21.471
1981 03 01 23.103
1981 03 02 21.661
1981 03 03 21.219
1981 03 04 21.344
1981 03 05 20.524
1981 03 06 20.625
1981 03 07 21.343
1981 03 08 21.521
1981 03 09 22.416
1981 03 10 24.373
1981 03 11 22.615
1981 03 12 22.638
1981 03 13 22.499
1981 03 14 22.158
1981 03 15 21.739
1981 03 16 21.463
1981 03 17 24.009
1981 03 18 22.203
1981 03 19 23.340
1981 03 20 22.480
