year month day simulated_streamflow_m3s
1980 01 01 285.6714
1980 01 02 249.9327
1980 01 03 201.1845
1980 01 04 187.3046
1980 01 05 166.6026
1980 01 06 175.7740
1980 01 07 193.8982
1980 01 08 201.2982
1980 01 09 178.2178
1980 01 10 207.5683
1980 01 11 282.0811
1980 01 12 329.8537
1980 01 13 367.3603
1980 01 14 416.5759
1980 01 15 460.9502
1980 01 16 571.4938
1980 01 17 549.0451
1980 01 18 579.3668
1980 01 19 463.3612
1980 01 20 383.2243
1980 01 21 399.3211
1980 01 22 336.1880
1980 01 23 324.3633
1980 01 24 318.2284
1980 01 25 297.4390
1980 01 26 260.0290
1980 01 27 244.4532
1980 01 28 303.9968
1980 01 29 349.2497
1980 01 30 381.4480
1980 01 31 411.3649
1980 02 01 448.4025
1980 02 02 477.6277
1980 02 03 534.1171
1980 02 04 489.4637
1980 02 05 442.5660
1980 02 06 477.1786
1980 02 07 421.8081
1980 02 08 450.4864
1980 02 09 510.3947
1980 02 10 502.3268
1980 02 11 569.9205
1980 02 12 648.8296
1980 02 13 754.5161
1980 02 14 844.5914
1980 02 15 1181.4752
1980 02 16 1730.7776
1980 02 17 1720.8101
1980 02 18 1522.9606
1980 02 19 1527.4906
1980 02 20 1498.2662
1980 02 21 1445.0822
1980 02 22 1371.4500
1980 02 23 1267.2976
1980 02 24 1132.2373
1980 02 25 1011.4914
1980 02 26 1000.2380
1980 02 27 1096.3577
1980 02 28 1070.7408
1980 02 29 950.6719
1980 03 01 859.4514
1980 03 02 821.4115
1980 03 03 895.7193
1980 03 04 765.8391
1980 03 05 686.8602
1980 03 06 648.5906
1980 03 07 563.3906
1980 03 08 551.5601
1980 03 09 492.6367
1980 03 10 435.7505
1980 03 11 401.3638
1980 03 12 366.5409
1980 03 13 339.9984
1980 03 14 325.8342
1980 03 15 335.3255
1980 03 16 392.2161
1980 03 17 508.2894
1980 03 18 431.4042
1980 03 19 380.4629
1980 03 20 346.0471
1980 03 21 317.7653
1980 03 22 301.4746
1980 03 23 282.9694
1980 03 24 268.3554
1980 03 25 256.4901
1980 03 26 246.5516
1980 03 27 238.0708
1980 03 28 230.7212
1980 03 29 224.2731
1980 03 30 220.2446
1980 03 31 223.2433
1980 04 01 248.2201
1980 04 02 503.6884
1980 04 03 604.3456
1980 04 04 597.5131
1980 04 05 613.6641
1980 04 06 525.0495
1980 04 07 451.9480
1980 04 08 409.3902
1980 04 09 405.0259
1980 04 10 399.1747
1980 04 11 355.8870
1980 04 12 339.5489
1980 04 13 325.7396
1980 04 14 328.9680
1980 04 15 340.9610
1980 04 16 374.5151
1980 04 17 330.2871
1980 04 18 296.8163
1980 04 19 273.5923
1980 04 20 255.8350
1980 04 21 241.6144
1980 04 22 230.4198
1980 04 23 220.5245
1980 04 24 212.2551
1980 04 25 205.3579
