year month day simulated_streamflow_m3s
1980 01 01 177.5446
1980 01 02 113.7349
1980 01 03 87.5970
1980 01 04 74.8512
1980 01 05 68.3080
1980 01 06 64.3480
1980 01 07 284.9216
1980 01 08 156.0729
1980 01 09 621.8928
1980 01 10 470.4935
1980 01 11 201.2702
1980 01 12 114.2308
1980 01 13 108.8068
1980 01 14 80.7184
1980 01 15 76.5494
1980 01 16 93.7945
1980 01 17 241.9593
1980 01 18 404.5202
1980 01 19 320.6352
1980 01 20 331.8881
1980 01 21 148.7971
1980 01 22 98.0494
1980 01 23 79.1307
1980 01 24 500.5146
1980 01 25 559.7956
1980 01 26 260.2632
1980 01 27 141.0446
1980 01 28 120.4503
1980 01 29 224.8976
1980 01 30 111.8119
1980 01 31 83.4911
1980 02 01 109.7328
1980 02 02 95.0050
1980 02 03 76.7846
1980 02 04 64.9334
1980 02 05 60.9861
1980 02 06 59.7373
1980 02 07 171.8842
1980 02 08 117.7839
1980 02 09 77.6665
1980 02 10 63.1270
1980 02 11 277.5327
1980 02 12 181.3069
1980 02 13 90.3725
1980 02 14 76.8988
1980 02 15 65.1658
1980 02 16 62.6324
1980 02 17 107.9372
1980 02 18 209.6689
1980 02 19 129.4776
1980 02 20 84.6382
1980 02 21 66.0891
1980 02 22 64.4740
1980 02 23 108.7746
1980 02 24 129.2533
1980 02 25 112.6169
1980 02 26 186.8467
1980 02 27 249.7527
1980 02 28 175.8187
1980 02 29 757.7041
1980 03 01 743.7501
1980 03 02 384.6242
1980 03 03 395.2414
1980 03 04 400.7945
1980 03 05 185.3086
1980 03 06 123.4563
1980 03 07 366.9014
1980 03 08 287.7052
1980 03 09 412.0201
1980 03 10 323.6747
1980 03 11 271.0974
1980 03 12 479.5515
1980 03 13 510.2028
1980 03 14 414.5689
1980 03 15 180.4991
1980 03 16 150.8208
1980 03 17 178.6052
1980 03 18 110.2217
1980 03 19 90.0353
1980 03 20 81.2410
1980 03 21 76.2361
1980 03 22 73.0733
1980 03 23 70.6641
1980 03 24 68.6583
1980 03 25 66.9030
1980 03 26 65.3492
1980 03 27 102.5953
1980 03 28 327.0434
1980 03 29 213.7950
1980 03 30 148.5284
1980 03 31 103.6436
1980 04 01 80.2633
1980 04 02 71.2182
1980 04 03 65.0526
1980 04 04 61.3991
1980 04 05 59.6531
1980 04 06 57.9741
1980 04 07 56.7288
1980 04 08 55.8271
1980 04 09 55.0517
1980 04 10 84.7921
1980 04 11 82.9270
1980 04 12 87.8189
1980 04 13 555.7552
1980 04 14 622.3096
1980 04 15 622.4832
1980 04 16 217.3582
1980 04 17 137.5450
1980 04 18 101.1881
1980 04 19 82.2198
1980 04 20 71.6126
1980 04 21 65.3850
1980 04 22 61.5736
1980 04 23 59.1318
1980 04 24 57.4750
1980 04 25 56.2724
1980 04 26 55.3371
1980 04 27 54.5678
1980 04 28 53.8634
1980 04 29 53.2035
1980 04 30 52.5923
1980 05 01 63.3763
1980 05 02 375.5740
1980 05 03 191.7351
1980 05 04 97.2322
1980 05 05 68.0082
1980 05 06 58.3753
1980 05 07 59.8694
1980 05 08 502.5936
1980 05 09 197.2551
1980 05 10 286.8193
1980 05 11 222.5125
1980 05 12 134.2766
1980 05 13 97.1230
1980 05 14 78.0449
1980 05 15 66.9863
1980 05 16 60.3335
1980 05 17 64.9180
1980 05 18 64.0952
1980 05 19 95.9244
1980 05 20 83.7368
1980 05 21 220.8471
1980 05 22 187.0213
1980 05 23 109.8675
1980 05 24 79.5291
1980 05 25 65.7241
1980 05 26 58.5845
1980 05 27 54.6227
1980 05 28 52.2904
1980 05 29 50.8751
1980 05 30 49.9655
1980 05 31 49.2222
1980 06 01 65.7631
1980 06 02 86.4244
1980 06 03 68.5146
1980 06 04 55.8017
1980 06 05 51.2973
1980 06 06 48.9619
1980 06 07 47.5449
1980 06 08 46.5948
1980 06 09 45.8968
1980 06 10 45.3387
1980 06 11 44.8572
1980 06 12 44.5675
1980 06 13 139.0663
1980 06 14 88.8311
1980 06 15 61.9303
1980 06 16 52.1389
1980 06 17 47.5149
1980 06 18 45.0016
1980 06 19 44.8267
1980 06 20 103.7262
1980 06 21 260.5099
1980 06 22 215.3239
1980 06 23 108.9634
1980 06 24 80.7097
1980 06 25 330.0881
1980 06 26 450.0687
1980 06 27 151.1677
1980 06 28 91.6997
1980 06 29 68.5499
1980 06 30 58.7125
1980 07 01 359.4811
1980 07 02 893.7265
1980 07 03 507.6369
1980 07 04 271.9777
1980 07 05 150.0080
1980 07 06 100.5441
1980 07 07 79.6256
1980 07 08 80.1578
1980 07 09 535.5217
1980 07 10 198.7457
1980 07 11 123.0139
1980 07 12 159.4614
1980 07 13 129.1066
1980 07 14 93.0957
1980 07 15 79.7895
1980 07 16 69.0940
1980 07 17 63.2482
1980 07 18 60.2923
1980 07 19 58.4631
1980 07 20 56.9360
1980 07 21 57.4732
1980 07 22 57.0010
1980 07 23 54.9301
1980 07 24 53.5354
1980 07 25 52.4830
1980 07 26 52.9322
1980 07 27 115.3865
1980 07 28 85.0637
1980 07 29 222.7674
1980 07 30 1985.9780
1980 07 31 797.5883
1980 08 01 334.5068
1980 08 02 181.3365
1980 08 03 132.8977
1980 08 04 109.5727
1980 08 05 98.3695
1980 08 06 438.6510
1980 08 07 171.4743
1980 08 08 118.8573
1980 08 09 124.2446
1980 08 10 132.7260
1980 08 11 161.5347
1980 08 12 113.9593
1980 08 13 92.4179
1980 08 14 80.2850
1980 08 15 73.7532
1980 08 16 70.1198
1980 08 17 133.2137
1980 08 18 379.5658
1980 08 19 402.2300
1980 08 20 603.8035
1980 08 21 1295.0063
1980 08 22 1339.1981
1980 08 23 1112.5039
1980 08 24 546.1978
1980 08 25 1065.7236
1980 08 26 891.7747
1980 08 27 347.4143
1980 08 28 250.7274
1980 08 29 207.8039
1980 08 30 181.7019
1980 08 31 168.6233
1980 09 01 462.4067
1980 09 02 1543.9946
1980 09 03 1005.4900
1980 09 04 511.7535
1980 09 05 354.9626
1980 09 06 241.0620
1980 09 07 205.2017
1980 09 08 188.5631
1980 09 09 527.5901
1980 09 10 267.9507
1980 09 11 194.8039
1980 09 12 166.6967
1980 09 13 153.1618
1980 09 14 178.3466
1980 09 15 548.5355
1980 09 16 604.8883
1980 09 17 240.7658
1980 09 18 183.7254
1980 09 19 353.2820
1980 09 20 289.4064
1980 09 21 495.4452
1980 09 22 688.9978
1980 09 23 258.7776
