year month day simulated_streamflow_m3s
1980 01 01 131.4610
1980 01 02 128.4424
1980 01 03 125.6453
1980 01 04 123.2674
1980 01 05 121.0411
1980 01 06 118.9786
1980 01 07 138.0281
1980 01 08 154.9499
1980 01 09 162.2466
1980 01 10 182.5846
1980 01 11 186.5557
1980 01 12 178.9586
1980 01 13 169.4638
1980 01 14 160.4980
1980 01 15 152.7154
1980 01 16 146.0543
1980 01 17 141.8120
1980 01 18 143.0483
1980 01 19 168.8826
1980 01 20 166.6625
1980 01 21 159.6431
1980 01 22 152.0717
1980 01 23 146.9767
1980 01 24 203.0663
1980 01 25 295.6541
1980 01 26 356.4919
1980 01 27 320.1160
1980 01 28 295.5386
1980 01 29 277.7667
1980 01 30 259.7735
1980 01 31 236.9128
1980 02 01 232.1601
1980 02 02 224.3882
1980 02 03 206.4512
1980 02 04 192.2828
1980 02 05 180.6579
1980 02 06 170.8763
1980 02 07 167.7188
1980 02 08 167.7371
1980 02 09 163.0482
1980 02 10 162.8993
1980 02 11 187.6910
1980 02 12 211.7863
1980 02 13 223.8582
1980 02 14 210.1184
1980 02 15 197.0614
1980 02 16 187.3660
1980 02 17 180.9571
1980 02 18 185.0421
1980 02 19 179.7541
1980 02 20 171.4351
1980 02 21 162.9045
1980 02 22 156.0304
1980 02 23 167.7467
1980 02 24 210.8970
1980 02 25 247.1308
1980 02 26 270.8547
1980 02 27 317.6502
1980 02 28 311.1900
1980 02 29 304.6507
1980 03 01 295.4908
1980 03 02 269.1782
1980 03 03 248.1040
1980 03 04 235.3251
1980 03 05 218.9426
1980 03 06 204.3216
1980 03 07 193.0918
1980 03 08 190.0975
1980 03 09 209.0644
1980 03 10 208.7964
1980 03 11 201.3215
1980 03 12 198.4062
1980 03 13 200.2627
1980 03 14 211.8989
1980 03 15 218.0717
1980 03 16 263.0391
1980 03 17 252.5673
1980 03 18 230.7788
1980 03 19 219.9173
1980 03 20 203.4854
1980 03 21 190.7890
1980 03 22 180.3949
1980 03 23 171.6709
1980 03 24 164.2195
1980 03 25 157.7935
1980 03 26 152.2024
1980 03 27 147.3222
1980 03 28 143.0219
1980 03 29 142.5507
1980 03 30 141.5571
1980 03 31 137.8277
1980 04 01 134.4470
1980 04 02 131.4315
1980 04 03 129.3828
1980 04 04 136.2257
1980 04 05 140.0057
1980 04 06 134.8671
1980 04 07 131.0894
1980 04 08 128.0436
1980 04 09 125.8536
1980 04 10 123.6645
1980 04 11 121.7286
1980 04 12 120.2966
1980 04 13 166.2461
1980 04 14 245.9147
1980 04 15 309.9953
1980 04 16 283.5927
1980 04 17 253.6178
1980 04 18 230.3849
1980 04 19 212.4451
1980 04 20 198.0401
1980 04 21 186.1174
1980 04 22 176.0508
1980 04 23 167.4426
1980 04 24 160.0199
1980 04 25 153.5821
1980 04 26 147.9736
1980 04 27 143.0682
1980 04 28 138.7640
1980 04 29 134.9754
1980 04 30 131.6289
1980 05 01 129.1790
1980 05 02 128.1279
1980 05 03 125.7330
1980 05 04 123.4615
1980 05 05 121.4009
1980 05 06 119.4859
1980 05 07 117.7505
1980 05 08 116.6905
1980 05 09 116.3978
1980 05 10 117.9018
1980 05 11 134.3421
1980 05 12 136.0522
1980 05 13 133.1333
1980 05 14 129.9324
1980 05 15 126.8539
1980 05 16 124.9973
1980 05 17 122.0069
1980 05 18 119.3409
1980 05 19 118.0742
1980 05 20 122.6025
1980 05 21 150.1484
1980 05 22 160.8652
1980 05 23 155.2778
1980 05 24 148.0179
1980 05 25 141.4295
1980 05 26 135.8610
1980 05 27 131.1664
1980 05 28 127.1627
1980 05 29 124.3928
1980 05 30 121.4230
1980 05 31 118.7216
1980 06 01 116.3587
1980 06 02 114.9618
1980 06 03 113.2334
1980 06 04 111.5587
1980 06 05 109.9388
1980 06 06 108.4200
1980 06 07 107.0251
1980 06 08 105.7480
1980 06 09 104.5747
1980 06 10 103.4908
1980 06 11 102.4836
1980 06 12 101.5421
1980 06 13 102.3524
1980 06 14 114.6846
1980 06 15 114.9663
1980 06 16 113.1705
1980 06 17 110.7346
1980 06 18 108.3888
1980 06 19 106.2966
1980 06 20 104.5749
1980 06 21 104.8797
1980 06 22 105.8199
1980 06 23 105.7554
1980 06 24 104.7230
1980 06 25 122.0187
1980 06 26 159.7309
1980 06 27 169.3231
1980 06 28 167.2497
1980 06 29 158.1150
1980 06 30 148.7205
1980 07 01 152.0579
1980 07 02 196.2231
1980 07 03 220.3042
1980 07 04 212.2297
1980 07 05 196.4755
1980 07 06 181.9613
1980 07 07 169.7808
1980 07 08 159.6505
1980 07 09 175.5399
1980 07 10 331.7855
1980 07 11 347.3381
1980 07 12 332.5115
1980 07 13 307.6207
1980 07 14 279.7398
1980 07 15 253.7191
1980 07 16 229.1234
1980 07 17 210.8788
1980 07 18 196.2507
1980 07 19 183.9770
1980 07 20 173.5044
1980 07 21 164.4922
1980 07 22 157.1882
1980 07 23 150.3898
1980 07 24 144.3077
1980 07 25 138.9557
1980 07 26 134.3439
1980 07 27 143.8566
1980 07 28 140.0865
1980 07 29 135.4607
1980 07 30 155.8544
1980 07 31 201.9917
1980 08 01 204.8752
1980 08 02 193.6856
1980 08 03 182.0129
1980 08 04 171.1316
1980 08 05 161.8843
1980 08 06 194.3271
1980 08 07 190.3940
1980 08 08 182.2047
1980 08 09 207.6001
1980 08 10 209.4329
1980 08 11 199.4068
1980 08 12 186.6942
1980 08 13 175.3636
1980 08 14 165.7408
1980 08 15 159.9238
1980 08 16 152.3608
1980 08 17 146.5290
1980 08 18 144.7158
1980 08 19 141.6857
1980 08 20 143.2537
1980 08 21 146.5126
1980 08 22 148.7074
1980 08 23 149.4329
1980 08 24 164.6656
1980 08 25 197.2336
1980 08 26 257.5742
1980 08 27 261.8461
1980 08 28 242.3056
1980 08 29 221.4102
