year month day simulated_streamflow_m3s
1980 01 01 4.4870
1980 01 02 4.1634
1980 01 03 3.8177
1980 01 04 4.1434
1980 01 05 6.6544
1980 01 06 9.8598
1980 01 07 11.8366
1980 01 08 12.8388
1980 01 09 12.5563
1980 01 10 12.4663
1980 01 11 11.5726
1980 01 12 10.2008
1980 01 13 9.4095
1980 01 14 9.3868
1980 01 15 9.4861
1980 01 16 8.7004
1980 01 17 8.0711
1980 01 18 7.5530
1980 01 19 6.9505
1980 01 20 6.2577
1980 01 21 5.6522
1980 01 22 5.1215
1980 01 23 4.6181
1980 01 24 4.1872
1980 01 25 3.8253
1980 01 26 3.5464
1980 01 27 3.3091
1980 01 28 3.4522
1980 01 29 5.1516
1980 01 30 8.3561
1980 01 31 15.2031
1980 02 01 22.5051
1980 02 02 23.6164
1980 02 03 21.9832
1980 02 04 20.6859
1980 02 05 22.8590
1980 02 06 27.4683
1980 02 07 29.1068
1980 02 08 31.8917
1980 02 09 32.2742
1980 02 10 31.3472
1980 02 11 28.9497
1980 02 12 26.2988
1980 02 13 23.2846
1980 02 14 20.6271
1980 02 15 19.3024
1980 02 16 18.9294
1980 02 17 22.4181
1980 02 18 25.6467
1980 02 19 28.3234
1980 02 20 32.7028
1980 02 21 30.9427
1980 02 22 26.8033
1980 02 23 23.3595
1980 02 24 20.8440
1980 02 25 20.3330
1980 02 26 20.9663
1980 02 27 20.7362
1980 02 28 21.4276
1980 02 29 20.2995
1980 03 01 19.8402
1980 03 02 20.4798
1980 03 03 21.4043
1980 03 04 22.4156
1980 03 05 25.0960
1980 03 06 25.3299
1980 03 07 25.6233
1980 03 08 26.1098
1980 03 09 25.4355
1980 03 10 22.7491
1980 03 11 20.1171
1980 03 12 18.1471
1980 03 13 16.2094
1980 03 14 14.4670
1980 03 15 13.3694
1980 03 16 12.5456
1980 03 17 13.7541
1980 03 18 13.8140
1980 03 19 12.8129
1980 03 20 11.7382
1980 03 21 11.3171
1980 03 22 10.5350
1980 03 23 9.9998
1980 03 24 10.7096
1980 03 25 10.6083
1980 03 26 9.8526
1980 03 27 9.0313
1980 03 28 8.3267
1980 03 29 7.7304
1980 03 30 7.2239
1980 03 31 6.7923
1980 04 01 6.4229
1980 04 02 6.1142
1980 04 03 5.9646
1980 04 04 5.7967
1980 04 05 5.5998
1980 04 06 5.4025
1980 04 07 5.2231
1980 04 08 5.0691
1980 04 09 4.9378
1980 04 10 4.8187
1980 04 11 4.7147
1980 04 12 5.0564
1980 04 13 5.2745
1980 04 14 5.3043
1980 04 15 5.1766
1980 04 16 5.0035
1980 04 17 4.8388
1980 04 18 4.7705
1980 04 19 4.8231
1980 04 20 5.2710
1980 04 21 5.9506
1980 04 22 6.3449
1980 04 23 6.2175
1980 04 24 6.5661
1980 04 25 10.2464
1980 04 26 11.6447
1980 04 27 11.1381
1980 04 28 10.5271
1980 04 29 9.7926
1980 04 30 9.3228
1980 05 01 9.0930
1980 05 02 8.5260
1980 05 03 7.9014
1980 05 04 7.6127
1980 05 05 7.6642
1980 05 06 7.4043
1980 05 07 7.1582
1980 05 08 7.1364
1980 05 09 7.2312
1980 05 10 7.6928
1980 05 11 8.0175
1980 05 12 7.8526
1980 05 13 7.7091
1980 05 14 7.8902
1980 05 15 8.3663
1980 05 16 8.8070
1980 05 17 11.5295
1980 05 18 16.0481
1980 05 19 21.0636
1980 05 20 21.9826
1980 05 21 19.7989
1980 05 22 17.9106
1980 05 23 16.9214
1980 05 24 17.4007
1980 05 25 17.2974
1980 05 26 16.3296
1980 05 27 15.4121
1980 05 28 14.7504
1980 05 29 14.9058
1980 05 30 13.9472
1980 05 31 12.9525
1980 06 01 12.3016
1980 06 02 11.1901
1980 06 03 10.1155
1980 06 04 9.1941
1980 06 05 8.5722
1980 06 06 8.3610
1980 06 07 8.3946
1980 06 08 8.5596
1980 06 09 8.2952
1980 06 10 7.9080
1980 06 11 7.5297
1980 06 12 7.1409
1980 06 13 6.7384
1980 06 14 6.3501
1980 06 15 6.1140
1980 06 16 7.2302
1980 06 17 11.2379
1980 06 18 15.2489
1980 06 19 19.7283
1980 06 20 21.1987
1980 06 21 22.1001
