year month day simulated_streamflow_m3s
1980 01 01 16.8915
1980 01 02 21.8191
1980 01 03 25.0620
1980 01 04 24.0615
1980 01 05 22.4710
1980 01 06 21.4395
1980 01 07 25.7636
1980 01 08 24.6517
1980 01 09 22.1373
1980 01 10 19.8540
1980 01 11 18.1106
1980 01 12 18.9026
1980 01 13 22.6827
1980 01 14 28.0640
1980 01 15 34.2825
1980 01 16 36.0508
1980 01 17 37.1142
1980 01 18 33.2332
1980 01 19 29.7593
1980 01 20 26.6694
1980 01 21 24.0456
1980 01 22 23.1336
1980 01 23 21.5111
1980 01 24 19.5518
1980 01 25 18.9522
1980 01 26 18.8171
1980 01 27 21.5702
1980 01 28 23.5361
1980 01 29 25.1873
1980 01 30 25.6982
1980 01 31 23.5506
1980 02 01 22.6358
1980 02 02 23.4612
1980 02 03 27.4086
1980 02 04 35.6205
1980 02 05 32.1178
1980 02 06 29.0798
1980 02 07 26.4718
1980 02 08 26.2244
1980 02 09 24.5050
1980 02 10 23.7171
1980 02 11 21.3710
1980 02 12 19.4644
1980 02 13 18.1226
1980 02 14 18.6245
1980 02 15 19.7643
1980 02 16 20.4538
1980 02 17 22.4296
1980 02 18 25.5273
1980 02 19 31.5550
1980 02 20 32.2781
1980 02 21 35.8590
1980 02 22 39.5658
1980 02 23 35.5065
1980 02 24 31.8830
1980 02 25 28.9696
1980 02 26 26.0688
1980 02 27 23.4881
1980 02 28 21.2275
1980 02 29 19.3403
1980 03 01 17.8567
1980 03 02 17.9096
1980 03 03 18.3131
1980 03 04 17.5192
1980 03 05 16.6758
1980 03 06 15.1361
1980 03 07 13.7875
1980 03 08 12.5652
1980 03 09 11.5088
1980 03 10 10.6274
1980 03 11 9.7515
1980 03 12 8.9711
1980 03 13 8.2756
1980 03 14 7.6555
1980 03 15 9.1471
1980 03 16 8.8196
1980 03 17 8.2909
1980 03 18 7.7496
1980 03 19 7.1833
1980 03 20 7.0881
1980 03 21 6.5928
1980 03 22 6.2728
1980 03 23 5.9641
1980 03 24 5.5879
1980 03 25 5.2512
1980 03 26 4.9498
1980 03 27 4.6798
1980 03 28 4.4378
1980 03 29 4.2205
1980 03 30 4.0252
1980 03 31 3.8807
1980 04 01 9.3044
1980 04 02 10.4461
1980 04 03 11.2931
1980 04 04 10.3157
1980 04 05 9.4436
1980 04 06 8.8013
1980 04 07 10.6398
1980 04 08 14.6473
1980 04 09 14.0607
1980 04 10 14.7482
1980 04 11 14.6540
1980 04 12 14.0334
1980 04 13 13.1933
1980 04 14 18.7552
1980 04 15 17.0574
1980 04 16 20.4159
1980 04 17 21.9991
1980 04 18 23.7073
1980 04 19 23.0358
1980 04 20 20.7966
1980 04 21 18.9313
1980 04 22 18.6837
1980 04 23 16.9135
1980 04 24 15.3278
1980 04 25 13.9047
1980 04 26 13.4887
1980 04 27 12.3536
1980 04 28 11.6526
1980 04 29 10.6320
1980 04 30 9.8067
1980 05 01 8.9872
1980 05 02 8.2569
1980 05 03 7.6057
1980 05 04 8.7428
1980 05 05 10.2324
1980 05 06 9.7837
1980 05 07 9.0449
1980 05 08 8.3036
1980 05 09 7.6427
1980 05 10 7.0534
1980 05 11 6.5276
1980 05 12 6.4223
1980 05 13 6.7310
1980 05 14 9.4272
1980 05 15 10.5304
1980 05 16 9.6196
1980 05 17 8.8069
1980 05 18 8.0825
1980 05 19 7.4946
1980 05 20 6.9123
1980 05 21 6.3928
1980 05 22 5.9291
1980 05 23 5.5151
1980 05 24 5.2767
1980 05 25 4.9676
1980 05 26 5.3744
1980 05 27 5.0728
