year month day simulated_streamflow_m3s
1980 01 01 36.8396
1980 01 02 35.0666
1980 01 03 33.4938
1980 01 04 32.1895
1980 01 05 31.1290
1980 01 06 30.1390
1980 01 07 38.2752
1980 01 08 33.4331
1980 01 09 35.8478
1980 01 10 37.5910
1980 01 11 34.6373
1980 01 12 32.5696
1980 01 13 31.0874
1980 01 14 29.8457
1980 01 15 28.7933
1980 01 16 28.7048
1980 01 17 29.5241
1980 01 18 32.5015
1980 01 19 35.4741
1980 01 20 31.4527
1980 01 21 29.9061
1980 01 22 28.6181
1980 01 23 27.5345
1980 01 24 29.4778
1980 01 25 34.1064
1980 01 26 29.9554
1980 01 27 28.5341
1980 01 28 27.3505
1980 01 29 26.4068
1980 01 30 25.5268
1980 01 31 25.0619
1980 02 01 27.0137
1980 02 02 25.7162
1980 02 03 24.6331
1980 02 04 23.8816
1980 02 05 23.2319
1980 02 06 28.2053
1980 02 07 26.4099
1980 02 08 24.7590
1980 02 09 23.7869
1980 02 10 22.9717
1980 02 11 23.8648
1980 02 12 23.3396
1980 02 13 22.5046
1980 02 14 21.7158
1980 02 15 21.1116
1980 02 16 22.2059
1980 02 17 28.5498
1980 02 18 34.5267
1980 02 19 28.7156
1980 02 20 26.8418
1980 02 21 28.1994
1980 02 22 27.9990
1980 02 23 25.7604
1980 02 24 33.0187
1980 02 25 84.1783
1980 02 26 106.5430
1980 02 27 148.8654
1980 02 28 267.2956
1980 02 29 179.5588
1980 03 01 143.7620
1980 03 02 123.9828
1980 03 03 107.6241
1980 03 04 119.0803
1980 03 05 99.3167
1980 03 06 82.8999
1980 03 07 104.8660
1980 03 08 121.9526
1980 03 09 92.1105
1980 03 10 79.3654
1980 03 11 69.5579
1980 03 12 63.5807
1980 03 13 58.4560
1980 03 14 55.2605
1980 03 15 49.4440
1980 03 16 45.6608
1980 03 17 42.5698
1980 03 18 40.0305
1980 03 19 37.9384
1980 03 20 36.1746
1980 03 21 34.6852
1980 03 22 33.4102
1980 03 23 32.3052
1980 03 24 31.3352
1980 03 25 30.4731
