year month day simulated_streamflow_m3s
1980 01 01 47.5351
1980 01 02 42.2952
1980 01 03 38.5693
1980 01 04 35.7700
1980 01 05 33.8168
1980 01 06 32.0269
1980 01 07 30.7370
1980 01 08 43.8599
1980 01 09 50.6556
1980 01 10 47.7067
1980 01 11 45.1461
1980 01 12 49.4222
1980 01 13 47.9694
1980 01 14 43.7839
1980 01 15 40.2164
1980 01 16 41.2255
1980 01 17 42.3543
1980 01 18 40.5891
1980 01 19 38.5487
1980 01 20 37.2021
1980 01 21 38.0749
1980 01 22 36.7464
1980 01 23 47.9180
1980 01 24 53.9090
1980 01 25 59.6338
1980 01 26 67.0444
1980 01 27 59.9855
1980 01 28 54.4794
1980 01 29 51.9283
1980 01 30 48.5071
1980 01 31 58.9353
1980 02 01 63.9270
1980 02 02 62.8426
1980 02 03 56.0845
1980 02 04 52.1297
1980 02 05 48.2521
1980 02 06 45.2803
1980 02 07 45.6025
1980 02 08 53.4162
1980 02 09 60.8378
1980 02 10 53.6281
1980 02 11 48.8710
1980 02 12 46.9638
1980 02 13 68.5933
1980 02 14 76.0707
1980 02 15 65.9178
1980 02 16 58.6332
1980 02 17 53.8324
1980 02 18 56.0124
1980 02 19 56.5748
1980 02 20 52.0854
1980 02 21 48.7662
1980 02 22 47.3110
1980 02 23 48.8516
1980 02 24 47.1272
1980 02 25 54.2546
1980 02 26 51.9520
1980 02 27 59.7316
1980 02 28 56.9075
1980 02 29 52.1705
1980 03 01 48.6255
1980 03 02 45.9580
1980 03 03 43.8892
1980 03 04 42.2232
1980 03 05 40.8419
1980 03 06 39.6712
1980 03 07 38.6628
1980 03 08 37.7828
1980 03 09 37.0072
1980 03 10 36.6015
1980 03 11 45.4092
1980 03 12 44.5300
1980 03 13 50.5375
1980 03 14 53.0961
1980 03 15 58.9401
1980 03 16 61.3747
1980 03 17 58.6176
1980 03 18 53.4167
1980 03 19 50.4322
1980 03 20 48.1767
1980 03 21 45.8064
1980 03 22 43.9410
1980 03 23 42.4311
1980 03 24 41.1737
1980 03 25 40.1039
1980 03 26 39.1787
1980 03 27 38.3686
1980 03 28 37.6526
1980 03 29 37.0151
1980 03 30 37.9684
1980 03 31 42.5924
1980 04 01 43.3125
1980 04 02 42.9904
1980 04 03 44.7846
1980 04 04 45.4950
1980 04 05 53.2888
1980 04 06 50.7000
1980 04 07 47.0446
1980 04 08 44.9466
1980 04 09 49.5770
1980 04 10 51.5956
1980 04 11 51.2826
1980 04 12 49.1017
1980 04 13 47.8477
1980 04 14 59.2140
1980 04 15 62.1491
1980 04 16 58.4242
1980 04 17 63.1260
1980 04 18 56.8608
1980 04 19 52.6082
1980 04 20 49.5414
1980 04 21 47.2124
1980 04 22 45.3687
1980 04 23 43.8613
1980 04 24 42.5979
1980 04 25 41.5185
1980 04 26 40.5828
1980 04 27 39.7625
1980 04 28 39.0369
1980 04 29 38.3907
1980 04 30 37.8697
1980 05 01 37.3419
1980 05 02 38.3985
1980 05 03 38.1272
1980 05 04 37.3646
1980 05 05 36.7143
1980 05 06 36.1941
1980 05 07 35.7603
1980 05 08 35.3875
1980 05 09 35.0605
1980 05 10 34.7692
1980 05 11 34.5070
1980 05 12 34.4757
1980 05 13 34.2335
1980 05 14 34.0129
1980 05 15 33.8109
1980 05 16 33.6249
1980 05 17 33.4525
1980 05 18 33.2922
1980 05 19 33.1424
1980 05 20 33.0019
1980 05 21 32.8696
1980 05 22 32.7484
1980 05 23 32.6589
1980 05 24 32.5380
1980 05 25 32.4254
1980 05 26 32.3193
1980 05 27 32.2183
1980 05 28 32.1216
1980 05 29 32.0286
1980 05 30 31.9389
1980 05 31 31.8519
1980 06 01 31.7674
1980 06 02 31.6849
1980 06 03 32.4918
1980 06 04 32.1833
1980 06 05 31.9501
1980 06 06 31.7728
1980 06 07 31.6282
1980 06 08 31.5037
1980 06 09 31.3923
1980 06 10 31.2899
1980 06 11 31.1939
1980 06 12 31.1026
1980 06 13 31.0151
