year month day simulated_streamflow_m3s
1980 01 01 21.1068
1980 01 02 18.0853
1980 01 03 16.3317
1980 01 04 15.2106
1980 01 05 14.4327
1980 01 06 24.0236
1980 01 07 37.6488
1980 01 08 29.3542
1980 01 09 29.7634
1980 01 10 44.0711
1980 01 11 27.7317
1980 01 12 20.1916
1980 01 13 16.5156
1980 01 14 14.4920
1980 01 15 13.2499
1980 01 16 12.4251
1980 01 17 12.2330
1980 01 18 17.2474
1980 01 19 24.5256
1980 01 20 19.3083
1980 01 21 15.3093
1980 01 22 13.1168
1980 01 23 11.8511
1980 01 24 17.6102
1980 01 25 14.5190
1980 01 26 12.2769
1980 01 27 11.0070
1980 01 28 10.7716
1980 01 29 10.0108
1980 01 30 14.0194
1980 01 31 39.8365
1980 02 01 43.4884
1980 02 02 26.1664
1980 02 03 18.1586
1980 02 04 17.2192
1980 02 05 44.8538
1980 02 06 39.4477
1980 02 07 26.1988
1980 02 08 18.9407
1980 02 09 19.0404
1980 02 10 47.0814
1980 02 11 135.0866
1980 02 12 76.2495
1980 02 13 47.5204
1980 02 14 32.2862
1980 02 15 23.9631
1980 02 16 21.5119
1980 02 17 23.7653
1980 02 18 18.0610
1980 02 19 14.3327
1980 02 20 12.0433
1980 02 21 10.5562
1980 02 22 9.5459
1980 02 23 9.4657
1980 02 24 27.5927
1980 02 25 29.7685
1980 02 26 37.8322
1980 02 27 28.8351
1980 02 28 21.2148
1980 02 29 19.0629
1980 03 01 31.0302
1980 03 02 68.9445
1980 03 03 48.2086
1980 03 04 36.9741
1980 03 05 29.8239
1980 03 06 68.0844
1980 03 07 129.9448
1980 03 08 88.9366
1980 03 09 56.5948
1980 03 10 41.4544
1980 03 11 78.5077
1980 03 12 113.4209
1980 03 13 84.1588
1980 03 14 51.7482
1980 03 15 34.9666
1980 03 16 25.5971
1980 03 17 19.9623
1980 03 18 16.3836
1980 03 19 14.0221
1980 03 20 12.3990
1980 03 21 11.2509
1980 03 22 10.4190
1980 03 23 9.7920
1980 03 24 9.3071
1980 03 25 12.2871
1980 03 26 92.0128
1980 03 27 154.7954
1980 03 28 339.9731
1980 03 29 295.1601
1980 03 30 172.7648
1980 03 31 109.7424
1980 04 01 74.5610
1980 04 02 53.7545
