year month day simulated_streamflow_m3s
1980 01 01 32.9995
1980 01 02 30.8950
1980 01 03 29.4570
1980 01 04 28.3425
1980 01 05 27.4364
1980 01 06 26.6712
1980 01 07 35.5959
1980 01 08 42.0903
1980 01 09 67.4724
1980 01 10 59.8415
1980 01 11 51.2032
1980 01 12 44.9815
1980 01 13 40.4659
1980 01 14 37.2193
1980 01 15 34.7074
1980 01 16 32.7003
1980 01 17 34.2981
1980 01 18 34.6254
1980 01 19 45.8835
1980 01 20 41.6942
1980 01 21 37.1120
1980 01 22 34.8381
1980 01 23 56.6100
1980 01 24 88.9072
1980 01 25 153.7329
1980 01 26 121.4313
1980 01 27 87.1742
1980 01 28 73.3587
1980 01 29 61.7976
1980 01 30 54.2554
1980 01 31 48.7714
1980 02 01 49.5162
1980 02 02 51.7369
1980 02 03 44.2636
1980 02 04 40.7699
1980 02 05 38.1002
1980 02 06 35.9584
1980 02 07 37.1706
1980 02 08 34.6565
1980 02 09 34.1810
1980 02 10 38.4880
1980 02 11 50.2246
1980 02 12 46.9492
1980 02 13 43.2316
1980 02 14 38.0931
1980 02 15 35.7161
1980 02 16 33.3718
1980 02 17 35.7366
1980 02 18 35.2286
1980 02 19 31.8976
1980 02 20 30.5566
1980 02 21 32.6760
1980 02 22 29.6317
1980 02 23 31.8683
1980 02 24 40.6989
1980 02 25 49.9733
1980 02 26 77.4746
1980 02 27 230.4382
1980 02 28 139.3066
1980 02 29 132.8373
1980 03 01 129.9584
1980 03 02 95.2366
1980 03 03 79.4470
1980 03 04 75.1680
1980 03 05 64.6390
1980 03 06 60.9383
1980 03 07 57.3785
1980 03 08 59.0786
1980 03 09 59.7935
1980 03 10 59.4139
1980 03 11 54.9769
1980 03 12 53.7965
1980 03 13 61.4711
1980 03 14 80.1258
1980 03 15 114.9419
1980 03 16 136.9668
1980 03 17 97.1619
1980 03 18 83.8150
1980 03 19 72.8022
1980 03 20 64.0354
1980 03 21 58.0659
1980 03 22 53.5065
1980 03 23 49.9621
1980 03 24 46.9835
1980 03 25 44.5200
1980 03 26 42.4299
1980 03 27 40.6251
1980 03 28 39.0476
1980 03 29 39.8216
1980 03 30 38.3790
1980 03 31 36.4758
1980 04 01 35.1906
1980 04 02 34.1001
1980 04 03 36.2537
1980 04 04 44.8682
1980 04 05 41.4349
1980 04 06 37.3872
1980 04 07 35.2442
1980 04 08 33.6590
1980 04 09 33.6163
1980 04 10 32.7707
1980 04 11 32.0476
1980 04 12 34.7680
1980 04 13 67.3817
1980 04 14 92.5619
1980 04 15 76.7652
1980 04 16 62.6158
1980 04 17 55.2146
1980 04 18 49.8798
1980 04 19 45.8472
1980 04 20 42.6937
1980 04 21 40.1560
1980 04 22 38.0658
1980 04 23 36.3122
1980 04 24 34.8185
1980 04 25 33.5301
1980 04 26 32.4064
1980 04 27 31.4165
1980 04 28 30.5364
1980 04 29 29.7472
1980 04 30 29.0338
1980 05 01 30.0412
1980 05 02 33.5136
1980 05 03 31.8607
1980 05 04 29.6811
1980 05 05 28.5223
1980 05 06 27.6477
1980 05 07 26.9352
1980 05 08 26.3325
1980 05 09 25.8017
1980 05 10 27.1798
1980 05 11 34.0098
1980 05 12 29.8098
1980 05 13 27.9593
1980 05 14 33.0833
1980 05 15 28.9786
1980 05 16 27.4096
1980 05 17 26.3315
1980 05 18 25.5126
1980 05 19 30.6651
1980 05 20 34.9279
1980 05 21 76.4163
1980 05 22 73.4832
1980 05 23 54.6924
1980 05 24 47.6247
1980 05 25 42.7420
1980 05 26 39.1829
1980 05 27 36.4879
1980 05 28 34.3735
1980 05 29 36.1691
1980 05 30 33.0055
1980 05 31 31.4839
1980 06 01 30.6516
1980 06 02 31.1552
1980 06 03 29.1724
1980 06 04 28.0995
1980 06 05 27.2706
1980 06 06 26.5799
1980 06 07 25.9865
1980 06 08 25.4644
1980 06 09 24.9962
1980 06 10 24.5698
1980 06 11 24.1767
1980 06 12 23.8103
1980 06 13 27.0395
1980 06 14 31.7480
1980 06 15 27.6774
1980 06 16 26.1531
1980 06 17 25.1320
1980 06 18 24.3562
1980 06 19 23.7359
1980 06 20 23.2864
1980 06 21 25.0033
1980 06 22 23.7545
1980 06 23 23.0033
1980 06 24 23.3894
1980 06 25 44.7327
1980 06 26 60.5926
1980 06 27 48.4227
1980 06 28 42.4975
1980 06 29 37.7484
1980 06 30 34.5569
1980 07 01 50.3584
1980 07 02 98.5305
1980 07 03 92.9287
1980 07 04 68.3800
1980 07 05 57.2417
1980 07 06 50.2961
1980 07 07 45.3013
1980 07 08 41.7651
1980 07 09 45.0782
1980 07 10 90.5439
1980 07 11 89.2317
1980 07 12 69.8789
1980 07 13 59.9949
1980 07 14 53.5531
1980 07 15 48.7689
1980 07 16 45.0843
1980 07 17 42.1498
1980 07 18 39.7519
1980 07 19 37.7524
1980 07 20 36.0584
1980 07 21 34.6048
1980 07 22 34.1440
1980 07 23 32.6174
1980 07 24 31.5464
1980 07 25 30.6234
1980 07 26 29.8077
1980 07 27 34.4352
1980 07 28 31.2143
1980 07 29 29.8947
1980 07 30 38.7918
1980 07 31 42.9705
1980 08 01 36.4204
1980 08 02 33.7504
1980 08 03 31.8529
1980 08 04 30.3934
1980 08 05 29.7639
1980 08 06 46.0454
1980 08 07 36.7016
1980 08 08 34.1797
1980 08 09 57.2132
1980 08 10 58.9883
1980 08 11 48.4994
1980 08 12 42.8649
1980 08 13 39.1772
1980 08 14 36.7843
1980 08 15 35.1132
1980 08 16 32.9228
1980 08 17 33.1603
1980 08 18 31.6814
1980 08 19 30.2205
1980 08 20 29.4477
1980 08 21 34.5091
1980 08 22 34.6025
1980 08 23 36.2265
1980 08 24 35.4285
1980 08 25 42.7174
1980 08 26 48.3474
1980 08 27 40.0830
1980 08 28 36.5176
1980 08 29 33.9090
1980 08 30 31.8844
1980 08 31 30.2635
1980 09 01 30.7684
1980 09 02 32.1977
1980 09 03 37.9806
1980 09 04 32.6925
1980 09 05 30.4894
1980 09 06 28.8798
1980 09 07 27.6077
1980 09 08 27.9618
1980 09 09 79.1900
1980 09 10 58.3768
1980 09 11 48.4718
1980 09 12 45.9487
1980 09 13 47.1808
1980 09 14 44.9009
1980 09 15 62.9237
1980 09 16 51.7986
1980 09 17 44.6200
1980 09 18 47.7093
1980 09 19 51.3971
1980 09 20 63.7412
1980 09 21 169.4781
1980 09 22 171.5635
1980 09 23 105.1566
1980 09 24 84.3996
1980 09 25 70.7106
1980 09 26 61.2714
1980 09 27 54.7587
1980 09 28 99.9042
1980 09 29 83.9970
1980 09 30 68.5484
1980 10 01 60.6496
1980 10 02 54.7328
1980 10 03 50.1315
1980 10 04 46.4509
1980 10 05 43.8042
1980 10 06 41.1475
1980 10 07 44.0505
1980 10 08 58.0561
1980 10 09 49.0687
1980 10 10 43.9348
1980 10 11 54.4281
1980 10 12 53.2657
1980 10 13 50.0440
1980 10 14 43.6422
1980 10 15 40.3284
1980 10 16 37.8326
1980 10 17 35.8573
1980 10 18 34.2550
1980 10 19 37.3814
1980 10 20 34.2137
1980 10 21 32.4708
1980 10 22 31.8083
1980 10 23 36.8836
1980 10 24 33.0098
1980 10 25 31.2021
1980 10 26 30.0374
1980 10 27 32.8593
1980 10 28 35.0787
1980 10 29 36.4903
1980 10 30 37.2068
1980 10 31 37.3920
1980 11 01 33.1220
1980 11 02 31.0679
1980 11 03 29.5594
1980 11 04 28.3693
1980 11 05 27.4122
1980 11 06 27.3182
1980 11 07 41.4742
1980 11 08 46.2213
1980 11 09 60.4494
1980 11 10 44.8614
1980 11 11 43.2771
1980 11 12 37.8317
1980 11 13 34.7276
1980 11 14 32.4173
1980 11 15 30.6140
1980 11 16 29.1600
1980 11 17 27.9556
1980 11 18 26.9358
1980 11 19 27.6955
1980 11 20 26.4318
1980 11 21 25.4477
1980 11 22 25.0703
1980 11 23 35.2535
1980 11 24 31.8623
1980 11 25 28.8358
1980 11 26 27.0817
1980 11 27 25.7988
1980 11 28 24.7864
1980 11 29 34.8757
1980 11 30 47.2787
1980 12 01 50.9777
1980 12 02 51.9544
1980 12 03 61.4846
1980 12 04 61.9997
1980 12 05 72.0881
1980 12 06 56.6319
1980 12 07 49.0008
1980 12 08 45.0714
1980 12 09 45.2453
1980 12 10 51.2812
1980 12 11 55.2859
1980 12 12 66.9692
1980 12 13 90.8603
1980 12 14 65.8030
1980 12 15 54.7686
1980 12 16 48.1614
1980 12 17 43.3938
1980 12 18 43.5098
1980 12 19 54.8676
1980 12 20 76.6986
1980 12 21 212.1607
1980 12 22 179.4765
1980 12 23 150.3295
1980 12 24 119.7185
1980 12 25 98.3498
1980 12 26 88.3663
1980 12 27 97.2016
1980 12 28 161.4704
1980 12 29 144.9920
1980 12 30 113.5066
1980 12 31 95.4381
1981 01 01 83.0211
1981 01 02 73.6574
1981 01 03 66.4901
1981 01 04 63.4613
1981 01 05 67.4660
1981 01 06 77.6199
1981 01 07 94.8494
1981 01 08 81.8394
1981 01 09 82.2009
1981 01 10 83.5913
1981 01 11 83.0391
1981 01 12 80.7754
1981 01 13 76.8585
1981 01 14 137.6247
1981 01 15 113.4476
1981 01 16 87.2996
1981 01 17 86.1438
1981 01 18 96.2484
1981 01 19 141.6077
1981 01 20 109.5822
1981 01 21 137.6933
1981 01 22 107.7234
1981 01 23 93.2637
1981 01 24 81.3269
1981 01 25 73.5478
1981 01 26 68.3212
1981 01 27 63.7186
1981 01 28 58.9367
1981 01 29 55.3188
1981 01 30 52.2910
1981 01 31 51.6787
1981 02 01 49.5742
1981 02 02 50.1771
1981 02 03 53.5505
1981 02 04 50.5273
1981 02 05 52.1495
1981 02 06 56.4083
1981 02 07 50.7407
1981 02 08 47.3130
1981 02 09 46.3822
1981 02 10 47.5811
1981 02 11 46.4203
1981 02 12 49.6807
1981 02 13 47.1452
1981 02 14 53.7482
1981 02 15 45.4369
1981 02 16 42.2869
1981 02 17 42.8164
1981 02 18 42.9336
1981 02 19 39.5264
1981 02 20 42.7342
1981 02 21 46.5000
1981 02 22 41.4005
1981 02 23 51.2538
1981 02 24 46.8558
1981 02 25 51.9535
1981 02 26 54.5775
1981 02 27 45.5295
1981 02 28 41.9371
1981 03 01 39.9406
