year month day simulated_streamflow_m3s
1980 01 01 12.4741
1980 01 02 12.0817
1980 01 03 11.5158
1980 01 04 11.3448
1980 01 05 11.2409
1980 01 06 10.8855
1980 01 07 10.6020
1980 01 08 10.5332
1980 01 09 10.6442
1980 01 10 11.1451
1980 01 11 11.6805
1980 01 12 12.2526
1980 01 13 13.2261
1980 01 14 13.7697
1980 01 15 14.5683
1980 01 16 14.4112
1980 01 17 13.8453
1980 01 18 13.2332
1980 01 19 12.5498
1980 01 20 12.1144
1980 01 21 11.7806
1980 01 22 11.3763
1980 01 23 11.6213
1980 01 24 11.7635
1980 01 25 11.3309
1980 01 26 10.9160
1980 01 27 11.1058
1980 01 28 11.0979
1980 01 29 11.2831
1980 01 30 12.0171
1980 01 31 14.4961
1980 02 01 16.5841
1980 02 02 16.2327
1980 02 03 16.3088
1980 02 04 15.9034
1980 02 05 18.3201
1980 02 06 20.1867
1980 02 07 19.4686
1980 02 08 19.5772
1980 02 09 21.9900
1980 02 10 22.7248
1980 02 11 22.7979
1980 02 12 22.3524
1980 02 13 21.4786
1980 02 14 22.8278
1980 02 15 27.2386
1980 02 16 26.3620
1980 02 17 24.7586
1980 02 18 26.4824
1980 02 19 26.7224
1980 02 20 27.3925
1980 02 21 28.1854
1980 02 22 31.3072
1980 02 23 32.8482
1980 02 24 33.8968
1980 02 25 34.6578
1980 02 26 37.4113
1980 02 27 37.5324
1980 02 28 38.5475
1980 02 29 36.2889
1980 03 01 34.8675
1980 03 02 33.5492
1980 03 03 31.5051
1980 03 04 29.2360
1980 03 05 29.3942
1980 03 06 30.2101
1980 03 07 30.5446
1980 03 08 30.9197
1980 03 09 29.1453
1980 03 10 26.5944
1980 03 11 24.4625
1980 03 12 22.7152
1980 03 13 21.7439
1980 03 14 20.4654
1980 03 15 19.5823
1980 03 16 19.3368
1980 03 17 18.9479
1980 03 18 18.1424
1980 03 19 17.3467
1980 03 20 17.0177
1980 03 21 16.6970
1980 03 22 16.5962
1980 03 23 16.1411
1980 03 24 15.9950
1980 03 25 15.5416
1980 03 26 14.9703
1980 03 27 14.4121
1980 03 28 14.3434
1980 03 29 14.1945
1980 03 30 13.8168
1980 03 31 13.3873
1980 04 01 13.0247
1980 04 02 12.7254
1980 04 03 13.0432
1980 04 04 15.8856
1980 04 05 18.7631
1980 04 06 18.7909
1980 04 07 19.1825
1980 04 08 20.7553
1980 04 09 20.9736
1980 04 10 20.1419
1980 04 11 18.8979
1980 04 12 18.6546
1980 04 13 19.8971
1980 04 14 19.6221
1980 04 15 20.7833
1980 04 16 21.2251
1980 04 17 20.1972
1980 04 18 18.9766
1980 04 19 17.8229
1980 04 20 16.8773
1980 04 21 16.2318
1980 04 22 15.6918
1980 04 23 15.0650
1980 04 24 14.4907
1980 04 25 14.2749
1980 04 26 14.2418
1980 04 27 13.9040
1980 04 28 13.5036
1980 04 29 13.1378
1980 04 30 12.8469
1980 05 01 12.5941
1980 05 02 12.3823
1980 05 03 12.5820
1980 05 04 12.4631
1980 05 05 12.8319
1980 05 06 14.7653
1980 05 07 15.4703
1980 05 08 14.8162
1980 05 09 14.1247
1980 05 10 13.5497
1980 05 11 13.0586
1980 05 12 12.6503
1980 05 13 12.3339
1980 05 14 12.0681
1980 05 15 11.8868
1980 05 16 11.7528
1980 05 17 11.6999
1980 05 18 11.5648
1980 05 19 11.4170
1980 05 20 11.2860
1980 05 21 11.2028
1980 05 22 11.1033
1980 05 23 11.0560
1980 05 24 11.1052
1980 05 25 11.1012
1980 05 26 11.0652
1980 05 27 11.0617
1980 05 28 11.0311
1980 05 29 10.9727
1980 05 30 10.9129
1980 05 31 10.8591
1980 06 01 10.8115
1980 06 02 10.7690
1980 06 03 10.7313
1980 06 04 10.7601
1980 06 05 10.8026
1980 06 06 10.7878
1980 06 07 10.8090
1980 06 08 10.7873
1980 06 09 10.7544
1980 06 10 10.7354
1980 06 11 10.6892
1980 06 12 10.6469
1980 06 13 10.6220
1980 06 14 10.5998
1980 06 15 10.5723
1980 06 16 10.5424
1980 06 17 10.5154
1980 06 18 10.5048
1980 06 19 10.4942
1980 06 20 10.5071
1980 06 21 10.4781
1980 06 22 10.4480
1980 06 23 10.4240
1980 06 24 10.4309
1980 06 25 10.4352
1980 06 26 10.4176
1980 06 27 10.3920
1980 06 28 10.3675
1980 06 29 10.3625
1980 06 30 10.3561
1980 07 01 10.3355
1980 07 02 10.3100
1980 07 03 10.2868
1980 07 04 10.2725
1980 07 05 10.2554
1980 07 06 10.2313
1980 07 07 10.2052
1980 07 08 10.1790
1980 07 09 10.1530
1980 07 10 10.1274
1980 07 11 10.1029
1980 07 12 10.0786
1980 07 13 10.0535
1980 07 14 10.0282
1980 07 15 10.0028
1980 07 16 9.9778
1980 07 17 9.9535
1980 07 18 9.9289
1980 07 19 9.9034
1980 07 20 9.8774
1980 07 21 9.8516
1980 07 22 9.8301
1980 07 23 9.8083
1980 07 24 9.7828
1980 07 25 9.7557
1980 07 26 9.7281
1980 07 27 9.7004
1980 07 28 9.6724
1980 07 29 9.6443
1980 07 30 9.6160
1980 07 31 9.5874
1980 08 01 9.5587
1980 08 02 9.5297
1980 08 03 9.5004
1980 08 04 9.4709
1980 08 05 9.4410
1980 08 06 9.4109
1980 08 07 9.3807
1980 08 08 9.3530
1980 08 09 9.3252
1980 08 10 9.2948
1980 08 11 9.2630
1980 08 12 9.2307
1980 08 13 9.1981
1980 08 14 9.1652
1980 08 15 9.1322
1980 08 16 9.0988
1980 08 17 9.0651
1980 08 18 9.0407
1980 08 19 9.0053
1980 08 20 8.9691
1980 08 21 8.9358
1980 08 22 8.9031
1980 08 23 8.8681
1980 08 24 8.8320
1980 08 25 8.7956
1980 08 26 8.7589
1980 08 27 8.7222
1980 08 28 8.6859
1980 08 29 8.6548
1980 08 30 8.6168
1980 08 31 8.5784
1980 09 01 8.5400
1980 09 02 8.5017
1980 09 03 8.4635
1980 09 04 8.4260
1980 09 05 8.3926
1980 09 06 8.3595
1980 09 07 8.3290
1980 09 08 8.3672
1980 09 09 8.3333
1980 09 10 8.2843
1980 09 11 8.2341
1980 09 12 8.1897
1980 09 13 8.1418
1980 09 14 8.0954
1980 09 15 8.0509
1980 09 16 8.0088
1980 09 17 7.9671
1980 09 18 7.9739
1980 09 19 8.0183
1980 09 20 8.0770
1980 09 21 8.0424
1980 09 22 7.9660
1980 09 23 7.8914
1980 09 24 7.8242
1980 09 25 7.7689
1980 09 26 7.7248
1980 09 27 7.7530
1980 09 28 7.7291
1980 09 29 7.6939
1980 09 30 7.6462
1980 10 01 7.5989
1980 10 02 7.7770
1980 10 03 7.7759
1980 10 04 7.6997
1980 10 05 7.6012
1980 10 06 7.5097
1980 10 07 7.4336
1980 10 08 7.3664
1980 10 09 7.3017
1980 10 10 7.2406
1980 10 11 7.1832
1980 10 12 7.1299
1980 10 13 7.0995
1980 10 14 7.0768
1980 10 15 7.3990
1980 10 16 8.7818
1980 10 17 9.2199
1980 10 18 9.1322
1980 10 19 8.8379
1980 10 20 8.5335
1980 10 21 8.2753
1980 10 22 8.0427
1980 10 23 7.8430
1980 10 24 7.6716
1980 10 25 7.5290
1980 10 26 7.4059
1980 10 27 7.2990
1980 10 28 7.1994
1980 10 29 7.1047
1980 10 30 7.0167
1980 10 31 6.9598
1980 11 01 6.9629
1980 11 02 6.9359
1980 11 03 6.9687
1980 11 04 6.9960
1980 11 05 7.0266
1980 11 06 7.0613
1980 11 07 7.7795
1980 11 08 7.9213
1980 11 09 7.8020
1980 11 10 7.5777
1980 11 11 7.8440
1980 11 12 8.3895
1980 11 13 8.4205
1980 11 14 8.5913
1980 11 15 10.3356
1980 11 16 12.4685
1980 11 17 12.5980
1980 11 18 11.6886
1980 11 19 10.9282
1980 11 20 10.2882
1980 11 21 9.6996
1980 11 22 9.1982
1980 11 23 8.7147
1980 11 24 8.3158
1980 11 25 8.5831
1980 11 26 8.9458
1980 11 27 8.8648
1980 11 28 8.9651
1980 11 29 9.2570
1980 11 30 9.2353
1980 12 01 8.8938
1980 12 02 8.6077
1980 12 03 8.3957
1980 12 04 8.2544
1980 12 05 8.0648
1980 12 06 7.8648
1980 12 07 7.6767
1980 12 08 7.5213
1980 12 09 7.5400
1980 12 10 7.8956
1980 12 11 8.0376
1980 12 12 7.9054
1980 12 13 7.7227
1980 12 14 7.6661
1980 12 15 7.6585
1980 12 16 7.6089
1980 12 17 7.7322
1980 12 18 7.6162
1980 12 19 7.4668
1980 12 20 7.6583
1980 12 21 7.7497
1980 12 22 7.6806
1980 12 23 7.4833
1980 12 24 7.5633
1980 12 25 8.4770
1980 12 26 9.5323
1980 12 27 9.9136
1980 12 28 10.4355
1980 12 29 11.0049
1980 12 30 11.5658
1980 12 31 13.6559
1981 01 01 15.3075
1981 01 02 14.7044
1981 01 03 13.8131
1981 01 04 12.9388
1981 01 05 12.0286
1981 01 06 11.5703
1981 01 07 11.5739
1981 01 08 11.5809
1981 01 09 11.0915
1981 01 10 10.7721
1981 01 11 10.4839
1981 01 12 10.6620
1981 01 13 10.6498
1981 01 14 10.6241
1981 01 15 10.7899
1981 01 16 10.7425
1981 01 17 12.1474
1981 01 18 12.3877
1981 01 19 12.6937
1981 01 20 12.2835
1981 01 21 13.4934
1981 01 22 14.8614
1981 01 23 14.7038
1981 01 24 14.9159
1981 01 25 15.6354
1981 01 26 15.6650
1981 01 27 14.9932
1981 01 28 14.7922
1981 01 29 15.2260
1981 01 30 15.4019
1981 01 31 17.7476
1981 02 01 19.0842
1981 02 02 19.0069
1981 02 03 17.4590
1981 02 04 15.7991
1981 02 05 14.4135
1981 02 06 13.3339
1981 02 07 12.5906
1981 02 08 12.1372
1981 02 09 11.6739
1981 02 10 11.1690
1981 02 11 10.6964
1981 02 12 10.9449
1981 02 13 10.9410
1981 02 14 10.8156
1981 02 15 10.7433
1981 02 16 10.4199
1981 02 17 10.7374
1981 02 18 10.6625
1981 02 19 10.2617
1981 02 20 10.0278
1981 02 21 10.2838
1981 02 22 10.1361
1981 02 23 9.8271
1981 02 24 9.4495
1981 02 25 9.3997
1981 02 26 9.0919
1981 02 27 8.7852
1981 02 28 8.5257
1981 03 01 8.3117
1981 03 02 8.1339
1981 03 03 7.9854
1981 03 04 7.9689
1981 03 05 7.8724
1981 03 06 7.7817
1981 03 07 7.7497
1981 03 08 7.7238
1981 03 09 8.3038
1981 03 10 8.7693
1981 03 11 9.0886
1981 03 12 9.9500
1981 03 13 13.8535
1981 03 14 18.8961
1981 03 15 20.1001
1981 03 16 20.0010
1981 03 17 19.7822
