year month day simulated_streamflow_m3s
1980 01 01 444.6954
1980 01 02 387.4131
1980 01 03 351.3657
1980 01 04 325.6733
1980 01 05 305.0158
1980 01 06 341.9526
1980 01 07 321.0903
1980 01 08 385.9372
1980 01 09 349.5121
1980 01 10 395.1115
1980 01 11 400.4807
1980 01 12 455.7267
1980 01 13 496.0172
1980 01 14 445.3906
1980 01 15 437.8445
1980 01 16 504.4259
1980 01 17 487.0259
1980 01 18 440.3088
1980 01 19 408.9936
1980 01 20 416.6316
1980 01 21 399.5037
1980 01 22 374.1835
1980 01 23 372.9240
1980 01 24 358.7414
1980 01 25 352.9210
1980 01 26 336.4830
1980 01 27 404.2883
1980 01 28 373.2402
1980 01 29 412.8696
1980 01 30 398.7214
1980 01 31 414.2263
1980 02 01 475.7061
1980 02 02 472.4245
1980 02 03 637.8594
1980 02 04 514.3093
1980 02 05 466.4707
1980 02 06 442.5415
1980 02 07 443.7247
1980 02 08 452.7324
1980 02 09 496.5340
1980 02 10 512.4152
1980 02 11 505.8884
1980 02 12 535.0112
1980 02 13 520.1522
1980 02 14 543.2505
1980 02 15 1191.6957
1980 02 16 915.0193
1980 02 17 847.9605
1980 02 18 1117.7140
1980 02 19 932.6160
1980 02 20 826.9326
1980 02 21 794.8112
1980 02 22 756.3916
1980 02 23 731.9846
1980 02 24 720.8725
1980 02 25 670.7556
1980 02 26 651.0849
1980 02 27 758.7705
1980 02 28 702.1695
1980 02 29 692.5911
1980 03 01 643.6276
1980 03 02 594.9702
1980 03 03 665.2526
1980 03 04 608.3281
1980 03 05 582.0208
1980 03 06 577.2419
1980 03 07 538.6553
1980 03 08 511.1441
1980 03 09 487.8762
1980 03 10 466.9583
1980 03 11 448.3009
1980 03 12 431.8607
1980 03 13 418.7952
1980 03 14 411.2501
1980 03 15 429.5310
1980 03 16 432.9520
1980 03 17 473.9285
1980 03 18 447.5570
1980 03 19 423.8136
1980 03 20 406.7253
1980 03 21 392.1248
1980 03 22 379.0378
1980 03 23 367.5748
1980 03 24 357.3958
1980 03 25 348.2640
1980 03 26 340.0063
1980 03 27 332.4897
1980 03 28 328.4265
1980 03 29 321.3731
1980 03 30 319.4018
1980 03 31 332.9421
1980 04 01 332.4679
1980 04 02 346.4060
1980 04 03 395.4003
1980 04 04 390.3490
1980 04 05 405.2404
1980 04 06 392.5810
1980 04 07 376.1454
1980 04 08 371.3094
1980 04 09 363.6110
1980 04 10 358.4223
1980 04 11 355.2148
1980 04 12 346.3390
1980 04 13 335.8536
1980 04 14 338.9616
1980 04 15 355.3088
1980 04 16 374.5812
1980 04 17 358.9052
1980 04 18 342.2722
1980 04 19 329.5064
1980 04 20 319.2203
1980 04 21 310.4674
1980 04 22 302.8419
1980 04 23 296.0994
1980 04 24 290.0725
1980 04 25 284.6376
1980 04 26 279.6997
1980 04 27 275.1828
1980 04 28 271.0277
1980 04 29 267.1849
1980 04 30 263.6130
1980 05 01 260.3216
1980 05 02 260.9580
1980 05 03 262.8984
1980 05 04 260.6341
1980 05 05 256.0063
1980 05 06 252.0464
1980 05 07 248.7114
1980 05 08 245.7212
1980 05 09 242.9729
1980 05 10 240.4106
1980 05 11 238.6369
1980 05 12 236.2451
1980 05 13 233.9562
1980 05 14 231.7900
1980 05 15 229.7298
1980 05 16 227.7458
1980 05 17 225.8326
1980 05 18 223.9809
1980 05 19 222.3893
1980 05 20 220.6027
1980 05 21 219.3562
1980 05 22 235.5077
1980 05 23 236.0920
1980 05 24 232.4107
1980 05 25 228.4803
1980 05 26 224.4433
1980 05 27 221.1839
1980 05 28 218.3161
1980 05 29 215.7160
1980 05 30 213.3189
1980 05 31 211.0850
1980 06 01 208.9865
1980 06 02 207.0013
1980 06 03 205.2880
1980 06 04 203.6339
1980 06 05 201.8804
1980 06 06 200.1327
1980 06 07 198.4764
1980 06 08 196.8811
1980 06 09 195.3349
1980 06 10 193.8305
1980 06 11 192.3627
1980 06 12 190.9273
1980 06 13 189.5209
1980 06 14 188.7236
1980 06 15 187.2683
1980 06 16 185.8256
1980 06 17 184.4434
1980 06 18 183.0994
1980 06 19 181.7840
1980 06 20 180.4923
1980 06 21 179.2213
1980 06 22 177.9690
1980 06 23 176.7338
1980 06 24 175.5143
1980 06 25 174.5332
1980 06 26 180.2232
1980 06 27 185.3112
1980 06 28 183.6529
1980 06 29 180.4438
1980 06 30 177.5769
1980 07 01 175.2625
1980 07 02 173.2563
1980 07 03 171.4573
1980 07 04 169.7325
1980 07 05 168.1170
1980 07 06 166.5939
1980 07 07 165.1459
1980 07 08 163.7620
