year month day simulated_streamflow_m3s
1980 01 01 95.4782
1980 01 02 171.1444
1980 01 03 177.6663
1980 01 04 141.1137
1980 01 05 116.2990
1980 01 06 98.0843
1980 01 07 89.8848
1980 01 08 77.8962
1980 01 09 67.8147
1980 01 10 59.8036
1980 01 11 53.3567
1980 01 12 76.2195
1980 01 13 88.8556
1980 01 14 111.7017
1980 01 15 120.3569
1980 01 16 175.7738
1980 01 17 177.0051
1980 01 18 144.7682
1980 01 19 118.0361
1980 01 20 98.7439
1980 01 21 94.5294
1980 01 22 113.9972
1980 01 23 94.5219
1980 01 24 80.7124
1980 01 25 74.4140
1980 01 26 95.6830
1980 01 27 135.0642
1980 01 28 144.2313
1980 01 29 161.7807
1980 01 30 166.4801
1980 01 31 133.6339
1980 02 01 110.7227
1980 02 02 107.6278
1980 02 03 178.5730
1980 02 04 167.0186
1980 02 05 132.2871
1980 02 06 107.6921
1980 02 07 90.5136
1980 02 08 77.8600
1980 02 09 68.2454
1980 02 10 62.1703
1980 02 11 55.7423
1980 02 12 50.4879
1980 02 13 46.7169
1980 02 14 57.6616
1980 02 15 86.5624
1980 02 16 90.5889
1980 02 17 96.8227
1980 02 18 101.9198
1980 02 19 109.0772
1980 02 20 117.0285
1980 02 21 107.6940
1980 02 22 97.4234
1980 02 23 82.1310
1980 02 24 71.5377
1980 02 25 67.6296
1980 02 26 60.4677
1980 02 27 55.0579
1980 02 28 52.1860
1980 02 29 47.3074
1980 03 01 43.5774
1980 03 02 40.9451
1980 03 03 38.7734
1980 03 04 40.1177
1980 03 05 39.8362
1980 03 06 39.5825
1980 03 07 37.9620
1980 03 08 36.2622
1980 03 09 34.8918
1980 03 10 33.7816
1980 03 11 32.8772
1980 03 12 32.1387
1980 03 13 31.5346
1980 03 14 31.0623
1980 03 15 73.6646
1980 03 16 64.7239
1980 03 17 55.3623
1980 03 18 49.1718
1980 03 19 44.8375
1980 03 20 41.6417
1980 03 21 39.1751
1980 03 22 37.4896
1980 03 23 37.7642
1980 03 24 37.0459
1980 03 25 35.6941
1980 03 26 34.4905
1980 03 27 33.5063
1980 03 28 32.6998
1980 03 29 32.0371
1980 03 30 31.8021
1980 03 31 56.0284
1980 04 01 98.9903
1980 04 02 83.4961
1980 04 03 69.7780
1980 04 04 60.1896
1980 04 05 53.5006
1980 04 06 56.8070
1980 04 07 97.9550
1980 04 08 110.2540
1980 04 09 90.8896
1980 04 10 96.9598
1980 04 11 84.9133
1980 04 12 82.1533
1980 04 13 73.7225
1980 04 14 122.7387
1980 04 15 102.2946
1980 04 16 138.7058
1980 04 17 163.0460
1980 04 18 159.6782
1980 04 19 122.2028
1980 04 20 99.5569
1980 04 21 84.1508
1980 04 22 72.9941
1980 04 23 65.1756
1980 04 24 58.7435
1980 04 25 54.5075
1980 04 26 50.5197
1980 04 27 58.6046
1980 04 28 57.6625
1980 04 29 50.1365
1980 04 30 45.2673
1980 05 01 41.9720
1980 05 02 39.5855
1980 05 03 45.7567
1980 05 04 100.5979
1980 05 05 79.4048
1980 05 06 65.7674
1980 05 07 57.2331
1980 05 08 51.3557
1980 05 09 47.0526
1980 05 10 43.7806
1980 05 11 41.2323
1980 05 12 39.3429
1980 05 13 38.2174
1980 05 14 41.4465
1980 05 15 40.8087
1980 05 16 39.2585
1980 05 17 37.5211
1980 05 18 39.3746
1980 05 19 47.1237
1980 05 20 47.4855
1980 05 21 44.6020
1980 05 22 41.5213
1980 05 23 39.2771
1980 05 24 40.0887
1980 05 25 39.1176
1980 05 26 37.2500
1980 05 27 35.8688
1980 05 28 34.8181
1980 05 29 34.0013
1980 05 30 33.3514
1980 05 31 32.8718
1980 06 01 32.4469
1980 06 02 32.1279
1980 06 03 31.8735
1980 06 04 32.9848
1980 06 05 32.3977
1980 06 06 32.1959
1980 06 07 31.7153
1980 06 08 31.4096
1980 06 09 31.8293
1980 06 10 31.7983
1980 06 11 33.1970
1980 06 12 33.0140
1980 06 13 32.4504
1980 06 14 32.0487
1980 06 15 31.7550
1980 06 16 32.0147
1980 06 17 31.7494
1980 06 18 31.3496
1980 06 19 31.2850
1980 06 20 31.1334
1980 06 21 33.7221
1980 06 22 36.2045
1980 06 23 40.3904
1980 06 24 38.3947
1980 06 25 36.3552
1980 06 26 34.9434
1980 06 27 34.2867
1980 06 28 33.5375
1980 06 29 32.8109
1980 06 30 32.2269
1980 07 01 31.7524
1980 07 02 31.3619
1980 07 03 31.0397
1980 07 04 30.7691
1980 07 05 30.7207
1980 07 06 32.2787
1980 07 07 31.3547
1980 07 08 31.2240
1980 07 09 35.0118
1980 07 10 34.0662
1980 07 11 32.8590
1980 07 12 32.0144
1980 07 13 31.4082
1980 07 14 30.9455
1980 07 15 30.5776
1980 07 16 30.3593
1980 07 17 30.1200
1980 07 18 29.8890
1980 07 19 29.6907
1980 07 20 29.5186
1980 07 21 29.3671
1980 07 22 29.2319
1980 07 23 29.6116
1980 07 24 36.0586
1980 07 25 34.1853
1980 07 26 32.4485
1980 07 27 31.3906
1980 07 28 30.6780
1980 07 29 30.1566
1980 07 30 29.8911
1980 07 31 29.6379
1980 08 01 32.6185
1980 08 02 32.6876
1980 08 03 32.2522
1980 08 04 37.3250
1980 08 05 35.9295
1980 08 06 34.1353
1980 08 07 32.7282
1980 08 08 31.5778
1980 08 09 30.7352
1980 08 10 30.0901
1980 08 11 29.5952
1980 08 12 34.9571
1980 08 13 39.3105
1980 08 14 36.0757
1980 08 15 33.8540
1980 08 16 32.3237
1980 08 17 31.1903
1980 08 18 30.3374
1980 08 19 29.9219
1980 08 20 29.3887
1980 08 21 28.8697
1980 08 22 28.4473
1980 08 23 28.0978
1980 08 24 27.8092
1980 08 25 27.5541
1980 08 26 27.3333
1980 08 27 29.1628
1980 08 28 32.4222
1980 08 29 30.9676
1980 08 30 29.5635
1980 08 31 28.6628
1980 09 01 28.0357
1980 09 02 27.5668
1980 09 03 27.1981
1980 09 04 26.8973
1980 09 05 27.6796
1980 09 06 27.3773
1980 09 07 26.9894
1980 09 08 26.6374
1980 09 09 26.3593
1980 09 10 26.1297
1980 09 11 25.9327
1980 09 12 25.8926
1980 09 13 26.2139
1980 09 14 26.0151
1980 09 15 25.7416
1980 09 16 25.5261
1980 09 17 27.1187
1980 09 18 27.0092
1980 09 19 31.7529
1980 09 20 30.3333
1980 09 21 28.6466
1980 09 22 29.3916
1980 09 23 29.9518
1980 09 24 28.4787
1980 09 25 28.1216
1980 09 26 29.9267
1980 09 27 28.9764
1980 09 28 27.7321
1980 09 29 26.8406
1980 09 30 26.1762
1980 10 01 26.2800
1980 10 02 26.4788
1980 10 03 25.8244
1980 10 04 25.2770
1980 10 05 24.8516
1980 10 06 27.3854
1980 10 07 26.4207
1980 10 08 25.6055
1980 10 09 24.9155
1980 10 10 24.9920
1980 10 11 24.7245
1980 10 12 29.9765
1980 10 13 44.9830
1980 10 14 43.4800
1980 10 15 39.9557
1980 10 16 35.4753
1980 10 17 32.8135
1980 10 18 30.6617
1980 10 19 28.9119
