year month day simulated_streamflow_m3s
1980 01 01 27.6813
1980 01 02 27.6716
1980 01 03 28.6980
1980 01 04 29.9785
1980 01 05 30.8573
1980 01 06 31.8504
1980 01 07 35.8321
1980 01 08 47.9612
1980 01 09 57.8501
1980 01 10 59.2067
1980 01 11 63.1171
1980 01 12 73.1414
1980 01 13 75.3895
1980 01 14 72.8024
1980 01 15 133.5594
1980 01 16 158.7036
1980 01 17 149.1386
1980 01 18 137.4688
1980 01 19 116.9792
1980 01 20 96.7446
1980 01 21 78.9333
1980 01 22 65.8172
1980 01 23 56.9024
1980 01 24 51.2379
1980 01 25 48.0927
1980 01 26 45.4909
1980 01 27 42.0095
1980 01 28 41.4586
1980 01 29 44.8491
1980 01 30 43.5877
1980 01 31 40.0456
1980 02 01 38.6405
1980 02 02 42.7920
1980 02 03 41.4778
1980 02 04 37.0608
1980 02 05 33.8196
1980 02 06 32.7675
1980 02 07 37.4419
1980 02 08 47.7903
1980 02 09 67.0945
1980 02 10 76.3932
1980 02 11 79.4007
1980 02 12 107.6577
1980 02 13 128.7637
1980 02 14 161.0411
1980 02 15 178.7415
1980 02 16 203.6527
1980 02 17 250.0196
1980 02 18 312.0740
1980 02 19 343.1340
1980 02 20 366.1944
1980 02 21 392.1515
1980 02 22 402.1861
1980 02 23 386.6514
1980 02 24 356.8743
1980 02 25 326.8638
1980 02 26 312.0921
1980 02 27 291.1611
1980 02 28 280.4014
1980 02 29 257.6244
1980 03 01 246.4258
1980 03 02 237.1364
1980 03 03 284.5828
1980 03 04 368.5716
1980 03 05 385.2060
1980 03 06 414.6648
1980 03 07 471.4718
1980 03 08 463.4948
1980 03 09 415.6140
1980 03 10 384.5212
1980 03 11 366.6035
1980 03 12 331.2776
1980 03 13 300.8146
1980 03 14 297.5058
1980 03 15 312.9133
1980 03 16 276.2757
1980 03 17 246.0084
1980 03 18 178.9127
1980 03 19 134.1593
1980 03 20 107.3154
1980 03 21 93.4211
1980 03 22 87.7709
1980 03 23 85.7282
1980 03 24 80.3381
1980 03 25 72.5043
1980 03 26 65.3526
1980 03 27 60.9011
1980 03 28 57.3984
1980 03 29 52.6009
1980 03 30 47.3940
1980 03 31 43.3055
1980 04 01 40.5864
1980 04 02 39.0098
