year month day simulated_streamflow_m3s
1980 01 01 5.6053
1980 01 02 6.4465
1980 01 03 8.1367
1980 01 04 16.1449
1980 01 05 24.1538
1980 01 06 25.0107
1980 01 07 21.2692
1980 01 08 16.3167
1980 01 09 12.8962
1980 01 10 11.6013
1980 01 11 10.5902
1980 01 12 10.9532
1980 01 13 12.6594
1980 01 14 16.6054
1980 01 15 21.6005
1980 01 16 23.2735
1980 01 17 21.9967
1980 01 18 23.1917
1980 01 19 20.6407
1980 01 20 17.9732
1980 01 21 16.5728
1980 01 22 16.3046
1980 01 23 15.0041
1980 01 24 13.1116
1980 01 25 11.8747
1980 01 26 13.3245
1980 01 27 18.4183
1980 01 28 18.2616
1980 01 29 18.0257
1980 01 30 21.1825
1980 01 31 32.0776
1980 02 01 55.0827
1980 02 02 72.2858
1980 02 03 77.8249
1980 02 04 65.2948
1980 02 05 62.4256
1980 02 06 69.9836
1980 02 07 80.0792
1980 02 08 96.2737
1980 02 09 117.1933
1980 02 10 124.8055
1980 02 11 130.3617
1980 02 12 117.3933
1980 02 13 76.4126
1980 02 14 71.2569
1980 02 15 84.2099
1980 02 16 93.3603
1980 02 17 114.4498
1980 02 18 121.2420
1980 02 19 132.8730
1980 02 20 137.9233
1980 02 21 138.5828
1980 02 22 141.5602
1980 02 23 150.6760
1980 02 24 161.9016
1980 02 25 156.6937
1980 02 26 73.5272
1980 02 27 58.7040
1980 02 28 51.8003
1980 02 29 45.3318
1980 03 01 40.0452
1980 03 02 39.3720
1980 03 03 38.3331
1980 03 04 34.8883
1980 03 05 34.5438
1980 03 06 44.3922
1980 03 07 44.3194
1980 03 08 35.4823
1980 03 09 29.7120
1980 03 10 24.7483
1980 03 11 20.4918
1980 03 12 16.8059
1980 03 13 14.0296
1980 03 14 12.9799
1980 03 15 12.6257
1980 03 16 12.1996
1980 03 17 11.6390
1980 03 18 11.3316
1980 03 19 12.2478
1980 03 20 13.6884
1980 03 21 14.0702
1980 03 22 12.2535
1980 03 23 10.3526
1980 03 24 10.2550
1980 03 25 10.1921
1980 03 26 9.1614
1980 03 27 8.0322
1980 03 28 7.0680
1980 03 29 6.5429
1980 03 30 5.9589
1980 03 31 5.4986
1980 04 01 5.1308
1980 04 02 4.8433
1980 04 03 4.6097
1980 04 04 4.4201
1980 04 05 4.2516
1980 04 06 4.0828
1980 04 07 3.9349
1980 04 08 3.8059
1980 04 09 3.7239
1980 04 10 3.8369
1980 04 11 3.8024
1980 04 12 3.6760
1980 04 13 3.5449
1980 04 14 3.4345
1980 04 15 3.3441
1980 04 16 3.2609
1980 04 17 3.4579
1980 04 18 3.9490
1980 04 19 5.2335
1980 04 20 6.0333
1980 04 21 6.1834
1980 04 22 6.2928
1980 04 23 6.1166
1980 04 24 5.6483
1980 04 25 5.3953
1980 04 26 5.8718
1980 04 27 6.0351
1980 04 28 5.5345
1980 04 29 4.8673
1980 04 30 4.4309
1980 05 01 4.3617
1980 05 02 4.3824
1980 05 03 4.2014
1980 05 04 3.8537
1980 05 05 3.4662
1980 05 06 3.1920
1980 05 07 3.2817
1980 05 08 3.9987
1980 05 09 4.9360
1980 05 10 5.0230
1980 05 11 4.5804
1980 05 12 4.1347
1980 05 13 3.7862
1980 05 14 3.5850
1980 05 15 3.5031
1980 05 16 3.5168
1980 05 17 4.2469
1980 05 18 4.5974
1980 05 19 4.5561
1980 05 20 4.3679
1980 05 21 4.8176
1980 05 22 6.7210
1980 05 23 9.9781
1980 05 24 11.1521
1980 05 25 9.8747
1980 05 26 8.0402
1980 05 27 6.5038
1980 05 28 5.7543
1980 05 29 6.1216
1980 05 30 6.8337
1980 05 31 6.8827
1980 06 01 6.1203
1980 06 02 5.1573
1980 06 03 4.4876
1980 06 04 4.0968
1980 06 05 3.7192
1980 06 06 3.2946
1980 06 07 3.1980
1980 06 08 6.2587
1980 06 09 10.7592
1980 06 10 9.8689
1980 06 11 9.4472
1980 06 12 12.0973
1980 06 13 11.0220
1980 06 14 8.5425
1980 06 15 6.6614
1980 06 16 5.3778
1980 06 17 5.1900
1980 06 18 5.2380
1980 06 19 5.4441
1980 06 20 5.5742
1980 06 21 5.5715
1980 06 22 5.3575
1980 06 23 4.9512
1980 06 24 4.3864
1980 06 25 3.7716
1980 06 26 3.1853
1980 06 27 2.7001
1980 06 28 2.3285
1980 06 29 2.1210
1980 06 30 2.2624
1980 07 01 2.7913
1980 07 02 3.6480
1980 07 03 4.6284
1980 07 04 5.4309
1980 07 05 5.6384
1980 07 06 5.1647
1980 07 07 4.5978
1980 07 08 4.4701
1980 07 09 5.3799
1980 07 10 6.3574
1980 07 11 5.9283
1980 07 12 5.2506
1980 07 13 5.0970
1980 07 14 5.4580
1980 07 15 6.0222
1980 07 16 5.9798
1980 07 17 5.6190
1980 07 18 5.8636
1980 07 19 6.6051
1980 07 20 6.7818
1980 07 21 6.6538
1980 07 22 6.1202
1980 07 23 5.3419
1980 07 24 4.6076
1980 07 25 3.9907
1980 07 26 3.4534
1980 07 27 2.9766
1980 07 28 2.6091
1980 07 29 2.3056
1980 07 30 2.0425
1980 07 31 1.8045
1980 08 01 1.5952
1980 08 02 1.4324
1980 08 03 1.3640
1980 08 04 1.3726
1980 08 05 1.4466
1980 08 06 1.5741
1980 08 07 1.8512
1980 08 08 2.0766
1980 08 09 2.0718
1980 08 10 1.9118
1980 08 11 1.7275
1980 08 12 1.6391
1980 08 13 1.6251
1980 08 14 1.5602
1980 08 15 1.4359
1980 08 16 1.3009
1980 08 17 1.1737
1980 08 18 1.0550
1980 08 19 0.9507
1980 08 20 0.8632
1980 08 21 0.7902
1980 08 22 0.7297
1980 08 23 0.6814
1980 08 24 0.6451
1980 08 25 0.6186
1980 08 26 0.5991
1980 08 27 0.5854
1980 08 28 0.6062
1980 08 29 0.8559
1980 08 30 1.4350
1980 08 31 3.2437
1980 09 01 6.6981
1980 09 02 7.0880
1980 09 03 5.8530
1980 09 04 4.5761
1980 09 05 3.5855
1980 09 06 2.8634
1980 09 07 2.3505
1980 09 08 1.9855
1980 09 09 1.7918
1980 09 10 1.7747
1980 09 11 2.1260
1980 09 12 2.9024
1980 09 13 3.7680
1980 09 14 4.1455
1980 09 15 3.7584
1980 09 16 3.2627
1980 09 17 3.0959
1980 09 18 2.8455
1980 09 19 2.5297
1980 09 20 2.1936
1980 09 21 1.8943
1980 09 22 1.6556
1980 09 23 1.4562
1980 09 24 1.2815
1980 09 25 1.1496
1980 09 26 1.0666
1980 09 27 1.0866
1980 09 28 1.2190
1980 09 29 1.3965
1980 09 30 1.5004
1980 10 01 1.4763
1980 10 02 1.3711
1980 10 03 1.2413
1980 10 04 1.1143
1980 10 05 0.9969
1980 10 06 0.8902
1980 10 07 0.7945
1980 10 08 0.7104
1980 10 09 0.6390
1980 10 10 0.5805
1980 10 11 0.5330
1980 10 12 0.4939
1980 10 13 0.4610
1980 10 14 0.4328
1980 10 15 0.4090
1980 10 16 0.3913
1980 10 17 0.5073
1980 10 18 0.7914
1980 10 19 2.3043
1980 10 20 4.0709
1980 10 21 4.1929
1980 10 22 3.5498
1980 10 23 2.8552
1980 10 24 2.2888
1980 10 25 1.8559
1980 10 26 1.5310
1980 10 27 1.2915
1980 10 28 1.1186
1980 10 29 0.9875
1980 10 30 0.8779
1980 10 31 0.7841
1980 11 01 0.7199
1980 11 02 0.7122
1980 11 03 0.7437
1980 11 04 0.8872
1980 11 05 1.0924
1980 11 06 1.2363
1980 11 07 1.3411
1980 11 08 1.4641
1980 11 09 1.7200
1980 11 10 2.0323
1980 11 11 2.2380
1980 11 12 2.2664
1980 11 13 2.1426
1980 11 14 1.9122
1980 11 15 1.6810
1980 11 16 1.5216
1980 11 17 1.6712
1980 11 18 2.0244
1980 11 19 2.5209
1980 11 20 2.7691
1980 11 21 2.6815
1980 11 22 2.4122
1980 11 23 2.0829
1980 11 24 1.7640
1980 11 25 1.4849
1980 11 26 1.2650
1980 11 27 1.1669
1980 11 28 1.6292
1980 11 29 3.8449
1980 11 30 6.6580
1980 12 01 6.6560
1980 12 02 5.5618
1980 12 03 4.3868
1980 12 04 3.4546
1980 12 05 2.8082
1980 12 06 2.6358
1980 12 07 3.0908
1980 12 08 3.2242
1980 12 09 2.9151
1980 12 10 2.4814
1980 12 11 2.0810
1980 12 12 1.7516
1980 12 13 1.4947
1980 12 14 1.2958
1980 12 15 1.1861
1980 12 16 1.1539
1980 12 17 1.7740
1980 12 18 3.9650
1980 12 19 7.1700
1980 12 20 9.2044
1980 12 21 9.2028
1980 12 22 10.0271
1980 12 23 10.8951
1980 12 24 10.2761
1980 12 25 8.6848
1980 12 26 6.9120
1980 12 27 5.3877
1980 12 28 4.2435
1980 12 29 3.4100
1980 12 30 2.7986
1980 12 31 2.4883
1981 01 01 2.7411
1981 01 02 4.0437
1981 01 03 5.2308
1981 01 04 5.9002
1981 01 05 5.7184
1981 01 06 4.8179
1981 01 07 3.9561
1981 01 08 3.2618
1981 01 09 2.7511
1981 01 10 2.3387
1981 01 11 2.0520
1981 01 12 1.8881
1981 01 13 1.7337
1981 01 14 1.5585
1981 01 15 1.3655
1981 01 16 1.1781
1981 01 17 1.0158
1981 01 18 0.8876
1981 01 19 0.7943
1981 01 20 0.7430
1981 01 21 0.8038
1981 01 22 1.0329
1981 01 23 2.0590
1981 01 24 4.4938
1981 01 25 6.6862
1981 01 26 6.8727
1981 01 27 5.7773
1981 01 28 4.7772
1981 01 29 4.1042
1981 01 30 3.5900
1981 01 31 3.2845
1981 02 01 2.9996
1981 02 02 2.6106
1981 02 03 2.2867
1981 02 04 2.0079
1981 02 05 1.7460
1981 02 06 1.5339
1981 02 07 1.3840
1981 02 08 1.2581
1981 02 09 1.1525
1981 02 10 1.0650
1981 02 11 0.9800
1981 02 12 0.8894
1981 02 13 0.7966
1981 02 14 0.7139
1981 02 15 0.6497
1981 02 16 0.6008
1981 02 17 0.5644
1981 02 18 0.5451
1981 02 19 0.5902
1981 02 20 0.7916
1981 02 21 1.0347
1981 02 22 1.1175
1981 02 23 1.0797
1981 02 24 1.0072
1981 02 25 0.9351
1981 02 26 0.8654
1981 02 27 0.7906
1981 02 28 0.7106
1981 03 01 0.6322
1981 03 02 0.5768
1981 03 03 0.5517
1981 03 04 0.5358
1981 03 05 0.5113
1981 03 06 0.4892
1981 03 07 0.4853
1981 03 08 0.4826
1981 03 09 0.4678
1981 03 10 0.5508
1981 03 11 0.9126
1981 03 12 5.0298
1981 03 13 16.3369
1981 03 14 20.1141
1981 03 15 20.1540
1981 03 16 18.4046
1981 03 17 18.0296
1981 03 18 23.9385
1981 03 19 34.0702
1981 03 20 37.0901
1981 03 21 44.1595
1981 03 22 47.4422
1981 03 23 54.8636
1981 03 24 79.6912
1981 03 25 79.3611
1981 03 26 95.6790
1981 03 27 89.7696
1981 03 28 70.0913
1981 03 29 55.6972
1981 03 30 48.3991
1981 03 31 42.4383
1981 04 01 32.0760
1981 04 02 24.4319
1981 04 03 19.6831
1981 04 04 16.4545
1981 04 05 14.8473
1981 04 06 14.0590
1981 04 07 12.6224
1981 04 08 10.7441
1981 04 09 9.3226
1981 04 10 8.0351
1981 04 11 6.6341
1981 04 12 5.8795
1981 04 13 5.8724
1981 04 14 5.9082
1981 04 15 5.8719
1981 04 16 6.6788
1981 04 17 11.1854
1981 04 18 14.5435
1981 04 19 18.9339
1981 04 20 26.7784
1981 04 21 24.2588
1981 04 22 20.8126
1981 04 23 20.8216
1981 04 24 19.5862
1981 04 25 19.6416
1981 04 26 24.0772
1981 04 27 26.6776
1981 04 28 22.3674
1981 04 29 18.7336
1981 04 30 16.4016
1981 05 01 15.4388
1981 05 02 13.5355
1981 05 03 11.5695
1981 05 04 10.5054
1981 05 05 12.4289
1981 05 06 13.9584
1981 05 07 12.7371
1981 05 08 11.7616
1981 05 09 11.4890
1981 05 10 12.1905
1981 05 11 13.2902
1981 05 12 12.2150
1981 05 13 9.9796
1981 05 14 7.7197
1981 05 15 6.1125
1981 05 16 5.2043
1981 05 17 5.0081
1981 05 18 5.7755
1981 05 19 8.1911
1981 05 20 8.8642
1981 05 21 7.5728
1981 05 22 6.6926
1981 05 23 6.8602
1981 05 24 7.8745
1981 05 25 7.9223
1981 05 26 7.5668
1981 05 27 7.1194
1981 05 28 7.0024
1981 05 29 6.3782
1981 05 30 5.4005
1981 05 31 4.3821
1981 06 01 3.6184
1981 06 02 3.1226
1981 06 03 2.7870
1981 06 04 2.6040
1981 06 05 2.5081
1981 06 06 2.6456
1981 06 07 3.2105
1981 06 08 4.0288
1981 06 09 4.4839
1981 06 10 4.9704
1981 06 11 5.6793
1981 06 12 7.0646
1981 06 13 8.3842
1981 06 14 8.8226
1981 06 15 8.5725
1981 06 16 8.2965
1981 06 17 7.9143
1981 06 18 7.8822
1981 06 19 7.0987
1981 06 20 5.9600
1981 06 21 4.9467
1981 06 22 4.4471
1981 06 23 4.4748
1981 06 24 5.7079
1981 06 25 10.8891
1981 06 26 15.9960
1981 06 27 16.3763
1981 06 28 15.0535
1981 06 29 14.9606
1981 06 30 13.4869
1981 07 01 12.0198
1981 07 02 10.2562
1981 07 03 8.3092
1981 07 04 7.0842
1981 07 05 6.3519
1981 07 06 5.8867
1981 07 07 5.8461
1981 07 08 5.7261
1981 07 09 6.5761
1981 07 10 8.5733
1981 07 11 10.1214
1981 07 12 11.4853
1981 07 13 11.8428
1981 07 14 10.5873
1981 07 15 9.2952
1981 07 16 8.0705
1981 07 17 8.0834
1981 07 18 8.5218
1981 07 19 8.3184
1981 07 20 7.6641
1981 07 21 6.4108
1981 07 22 5.2560
1981 07 23 4.3673
1981 07 24 3.7472
1981 07 25 3.4130
1981 07 26 3.2524
1981 07 27 3.1945
1981 07 28 3.4542
1981 07 29 3.9065
