year month day simulated_streamflow_m3s
1980 01 01 102.7164
1980 01 02 90.8232
1980 01 03 79.0202
1980 01 04 69.7158
1980 01 05 62.3464
1980 01 06 56.5057
1980 01 07 51.8297
1980 01 08 56.9376
1980 01 09 63.0188
1980 01 10 85.5715
1980 01 11 131.6118
1980 01 12 133.4116
1980 01 13 123.7010
1980 01 14 110.9428
1980 01 15 97.3090
1980 01 16 89.4750
1980 01 17 97.5880
1980 01 18 129.6281
1980 01 19 131.4925
1980 01 20 117.3508
1980 01 21 133.8430
1980 01 22 128.8002
1980 01 23 118.0628
1980 01 24 108.7039
1980 01 25 108.8131
1980 01 26 107.2995
1980 01 27 120.7224
1980 01 28 107.5651
1980 01 29 101.3861
1980 01 30 89.3925
1980 01 31 80.0705
1980 02 01 87.6317
1980 02 02 134.1516
1980 02 03 129.5195
1980 02 04 121.4867
1980 02 05 107.9937
1980 02 06 95.9259
1980 02 07 90.3421
1980 02 08 82.8248
1980 02 09 92.4275
1980 02 10 82.8682
1980 02 11 77.8084
1980 02 12 71.3117
1980 02 13 68.9380
1980 02 14 81.6861
1980 02 15 80.1734
1980 02 16 80.1391
1980 02 17 92.3846
1980 02 18 104.8815
1980 02 19 122.4108
1980 02 20 119.2485
1980 02 21 108.2745
1980 02 22 114.1677
1980 02 23 114.8885
1980 02 24 110.2765
1980 02 25 99.7404
1980 02 26 96.4875
1980 02 27 98.9327
1980 02 28 107.4876
1980 02 29 96.4407
1980 03 01 86.9099
1980 03 02 79.4887
1980 03 03 73.6545
1980 03 04 69.3988
1980 03 05 65.6407
1980 03 06 62.5851
1980 03 07 60.0823
1980 03 08 59.6683
1980 03 09 73.5744
1980 03 10 72.0521
1980 03 11 80.3336
1980 03 12 85.5328
1980 03 13 85.8925
1980 03 14 105.8561
1980 03 15 108.5473
1980 03 16 142.5263
1980 03 17 133.1018
1980 03 18 119.8579
1980 03 19 112.0702
1980 03 20 102.7112
1980 03 21 93.0781
1980 03 22 85.3500
1980 03 23 79.1345
1980 03 24 74.1600
1980 03 25 70.0353
1980 03 26 66.6405
1980 03 27 63.8323
1980 03 28 61.4962
1980 03 29 59.5646
1980 03 30 62.3746
1980 03 31 74.1520
1980 04 01 72.1580
1980 04 02 68.3935
1980 04 03 105.4223
1980 04 04 176.8400
1980 04 05 226.3854
1980 04 06 208.2908
1980 04 07 179.8362
1980 04 08 160.0153
1980 04 09 146.7773
1980 04 10 132.4807
1980 04 11 121.0764
1980 04 12 122.2566
1980 04 13 117.3306
1980 04 14 128.6210
1980 04 15 130.6650
1980 04 16 124.0900
1980 04 17 111.9265
1980 04 18 101.4458
1980 04 19 93.1215
1980 04 20 86.4625
1980 04 21 81.0912
1980 04 22 76.7265
1980 04 23 73.1563
1980 04 24 70.2181
1980 04 25 67.7860
1980 04 26 65.7615
1980 04 27 64.0666
1980 04 28 62.6394
1980 04 29 61.4299
1980 04 30 60.3977
1980 05 01 61.4484
1980 05 02 60.9064
1980 05 03 75.6098
1980 05 04 77.8963
1980 05 05 73.1157
1980 05 06 69.3479
1980 05 07 66.4147
1980 05 08 64.0942
1980 05 09 62.2291
1980 05 10 60.7077
1980 05 11 59.4511
1980 05 12 58.9727
1980 05 13 58.0463
1980 05 14 57.1798
1980 05 15 56.4301
1980 05 16 55.7763
1980 05 17 55.1993
1980 05 18 55.0959
1980 05 19 54.6029
1980 05 20 54.1159
1980 05 21 53.6720
1980 05 22 53.2630
1980 05 23 53.8161
1980 05 24 53.5092
1980 05 25 52.9674
1980 05 26 52.4887
1980 05 27 52.0626
1980 05 28 51.6755
1980 05 29 51.3179
1980 05 30 50.9829
1980 05 31 50.6656
1980 06 01 50.3622
1980 06 02 50.6106
1980 06 03 53.3804
1980 06 04 54.3726
1980 06 05 53.1309
1980 06 06 52.0551
1980 06 07 51.1808
1980 06 08 50.4544
1980 06 09 49.8367
1980 06 10 49.3007
1980 06 11 48.8269
1980 06 12 48.4010
1980 06 13 48.0286
1980 06 14 51.8682
1980 06 15 50.7499
1980 06 16 49.7020
1980 06 17 48.8515
1980 06 18 48.1460
1980 06 19 47.5476
1980 06 20 47.0294
1980 06 21 46.6019
1980 06 22 48.9371
1980 06 23 48.0659
1980 06 24 47.2223
1980 06 25 47.1447
1980 06 26 94.7337
1980 06 27 106.5693
1980 06 28 93.3734
1980 06 29 83.0115
1980 06 30 75.0417
1980 07 01 68.8526
1980 07 02 64.2131
1980 07 03 60.2926
1980 07 04 57.1564
1980 07 05 54.5845
1980 07 06 52.4683
1980 07 07 50.7174
1980 07 08 49.2584
1980 07 09 48.0332
1980 07 10 46.9969
1980 07 11 46.1136
1980 07 12 45.3552
1980 07 13 44.6991
1980 07 14 44.1268
1980 07 15 43.6505
1980 07 16 43.3092
1980 07 17 42.9043
1980 07 18 42.5245
1980 07 19 42.1802
1980 07 20 41.8654
1980 07 21 41.5754
1980 07 22 41.3059
1980 07 23 42.8240
1980 07 24 42.3941
1980 07 25 41.8688
1980 07 26 41.4253
1980 07 27 41.0308
1980 07 28 40.6805
1980 07 29 40.3659
1980 07 30 40.0798
1980 07 31 40.6722
1980 08 01 40.5766
1980 08 02 40.1990
1980 08 03 39.8215
1980 08 04 39.4855
1980 08 05 39.1831
1980 08 06 38.9070
1980 08 07 40.6192
1980 08 08 40.0348
1980 08 09 39.4589
1980 08 10 38.9813
1980 08 11 38.6126
1980 08 12 38.2819
1980 08 13 37.9945
1980 08 14 37.7087
1980 08 15 37.7187
1980 08 16 40.0021
1980 08 17 39.3756
1980 08 18 44.0776
1980 08 19 42.8337
1980 08 20 41.4066
1980 08 21 40.2509
1980 08 22 39.3132
1980 08 23 38.5478
1980 08 24 45.2317
1980 08 25 46.3961
1980 08 26 45.9248
1980 08 27 50.3517
