year month day simulated_streamflow_m3s
1980 01 01 144.9390
1980 01 02 149.5864
1980 01 03 138.2788
1980 01 04 127.9007
1980 01 05 118.4050
1980 01 06 110.1256
1980 01 07 102.3880
1980 01 08 100.2942
1980 01 09 95.9139
1980 01 10 97.6781
1980 01 11 106.6529
1980 01 12 130.8991
1980 01 13 147.1031
1980 01 14 148.1595
1980 01 15 139.5963
1980 01 16 149.7675
1980 01 17 184.6278
1980 01 18 193.9828
1980 01 19 193.0377
1980 01 20 188.9011
1980 01 21 180.5620
1980 01 22 169.7994
1980 01 23 188.1913
1980 01 24 182.0890
1980 01 25 180.5098
1980 01 26 184.8279
1980 01 27 176.6911
1980 01 28 169.4998
1980 01 29 162.8058
1980 01 30 152.5571
1980 01 31 141.1835
1980 02 01 133.4726
1980 02 02 130.8014
1980 02 03 150.5570
1980 02 04 139.4020
1980 02 05 129.1530
1980 02 06 119.6441
1980 02 07 110.9123
1980 02 08 129.8457
1980 02 09 129.9538
1980 02 10 120.3933
1980 02 11 111.6142
1980 02 12 103.5526
1980 02 13 98.4294
1980 02 14 109.6819
1980 02 15 103.1810
1980 02 16 98.9857
1980 02 17 98.0250
1980 02 18 97.1036
1980 02 19 104.8571
1980 02 20 100.2719
1980 02 21 97.1864
1980 02 22 91.6579
1980 02 23 90.5503
1980 02 24 85.0631
1980 02 25 79.8390
1980 02 26 75.6650
1980 02 27 70.8150
1980 02 28 68.6512
1980 02 29 64.3980
1980 03 01 60.2263
1980 03 02 56.3958
1980 03 03 52.8786
1980 03 04 49.6491
1980 03 05 46.6838
1980 03 06 43.9612
1980 03 07 41.4613
1980 03 08 39.1659
1980 03 09 37.0583
1980 03 10 35.1255
1980 03 11 33.4155
1980 03 12 45.8367
1980 03 13 43.3348
1980 03 14 45.6297
1980 03 15 53.1331
1980 03 16 54.0861
1980 03 17 51.7457
1980 03 18 48.6221
1980 03 19 45.7537
1980 03 20 44.5901
1980 03 21 42.0516
1980 03 22 39.7204
1980 03 23 37.5795
1980 03 24 35.6133
1980 03 25 33.8077
1980 03 26 32.1493
1980 03 27 30.6261
1980 03 28 29.2271
1980 03 29 27.9420
1980 03 30 26.7616
1980 03 31 30.5181
1980 04 01 31.2087
1980 04 02 31.0977
1980 04 03 40.4784
1980 04 04 48.0980
1980 04 05 57.2191
1980 04 06 65.7887
1980 04 07 69.9820
1980 04 08 81.0827
1980 04 09 77.8332
1980 04 10 77.0488
1980 04 11 72.7333
1980 04 12 74.4163
1980 04 13 71.9919
1980 04 14 79.4500
1980 04 15 75.5757
1980 04 16 71.8504
1980 04 17 67.1873
1980 04 18 63.2083
1980 04 19 59.1724
1980 04 20 55.4659
1980 04 21 52.0618
1980 04 22 48.9354
1980 04 23 46.0640
1980 04 24 43.4268
1980 04 25 41.0045
1980 04 26 38.7796
1980 04 27 36.7360
1980 04 28 34.8588
1980 04 29 33.1344
1980 04 30 31.5503
1980 05 01 30.4151
1980 05 02 29.0851
1980 05 03 29.2332
1980 05 04 28.9290
1980 05 05 27.6866
1980 05 06 26.5447
1980 05 07 25.4953
1980 05 08 24.5309
1980 05 09 23.6444
1980 05 10 22.8294
1980 05 11 22.0801
1980 05 12 21.3911
1980 05 13 20.7575
1980 05 14 20.1746
1980 05 15 19.6382
1980 05 16 19.1447
1980 05 17 19.3359
1980 05 18 18.8655
1980 05 19 18.4320
1980 05 20 18.0328
1980 05 21 17.6649
1980 05 22 17.3258
1980 05 23 17.0251
1980 05 24 16.7357
1980 05 25 16.4686
1980 05 26 16.2219
1980 05 27 15.9940
1980 05 28 15.7832
1980 05 29 15.5881
1980 05 30 15.4075
1980 05 31 15.2400
1980 06 01 15.0846
1980 06 02 14.9503
1980 06 03 15.6021
1980 06 04 15.9148
1980 06 05 15.6989
1980 06 06 15.4984
1980 06 07 15.3125
1980 06 08 15.1400
1980 06 09 14.9799
1980 06 10 14.8309
1980 06 11 14.6923
1980 06 12 14.5631
1980 06 13 14.4425
1980 06 14 15.6143
1980 06 15 15.4060
1980 06 16 15.2113
1980 06 17 15.0305
1980 06 18 14.8625
1980 06 19 14.7061
1980 06 20 14.5603
1980 06 21 14.4244
1980 06 22 14.3701
1980 06 23 14.3373
1980 06 24 14.2630
1980 06 25 14.1430
1980 06 26 30.7569
1980 06 27 38.3609
1980 06 28 36.2789
1980 06 29 34.3643
1980 06 30 32.6043
1980 07 01 30.9862
1980 07 02 29.4983
1980 07 03 28.1300
1980 07 04 26.8715
1980 07 05 25.7137
1980 07 06 24.6485
1980 07 07 23.6683
1980 07 08 22.7660
1980 07 09 21.9353
1980 07 10 21.1704
1980 07 11 20.4658
1980 07 12 19.8166
1980 07 13 19.2182
1980 07 14 18.6664
1980 07 15 18.1575
1980 07 16 17.6878
1980 07 17 17.2542
1980 07 18 16.8537
1980 07 19 16.4836
1980 07 20 16.1413
1980 07 21 15.8245
1980 07 22 15.5312
1980 07 23 15.2713
1980 07 24 15.3243
1980 07 25 15.0650
1980 07 26 14.8240
1980 07 27 14.6002
1980 07 28 14.3920
1980 07 29 14.1983
1980 07 30 14.0177
1980 07 31 13.8493
1980 08 01 13.6919
1980 08 02 13.5447
1980 08 03 13.4067
1980 08 04 13.2772
1980 08 05 13.1554
1980 08 06 13.0407
1980 08 07 12.9326
1980 08 08 12.8303
1980 08 09 12.7335
1980 08 10 12.6416
1980 08 11 12.5543
1980 08 12 12.4760
1980 08 13 12.3962
1980 08 14 12.3199
1980 08 15 12.2467
1980 08 16 12.1765
1980 08 17 12.1088
1980 08 18 12.0436
1980 08 19 11.9805
1980 08 20 12.2230
1980 08 21 12.1398
1980 08 22 12.0596
1980 08 23 11.9828
1980 08 24 11.9090
1980 08 25 11.8381
1980 08 26 11.7696
1980 08 27 11.8155
1980 08 28 12.0801
1980 08 29 11.9920
1980 08 30 11.8983
1980 08 31 11.8090
1980 09 01 11.7236
1980 09 02 11.6419
1980 09 03 11.5635
1980 09 04 11.4882
1980 09 05 11.4777
1980 09 06 11.6320
1980 09 07 11.5430
1980 09 08 11.4563
1980 09 09 11.3734
1980 09 10 11.2938
1980 09 11 11.2174
1980 09 12 11.1438
1980 09 13 11.0728
1980 09 14 11.0042
1980 09 15 10.9378
1980 09 16 10.8734
1980 09 17 10.8148
1980 09 18 11.3567
1980 09 19 15.4939
1980 09 20 15.1662
1980 09 21 15.7430
1980 09 22 17.2239
