year month day simulated_streamflow_m3s
1980 01 01 98251.4688
1980 01 02 98156.8984
1980 01 03 98297.9922
1980 01 04 98361.1016
1980 01 05 98505.4375
1980 01 06 98631.8906
1980 01 07 98801.7578
1980 01 08 99053.0469
1980 01 09 99165.2500
1980 01 10 99240.3359
1980 01 11 99103.2969
1980 01 12 98851.2812
1980 01 13 98583.1719
1980 01 14 98323.0703
1980 01 15 98286.3359
1980 01 16 98274.0859
1980 01 17 98059.0703
1980 01 18 97988.9531
1980 01 19 98121.7656
1980 01 20 98248.6016
1980 01 21 98294.3359
1980 01 22 98498.2734
1980 01 23 99034.7891
1980 01 24 99093.3594
1980 01 25 99302.7656
1980 01 26 99447.5938
1980 01 27 99620.7812
1980 01 28 99748.4688
1980 01 29 99815.8359
1980 01 30 99894.8984
1980 01 31 100012.2812
1980 02 01 100091.3438
1980 02 02 100241.7500
1980 02 03 100594.8984
1980 02 04 100802.4844
1980 02 05 100754.4062
1980 02 06 100779.7812
1980 02 07 100676.0234
1980 02 08 100604.5469
1980 02 09 100595.7266
1980 02 10 100660.9688
1980 02 11 100718.9297
1980 02 12 101015.6797
1980 02 13 101116.8047
1980 02 14 101458.7109
1980 02 15 101286.5938
1980 02 16 101215.2109
1980 02 17 101193.5547
1980 02 18 100713.4062
1980 02 19 100207.2578
1980 02 20 99634.6953
1980 02 21 99009.1641
1980 02 22 98352.2031
1980 02 23 97774.4219
1980 02 24 97328.4219
1980 02 25 96600.2578
1980 02 26 96193.5078
1980 02 27 95739.1875
1980 02 28 95274.8125
1980 02 29 94806.3516
1980 03 01 94219.7344
1980 03 02 93538.1406
1980 03 03 92876.3438
1980 03 04 92606.1484
1980 03 05 92036.7578
1980 03 06 91526.7188
1980 03 07 91127.2422
1980 03 08 90463.9297
1980 03 09 89943.4219
1980 03 10 89283.8203
1980 03 11 88760.2109
1980 03 12 88387.2188
1980 03 13 88260.2031
1980 03 14 88262.0859
1980 03 15 88397.1406
1980 03 16 88651.0391
1980 03 17 89008.8516
1980 03 18 89673.4531
1980 03 19 90238.9375
1980 03 20 91308.8984
1980 03 21 92795.7031
1980 03 22 94238.1406
1980 03 23 95464.4375
1980 03 24 96534.4922
1980 03 25 97973.4453
1980 03 26 99299.1406
1980 03 27 100977.2656
1980 03 28 102718.9297
1980 03 29 104304.7344
1980 03 30 105907.0625
1980 03 31 107451.3984
1980 04 01 109062.7734
1980 04 02 110853.9688
1980 04 03 112326.2188
1980 04 04 114214.2109
1980 04 05 115080.0156
1980 04 06 116954.1719
1980 04 07 117765.4609
1980 04 08 118478.6016
1980 04 09 119274.7578
1980 04 10 119962.1953
1980 04 11 120530.3281
1980 04 12 121077.2109
1980 04 13 121775.1094
1980 04 14 122210.0078
1980 04 15 122676.4297
1980 04 16 123055.4766
1980 04 17 123438.2812
1980 04 18 123667.3125
1980 04 19 123974.2812
1980 04 20 124294.3438
1980 04 21 124678.6484
1980 04 22 125361.0234
1980 04 23 125897.0391
1980 04 24 126465.7891
1980 04 25 127162.3594
1980 04 26 128227.3984
1980 04 27 129358.9844
1980 04 28 130111.2031
1980 04 29 131409.6094
1980 04 30 132369.8750
1980 05 01 133377.8906
1980 05 02 134204.4531
1980 05 03 135055.4844
1980 05 04 135794.3281
1980 05 05 136620.5312
1980 05 06 137257.0938
1980 05 07 137946.2812
1980 05 08 138656.8906
1980 05 09 139338.7500
1980 05 10 139960.5469
1980 05 11 140601.1250
1980 05 12 141214.5156
1980 05 13 141755.5312
1980 05 14 142272.4219
1980 05 15 142808.7656
1980 05 16 143431.5781
1980 05 17 143908.9844
1980 05 18 144560.7188
1980 05 19 145152.3750
1980 05 20 145703.6562
1980 05 21 146204.2188
1980 05 22 146682.9375
1980 05 23 147148.0469
1980 05 24 147516.4375
1980 05 25 148037.3281
1980 05 26 148816.6406
1980 05 27 148956.5469
1980 05 28 149257.5000
1980 05 29 149629.2500
1980 05 30 149897.7344
1980 05 31 150052.9688
1980 06 01 150417.9688
1980 06 02 150563.0469
1980 06 03 150666.0781
1980 06 04 150867.9219
1980 06 05 151025.5312
1980 06 06 151101.0312
1980 06 07 151285.2031
1980 06 08 151374.7344
1980 06 09 151534.2969
1980 06 10 151772.5312
1980 06 11 151699.2656
1980 06 12 151677.5938
1980 06 13 151729.6562
1980 06 14 151719.8125
1980 06 15 151752.8125
1980 06 16 151970.2656
1980 06 17 152089.9219
1980 06 18 151925.7500
1980 06 19 151670.5156
1980 06 20 151709.7031
1980 06 21 151693.2656
1980 06 22 151558.5000
1980 06 23 151527.2500
1980 06 24 151574.0156
1980 06 25 151581.2344
1980 06 26 151500.0469
1980 06 27 151446.6875
1980 06 28 151331.7344
1980 06 29 151091.2188
1980 06 30 151115.2969
1980 07 01 150728.8125
1980 07 02 150402.2031
1980 07 03 150095.3906
1980 07 04 149683.4688
1980 07 05 149291.6406
1980 07 06 149013.4688
1980 07 07 148579.5156
1980 07 08 148105.7031
1980 07 09 147671.0938
1980 07 10 147139.8438
1980 07 11 146641.0781
1980 07 12 145995.6719
1980 07 13 145391.9531
1980 07 14 144848.1094
1980 07 15 144775.4062
1980 07 16 144003.6875
1980 07 17 143405.2656
1980 07 18 142833.1562
1980 07 19 142297.1250
1980 07 20 141714.0469
1980 07 21 141094.5312
1980 07 22 140475.2344
1980 07 23 139776.6719
1980 07 24 138993.4531
1980 07 25 138275.3281
1980 07 26 137508.5781
1980 07 27 136716.1250
1980 07 28 135877.4062
1980 07 29 135002.9844
1980 07 30 134119.3125
1980 07 31 133230.0625
1980 08 01 132233.0000
1980 08 02 131244.7344
1980 08 03 129964.9844
1980 08 04 128724.6797
1980 08 05 127479.2734
1980 08 06 126040.0391
1980 08 07 124731.9297
1980 08 08 123495.1562
1980 08 09 121897.7734
1980 08 10 120504.2734
1980 08 11 118689.6953
1980 08 12 117215.5703
1980 08 13 115653.6250
1980 08 14 114261.0547
1980 08 15 112770.4453
1980 08 16 111234.0469
1980 08 17 109856.5547
1980 08 18 108495.0781
1980 08 19 107183.7188
1980 08 20 105901.9531
1980 08 21 104597.0000
1980 08 22 103368.4922
1980 08 23 102148.4844
1980 08 24 100918.1016
1980 08 25 99586.1953
1980 08 26 98239.6719
1980 08 27 96914.6719
1980 08 28 95625.9062
1980 08 29 94408.4609
1980 08 30 93256.4297
1980 08 31 92271.2031
1980 09 01 91400.0156
1980 09 02 90558.3828
1980 09 03 89768.5234
1980 09 04 89054.8672
1980 09 05 88403.8047
1980 09 06 87853.8750
1980 09 07 87316.6172
1980 09 08 86723.2734
1980 09 09 86061.5781
1980 09 10 85323.9062
1980 09 11 84603.2109
1980 09 12 83952.7344
1980 09 13 83399.3672
1980 09 14 82853.2188
1980 09 15 82352.1016
1980 09 16 81934.1250
1980 09 17 81589.1094
