year month day potential_evapotransp_gleam
1980 01 01 0.739
1980 01 02 1.776
1980 01 03 4.329
1980 01 04 3.712
1980 01 05 4.694
1980 01 06 4.895
1980 01 07 4.446
1980 01 08 3.702
1980 01 09 3.705
1980 01 10 4.127
1980 01 11 3.856
1980 01 12 2.908
1980 01 13 0.980
1980 01 14 2.817
1980 01 15 3.266
1980 01 16 0.951
1980 01 17 1.427
1980 01 18 2.165
1980 01 19 4.748
1980 01 20 4.890
1980 01 21 4.143
1980 01 22 3.655
1980 01 23 5.108
1980 01 24 4.297
1980 01 25 3.720
1980 01 26 2.747
1980 01 27 2.668
1980 01 28 3.287
1980 01 29 3.114
1980 01 30 3.464
1980 01 31 5.067
1980 02 01 3.794
1980 02 02 1.691
1980 02 03 2.988
1980 02 04 4.388
1980 02 05 4.393
1980 02 06 4.737
1980 02 07 5.011
1980 02 08 4.442
1980 02 09 4.549
1980 02 10 4.862
1980 02 11 4.594
1980 02 12 4.775
1980 02 13 2.185
1980 02 14 2.465
1980 02 15 4.324
1980 02 16 2.968
1980 02 17 2.119
1980 02 18 3.021
1980 02 19 2.956
1980 02 20 3.251
1980 02 21 3.680
1980 02 22 3.791
1980 02 23 4.298
1980 02 24 4.472
1980 02 25 4.244
1980 02 26 4.189
1980 02 27 4.277
1980 02 28 4.294
1980 02 29 4.054
1980 03 01 4.530
1980 03 02 3.975
1980 03 03 4.199
1980 03 04 4.102
1980 03 05 4.256
1980 03 06 4.219
1980 03 07 3.977
1980 03 08 4.183
1980 03 09 4.187
1980 03 10 4.336
1980 03 11 4.184
1980 03 12 4.112
1980 03 13 3.429
1980 03 14 3.684
1980 03 15 2.661
1980 03 16 4.307
1980 03 17 3.578
1980 03 18 3.524
1980 03 19 3.867
1980 03 20 4.017
1980 03 21 3.891
1980 03 22 3.961
1980 03 23 3.847
1980 03 24 3.662
1980 03 25 3.765
1980 03 26 3.722
1980 03 27 3.882
1980 03 28 3.711
1980 03 29 3.655
1980 03 30 3.432
1980 03 31 2.032
1980 04 01 2.648
1980 04 02 2.374
1980 04 03 1.970
1980 04 04 0.925
1980 04 05 1.204
1980 04 06 1.780
1980 04 07 2.506
1980 04 08 2.822
1980 04 09 3.035
1980 04 10 2.663
1980 04 11 3.341
1980 04 12 3.236
1980 04 13 3.162
1980 04 14 2.757
1980 04 15 1.885
1980 04 16 1.163
1980 04 17 2.550
1980 04 18 2.527
1980 04 19 2.976
1980 04 20 2.814
1980 04 21 2.405
1980 04 22 2.405
1980 04 23 3.087
1980 04 24 2.389
1980 04 25 2.031
1980 04 26 2.149
1980 04 27 2.028
1980 04 28 2.371
1980 04 29 2.342
1980 04 30 2.555
1980 05 01 2.694
1980 05 02 2.453
1980 05 03 2.328
1980 05 04 1.725
1980 05 05 1.723
1980 05 06 1.900
1980 05 07 2.161
1980 05 08 2.314
1980 05 09 2.246
1980 05 10 2.141
1980 05 11 2.489
1980 05 12 2.166
1980 05 13 1.966
1980 05 14 1.990
1980 05 15 1.704
1980 05 16 2.265
1980 05 17 2.234
1980 05 18 1.847
1980 05 19 2.063
1980 05 20 2.132
1980 05 21 1.826
1980 05 22 2.147
1980 05 23 1.068
1980 05 24 1.756
1980 05 25 1.727
1980 05 26 1.681
1980 05 27 1.997
1980 05 28 1.812
1980 05 29 1.875
1980 05 30 1.879
1980 05 31 1.890
1980 06 01 1.735
1980 06 02 1.923
1980 06 03 1.898
1980 06 04 0.760
1980 06 05 0.565
1980 06 06 1.523
1980 06 07 1.717
1980 06 08 1.698
1980 06 09 1.353
1980 06 10 1.712
1980 06 11 1.770
1980 06 12 1.665
1980 06 13 1.778
1980 06 14 0.344
1980 06 15 1.183
1980 06 16 1.266
1980 06 17 1.534
1980 06 18 1.499
1980 06 19 1.519
1980 06 20 1.452
1980 06 21 1.337
1980 06 22 1.150
1980 06 23 1.271
1980 06 24 0.739
1980 06 25 1.645
1980 06 26 0.614
1980 06 27 1.321
1980 06 28 1.182
1980 06 29 1.397
1980 06 30 1.631
1980 07 01 1.759
1980 07 02 1.670
1980 07 03 1.426
1980 07 04 1.057
1980 07 05 1.067
1980 07 06 1.439
1980 07 07 1.513
1980 07 08 1.544
1980 07 09 1.633
1980 07 10 1.820
1980 07 11 1.789
1980 07 12 1.771
1980 07 13 1.868
1980 07 14 1.770
1980 07 15 0.597
1980 07 16 0.990
1980 07 17 1.786
1980 07 18 1.607
1980 07 19 1.272
1980 07 20 1.964
1980 07 21 2.035
1980 07 22 1.640
1980 07 23 1.400
1980 07 24 1.381
1980 07 25 2.192
1980 07 26 1.937
1980 07 27 2.125
1980 07 28 2.067
1980 07 29 2.094
1980 07 30 2.241
1980 07 31 0.242
1980 08 01 1.318
1980 08 02 1.792
1980 08 03 1.684
1980 08 04 2.010
1980 08 05 2.150
1980 08 06 2.241
1980 08 07 2.525
1980 08 08 2.367
1980 08 09 2.174
1980 08 10 2.017
1980 08 11 2.491
1980 08 12 1.570
1980 08 13 1.404
1980 08 14 1.982
1980 08 15 2.214
1980 08 16 2.832
1980 08 17 2.938
1980 08 18 2.764
1980 08 19 2.656
1980 08 20 2.904
1980 08 21 2.837
1980 08 22 2.820
1980 08 23 2.808
1980 08 24 1.622
1980 08 25 3.234
1980 08 26 2.367
1980 08 27 0.464
1980 08 28 1.878
1980 08 29 2.207
1980 08 30 2.342
1980 08 31 2.697
1980 09 01 3.021
1980 09 02 3.227
1980 09 03 3.297
