year month day potential_evapotransp_gleam
1980 01 01 2.627
1980 01 02 3.166
1980 01 03 1.976
1980 01 04 1.781
1980 01 05 1.426
1980 01 06 1.564
1980 01 07 2.344
1980 01 08 3.402
1980 01 09 3.162
1980 01 10 1.302
1980 01 11 2.534
1980 01 12 1.352
1980 01 13 1.283
1980 01 14 0.707
1980 01 15 2.642
1980 01 16 2.692
1980 01 17 3.159
1980 01 18 2.376
1980 01 19 3.260
1980 01 20 2.134
1980 01 21 3.740
1980 01 22 3.648
1980 01 23 2.647
1980 01 24 3.676
1980 01 25 3.512
1980 01 26 4.120
1980 01 27 2.693
1980 01 28 2.530
1980 01 29 2.349
1980 01 30 3.081
1980 01 31 2.321
1980 02 01 1.911
1980 02 02 2.788
1980 02 03 2.729
1980 02 04 2.275
1980 02 05 0.694
1980 02 06 2.487
1980 02 07 2.228
1980 02 08 2.569
1980 02 09 1.874
1980 02 10 1.175
1980 02 11 1.630
1980 02 12 2.469
1980 02 13 1.274
1980 02 14 1.432
1980 02 15 0.834
1980 02 16 2.264
1980 02 17 1.700
1980 02 18 2.918
1980 02 19 1.519
1980 02 20 3.009
1980 02 21 1.283
1980 02 22 1.447
1980 02 23 1.858
1980 02 24 3.200
1980 02 25 2.216
1980 02 26 3.310
1980 02 27 3.287
1980 02 28 2.283
1980 02 29 2.435
1980 03 01 2.391
1980 03 02 3.903
1980 03 03 3.768
1980 03 04 2.506
1980 03 05 1.571
1980 03 06 2.235
1980 03 07 2.141
1980 03 08 3.760
1980 03 09 3.427
1980 03 10 2.609
1980 03 11 3.382
1980 03 12 4.097
1980 03 13 3.752
1980 03 14 3.361
1980 03 15 2.893
1980 03 16 3.179
1980 03 17 3.630
1980 03 18 3.785
1980 03 19 3.760
1980 03 20 2.815
1980 03 21 3.151
1980 03 22 3.282
1980 03 23 4.215
1980 03 24 4.231
1980 03 25 4.414
1980 03 26 4.376
1980 03 27 4.385
1980 03 28 4.748
1980 03 29 3.578
1980 03 30 4.414
1980 03 31 4.340
1980 04 01 3.439
1980 04 02 3.797
1980 04 03 2.978
1980 04 04 2.181
1980 04 05 2.976
1980 04 06 3.474
1980 04 07 2.971
1980 04 08 2.034
1980 04 09 2.444
1980 04 10 3.769
1980 04 11 3.762
1980 04 12 3.200
1980 04 13 2.655
1980 04 14 3.310
1980 04 15 3.495
1980 04 16 3.912
1980 04 17 2.821
1980 04 18 3.862
1980 04 19 4.364
1980 04 20 4.198
1980 04 21 4.322
1980 04 22 3.672
1980 04 23 3.382
1980 04 24 4.162
1980 04 25 3.876
1980 04 26 4.019
1980 04 27 2.845
1980 04 28 4.327
1980 04 29 3.892
1980 04 30 3.706
1980 05 01 3.358
1980 05 02 3.205
1980 05 03 3.516
1980 05 04 2.788
1980 05 05 3.346
1980 05 06 3.284
1980 05 07 3.912
1980 05 08 3.817
1980 05 09 3.892
1980 05 10 3.595
1980 05 11 3.971
1980 05 12 3.927
1980 05 13 4.091
1980 05 14 2.976
1980 05 15 3.545
1980 05 16 3.454
1980 05 17 3.581
1980 05 18 3.532
1980 05 19 3.699
1980 05 20 3.684
1980 05 21 3.948
1980 05 22 3.723
1980 05 23 3.843
1980 05 24 3.803
1980 05 25 3.444
1980 05 26 3.334
1980 05 27 3.707
1980 05 28 3.578
1980 05 29 3.472
1980 05 30 3.565
1980 05 31 3.265
1980 06 01 3.353
1980 06 02 3.545
1980 06 03 3.504
1980 06 04 3.280
1980 06 05 2.789
1980 06 06 3.211
1980 06 07 3.268
1980 06 08 3.406
1980 06 09 3.241
1980 06 10 1.907
1980 06 11 2.585
1980 06 12 3.713
1980 06 13 3.244
1980 06 14 3.494
1980 06 15 3.212
1980 06 16 3.300
1980 06 17 3.603
1980 06 18 3.541
1980 06 19 3.500
1980 06 20 3.196
1980 06 21 3.586
1980 06 22 3.194
1980 06 23 2.750
1980 06 24 2.599
1980 06 25 3.261
1980 06 26 3.439
1980 06 27 3.327
1980 06 28 3.305
1980 06 29 3.272
1980 06 30 2.900
1980 07 01 2.685
1980 07 02 3.230
1980 07 03 2.832
1980 07 04 3.337
1980 07 05 3.215
1980 07 06 3.600
1980 07 07 3.435
1980 07 08 3.652
1980 07 09 3.442
1980 07 10 3.482
1980 07 11 3.519
1980 07 12 3.594
1980 07 13 3.124
1980 07 14 3.328
1980 07 15 3.738
1980 07 16 2.989
1980 07 17 3.592
1980 07 18 3.544
1980 07 19 3.641
1980 07 20 3.559
1980 07 21 3.363
1980 07 22 3.665
1980 07 23 3.546
1980 07 24 3.454
1980 07 25 3.560
1980 07 26 3.567
1980 07 27 3.692
1980 07 28 3.477
1980 07 29 3.572
1980 07 30 3.690
1980 07 31 3.646
1980 08 01 3.237
1980 08 02 3.782
1980 08 03 3.454
1980 08 04 2.935
1980 08 05 3.301
1980 08 06 3.989
1980 08 07 3.835
1980 08 08 3.872
1980 08 09 3.814
1980 08 10 3.810
1980 08 11 3.526
1980 08 12 3.579
1980 08 13 3.300
1980 08 14 3.845
1980 08 15 3.865
1980 08 16 3.492
1980 08 17 3.502
1980 08 18 3.121
1980 08 19 2.869
1980 08 20 3.065
1980 08 21 3.407
1980 08 22 3.917
1980 08 23 3.977
1980 08 24 4.125
1980 08 25 3.764
1980 08 26 4.060
1980 08 27 3.944
1980 08 28 3.686
1980 08 29 4.272
1980 08 30 4.032
1980 08 31 3.761
1980 09 01 3.814
1980 09 02 3.912
1980 09 03 3.282
1980 09 04 2.742
1980 09 05 3.313
1980 09 06 2.817
1980 09 07 4.382
1980 09 08 3.840
1980 09 09 4.188
1980 09 10 4.429
1980 09 11 4.197
1980 09 12 4.284
1980 09 13 4.510
1980 09 14 4.352
1980 09 15 4.428
1980 09 16 3.982
1980 09 17 3.841
1980 09 18 3.227
1980 09 19 3.141
1980 09 20 3.759
1980 09 21 4.007
1980 09 22 3.982
1980 09 23 4.747
1980 09 24 2.700
1980 09 25 2.805
1980 09 26 2.735
1980 09 27 3.110
1980 09 28 2.880
1980 09 29 4.088
1980 09 30 4.353
1980 10 01 3.665
1980 10 02 2.982
1980 10 03 4.094
1980 10 04 4.301
1980 10 05 4.303
1980 10 06 4.363
1980 10 07 4.393
1980 10 08 4.086
1980 10 09 4.315
1980 10 10 4.198
1980 10 11 4.248
1980 10 12 4.011
1980 10 13 3.722
1980 10 14 3.467
1980 10 15 2.731
1980 10 16 2.022
1980 10 17 3.566
1980 10 18 4.438
1980 10 19 4.638
1980 10 20 4.316
1980 10 21 4.648
1980 10 22 3.651
1980 10 23 3.593
1980 10 24 3.255
1980 10 25 3.250
1980 10 26 3.825
1980 10 27 3.928
1980 10 28 3.792
1980 10 29 3.914
1980 10 30 3.772
1980 10 31 3.468
1980 11 01 4.226
1980 11 02 4.082
1980 11 03 3.041
1980 11 04 3.001
1980 11 05 3.765
1980 11 06 3.225
1980 11 07 2.221
1980 11 08 3.395
1980 11 09 2.249
1980 11 10 3.707
1980 11 11 3.093
1980 11 12 3.967
1980 11 13 2.663
1980 11 14 2.969
1980 11 15 1.164
1980 11 16 2.705
1980 11 17 3.983
1980 11 18 2.393
1980 11 19 1.969
1980 11 20 3.413
1980 11 21 4.221
1980 11 22 4.332
1980 11 23 3.732
1980 11 24 2.875
1980 11 25 3.631
1980 11 26 4.100
1980 11 27 4.048
1980 11 28 3.837
1980 11 29 2.885
1980 11 30 3.570
1980 12 01 4.023
1980 12 02 4.289
1980 12 03 4.182
1980 12 04 3.629
1980 12 05 4.308
1980 12 06 4.256
1980 12 07 4.412
1980 12 08 4.067
1980 12 09 3.067
1980 12 10 3.312
1980 12 11 3.645
1980 12 12 3.654
1980 12 13 3.720
1980 12 14 3.697
1980 12 15 2.949
1980 12 16 3.410
1980 12 17 2.925
1980 12 18 2.667
1980 12 19 2.940
1980 12 20 1.974
1980 12 21 3.178
1980 12 22 2.387
1980 12 23 2.986
1980 12 24 2.880
1980 12 25 1.871
1980 12 26 2.285
1980 12 27 2.402
1980 12 28 2.730
1980 12 29 2.745
1980 12 30 2.689
1980 12 31 1.797
1981 01 01 2.880
1981 01 02 2.740
1981 01 03 2.832
1981 01 04 2.794
1981 01 05 2.375
1981 01 06 3.765
1981 01 07 3.672
1981 01 08 3.257
1981 01 09 3.555
1981 01 10 3.096
1981 01 11 3.245
1981 01 12 2.493
1981 01 13 2.536
1981 01 14 2.244
1981 01 15 3.642
1981 01 16 2.170
1981 01 17 2.339
1981 01 18 2.876
1981 01 19 3.778
1981 01 20 3.394
1981 01 21 3.803
1981 01 22 2.558
1981 01 23 2.882
1981 01 24 2.863
1981 01 25 2.683
1981 01 26 2.631
1981 01 27 3.897
1981 01 28 3.234
1981 01 29 2.984
1981 01 30 2.982
1981 01 31 1.800
1981 02 01 3.564
1981 02 02 3.806
1981 02 03 3.208
