year month day potential_evapotransp_gleam
1980 01 01 1.764
1980 01 02 2.060
1980 01 03 2.846
1980 01 04 3.956
1980 01 05 4.414
1980 01 06 4.537
1980 01 07 4.057
1980 01 08 2.964
1980 01 09 3.352
1980 01 10 3.219
1980 01 11 3.219
1980 01 12 2.233
1980 01 13 3.278
1980 01 14 3.626
1980 01 15 3.327
1980 01 16 3.748
1980 01 17 2.886
1980 01 18 2.611
1980 01 19 2.473
1980 01 20 4.879
1980 01 21 3.964
1980 01 22 4.401
1980 01 23 3.320
1980 01 24 4.489
1980 01 25 3.387
1980 01 26 4.744
1980 01 27 4.535
1980 01 28 3.860
1980 01 29 2.735
1980 01 30 2.672
1980 01 31 3.292
1980 02 01 3.339
1980 02 02 2.911
1980 02 03 3.769
1980 02 04 4.249
1980 02 05 4.297
1980 02 06 4.706
1980 02 07 3.765
1980 02 08 3.073
1980 02 09 3.676
1980 02 10 2.947
1980 02 11 3.304
1980 02 12 2.453
1980 02 13 0.884
1980 02 14 1.208
1980 02 15 3.131
1980 02 16 1.795
1980 02 17 1.348
1980 02 18 3.453
1980 02 19 4.193
1980 02 20 4.162
1980 02 21 3.758
1980 02 22 3.302
1980 02 23 3.082
1980 02 24 2.256
1980 02 25 2.774
1980 02 26 2.385
1980 02 27 1.600
1980 02 28 3.092
1980 02 29 3.533
1980 03 01 4.704
1980 03 02 4.550
1980 03 03 4.823
1980 03 04 4.286
1980 03 05 4.779
1980 03 06 4.183
1980 03 07 3.952
1980 03 08 4.166
1980 03 09 4.080
1980 03 10 4.164
1980 03 11 4.202
1980 03 12 4.230
1980 03 13 3.888
1980 03 14 3.787
1980 03 15 2.094
1980 03 16 3.450
1980 03 17 3.840
1980 03 18 3.836
1980 03 19 3.906
1980 03 20 4.004
1980 03 21 4.139
1980 03 22 4.208
1980 03 23 4.389
1980 03 24 4.198
1980 03 25 3.897
1980 03 26 3.608
1980 03 27 3.517
1980 03 28 3.357
1980 03 29 3.849
1980 03 30 3.319
1980 03 31 3.273
1980 04 01 3.173
1980 04 02 1.907
1980 04 03 2.739
1980 04 04 3.153
1980 04 05 3.490
1980 04 06 3.335
1980 04 07 3.567
1980 04 08 3.110
1980 04 09 3.013
1980 04 10 2.979
1980 04 11 3.315
1980 04 12 3.487
1980 04 13 3.387
1980 04 14 2.684
1980 04 15 2.068
1980 04 16 2.697
1980 04 17 3.007
1980 04 18 2.880
1980 04 19 3.319
1980 04 20 3.566
1980 04 21 3.248
1980 04 22 3.533
1980 04 23 3.385
1980 04 24 3.060
1980 04 25 2.245
1980 04 26 2.820
1980 04 27 2.414
1980 04 28 2.537
1980 04 29 2.708
1980 04 30 2.621
1980 05 01 2.351
1980 05 02 1.838
1980 05 03 0.609
1980 05 04 3.037
1980 05 05 2.765
1980 05 06 2.957
1980 05 07 2.885
1980 05 08 2.758
1980 05 09 2.864
1980 05 10 2.812
1980 05 11 2.874
1980 05 12 2.931
1980 05 13 2.673
1980 05 14 2.636
1980 05 15 2.604
1980 05 16 2.404
1980 05 17 2.102
1980 05 18 2.171
1980 05 19 2.624
1980 05 20 2.640
1980 05 21 2.396
1980 05 22 1.737
1980 05 23 1.510
1980 05 24 2.231
1980 05 25 2.328
1980 05 26 1.798
1980 05 27 2.331
1980 05 28 1.864
1980 05 29 2.086
1980 05 30 1.962
1980 05 31 2.029
1980 06 01 2.180
1980 06 02 1.991
1980 06 03 1.853
1980 06 04 1.074
1980 06 05 2.059
1980 06 06 2.164
1980 06 07 2.082
1980 06 08 2.116
1980 06 09 2.104
1980 06 10 1.928
1980 06 11 1.895
1980 06 12 1.904
1980 06 13 1.292
1980 06 14 1.293
1980 06 15 2.015
1980 06 16 2.007
1980 06 17 1.967
1980 06 18 1.750
1980 06 19 1.600
1980 06 20 1.700
1980 06 21 1.666
1980 06 22 1.774
1980 06 23 1.661
1980 06 24 2.016
1980 06 25 1.937
1980 06 26 1.367
1980 06 27 2.154
1980 06 28 2.065
1980 06 29 2.075
1980 06 30 1.950
1980 07 01 1.898
1980 07 02 1.740
1980 07 03 1.884
1980 07 04 1.885
1980 07 05 1.964
1980 07 06 2.038
1980 07 07 1.944
1980 07 08 1.965
1980 07 09 1.961
1980 07 10 1.974
1980 07 11 1.890
1980 07 12 1.903
1980 07 13 2.025
1980 07 14 1.919
1980 07 15 1.583
1980 07 16 2.240
1980 07 17 2.040
1980 07 18 2.172
1980 07 19 2.077
1980 07 20 2.081
1980 07 21 2.078
1980 07 22 1.860
1980 07 23 2.107
1980 07 24 2.017
1980 07 25 2.156
1980 07 26 2.185
1980 07 27 1.614
1980 07 28 2.337
1980 07 29 2.145
1980 07 30 2.195
1980 07 31 2.185
1980 08 01 2.105
1980 08 02 2.374
1980 08 03 2.145
1980 08 04 1.942
1980 08 05 1.735
1980 08 06 1.893
1980 08 07 2.318
1980 08 08 2.626
1980 08 09 2.276
1980 08 10 2.339
1980 08 11 2.106
1980 08 12 2.203
1980 08 13 2.224
1980 08 14 2.432
1980 08 15 2.183
1980 08 16 2.551
1980 08 17 2.332
1980 08 18 2.311
1980 08 19 2.633
1980 08 20 2.839
1980 08 21 2.866
1980 08 22 2.661
1980 08 23 2.770
1980 08 24 2.574
1980 08 25 2.594
1980 08 26 2.617
1980 08 27 2.844
1980 08 28 3.091
1980 08 29 3.297
1980 08 30 3.121
1980 08 31 3.034
1980 09 01 2.983
1980 09 02 2.952
1980 09 03 2.991
1980 09 04 2.634
1980 09 05 3.078
1980 09 06 2.970
1980 09 07 2.876
1980 09 08 3.410
1980 09 09 2.066
1980 09 10 3.011
1980 09 11 3.565
1980 09 12 3.261
1980 09 13 3.750
1980 09 14 3.856
1980 09 15 2.618
1980 09 16 2.741
1980 09 17 3.035
1980 09 18 3.666
1980 09 19 3.518
1980 09 20 4.187
1980 09 21 2.225
1980 09 22 2.230
1980 09 23 3.773
1980 09 24 3.790
1980 09 25 3.527
1980 09 26 3.926
1980 09 27 3.914
1980 09 28 1.890
1980 09 29 3.270
1980 09 30 4.061
1980 10 01 4.427
1980 10 02 4.314
1980 10 03 4.045
1980 10 04 3.952
1980 10 05 4.202
1980 10 06 3.553
1980 10 07 3.548
1980 10 08 3.303
1980 10 09 3.541
1980 10 10 3.939
1980 10 11 4.002
1980 10 12 2.124
1980 10 13 3.733
1980 10 14 3.689
1980 10 15 3.828
1980 10 16 4.023
1980 10 17 4.261
1980 10 18 4.248
1980 10 19 4.150
1980 10 20 3.981
1980 10 21 4.224
1980 10 22 3.764
1980 10 23 3.946
1980 10 24 4.612
1980 10 25 4.363
