year month day potential_evapotransp_gleam
1980 01 01 2.945
1980 01 02 2.003
1980 01 03 3.262
1980 01 04 2.789
1980 01 05 3.221
1980 01 06 3.367
1980 01 07 3.361
1980 01 08 3.851
1980 01 09 4.012
1980 01 10 4.209
1980 01 11 4.217
1980 01 12 4.276
1980 01 13 4.141
1980 01 14 3.881
1980 01 15 4.114
1980 01 16 4.015
1980 01 17 4.079
1980 01 18 3.660
1980 01 19 3.517
1980 01 20 3.511
1980 01 21 3.052
1980 01 22 2.703
1980 01 23 3.227
1980 01 24 3.653
1980 01 25 3.516
1980 01 26 2.844
1980 01 27 3.058
1980 01 28 3.860
1980 01 29 3.381
1980 01 30 3.755
1980 01 31 4.139
1980 02 01 3.980
1980 02 02 3.900
1980 02 03 3.102
1980 02 04 2.978
1980 02 05 4.215
1980 02 06 4.050
1980 02 07 3.839
1980 02 08 3.926
1980 02 09 4.019
1980 02 10 4.337
1980 02 11 4.088
1980 02 12 3.973
1980 02 13 3.811
1980 02 14 4.484
1980 02 15 4.247
1980 02 16 4.430
1980 02 17 3.712
1980 02 18 3.315
1980 02 19 3.725
1980 02 20 4.087
1980 02 21 4.298
1980 02 22 4.225
1980 02 23 3.960
1980 02 24 4.134
1980 02 25 4.432
1980 02 26 4.468
1980 02 27 4.312
1980 02 28 4.250
1980 02 29 4.170
1980 03 01 4.487
1980 03 02 4.402
1980 03 03 4.148
1980 03 04 3.474
1980 03 05 3.732
1980 03 06 4.305
1980 03 07 4.141
1980 03 08 2.995
1980 03 09 2.895
1980 03 10 3.218
1980 03 11 2.616
1980 03 12 3.079
1980 03 13 3.115
1980 03 14 3.859
1980 03 15 3.048
1980 03 16 2.681
1980 03 17 3.555
1980 03 18 3.489
1980 03 19 3.116
1980 03 20 3.079
1980 03 21 3.461
1980 03 22 2.313
1980 03 23 2.967
1980 03 24 2.750
1980 03 25 2.304
1980 03 26 3.131
1980 03 27 2.921
1980 03 28 2.938
1980 03 29 2.801
1980 03 30 1.210
1980 03 31 2.411
1980 04 01 2.637
1980 04 02 2.679
1980 04 03 4.113
1980 04 04 4.344
1980 04 05 4.157
1980 04 06 3.501
1980 04 07 3.123
1980 04 08 4.179
1980 04 09 4.418
1980 04 10 3.863
1980 04 11 3.767
1980 04 12 4.054
1980 04 13 3.590
1980 04 14 3.036
1980 04 15 3.228
1980 04 16 2.785
1980 04 17 2.331
1980 04 18 2.632
1980 04 19 2.199
1980 04 20 1.414
1980 04 21 2.858
1980 04 22 2.032
1980 04 23 2.338
1980 04 24 2.721
1980 04 25 1.923
1980 04 26 2.781
1980 04 27 3.390
1980 04 28 2.549
1980 04 29 2.318
1980 04 30 3.156
1980 05 01 3.341
1980 05 02 2.473
1980 05 03 2.328
1980 05 04 1.691
1980 05 05 2.074
1980 05 06 2.303
1980 05 07 1.850
1980 05 08 2.789
1980 05 09 2.563
1980 05 10 3.091
1980 05 11 2.391
1980 05 12 2.270
1980 05 13 2.488
1980 05 14 2.248
1980 05 15 2.417
1980 05 16 2.712
1980 05 17 2.299
1980 05 18 2.755
1980 05 19 2.779
1980 05 20 2.888
1980 05 21 2.076
1980 05 22 2.219
1980 05 23 1.175
1980 05 24 2.794
1980 05 25 2.388
1980 05 26 1.873
1980 05 27 2.400
1980 05 28 3.208
1980 05 29 3.035
1980 05 30 3.027
1980 05 31 2.803
1980 06 01 2.126
1980 06 02 2.031
1980 06 03 2.930
1980 06 04 1.312
1980 06 05 1.956
1980 06 06 2.520
1980 06 07 2.504
1980 06 08 2.204
1980 06 09 2.390
1980 06 10 1.690
1980 06 11 1.545
1980 06 12 1.689
1980 06 13 2.985
1980 06 14 3.126
1980 06 15 2.507
1980 06 16 2.407
1980 06 17 2.273
1980 06 18 2.783
1980 06 19 3.080
1980 06 20 1.871
1980 06 21 1.007
1980 06 22 1.649
1980 06 23 2.929
1980 06 24 3.211
1980 06 25 2.415
1980 06 26 2.223
1980 06 27 2.181
1980 06 28 2.354
1980 06 29 1.950
1980 06 30 2.921
1980 07 01 2.534
1980 07 02 2.570
1980 07 03 2.379
1980 07 04 1.539
1980 07 05 0.882
1980 07 06 1.473
1980 07 07 2.498
1980 07 08 3.583
1980 07 09 2.599
1980 07 10 1.962
1980 07 11 2.029
1980 07 12 2.811
1980 07 13 2.873
1980 07 14 2.869
1980 07 15 2.760
1980 07 16 2.651
1980 07 17 2.411
1980 07 18 2.724
1980 07 19 3.035
1980 07 20 3.150
1980 07 21 2.573
1980 07 22 2.433
1980 07 23 2.960
1980 07 24 3.497
1980 07 25 3.241
1980 07 26 3.316
1980 07 27 2.823
1980 07 28 2.252
1980 07 29 3.167
1980 07 30 2.973
1980 07 31 2.302
1980 08 01 1.825
1980 08 02 2.908
1980 08 03 3.538
1980 08 04 3.323
1980 08 05 3.728
1980 08 06 2.517
1980 08 07 3.314
1980 08 08 2.732
1980 08 09 2.858
1980 08 10 3.119
1980 08 11 2.429
1980 08 12 3.212
1980 08 13 3.580
1980 08 14 3.148
1980 08 15 2.508
1980 08 16 3.570
1980 08 17 3.254
1980 08 18 2.512
1980 08 19 2.976
1980 08 20 3.084
1980 08 21 3.552
1980 08 22 3.046
1980 08 23 3.279
1980 08 24 3.420
1980 08 25 3.633
1980 08 26 3.378
1980 08 27 2.567
1980 08 28 2.132
1980 08 29 2.592
1980 08 30 3.615
1980 08 31 3.663
1980 09 01 1.983
1980 09 02 2.962
1980 09 03 3.484
1980 09 04 3.187
1980 09 05 2.564
1980 09 06 3.117
1980 09 07 3.230
1980 09 08 3.896
1980 09 09 3.808
1980 09 10 3.559
1980 09 11 3.179
1980 09 12 3.124
1980 09 13 3.791
1980 09 14 3.447
1980 09 15 3.490
1980 09 16 2.869
1980 09 17 2.113
1980 09 18 3.612
1980 09 19 3.483
1980 09 20 4.210
1980 09 21 3.122
1980 09 22 2.575
1980 09 23 2.542
1980 09 24 3.600
1980 09 25 3.830
1980 09 26 3.836
1980 09 27 4.024
1980 09 28 3.835
1980 09 29 3.447
1980 09 30 3.503
1980 10 01 4.031
1980 10 02 3.245
1980 10 03 3.668
1980 10 04 2.698
1980 10 05 2.733
1980 10 06 2.102
1980 10 07 2.342
1980 10 08 2.933
1980 10 09 2.906
1980 10 10 3.017
1980 10 11 3.537
1980 10 12 3.729
1980 10 13 3.379
1980 10 14 3.407
1980 10 15 3.040
1980 10 16 3.755
1980 10 17 2.619
1980 10 18 2.210
1980 10 19 2.581
1980 10 20 3.769
1980 10 21 3.363
1980 10 22 2.551
1980 10 23 2.978
1980 10 24 3.360
1980 10 25 2.038
1980 10 26 3.334
1980 10 27 3.165
1980 10 28 2.932
1980 10 29 3.337
1980 10 30 3.332
1980 10 31 3.222
1980 11 01 2.288
1980 11 02 3.081
1980 11 03 3.086
1980 11 04 2.865
1980 11 05 3.027
1980 11 06 4.043
1980 11 07 3.635
1980 11 08 3.786
1980 11 09 4.125
1980 11 10 3.105
1980 11 11 2.865
1980 11 12 2.005
1980 11 13 2.054
1980 11 14 2.997
1980 11 15 3.038
1980 11 16 3.399
1980 11 17 3.393
1980 11 18 3.303
1980 11 19 3.422
1980 11 20 3.018
1980 11 21 3.100
1980 11 22 3.219
1980 11 23 2.679
1980 11 24 3.574
1980 11 25 2.834
1980 11 26 3.443
1980 11 27 3.012
1980 11 28 2.599
1980 11 29 3.270
1980 11 30 3.108
1980 12 01 3.359
1980 12 02 3.915
1980 12 03 4.142
1980 12 04 3.892
