year month day potential_evapotransp_gleam
1980 01 01 2.915
1980 01 02 2.446
1980 01 03 2.799
1980 01 04 2.888
1980 01 05 2.676
1980 01 06 3.701
1980 01 07 4.171
1980 01 08 4.047
1980 01 09 3.714
1980 01 10 3.717
1980 01 11 2.552
1980 01 12 2.468
1980 01 13 1.404
1980 01 14 1.698
1980 01 15 1.755
1980 01 16 2.104
1980 01 17 3.690
1980 01 18 4.114
1980 01 19 4.502
1980 01 20 4.782
1980 01 21 4.644
1980 01 22 4.607
1980 01 23 4.612
1980 01 24 4.391
1980 01 25 4.106
1980 01 26 3.786
1980 01 27 3.703
1980 01 28 2.879
1980 01 29 3.111
1980 01 30 2.761
1980 01 31 2.461
1980 02 01 2.305
1980 02 02 2.584
1980 02 03 2.757
1980 02 04 2.816
1980 02 05 2.475
1980 02 06 3.330
1980 02 07 3.018
1980 02 08 2.679
1980 02 09 2.998
1980 02 10 3.802
1980 02 11 4.437
1980 02 12 3.916
1980 02 13 3.117
1980 02 14 2.449
1980 02 15 1.704
1980 02 16 1.572
1980 02 17 1.874
1980 02 18 2.025
1980 02 19 2.572
1980 02 20 3.662
1980 02 21 3.536
1980 02 22 3.623
1980 02 23 4.218
1980 02 24 4.318
1980 02 25 4.162
1980 02 26 3.881
1980 02 27 3.731
1980 02 28 3.870
1980 02 29 4.265
1980 03 01 4.238
1980 03 02 3.728
1980 03 03 3.954
1980 03 04 4.070
1980 03 05 3.924
1980 03 06 3.902
1980 03 07 4.060
1980 03 08 3.951
1980 03 09 4.128
1980 03 10 4.335
1980 03 11 4.166
1980 03 12 4.022
1980 03 13 3.952
1980 03 14 3.981
1980 03 15 3.871
1980 03 16 4.207
1980 03 17 3.589
1980 03 18 4.145
1980 03 19 3.855
1980 03 20 3.745
1980 03 21 4.194
1980 03 22 3.985
1980 03 23 4.003
1980 03 24 3.935
1980 03 25 4.017
1980 03 26 3.837
1980 03 27 4.002
1980 03 28 3.847
1980 03 29 3.842
1980 03 30 3.688
1980 03 31 3.876
1980 04 01 3.701
1980 04 02 3.489
1980 04 03 3.172
1980 04 04 3.554
1980 04 05 3.471
1980 04 06 3.436
