year month day potential_evapotransp_gleam
1980 01 01 3.588
1980 01 02 3.155
1980 01 03 2.517
1980 01 04 3.853
1980 01 05 2.454
1980 01 06 3.466
1980 01 07 3.879
1980 01 08 3.641
1980 01 09 4.493
1980 01 10 4.094
1980 01 11 4.009
1980 01 12 4.032
1980 01 13 4.175
1980 01 14 3.659
1980 01 15 3.913
1980 01 16 3.918
1980 01 17 4.548
1980 01 18 2.910
1980 01 19 4.143
1980 01 20 4.106
1980 01 21 3.800
1980 01 22 3.642
1980 01 23 3.549
1980 01 24 4.162
1980 01 25 4.146
1980 01 26 4.521
1980 01 27 4.174
1980 01 28 3.758
1980 01 29 3.781
1980 01 30 3.018
1980 01 31 3.502
1980 02 01 3.302
1980 02 02 4.209
1980 02 03 3.817
1980 02 04 3.333
1980 02 05 1.016
1980 02 06 2.511
1980 02 07 1.099
1980 02 08 1.560
1980 02 09 2.659
1980 02 10 3.771
1980 02 11 4.021
1980 02 12 4.072
1980 02 13 4.028
1980 02 14 3.689
1980 02 15 3.139
1980 02 16 1.871
1980 02 17 3.083
1980 02 18 3.478
1980 02 19 3.113
1980 02 20 3.565
1980 02 21 4.476
1980 02 22 3.502
1980 02 23 3.846
1980 02 24 3.978
1980 02 25 3.344
1980 02 26 2.988
1980 02 27 4.441
1980 02 28 3.000
1980 02 29 4.189
1980 03 01 3.749
1980 03 02 3.614
1980 03 03 3.740
1980 03 04 3.406
1980 03 05 3.843
1980 03 06 3.138
1980 03 07 3.568
1980 03 08 3.900
1980 03 09 3.756
1980 03 10 3.749
1980 03 11 4.300
1980 03 12 3.487
1980 03 13 3.614
1980 03 14 2.860
1980 03 15 4.640
1980 03 16 3.471
1980 03 17 4.232
1980 03 18 3.490
1980 03 19 3.456
1980 03 20 3.456
1980 03 21 4.037
1980 03 22 2.560
1980 03 23 3.550
1980 03 24 4.022
1980 03 25 3.807
1980 03 26 3.188
1980 03 27 3.388
1980 03 28 2.933
1980 03 29 3.471
1980 03 30 3.960
1980 03 31 3.975
1980 04 01 4.039
