year month day potential_evapotransp_gleam
1980 01 01 2.001
1980 01 02 3.251
1980 01 03 3.875
1980 01 04 3.652
1980 01 05 4.464
1980 01 06 3.969
1980 01 07 3.820
1980 01 08 2.805
1980 01 09 0.967
1980 01 10 1.367
1980 01 11 2.176
1980 01 12 1.962
1980 01 13 1.862
1980 01 14 2.037
1980 01 15 2.136
1980 01 16 0.878
1980 01 17 1.572
1980 01 18 2.655
1980 01 19 4.094
1980 01 20 3.957
1980 01 21 4.180
1980 01 22 2.989
1980 01 23 3.982
1980 01 24 3.819
1980 01 25 3.250
1980 01 26 3.001
1980 01 27 3.479
1980 01 28 3.933
1980 01 29 2.905
1980 01 30 3.986
1980 01 31 3.136
1980 02 01 3.443
1980 02 02 3.154
1980 02 03 3.985
1980 02 04 4.503
1980 02 05 4.406
1980 02 06 4.277
1980 02 07 4.829
1980 02 08 3.353
1980 02 09 4.882
1980 02 10 3.362
1980 02 11 4.487
1980 02 12 2.858
1980 02 13 1.865
1980 02 14 0.867
1980 02 15 3.526
1980 02 16 1.064
1980 02 17 3.139
1980 02 18 0.947
1980 02 19 3.570
1980 02 20 3.539
1980 02 21 3.940
1980 02 22 2.155
1980 02 23 4.373
1980 02 24 4.135
1980 02 25 4.032
1980 02 26 3.072
1980 02 27 2.404
1980 02 28 2.117
1980 02 29 4.295
1980 03 01 4.377
1980 03 02 3.763
1980 03 03 4.024
1980 03 04 3.876
1980 03 05 3.999
1980 03 06 3.959
1980 03 07 4.087
1980 03 08 4.248
1980 03 09 4.553
1980 03 10 4.327
1980 03 11 3.988
1980 03 12 3.402
1980 03 13 3.199
1980 03 14 3.745
1980 03 15 2.558
1980 03 16 3.096
1980 03 17 3.480
1980 03 18 3.527
1980 03 19 3.887
1980 03 20 3.763
1980 03 21 3.766
1980 03 22 4.094
1980 03 23 3.654
1980 03 24 3.909
1980 03 25 4.054
1980 03 26 3.430
1980 03 27 3.139
1980 03 28 3.682
1980 03 29 3.264
1980 03 30 3.325
1980 03 31 2.960
1980 04 01 2.603
1980 04 02 2.099
1980 04 03 1.154
1980 04 04 1.835
1980 04 05 2.699
1980 04 06 3.032
1980 04 07 2.609
1980 04 08 2.345
1980 04 09 2.379
1980 04 10 2.906
1980 04 11 2.894
1980 04 12 2.500
1980 04 13 2.901
1980 04 14 2.720
1980 04 15 1.621
1980 04 16 2.249
1980 04 17 1.884
1980 04 18 1.835
1980 04 19 1.813
1980 04 20 3.037
1980 04 21 2.265
1980 04 22 2.080
1980 04 23 2.122
1980 04 24 2.662
1980 04 25 1.993
1980 04 26 2.203
1980 04 27 2.117
1980 04 28 2.125
1980 04 29 2.517
1980 04 30 2.236
1980 05 01 2.251
1980 05 02 1.896
1980 05 03 1.140
1980 05 04 1.832
1980 05 05 2.562
1980 05 06 2.542
1980 05 07 2.491
1980 05 08 2.253
1980 05 09 2.443
1980 05 10 2.514
1980 05 11 2.360
1980 05 12 2.483
1980 05 13 1.828
1980 05 14 1.531
1980 05 15 1.686
1980 05 16 2.339
1980 05 17 2.185
1980 05 18 1.928
1980 05 19 2.425
1980 05 20 2.344
1980 05 21 2.374
1980 05 22 1.943
1980 05 23 2.036
1980 05 24 1.993
1980 05 25 2.196
1980 05 26 1.340
1980 05 27 1.523
1980 05 28 1.677
1980 05 29 1.521
1980 05 30 2.123
1980 05 31 1.690
1980 06 01 1.647
1980 06 02 1.743
1980 06 03 1.707
1980 06 04 1.272
1980 06 05 0.568
1980 06 06 1.498
1980 06 07 1.419
1980 06 08 1.106
1980 06 09 1.350
1980 06 10 1.769
1980 06 11 1.501
1980 06 12 1.439
1980 06 13 1.984
1980 06 14 0.969
1980 06 15 1.171
1980 06 16 0.654
1980 06 17 1.468
1980 06 18 1.259
1980 06 19 1.670
1980 06 20 1.309
1980 06 21 1.486
1980 06 22 1.582
1980 06 23 1.374
1980 06 24 1.937
1980 06 25 1.893
1980 06 26 0.231
1980 06 27 0.919
1980 06 28 0.543
1980 06 29 1.108
1980 06 30 1.646
1980 07 01 1.991
1980 07 02 1.725
1980 07 03 1.573
1980 07 04 1.666
1980 07 05 1.407
1980 07 06 1.160
1980 07 07 1.267
1980 07 08 1.771
1980 07 09 1.770
1980 07 10 1.838
1980 07 11 1.839
1980 07 12 1.905
1980 07 13 2.064
1980 07 14 1.914
1980 07 15 1.544
1980 07 16 1.211
1980 07 17 2.044
1980 07 18 1.986
1980 07 19 2.024
1980 07 20 2.067
1980 07 21 2.142
1980 07 22 2.048
1980 07 23 1.962
1980 07 24 1.429
1980 07 25 1.417
1980 07 26 2.145
1980 07 27 1.984
1980 07 28 2.288
1980 07 29 2.128
1980 07 30 2.209
1980 07 31 0.840
1980 08 01 1.153
1980 08 02 1.809
1980 08 03 2.203
1980 08 04 1.563
1980 08 05 1.635
1980 08 06 2.175
1980 08 07 2.209
1980 08 08 2.624
1980 08 09 2.527
1980 08 10 1.665
1980 08 11 2.215
1980 08 12 2.256
1980 08 13 1.293
1980 08 14 2.481
1980 08 15 2.661
1980 08 16 1.870
1980 08 17 2.425
1980 08 18 2.744
1980 08 19 2.927
1980 08 20 2.925
1980 08 21 2.888
1980 08 22 2.930
1980 08 23 2.836
1980 08 24 2.879
1980 08 25 3.291
1980 08 26 2.914
1980 08 27 1.875
1980 08 28 1.331
1980 08 29 2.313
1980 08 30 2.617
1980 08 31 2.938
1980 09 01 3.025
1980 09 02 3.087
1980 09 03 3.113
1980 09 04 2.669
1980 09 05 2.431
1980 09 06 1.679
1980 09 07 2.870
1980 09 08 2.741
1980 09 09 3.308
1980 09 10 3.091
1980 09 11 3.193
1980 09 12 1.985
1980 09 13 2.092
1980 09 14 2.993
1980 09 15 3.335
1980 09 16 2.641
1980 09 17 2.826
1980 09 18 1.610
1980 09 19 3.435
1980 09 20 3.612
1980 09 21 1.854
1980 09 22 2.763
1980 09 23 2.514
1980 09 24 1.274
1980 09 25 1.824
1980 09 26 1.707
1980 09 27 2.446
1980 09 28 1.666
1980 09 29 3.285
1980 09 30 3.793
1980 10 01 2.901
1980 10 02 2.613
1980 10 03 3.893
1980 10 04 3.884
1980 10 05 3.565
1980 10 06 3.961
1980 10 07 1.881
1980 10 08 3.028
1980 10 09 4.004
1980 10 10 3.624
1980 10 11 2.478
1980 10 12 1.504
1980 10 13 2.965
1980 10 14 2.929
1980 10 15 2.707
1980 10 16 3.111
1980 10 17 2.686
1980 10 18 3.953
1980 10 19 4.086
1980 10 20 4.238
1980 10 21 4.660
1980 10 22 4.825
1980 10 23 4.689
1980 10 24 4.234
1980 10 25 3.407
1980 10 26 5.073
1980 10 27 4.911
1980 10 28 4.999
1980 10 29 4.990
1980 10 30 3.902
1980 10 31 4.334
1980 11 01 1.384
1980 11 02 1.325
1980 11 03 2.780
1980 11 04 3.781
1980 11 05 3.920
1980 11 06 3.246
1980 11 07 3.453
1980 11 08 2.820
1980 11 09 2.608
1980 11 10 1.124
1980 11 11 2.155
1980 11 12 0.631
1980 11 13 1.401
1980 11 14 2.374
1980 11 15 3.437
1980 11 16 4.383
1980 11 17 3.711
1980 11 18 3.269
1980 11 19 3.730
1980 11 20 2.310
1980 11 21 4.090
1980 11 22 4.107
1980 11 23 2.642
1980 11 24 1.915
1980 11 25 3.719
1980 11 26 3.273
1980 11 27 3.423
