year month day potential_evapotransp_gleam
1980 01 01 2.575
1980 01 02 3.099
1980 01 03 1.798
1980 01 04 1.660
1980 01 05 1.436
1980 01 06 1.755
1980 01 07 2.257
1980 01 08 3.439
1980 01 09 3.391
1980 01 10 1.215
1980 01 11 2.381
1980 01 12 1.347
1980 01 13 1.101
1980 01 14 0.657
1980 01 15 2.493
1980 01 16 2.915
1980 01 17 3.122
1980 01 18 2.396
1980 01 19 3.240
1980 01 20 2.082
1980 01 21 3.715
1980 01 22 3.891
1980 01 23 2.309
1980 01 24 3.638
1980 01 25 3.147
1980 01 26 4.069
1980 01 27 2.545
1980 01 28 2.306
1980 01 29 2.268
1980 01 30 2.988
1980 01 31 2.493
1980 02 01 1.976
1980 02 02 2.633
1980 02 03 3.031
1980 02 04 2.279
1980 02 05 0.466
1980 02 06 2.160
1980 02 07 2.219
1980 02 08 2.670
1980 02 09 1.623
1980 02 10 1.382
1980 02 11 1.909
1980 02 12 2.716
1980 02 13 1.332
1980 02 14 1.345
1980 02 15 0.977
1980 02 16 2.756
1980 02 17 1.601
1980 02 18 2.720
1980 02 19 1.617
1980 02 20 3.347
1980 02 21 1.263
1980 02 22 1.438
1980 02 23 1.684
1980 02 24 3.429
1980 02 25 2.347
1980 02 26 3.446
1980 02 27 3.123
1980 02 28 2.446
1980 02 29 2.452
1980 03 01 2.627
1980 03 02 4.153
1980 03 03 3.868
1980 03 04 2.526
1980 03 05 1.477
1980 03 06 2.447
1980 03 07 2.331
1980 03 08 3.732
1980 03 09 3.612
1980 03 10 2.426
1980 03 11 3.261
1980 03 12 4.193
1980 03 13 3.776
1980 03 14 3.616
1980 03 15 2.966
1980 03 16 3.107
1980 03 17 3.650
1980 03 18 3.770
1980 03 19 3.900
1980 03 20 3.129
1980 03 21 3.150
1980 03 22 3.343
1980 03 23 4.265
1980 03 24 4.488
1980 03 25 4.556
1980 03 26 4.610
1980 03 27 4.515
1980 03 28 4.879
1980 03 29 3.513
1980 03 30 4.476
1980 03 31 4.401
1980 04 01 3.503
1980 04 02 3.707
1980 04 03 2.797
1980 04 04 1.877
1980 04 05 3.092
1980 04 06 3.451
1980 04 07 2.759
1980 04 08 2.290
1980 04 09 2.384
1980 04 10 3.710
1980 04 11 3.697
1980 04 12 3.339
1980 04 13 2.727
1980 04 14 3.326
1980 04 15 3.590
1980 04 16 3.889
1980 04 17 2.823
1980 04 18 3.803
1980 04 19 4.376
1980 04 20 4.189
1980 04 21 4.341
1980 04 22 3.676
1980 04 23 3.454
1980 04 24 4.307
1980 04 25 3.959
1980 04 26 4.078
1980 04 27 2.447
1980 04 28 4.358
1980 04 29 3.962
1980 04 30 3.877
1980 05 01 3.391
1980 05 02 3.232
1980 05 03 3.478
1980 05 04 2.735
1980 05 05 3.263
1980 05 06 3.452
1980 05 07 3.938
1980 05 08 3.885
1980 05 09 3.839
1980 05 10 3.770
1980 05 11 4.046
1980 05 12 4.040
1980 05 13 4.039
1980 05 14 3.009
1980 05 15 3.565
1980 05 16 3.707
1980 05 17 3.544
1980 05 18 3.485
1980 05 19 3.678
1980 05 20 3.634
1980 05 21 3.964
1980 05 22 3.694
1980 05 23 3.790
1980 05 24 3.798
1980 05 25 3.431
1980 05 26 3.270
1980 05 27 3.794
1980 05 28 3.491
1980 05 29 3.373
1980 05 30 3.526
1980 05 31 3.268
1980 06 01 3.368
1980 06 02 3.514
1980 06 03 3.438
1980 06 04 3.313
1980 06 05 2.950
1980 06 06 3.268
1980 06 07 3.340
1980 06 08 3.426
1980 06 09 3.289
1980 06 10 1.910
1980 06 11 2.337
1980 06 12 3.662
