year month day potential_evapotransp_gleam
1980 01 01 5.007
1980 01 02 5.067
1980 01 03 4.890
1980 01 04 4.748
1980 01 05 2.967
1980 01 06 2.220
1980 01 07 2.576
1980 01 08 2.129
1980 01 09 3.087
1980 01 10 5.140
1980 01 11 5.095
1980 01 12 5.237
1980 01 13 5.072
1980 01 14 5.519
1980 01 15 5.159
1980 01 16 4.694
1980 01 17 4.765
1980 01 18 4.898
1980 01 19 5.170
1980 01 20 2.583
1980 01 21 5.404
1980 01 22 5.051
1980 01 23 4.178
1980 01 24 2.982
1980 01 25 1.577
1980 01 26 4.431
1980 01 27 1.706
1980 01 28 1.999
1980 01 29 3.280
1980 01 30 0.703
1980 01 31 2.009
1980 02 01 4.349
1980 02 02 4.246
1980 02 03 5.011
1980 02 04 5.195
1980 02 05 4.515
1980 02 06 2.604
1980 02 07 3.757
1980 02 08 5.068
1980 02 09 4.391
1980 02 10 2.811
1980 02 11 2.525
1980 02 12 4.500
1980 02 13 3.003
1980 02 14 4.498
1980 02 15 5.058
1980 02 16 4.582
1980 02 17 4.209
1980 02 18 4.197
1980 02 19 4.436
1980 02 20 4.029
1980 02 21 3.812
1980 02 22 4.014
1980 02 23 3.654
1980 02 24 3.407
1980 02 25 2.595
1980 02 26 2.286
1980 02 27 1.781
1980 02 28 3.319
1980 02 29 3.752
1980 03 01 3.203
1980 03 02 4.044
1980 03 03 4.219
1980 03 04 4.510
1980 03 05 4.575
1980 03 06 4.106
1980 03 07 4.002
1980 03 08 4.343
1980 03 09 4.465
1980 03 10 4.424
1980 03 11 4.475
1980 03 12 4.056
1980 03 13 0.872
1980 03 14 3.804
1980 03 15 3.006
1980 03 16 3.470
1980 03 17 3.378
1980 03 18 4.216
1980 03 19 4.332
1980 03 20 4.230
1980 03 21 4.076
1980 03 22 4.160
1980 03 23 3.880
1980 03 24 4.065
1980 03 25 4.303
1980 03 26 3.559
1980 03 27 3.577
1980 03 28 2.506
1980 03 29 2.866
1980 03 30 3.334
1980 03 31 3.239
1980 04 01 1.993
1980 04 02 1.930
1980 04 03 0.375
1980 04 04 1.122
1980 04 05 1.438
1980 04 06 3.021
1980 04 07 3.067
1980 04 08 1.781
1980 04 09 2.818
1980 04 10 3.249
1980 04 11 3.484
1980 04 12 2.667
1980 04 13 0.528
1980 04 14 0.364
1980 04 15 3.168
1980 04 16 2.425
1980 04 17 2.622
1980 04 18 3.227
1980 04 19 3.267
1980 04 20 3.210
1980 04 21 3.081
1980 04 22 3.037
1980 04 23 2.782
1980 04 24 2.759
1980 04 25 2.675
1980 04 26 2.718
1980 04 27 2.713
1980 04 28 2.563
1980 04 29 2.510
1980 04 30 1.814
1980 05 01 0.512
1980 05 02 1.648
1980 05 03 1.993
1980 05 04 1.828
1980 05 05 1.971
1980 05 06 2.060
1980 05 07 1.939
1980 05 08 1.348
1980 05 09 2.389
1980 05 10 2.143
1980 05 11 2.527
1980 05 12 2.660
1980 05 13 2.444
1980 05 14 2.310
1980 05 15 2.218
1980 05 16 1.737
1980 05 17 1.153
1980 05 18 0.537
1980 05 19 1.508
1980 05 20 1.330
1980 05 21 0.802
1980 05 22 1.582
1980 05 23 1.746
1980 05 24 1.680
1980 05 25 1.974
