year month day potential_evapotransp_gleam
1980 01 01 3.037
1980 01 02 1.558
1980 01 03 2.094
1980 01 04 0.944
1980 01 05 1.123
1980 01 06 2.007
1980 01 07 3.850
1980 01 08 3.911
1980 01 09 3.389
1980 01 10 4.240
1980 01 11 3.265
1980 01 12 3.076
1980 01 13 1.099
1980 01 14 2.385
1980 01 15 1.651
1980 01 16 3.881
1980 01 17 4.077
1980 01 18 4.616
1980 01 19 4.104
1980 01 20 4.408
1980 01 21 4.472
1980 01 22 4.186
1980 01 23 4.610
1980 01 24 4.737
1980 01 25 4.379
1980 01 26 4.334
1980 01 27 3.861
1980 01 28 2.241
1980 01 29 1.851
1980 01 30 1.712
1980 01 31 1.882
1980 02 01 2.791
1980 02 02 1.648
1980 02 03 1.321
1980 02 04 1.708
1980 02 05 1.889
1980 02 06 1.952
1980 02 07 3.342
1980 02 08 3.433
1980 02 09 3.425
1980 02 10 4.482
1980 02 11 4.061
1980 02 12 4.339
1980 02 13 4.180
1980 02 14 3.294
1980 02 15 1.101
1980 02 16 1.308
1980 02 17 1.513
1980 02 18 3.991
1980 02 19 1.952
1980 02 20 3.423
1980 02 21 3.458
1980 02 22 4.456
1980 02 23 4.171
1980 02 24 4.106
1980 02 25 4.203
1980 02 26 4.160
1980 02 27 3.938
1980 02 28 3.913
1980 02 29 3.684
1980 03 01 3.851
1980 03 02 3.071
1980 03 03 3.938
1980 03 04 3.258
1980 03 05 3.816
1980 03 06 3.420
1980 03 07 3.456
1980 03 08 3.698
1980 03 09 4.086
1980 03 10 3.293
1980 03 11 3.728
1980 03 12 3.688
1980 03 13 3.505
1980 03 14 4.029
1980 03 15 4.047
1980 03 16 3.519
1980 03 17 3.731
1980 03 18 3.495
1980 03 19 3.597
1980 03 20 3.426
1980 03 21 3.609
1980 03 22 3.168
1980 03 23 3.214
1980 03 24 3.378
1980 03 25 3.171
1980 03 26 3.365
1980 03 27 3.523
1980 03 28 4.020
1980 03 29 4.100
1980 03 30 4.019
1980 03 31 3.744
1980 04 01 3.795
1980 04 02 4.063
1980 04 03 2.991
1980 04 04 3.262
1980 04 05 2.895
1980 04 06 3.304
1980 04 07 2.350
1980 04 08 3.145
1980 04 09 3.385
1980 04 10 3.780
1980 04 11 3.993
1980 04 12 3.787
1980 04 13 3.349
1980 04 14 3.611
1980 04 15 3.763
1980 04 16 3.578
1980 04 17 3.011
1980 04 18 3.110
1980 04 19 3.002
1980 04 20 2.708
1980 04 21 2.941
1980 04 22 2.986
1980 04 23 2.876
1980 04 24 2.853
1980 04 25 3.030
1980 04 26 2.607
1980 04 27 2.437
1980 04 28 1.601
1980 04 29 1.564
1980 04 30 2.085
1980 05 01 2.276
1980 05 02 2.919
1980 05 03 2.952
1980 05 04 3.145
1980 05 05 2.754
1980 05 06 2.756
1980 05 07 2.658
1980 05 08 2.524
1980 05 09 2.440
1980 05 10 2.150
1980 05 11 2.297
1980 05 12 2.630
1980 05 13 2.526
1980 05 14 2.386
1980 05 15 2.416
1980 05 16 2.144
1980 05 17 1.888
1980 05 18 2.367
1980 05 19 1.931
1980 05 20 2.075
1980 05 21 2.355
1980 05 22 2.556
1980 05 23 1.944
1980 05 24 1.681
1980 05 25 2.011
1980 05 26 2.036
1980 05 27 2.003
1980 05 28 1.944
1980 05 29 2.142
1980 05 30 2.088
1980 05 31 2.009
1980 06 01 1.677
1980 06 02 2.230
1980 06 03 2.700
1980 06 04 2.493
1980 06 05 1.772
1980 06 06 1.950
1980 06 07 2.085
1980 06 08 1.972
1980 06 09 1.489
1980 06 10 1.587
1980 06 11 1.653
1980 06 12 2.002
1980 06 13 2.066
1980 06 14 2.553
1980 06 15 1.991
1980 06 16 1.264
1980 06 17 1.282
1980 06 18 1.525
1980 06 19 1.700
1980 06 20 1.561
1980 06 21 1.739
1980 06 22 2.006
1980 06 23 1.698
1980 06 24 1.723
1980 06 25 1.834
1980 06 26 2.322
1980 06 27 2.546
1980 06 28 1.502
1980 06 29 0.724
1980 06 30 1.794
1980 07 01 1.584
1980 07 02 1.650
1980 07 03 1.927
1980 07 04 2.094
1980 07 05 2.170
1980 07 06 1.171
1980 07 07 0.716
1980 07 08 2.482
1980 07 09 1.973
1980 07 10 1.019
1980 07 11 1.326
1980 07 12 2.171
1980 07 13 1.574
1980 07 14 2.051
1980 07 15 2.782
1980 07 16 1.550
1980 07 17 1.262
1980 07 18 2.315
1980 07 19 1.905
1980 07 20 1.685
1980 07 21 2.101
1980 07 22 2.644
