year month day potential_evapotransp_gleam
1980 01 01 2.605
1980 01 02 2.390
1980 01 03 3.108
1980 01 04 2.321
1980 01 05 3.118
1980 01 06 3.447
1980 01 07 3.747
1980 01 08 3.941
1980 01 09 3.733
1980 01 10 3.398
1980 01 11 3.335
1980 01 12 3.830
1980 01 13 3.827
1980 01 14 3.859
1980 01 15 3.730
1980 01 16 3.691
1980 01 17 3.394
1980 01 18 3.370
1980 01 19 2.751
1980 01 20 3.685
1980 01 21 3.665
1980 01 22 3.312
1980 01 23 3.294
1980 01 24 3.740
1980 01 25 3.858
1980 01 26 2.484
1980 01 27 3.061
1980 01 28 3.629
1980 01 29 3.511
1980 01 30 3.773
1980 01 31 4.272
1980 02 01 4.393
1980 02 02 4.300
1980 02 03 3.487
1980 02 04 2.923
1980 02 05 4.017
1980 02 06 4.138
1980 02 07 4.444
1980 02 08 4.389
1980 02 09 3.352
1980 02 10 4.460
1980 02 11 4.506
1980 02 12 4.248
1980 02 13 3.238
1980 02 14 3.972
1980 02 15 4.417
1980 02 16 4.318
1980 02 17 3.231
1980 02 18 2.849
1980 02 19 4.321
1980 02 20 4.285
1980 02 21 4.448
1980 02 22 4.366
1980 02 23 3.322
1980 02 24 3.230
1980 02 25 3.890
1980 02 26 4.075
1980 02 27 4.263
1980 02 28 4.080
1980 02 29 4.075
1980 03 01 4.278
1980 03 02 4.345
1980 03 03 3.921
1980 03 04 3.492
1980 03 05 3.264
1980 03 06 4.180
1980 03 07 3.985
1980 03 08 3.361
1980 03 09 3.096
1980 03 10 2.459
1980 03 11 2.129
1980 03 12 2.829
1980 03 13 3.290
1980 03 14 3.630
1980 03 15 3.651
1980 03 16 2.153
1980 03 17 2.750
1980 03 18 3.962
1980 03 19 2.636
1980 03 20 2.297
1980 03 21 3.428
1980 03 22 2.628
1980 03 23 3.058
1980 03 24 2.712
1980 03 25 2.598
1980 03 26 2.311
1980 03 27 3.087
1980 03 28 3.080
1980 03 29 2.917
1980 03 30 0.761
1980 03 31 1.090
1980 04 01 2.032
1980 04 02 2.041
1980 04 03 3.636
1980 04 04 3.716
1980 04 05 4.053
1980 04 06 2.765
1980 04 07 3.478
1980 04 08 3.800
1980 04 09 4.102
1980 04 10 4.077
1980 04 11 3.563
1980 04 12 3.174
1980 04 13 3.690
1980 04 14 3.534
1980 04 15 3.219
1980 04 16 2.956
1980 04 17 2.256
1980 04 18 3.097
1980 04 19 2.214
1980 04 20 3.173
1980 04 21 3.064
1980 04 22 2.412
1980 04 23 2.742
1980 04 24 2.744
1980 04 25 2.587
1980 04 26 3.207
1980 04 27 2.475
1980 04 28 3.170
1980 04 29 2.628
1980 04 30 3.708
1980 05 01 3.256
1980 05 02 1.642
1980 05 03 2.327
1980 05 04 0.451
1980 05 05 1.266
1980 05 06 0.621
1980 05 07 2.426
1980 05 08 2.601
1980 05 09 3.353
1980 05 10 3.326
1980 05 11 2.505
1980 05 12 2.591
1980 05 13 2.978
1980 05 14 2.231
1980 05 15 2.826
1980 05 16 2.964
1980 05 17 2.669
1980 05 18 3.550
1980 05 19 2.833
1980 05 20 4.123
1980 05 21 3.071
1980 05 22 2.585
1980 05 23 1.882
1980 05 24 2.792
1980 05 25 2.488
1980 05 26 3.014
1980 05 27 2.466
