year month day potential_evapotransp_gleam
1980 01 01 3.462
1980 01 02 3.246
1980 01 03 2.024
1980 01 04 3.114
1980 01 05 3.070
1980 01 06 3.763
1980 01 07 3.252
1980 01 08 3.688
1980 01 09 3.374
1980 01 10 4.443
1980 01 11 4.020
1980 01 12 4.250
1980 01 13 3.829
1980 01 14 3.955
1980 01 15 3.782
1980 01 16 3.592
1980 01 17 4.565
1980 01 18 3.700
1980 01 19 4.232
1980 01 20 4.675
1980 01 21 4.823
1980 01 22 4.358
1980 01 23 4.043
1980 01 24 4.272
1980 01 25 4.429
1980 01 26 4.426
1980 01 27 4.295
1980 01 28 4.039
1980 01 29 4.152
1980 01 30 4.468
1980 01 31 3.128
1980 02 01 2.634
1980 02 02 4.525
1980 02 03 3.986
1980 02 04 3.242
1980 02 05 1.547
1980 02 06 3.036
1980 02 07 2.725
1980 02 08 1.577
1980 02 09 2.177
1980 02 10 4.535
1980 02 11 4.065
1980 02 12 4.298
1980 02 13 4.097
1980 02 14 4.618
1980 02 15 3.970
1980 02 16 3.186
1980 02 17 3.225
1980 02 18 2.959
1980 02 19 1.379
1980 02 20 1.894
1980 02 21 3.786
1980 02 22 4.000
1980 02 23 3.900
1980 02 24 4.305
1980 02 25 4.618
1980 02 26 2.667
1980 02 27 4.882
1980 02 28 4.799
1980 02 29 4.545
1980 03 01 4.373
1980 03 02 4.787
1980 03 03 4.086
1980 03 04 3.872
1980 03 05 3.465
1980 03 06 3.147
1980 03 07 4.762
1980 03 08 4.737
1980 03 09 4.665
1980 03 10 4.329
1980 03 11 5.013
1980 03 12 4.735
1980 03 13 3.936
1980 03 14 2.538
1980 03 15 4.092
1980 03 16 4.581
1980 03 17 4.466
1980 03 18 4.691
1980 03 19 4.257
1980 03 20 4.268
1980 03 21 4.615
1980 03 22 3.315
1980 03 23 3.813
1980 03 24 4.526
1980 03 25 4.545
1980 03 26 3.986
1980 03 27 4.257
1980 03 28 3.605
1980 03 29 3.783
1980 03 30 3.327
1980 03 31 4.261
1980 04 01 4.201
1980 04 02 4.138
1980 04 03 3.876
1980 04 04 4.204
1980 04 05 4.243
1980 04 06 3.962
1980 04 07 3.961
1980 04 08 4.085
1980 04 09 4.373
1980 04 10 3.743
1980 04 11 3.880
1980 04 12 4.106
1980 04 13 3.843
1980 04 14 3.705
1980 04 15 3.654
1980 04 16 3.768
1980 04 17 4.067
1980 04 18 3.273
1980 04 19 3.609
1980 04 20 3.447
1980 04 21 3.158
1980 04 22 1.807
