year month day potential_evapotransp_gleam
1980 01 01 1.687
1980 01 02 3.261
1980 01 03 3.101
1980 01 04 3.875
1980 01 05 4.850
1980 01 06 4.329
1980 01 07 3.910
1980 01 08 2.870
1980 01 09 3.300
1980 01 10 3.507
1980 01 11 2.716
1980 01 12 2.622
1980 01 13 3.414
1980 01 14 3.886
1980 01 15 2.717
1980 01 16 1.890
1980 01 17 1.662
1980 01 18 1.392
1980 01 19 3.834
1980 01 20 4.681
1980 01 21 4.523
1980 01 22 4.249
1980 01 23 4.105
1980 01 24 4.209
1980 01 25 3.825
1980 01 26 5.053
1980 01 27 4.629
1980 01 28 3.812
1980 01 29 3.918
1980 01 30 1.864
1980 01 31 3.162
1980 02 01 2.246
1980 02 02 2.589
1980 02 03 3.114
1980 02 04 4.303
1980 02 05 4.546
1980 02 06 4.424
1980 02 07 3.374
1980 02 08 3.124
1980 02 09 2.922
1980 02 10 3.099
1980 02 11 3.505
1980 02 12 2.047
1980 02 13 0.672
1980 02 14 0.634
1980 02 15 0.965
1980 02 16 0.939
1980 02 17 1.354
1980 02 18 2.468
1980 02 19 3.847
1980 02 20 3.866
1980 02 21 3.886
1980 02 22 3.153
1980 02 23 3.085
1980 02 24 1.978
1980 02 25 3.466
1980 02 26 2.996
1980 02 27 2.126
1980 02 28 2.428
1980 02 29 3.316
1980 03 01 4.515
1980 03 02 4.564
1980 03 03 4.626
1980 03 04 3.790
1980 03 05 4.673
1980 03 06 4.276
1980 03 07 3.416
1980 03 08 4.115
1980 03 09 4.349
1980 03 10 4.419
1980 03 11 4.572
1980 03 12 4.396
1980 03 13 4.124
1980 03 14 4.076
1980 03 15 2.816
1980 03 16 3.475
1980 03 17 4.190
1980 03 18 3.834
1980 03 19 3.848
1980 03 20 3.880
1980 03 21 4.070
1980 03 22 4.133
1980 03 23 4.470
1980 03 24 3.829
1980 03 25 3.520
1980 03 26 3.185
1980 03 27 3.491
1980 03 28 3.454
1980 03 29 3.823
1980 03 30 3.628
1980 03 31 3.728
1980 04 01 3.387
1980 04 02 1.991
1980 04 03 3.412
1980 04 04 3.059
1980 04 05 3.232
1980 04 06 3.558
1980 04 07 3.466
1980 04 08 2.201
1980 04 09 3.114
1980 04 10 3.202
1980 04 11 2.727
1980 04 12 3.920
1980 04 13 3.623
1980 04 14 2.975
1980 04 15 1.871
1980 04 16 2.938
1980 04 17 2.925
1980 04 18 3.336
1980 04 19 3.383
1980 04 20 3.684
1980 04 21 3.235
1980 04 22 3.536
1980 04 23 3.358
1980 04 24 3.217
1980 04 25 2.666
1980 04 26 2.941
1980 04 27 2.537
1980 04 28 2.810
1980 04 29 2.777
1980 04 30 2.663
1980 05 01 2.525
1980 05 02 2.407
1980 05 03 0.841
1980 05 04 3.009
1980 05 05 3.010
1980 05 06 3.059
1980 05 07 2.770
1980 05 08 2.750
1980 05 09 2.838
1980 05 10 2.782
1980 05 11 2.931
1980 05 12 2.811
1980 05 13 2.621
1980 05 14 2.433
1980 05 15 2.601
1980 05 16 2.320
1980 05 17 2.204
1980 05 18 2.087
1980 05 19 2.650
1980 05 20 2.707
1980 05 21 2.658
1980 05 22 1.971
1980 05 23 2.168
1980 05 24 2.375
1980 05 25 2.320
1980 05 26 1.950
1980 05 27 2.333
1980 05 28 1.966
1980 05 29 2.056
1980 05 30 1.584
1980 05 31 1.989
1980 06 01 2.225
1980 06 02 2.062
1980 06 03 1.936
1980 06 04 1.568
1980 06 05 2.112
1980 06 06 2.209
1980 06 07 2.069
1980 06 08 2.156
1980 06 09 2.237
1980 06 10 2.072
1980 06 11 1.858
1980 06 12 1.793
1980 06 13 1.691
1980 06 14 1.852
1980 06 15 2.035
1980 06 16 1.974
1980 06 17 1.946
1980 06 18 1.714
1980 06 19 1.486
1980 06 20 1.811
1980 06 21 1.621
1980 06 22 1.850
1980 06 23 1.913
1980 06 24 2.117
1980 06 25 2.157
1980 06 26 1.713
1980 06 27 2.154
1980 06 28 2.087
1980 06 29 2.082
1980 06 30 2.026
1980 07 01 2.057
1980 07 02 1.890
1980 07 03 1.883
1980 07 04 1.940
1980 07 05 2.003
1980 07 06 1.985
1980 07 07 1.928
1980 07 08 2.027
1980 07 09 2.129
1980 07 10 2.016
1980 07 11 1.903
1980 07 12 1.923
1980 07 13 2.055
1980 07 14 2.023
1980 07 15 2.090
1980 07 16 2.136
1980 07 17 2.124
1980 07 18 2.126
1980 07 19 2.071
1980 07 20 2.151
1980 07 21 2.169
1980 07 22 1.926
1980 07 23 2.222
1980 07 24 1.771
1980 07 25 2.350
1980 07 26 2.290
1980 07 27 1.951
1980 07 28 2.317
1980 07 29 2.229
1980 07 30 2.330
