year month day evapotransp_mgb
1980 01 01 4.161
1980 01 02 4.186
1980 01 03 4.185
1980 01 04 4.185
1980 01 05 4.184
1980 01 06 4.184
1980 01 07 4.184
1980 01 08 4.176
1980 01 09 3.900
1980 01 10 3.513
1980 01 11 4.048
1980 01 12 4.180
1980 01 13 4.180
1980 01 14 4.181
1980 01 15 4.181
1980 01 16 4.180
1980 01 17 4.176
1980 01 18 3.669
1980 01 19 3.382
1980 01 20 3.359
1980 01 21 4.014
1980 01 22 4.115
1980 01 23 4.168
1980 01 24 4.058
1980 01 25 4.160
1980 01 26 4.163
1980 01 27 4.162
1980 01 28 4.160
1980 01 29 4.159
1980 01 30 4.158
1980 01 31 4.153
1980 02 01 4.387
1980 02 02 4.409
1980 02 03 4.406
1980 02 04 4.404
1980 02 05 4.271
1980 02 06 4.189
1980 02 07 4.322
1980 02 08 4.366
1980 02 09 4.388
1980 02 10 4.356
1980 02 11 3.972
1980 02 12 4.234
1980 02 13 4.368
1980 02 14 4.372
1980 02 15 4.368
1980 02 16 4.364
1980 02 17 4.361
1980 02 18 4.357
1980 02 19 4.355
1980 02 20 4.348
1980 02 21 4.342
1980 02 22 4.339
1980 02 23 3.836
1980 02 24 3.742
1980 02 25 4.296
1980 02 26 3.779
1980 02 27 3.809
1980 02 28 3.875
1980 02 29 3.960
1980 03 01 3.917
1980 03 02 4.093
1980 03 03 3.940
1980 03 04 3.805
1980 03 05 3.730
1980 03 06 3.325
1980 03 07 3.593
1980 03 08 3.238
1980 03 09 3.606
1980 03 10 3.663
1980 03 11 3.161
1980 03 12 3.150
1980 03 13 3.142
1980 03 14 3.159
1980 03 15 3.881
1980 03 16 3.752
1980 03 17 3.712
1980 03 18 3.654
1980 03 19 3.327
1980 03 20 3.670
1980 03 21 3.228
1980 03 22 3.630
1980 03 23 3.574
1980 03 24 3.108
1980 03 25 3.031
1980 03 26 3.101
1980 03 27 3.005
1980 03 28 2.995
1980 03 29 2.987
1980 03 30 3.041
1980 03 31 3.346
1980 04 01 3.778
1980 04 02 3.729
