year month day evapotransp_mgb
1980 01 01 3.851
1980 01 02 3.889
1980 01 03 3.987
1980 01 04 3.193
1980 01 05 3.264
1980 01 06 3.725
1980 01 07 3.462
1980 01 08 3.381
1980 01 09 3.075
1980 01 10 2.996
1980 01 11 3.144
1980 01 12 3.884
1980 01 13 3.919
1980 01 14 3.941
1980 01 15 3.962
1980 01 16 3.994
1980 01 17 4.049
1980 01 18 4.079
1980 01 19 3.296
1980 01 20 3.220
1980 01 21 3.790
1980 01 22 4.039
1980 01 23 3.935
1980 01 24 3.802
1980 01 25 3.957
1980 01 26 4.012
1980 01 27 4.033
1980 01 28 4.077
1980 01 29 4.081
1980 01 30 3.923
1980 01 31 3.716
1980 02 01 3.949
1980 02 02 4.244
1980 02 03 4.277
1980 02 04 4.292
1980 02 05 3.951
1980 02 06 3.383
1980 02 07 3.372
1980 02 08 3.451
1980 02 09 3.581
1980 02 10 3.761
1980 02 11 3.323
1980 02 12 3.790
1980 02 13 4.012
1980 02 14 4.192
1980 02 15 4.189
1980 02 16 4.192
1980 02 17 4.184
1980 02 18 4.178
1980 02 19 4.184
1980 02 20 4.184
1980 02 21 4.184
1980 02 22 3.834
1980 02 23 3.344
1980 02 24 3.427
1980 02 25 3.804
1980 02 26 3.745
1980 02 27 3.659
1980 02 28 3.792
1980 02 29 3.337
1980 03 01 3.071
1980 03 02 3.207
1980 03 03 3.113
1980 03 04 3.171
1980 03 05 3.110
1980 03 06 3.307
1980 03 07 3.012
1980 03 08 2.923
1980 03 09 2.922
1980 03 10 2.877
1980 03 11 2.930
1980 03 12 2.876
1980 03 13 2.820
1980 03 14 3.140
1980 03 15 3.694
1980 03 16 3.533
1980 03 17 2.788
1980 03 18 2.768
1980 03 19 2.757
1980 03 20 2.873
1980 03 21 2.743
1980 03 22 2.761
1980 03 23 2.798
1980 03 24 2.714
1980 03 25 2.629
1980 03 26 2.608
1980 03 27 2.587
1980 03 28 2.566
1980 03 29 2.545
1980 03 30 3.076
1980 03 31 3.435
1980 04 01 3.388
1980 04 02 3.167
1980 04 03 2.878
1980 04 04 2.530
1980 04 05 2.630
1980 04 06 3.256
1980 04 07 3.259
1980 04 08 3.265
1980 04 09 2.972
1980 04 10 3.201
1980 04 11 3.129
1980 04 12 3.247
1980 04 13 3.243
1980 04 14 3.235
1980 04 15 3.259
1980 04 16 3.247
1980 04 17 3.266
1980 04 18 3.287
1980 04 19 2.873
1980 04 20 2.539
1980 04 21 2.483
1980 04 22 2.440
1980 04 23 2.539
1980 04 24 2.602
1980 04 25 3.059
1980 04 26 2.839
1980 04 27 3.144
1980 04 28 3.056
1980 04 29 2.627
1980 04 30 2.386
1980 05 01 2.302
1980 05 02 2.704
1980 05 03 2.836
1980 05 04 2.832
1980 05 05 2.555
1980 05 06 2.067
1980 05 07 2.043
1980 05 08 2.030
1980 05 09 2.016
1980 05 10 2.003
1980 05 11 2.173
1980 05 12 2.349
1980 05 13 2.608
1980 05 14 2.748
1980 05 15 2.407
1980 05 16 2.381
1980 05 17 2.006
1980 05 18 2.485
1980 05 19 2.406
1980 05 20 2.227
1980 05 21 2.084
1980 05 22 1.874
1980 05 23 1.916
1980 05 24 2.461
1980 05 25 2.338
1980 05 26 2.035
1980 05 27 1.883
1980 05 28 1.812
1980 05 29 1.802
1980 05 30 1.792
1980 05 31 1.858
1980 06 01 1.810
1980 06 02 1.752
1980 06 03 2.026
1980 06 04 2.468
1980 06 05 1.974
1980 06 06 1.896
1980 06 07 1.962
1980 06 08 1.909
1980 06 09 1.842
1980 06 10 1.758
1980 06 11 1.867
1980 06 12 1.674
1980 06 13 1.666
1980 06 14 2.072
1980 06 15 1.720
1980 06 16 2.182
1980 06 17 1.735
1980 06 18 1.643
1980 06 19 1.794
1980 06 20 1.714
1980 06 21 1.931
1980 06 22 1.970
1980 06 23 2.020
1980 06 24 1.622
1980 06 25 1.641
1980 06 26 1.714
1980 06 27 2.075
1980 06 28 1.608
1980 06 29 1.583
1980 06 30 1.578
1980 07 01 1.621
1980 07 02 1.593
1980 07 03 1.685
1980 07 04 1.652
1980 07 05 2.010
1980 07 06 2.053
1980 07 07 1.625
1980 07 08 2.152
1980 07 09 2.288
1980 07 10 1.603
1980 07 11 1.800
1980 07 12 1.571
1980 07 13 1.577
1980 07 14 1.565
1980 07 15 1.602
1980 07 16 1.660
1980 07 17 1.579
1980 07 18 1.554
1980 07 19 1.589
1980 07 20 1.609
1980 07 21 1.546
1980 07 22 1.593
1980 07 23 1.826
1980 07 24 2.148
1980 07 25 1.595
1980 07 26 1.543
1980 07 27 1.541
1980 07 28 1.571
1980 07 29 1.536
1980 07 30 1.563
1980 07 31 1.612
1980 08 01 2.319
1980 08 02 2.050
1980 08 03 2.260
1980 08 04 2.380
1980 08 05 2.431
1980 08 06 1.805
1980 08 07 1.730
1980 08 08 1.715
1980 08 09 1.711
1980 08 10 1.783
1980 08 11 1.967
1980 08 12 2.347
1980 08 13 2.417
1980 08 14 1.897
1980 08 15 1.845
1980 08 16 1.802
1980 08 17 1.743
1980 08 18 1.749
1980 08 19 2.221
1980 08 20 1.735
1980 08 21 1.707
1980 08 22 1.702
1980 08 23 1.696
1980 08 24 1.977
1980 08 25 1.686
1980 08 26 2.023
1980 08 27 2.400
1980 08 28 2.416
1980 08 29 1.836
1980 08 30 1.729
1980 08 31 1.738
1980 09 01 1.556
1980 09 02 1.576
1980 09 03 1.569
1980 09 04 1.827
1980 09 05 2.292
1980 09 06 1.748
1980 09 07 1.764
1980 09 08 1.541
1980 09 09 1.533
1980 09 10 2.103
1980 09 11 1.651
1980 09 12 1.798
1980 09 13 2.230
1980 09 14 1.581
1980 09 15 1.499
1980 09 16 1.618
1980 09 17 2.295
1980 09 18 1.948
1980 09 19 2.296
1980 09 20 1.710
1980 09 21 1.857
1980 09 22 2.330
1980 09 23 2.313
1980 09 24 2.051
1980 09 25 2.358
1980 09 26 2.315
1980 09 27 1.642
1980 09 28 1.564
1980 09 29 1.696
1980 09 30 2.074
1980 10 01 2.253
1980 10 02 2.373
1980 10 03 1.990
1980 10 04 1.565
1980 10 05 1.554
1980 10 06 2.207
1980 10 07 1.782
1980 10 08 2.237
1980 10 09 2.166
1980 10 10 2.384
1980 10 11 2.248
1980 10 12 2.421
1980 10 13 2.474
1980 10 14 2.554
1980 10 15 2.571
1980 10 16 2.244
1980 10 17 1.865
1980 10 18 1.794
1980 10 19 1.744
1980 10 20 1.670
1980 10 21 1.780
1980 10 22 1.646
1980 10 23 1.955
1980 10 24 2.088
1980 10 25 2.232
1980 10 26 1.605
1980 10 27 1.591
1980 10 28 1.659
1980 10 29 1.726
1980 10 30 1.989
1980 10 31 2.391
1980 11 01 2.520
1980 11 02 2.589
1980 11 03 1.975
1980 11 04 1.858
1980 11 05 2.259
1980 11 06 1.799
1980 11 07 1.843
1980 11 08 2.241
1980 11 09 2.586
1980 11 10 2.072
1980 11 11 1.658
1980 11 12 2.578
1980 11 13 2.608
1980 11 14 2.669
1980 11 15 1.740
1980 11 16 1.756
1980 11 17 2.354
1980 11 18 2.569
1980 11 19 1.911
1980 11 20 2.349
1980 11 21 2.583
1980 11 22 2.144
1980 11 23 2.231
1980 11 24 2.599
1980 11 25 2.615
1980 11 26 2.759
1980 11 27 2.044
1980 11 28 2.136
1980 11 29 2.124
1980 11 30 2.491
1980 12 01 2.747
1980 12 02 2.796
1980 12 03 2.887
1980 12 04 2.969
1980 12 05 2.989
1980 12 06 3.040
1980 12 07 3.054
1980 12 08 3.115
1980 12 09 3.171
